#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       23371     1.20238     1.16776 0.000360077
       23372      1.2028     1.16776 0.000360065
       23373     1.20322     1.16777 0.000360053
       23374     1.20363     1.16777 0.000360041
       23375     1.20404     1.16777 0.000360028
       23376     1.20444     1.16777 0.000360016
       23377     1.20483     1.16777 0.000360005
       23378     1.20521     1.16777 0.000359993
       23379     1.20558     1.16778 0.000359981
       23380     1.20594     1.16778 0.000359969
       23381     1.20628     1.16778 0.000359958
       23382     1.20662     1.16778 0.000359946
       23383     1.20694     1.16778 0.000359935
       23384     1.20725     1.16778 0.000359923
       23385     1.20754     1.16779 0.000359912
       23386     1.20782     1.16779   0.0003599
       23387     1.20809     1.16779 0.000359889
       23388     1.20834     1.16779 0.000359878
       23389     1.20857     1.16779 0.000359867
       23390     1.20879     1.16779 0.000359856
       23391     1.20899      1.1678 0.000359845
       23392     1.20917      1.1678 0.000359834
       23393     1.20934      1.1678 0.000359823
       23394     1.20949      1.1678 0.000359812
       23395     1.20962      1.1678 0.000359801
       23396     1.20974      1.1678  0.00035979
       23397     1.20984     1.16781 0.000359779
       23398     1.20992     1.16781 0.000359768
       23399     1.20999     1.16781 0.000359757
       23400     1.21003     1.16781 0.000359746
       23401     1.21007     1.16781 0.000359735
       23402     1.21008     1.16782 0.000359725
       23403     1.21008     1.16782 0.000359714
       23404     1.21006     1.16782 0.000359703
       23405     1.21003     1.16782 0.000359692
       23406     1.20998     1.16782 0.000359681
       23407     1.20991     1.16782  0.00035967
       23408     1.20983     1.16783 0.000359659
       23409     1.20974     1.16783 0.000359649
       23410     1.20963     1.16783 0.000359638
       23411     1.20951     1.16783 0.000359627
       23412     1.20937     1.16783 0.000359616
       23413     1.20922     1.16784 0.000359605
       23414     1.20906     1.16784 0.000359594
       23415     1.20889     1.16784 0.000359583
       23416     1.20871     1.16784 0.000359571
       23417     1.20851     1.16784  0.00035956
       23418     1.20831     1.16784 0.000359549
       23419     1.20809     1.16785 0.000359538
       23420     1.20787     1.16785 0.000359527
       23421     1.20763     1.16785 0.000359515
       23422     1.20739     1.16785 0.000359504
       23423     1.20715     1.16785 0.000359492
       23424     1.20689     1.16785 0.000359481
       23425     1.20663     1.16786 0.000359469
       23426     1.20637     1.16786 0.000359458
       23427      1.2061     1.16786 0.000359446
       23428     1.20583     1.16786 0.000359434
       23429     1.20555     1.16786 0.000359423
       23430     1.20527     1.16786 0.000359411
       23431     1.20499     1.16787 0.000359399
       23432     1.20471     1.16787 0.000359387
       23433     1.20443     1.16787 0.000359375
       23434     1.20415     1.16787 0.000359363
       23435     1.20387     1.16787 0.000359351
       23436      1.2036     1.16787 0.000359339
       23437     1.20332     1.16787 0.000359327
       23438     1.20305     1.16788 0.000359315
       23439     1.20278     1.16788 0.000359302
       23440     1.20252     1.16788  0.00035929
       23441     1.20226     1.16788 0.000359278
       23442       1.202     1.16788 0.000359265
       23443     1.20176     1.16788 0.000359253
       23444     1.20151     1.16788 0.000359241
       23445     1.20128     1.16789 0.000359228
       23446     1.20105     1.16789 0.000359216
       23447     1.20083     1.16789 0.000359203
       23448     1.20062     1.16789  0.00035919
       23449     1.20042     1.16789 0.000359178
       23450     1.20023     1.16789 0.000359165
       23451     1.20005     1.16789 0.000359152
       23452     1.19988      1.1679  0.00035914
       23453     1.19971      1.1679 0.000359127
       23454     1.19956      1.1679 0.000359114
       23455     1.19942      1.1679 0.000359101
       23456     1.19929      1.1679 0.000359089
       23457     1.19917      1.1679 0.000359076
       23458     1.19906      1.1679 0.000359063
       23459     1.19896     1.16791  0.00035905
       23460     1.19888     1.16791 0.000359037
       23461      1.1988     1.16791 0.000359024
       23462     1.19874     1.16791 0.000359011
       23463     1.19868     1.16791 0.000358998
       23464     1.19864     1.16791 0.000358985
       23465     1.19861     1.16791 0.000358973
       23466     1.19859     1.16791  0.00035896
       23467     1.19859     1.16792 0.000358947
       23468     1.19859     1.16792 0.000358934
       23469      1.1986     1.16792 0.000358921
       23470     1.19863     1.16792 0.000358908
       23471     1.19866     1.16792 0.000358895
       23472      1.1987     1.16792 0.000358882
       23473     1.19876     1.16792 0.000358869
       23474     1.19882     1.16792 0.000358856
       23475     1.19889     1.16793 0.000358844
       23476     1.19898     1.16793 0.000358831
       23477     1.19907     1.16793 0.000358818
       23478     1.19916     1.16793 0.000358805
       23479     1.19927     1.16793 0.000358792
       23480     1.19939     1.16793 0.000358779
       23481     1.19951     1.16793 0.000358767
       23482     1.19964     1.16794 0.000358754
       23483     1.19978     1.16794 0.000358741
       23484     1.19992     1.16794 0.000358729
       23485     1.20007     1.16794 0.000358716
       23486     1.20022     1.16794 0.000358703
       23487     1.20038     1.16794 0.000358691
       23488     1.20055     1.16794 0.000358678
       23489     1.20072     1.16795 0.000358666
       23490      1.2009     1.16795 0.000358653
       23491     1.20108     1.16795 0.000358641
       23492     1.20127     1.16795 0.000358628
       23493     1.20146     1.16795 0.000358616
       23494     1.20165     1.16795 0.000358603
       23495     1.20185     1.16795 0.000358591
       23496     1.20205     1.16796 0.000358579
       23497     1.20226     1.16796 0.000358566
       23498     1.20246     1.16796 0.000358554
       23499     1.20267     1.16796 0.000358542
       23500     1.20289     1.16796  0.00035853
       23501      1.2031     1.16796 0.000358517
       23502     1.20332     1.16796 0.000358505
       23503     1.20354     1.16797 0.000358493
       23504     1.20376     1.16797 0.000358481
       23505     1.20398     1.16797 0.000358469
       23506     1.20421     1.16797 0.000358457
       23507     1.20444     1.16797 0.000358445
       23508     1.20466     1.16797 0.000358434
       23509     1.20489     1.16797 0.000358422
       23510     1.20512     1.16798  0.00035841
       23511     1.20536     1.16798 0.000358398
       23512     1.20559     1.16798 0.000358387
       23513     1.20582     1.16798 0.000358375
       23514     1.20606     1.16798 0.000358363
       23515      1.2063     1.16798 0.000358352
       23516     1.20653     1.16799  0.00035834
       23517     1.20677     1.16799 0.000358329
       23518     1.20701     1.16799 0.000358318
       23519     1.20725     1.16799 0.000358306
       23520     1.20749     1.16799 0.000358295
       23521     1.20773     1.16799 0.000358284
       23522     1.20798       1.168 0.000358273
       23523     1.20822       1.168 0.000358261
       23524     1.20846       1.168  0.00035825
       23525     1.20871       1.168 0.000358239
       23526     1.20895       1.168 0.000358228
       23527      1.2092       1.168 0.000358217
       23528     1.20945     1.16801 0.000358206
       23529     1.20969     1.16801 0.000358196
       23530     1.20994     1.16801 0.000358185
       23531     1.21019     1.16801 0.000358174
       23532     1.21044     1.16801 0.000358163
       23533     1.21069     1.16802 0.000358153
       23534     1.21094     1.16802 0.000358142
       23535     1.21119     1.16802 0.000358132
       23536     1.21144     1.16802 0.000358121
       23537     1.21169     1.16802 0.000358111
       23538     1.21194     1.16802   0.0003581
       23539      1.2122     1.16803  0.00035809
       23540     1.21245     1.16803  0.00035808
       23541      1.2127     1.16803  0.00035807
       23542     1.21296     1.16803  0.00035806
       23543     1.21321     1.16803 0.000358049
       23544     1.21346     1.16804 0.000358039
       23545     1.21372     1.16804  0.00035803
       23546     1.21398     1.16804  0.00035802
       23547     1.21423     1.16804  0.00035801
       23548     1.21449     1.16804    0.000358
       23549     1.21474     1.16805  0.00035799
       23550       1.215     1.16805 0.000357981
       23551     1.21525     1.16805 0.000357971
       23552     1.21551     1.16805 0.000357962
       23553     1.21577     1.16805 0.000357952
       23554     1.21602     1.16806 0.000357943
       23555     1.21628     1.16806 0.000357933
       23556     1.21653     1.16806 0.000357924
       23557     1.21679     1.16806 0.000357915
       23558     1.21704     1.16806 0.000357906
       23559      1.2173     1.16807 0.000357897
       23560     1.21755     1.16807 0.000357888
       23561      1.2178     1.16807 0.000357879
       23562     1.21806     1.16807  0.00035787
       23563     1.21831     1.16807 0.000357861
       23564     1.21856     1.16808 0.000357852
       23565     1.21881     1.16808 0.000357843
       23566     1.21906     1.16808 0.000357835
       23567     1.21931     1.16808 0.000357826
       23568     1.21955     1.16809 0.000357818
       23569      1.2198     1.16809 0.000357809
       23570     1.22004     1.16809 0.000357801
       23571     1.22029     1.16809 0.000357792
       23572     1.22053     1.16809 0.000357784
       23573     1.22077      1.1681 0.000357776
       23574     1.22101      1.1681 0.000357768
       23575     1.22124      1.1681  0.00035776
       23576     1.22148      1.1681 0.000357752
       23577     1.22171     1.16811 0.000357744
       23578     1.22194     1.16811 0.000357736
       23579     1.22217     1.16811 0.000357728
       23580      1.2224     1.16811  0.00035772
       23581     1.22262     1.16812 0.000357713
       23582     1.22285     1.16812 0.000357705
       23583     1.22307     1.16812 0.000357697
       23584     1.22328     1.16812  0.00035769
       23585      1.2235     1.16812 0.000357682
       23586     1.22371     1.16813 0.000357675
       23587     1.22392     1.16813 0.000357668
       23588     1.22413     1.16813  0.00035766
       23589     1.22433     1.16813 0.000357653
       23590     1.22454     1.16814 0.000357646
       23591     1.22473     1.16814 0.000357639
       23592     1.22493     1.16814 0.000357632
       23593     1.22512     1.16814 0.000357625
       23594     1.22531     1.16815 0.000357618
       23595      1.2255     1.16815 0.000357611
       23596     1.22568     1.16815 0.000357604
       23597     1.22586     1.16815 0.000357597
       23598     1.22604     1.16816 0.000357591
       23599     1.22621     1.16816 0.000357584
       23600     1.22638     1.16816 0.000357577
       23601     1.22655     1.16816 0.000357571
       23602     1.22671     1.16817 0.000357564
       23603     1.22687     1.16817 0.000357558
       23604     1.22702     1.16817 0.000357551
       23605     1.22717     1.16817 0.000357545
       23606     1.22732     1.16818 0.000357538
       23607     1.22747     1.16818 0.000357532
       23608     1.22761     1.16818 0.000357526
       23609     1.22774     1.16818  0.00035752
       23610     1.22787     1.16819 0.000357513
       23611       1.228     1.16819 0.000357507
       23612     1.22813     1.16819 0.000357501
       23613     1.22825     1.16819 0.000357495
       23614     1.22836      1.1682 0.000357489
       23615     1.22847      1.1682 0.000357483
       23616     1.22858      1.1682 0.000357477
       23617     1.22869      1.1682 0.000357471
       23618     1.22879     1.16821 0.000357465
       23619     1.22888     1.16821 0.000357459
       23620     1.22897     1.16821 0.000357453
       23621     1.22906     1.16821 0.000357447
       23622     1.22914     1.16822 0.000357442
       23623     1.22922     1.16822 0.000357436
       23624      1.2293     1.16822  0.00035743
       23625     1.22937     1.16822 0.000357424
       23626     1.22943     1.16823 0.000357418
       23627     1.22949     1.16823 0.000357413
       23628     1.22955     1.16823 0.000357407
       23629      1.2296     1.16823 0.000357401
       23630     1.22965     1.16824 0.000357396
       23631      1.2297     1.16824  0.00035739
       23632     1.22974     1.16824 0.000357384
       23633     1.22977     1.16824 0.000357379
       23634     1.22981     1.16825 0.000357373
       23635     1.22983     1.16825 0.000357367
       23636     1.22986     1.16825 0.000357362
       23637     1.22988     1.16826 0.000357356
       23638     1.22989     1.16826 0.000357351
       23639      1.2299     1.16826 0.000357345
       23640     1.22991     1.16826 0.000357339
       23641     1.22991     1.16827 0.000357334
       23642      1.2299     1.16827 0.000357328
       23643      1.2299     1.16827 0.000357323
       23644     1.22989     1.16827 0.000357317
       23645     1.22987     1.16828 0.000357311
       23646     1.22985     1.16828 0.000357306
       23647     1.22983     1.16828   0.0003573
       23648      1.2298     1.16828 0.000357295
       23649     1.22976     1.16829 0.000357289
       23650     1.22973     1.16829 0.000357283
       23651     1.22969     1.16829 0.000357278
       23652     1.22964     1.16829 0.000357272
       23653     1.22959      1.1683 0.000357266
       23654     1.22954      1.1683  0.00035726
       23655     1.22948      1.1683 0.000357255
       23656     1.22941      1.1683 0.000357249
       23657     1.22935     1.16831 0.000357243
       23658     1.22927     1.16831 0.000357237
       23659      1.2292     1.16831 0.000357231
       23660     1.22912     1.16832 0.000357226
       23661     1.22903     1.16832  0.00035722
       23662     1.22895     1.16832 0.000357214
       23663     1.22885     1.16832 0.000357208
       23664     1.22876     1.16833 0.000357202
       23665     1.22866     1.16833 0.000357196
       23666     1.22855     1.16833  0.00035719
       23667     1.22844     1.16833 0.000357184
       23668     1.22833     1.16834 0.000357178
       23669     1.22821     1.16834 0.000357172
       23670     1.22809     1.16834 0.000357165
       23671     1.22796     1.16834 0.000357159
       23672     1.22783     1.16835 0.000357153
       23673     1.22769     1.16835 0.000357147
       23674     1.22755     1.16835  0.00035714
       23675     1.22741     1.16835 0.000357134
       23676     1.22726     1.16836 0.000357128
       23677     1.22711     1.16836 0.000357121
       23678     1.22695     1.16836 0.000357115
       23679     1.22679     1.16836 0.000357108
       23680     1.22663     1.16837 0.000357101
       23681     1.22646     1.16837 0.000357095
       23682     1.22628     1.16837 0.000357088
       23683      1.2261     1.16837 0.000357081
       23684     1.22592     1.16838 0.000357075
       23685     1.22573     1.16838 0.000357068
       23686     1.22554     1.16838 0.000357061
       23687     1.22535     1.16838 0.000357054
       23688     1.22515     1.16838 0.000357047
       23689     1.22494     1.16839  0.00035704
       23690     1.22473     1.16839 0.000357033
       23691     1.22452     1.16839 0.000357025
       23692      1.2243     1.16839 0.000357018
       23693     1.22408      1.1684 0.000357011
       23694     1.22386      1.1684 0.000357003
       23695     1.22363      1.1684 0.000356996
       23696     1.22339      1.1684 0.000356988
       23697     1.22315     1.16841 0.000356981
       23698     1.22291     1.16841 0.000356973
       23699     1.22266     1.16841 0.000356965
       23700     1.22241     1.16841 0.000356958
       23701     1.22215     1.16842  0.00035695
       23702     1.22189     1.16842 0.000356942
       23703     1.22162     1.16842 0.000356934
       23704     1.22135     1.16842 0.000356926
       23705     1.22107     1.16842 0.000356918
       23706     1.22079     1.16843 0.000356909
       23707     1.22051     1.16843 0.000356901
       23708     1.22022     1.16843 0.000356893
       23709     1.21993     1.16843 0.000356884
       23710     1.21963     1.16843 0.000356876
       23711     1.21933     1.16844 0.000356867
       23712     1.21902     1.16844 0.000356858
       23713     1.21871     1.16844  0.00035685
       23714     1.21839     1.16844 0.000356841
       23715     1.21807     1.16845 0.000356832
       23716     1.21775     1.16845 0.000356823
       23717     1.21742     1.16845 0.000356814
       23718     1.21709     1.16845 0.000356805
       23719     1.21675     1.16845 0.000356795
       23720     1.21641     1.16846 0.000356786
       23721     1.21606     1.16846 0.000356777
       23722     1.21571     1.16846 0.000356767
       23723     1.21535     1.16846 0.000356758
       23724     1.21499     1.16846 0.000356748
       23725     1.21463     1.16847 0.000356738
       23726     1.21426     1.16847 0.000356729
       23727     1.21389     1.16847 0.000356719
       23728     1.21351     1.16847 0.000356709
       23729     1.21313     1.16847 0.000356699
       23730     1.21275     1.16848 0.000356688
       23731     1.21236     1.16848 0.000356678
       23732     1.21197     1.16848 0.000356668
       23733     1.21158     1.16848 0.000356657
       23734     1.21118     1.16848 0.000356647
       23735     1.21078     1.16848 0.000356636
       23736     1.21038     1.16849 0.000356626
       23737     1.20997     1.16849 0.000356615
       23738     1.20956     1.16849 0.000356604
       23739     1.20914     1.16849 0.000356593
       23740     1.20873     1.16849 0.000356582
       23741     1.20831     1.16849 0.000356571
       23742     1.20789      1.1685  0.00035656
       23743     1.20747      1.1685 0.000356549
       23744     1.20704      1.1685 0.000356538
       23745     1.20662      1.1685 0.000356526
       23746     1.20619      1.1685 0.000356515
       23747     1.20576      1.1685 0.000356503
       23748     1.20533     1.16851 0.000356491
       23749      1.2049     1.16851  0.00035648
       23750     1.20447     1.16851 0.000356468
       23751     1.20404     1.16851 0.000356456
       23752     1.20361     1.16851 0.000356444
       23753     1.20318     1.16851 0.000356432
       23754     1.20275     1.16851  0.00035642
       23755     1.20232     1.16852 0.000356408
       23756     1.20189     1.16852 0.000356396
       23757     1.20147     1.16852 0.000356383
       23758     1.20104     1.16852 0.000356371
       23759     1.20062     1.16852 0.000356358
       23760      1.2002     1.16852 0.000356346
       23761     1.19979     1.16852 0.000356333
       23762     1.19938     1.16853 0.000356321
       23763     1.19897     1.16853 0.000356308
       23764     1.19857     1.16853 0.000356295
       23765     1.19817     1.16853 0.000356283
       23766     1.19778     1.16853  0.00035627
       23767      1.1974     1.16853 0.000356257
       23768     1.19702     1.16853 0.000356244
       23769     1.19665     1.16853 0.000356231
       23770     1.19628     1.16854 0.000356218
       23771     1.19593     1.16854 0.000356205
       23772     1.19558     1.16854 0.000356191
       23773     1.19524     1.16854 0.000356178
       23774     1.19491     1.16854 0.000356165
       23775     1.19459     1.16854 0.000356152
       23776     1.19428     1.16854 0.000356138
       23777     1.19398     1.16854 0.000356125
       23778     1.19369     1.16854 0.000356112
       23779     1.19341     1.16855 0.000356098
       23780     1.19315     1.16855 0.000356085
       23781      1.1929     1.16855 0.000356071
       23782     1.19266     1.16855 0.000356058
       23783     1.19244     1.16855 0.000356044
       23784     1.19222     1.16855  0.00035603
       23785     1.19203     1.16855 0.000356017
       23786     1.19185     1.16855 0.000356003
       23787     1.19168     1.16855  0.00035599
       23788     1.19153     1.16855 0.000355976
       23789     1.19139     1.16856 0.000355962
       23790     1.19127     1.16856 0.000355949
       23791     1.19117     1.16856 0.000355935
       23792     1.19108     1.16856 0.000355921
       23793     1.19101     1.16856 0.000355907
       23794     1.19096     1.16856 0.000355894
       23795     1.19092     1.16856  0.00035588
       23796      1.1909     1.16856 0.000355866
       23797      1.1909     1.16856 0.000355853
       23798     1.19091     1.16856 0.000355839
       23799     1.19095     1.16856 0.000355825
       23800       1.191     1.16857 0.000355811
       23801     1.19106     1.16857 0.000355798
       23802     1.19115     1.16857 0.000355784
       23803     1.19125     1.16857  0.00035577
       23804     1.19137     1.16857 0.000355757
       23805      1.1915     1.16857 0.000355743
       23806     1.19165     1.16857  0.00035573
       23807     1.19182     1.16857 0.000355716
       23808       1.192     1.16857 0.000355702
       23809      1.1922     1.16857 0.000355689
       23810     1.19242     1.16858 0.000355675
       23811     1.19265     1.16858 0.000355662
       23812      1.1929     1.16858 0.000355648
       23813     1.19315     1.16858 0.000355635
       23814     1.19343     1.16858 0.000355621
       23815     1.19372     1.16858 0.000355608
       23816     1.19402     1.16858 0.000355595
       23817     1.19433     1.16858 0.000355581
       23818     1.19465     1.16858 0.000355568
       23819     1.19499     1.16858 0.000355555
       23820     1.19534     1.16859 0.000355542
       23821      1.1957     1.16859 0.000355529
       23822     1.19607     1.16859 0.000355516
       23823     1.19645     1.16859 0.000355503
       23824     1.19683     1.16859  0.00035549
       23825     1.19723     1.16859 0.000355477
       23826     1.19763     1.16859 0.000355464
       23827     1.19804     1.16859 0.000355451
       23828     1.19846      1.1686 0.000355439
       23829     1.19888      1.1686 0.000355426
       23830     1.19931      1.1686 0.000355413
       23831     1.19975      1.1686 0.000355401
       23832     1.20019      1.1686 0.000355388
       23833     1.20063      1.1686 0.000355376
       23834     1.20108      1.1686 0.000355364
       23835     1.20153      1.1686 0.000355351
       23836     1.20198     1.16861 0.000355339
       23837     1.20243     1.16861 0.000355327
       23838     1.20289     1.16861 0.000355315
       23839     1.20334     1.16861 0.000355303
       23840      1.2038     1.16861 0.000355292
       23841     1.20426     1.16861  0.00035528
       23842     1.20471     1.16861 0.000355268
       23843     1.20517     1.16862 0.000355256
       23844     1.20562     1.16862 0.000355245
       23845     1.20608     1.16862 0.000355234
       23846     1.20653     1.16862 0.000355222
       23847     1.20698     1.16862 0.000355211
       23848     1.20742     1.16862   0.0003552
       23849     1.20787     1.16863 0.000355189
       23850      1.2083     1.16863 0.000355178
       23851     1.20874     1.16863 0.000355167
       23852     1.20917     1.16863 0.000355156
       23853      1.2096     1.16863 0.000355145
       23854     1.21002     1.16863 0.000355135
       23855     1.21044     1.16864 0.000355124
       23856     1.21086     1.16864 0.000355114
       23857     1.21127     1.16864 0.000355103
       23858     1.21167     1.16864 0.000355093
       23859     1.21207     1.16864 0.000355083
       23860     1.21246     1.16865 0.000355073
       23861     1.21285     1.16865 0.000355062
       23862     1.21323     1.16865 0.000355053
       23863     1.21361     1.16865 0.000355043
       23864     1.21398     1.16865 0.000355033
       23865     1.21434     1.16865 0.000355023
       23866      1.2147     1.16866 0.000355013
       23867     1.21505     1.16866 0.000355004
       23868     1.21539     1.16866 0.000354994
       23869     1.21573     1.16866 0.000354985
       23870     1.21606     1.16866 0.000354976
       23871     1.21639     1.16867 0.000354966
       23872      1.2167     1.16867 0.000354957
       23873     1.21702     1.16867 0.000354948
       23874     1.21732     1.16867 0.000354939
       23875     1.21762     1.16867  0.00035493
       23876     1.21791     1.16868 0.000354921
       23877      1.2182     1.16868 0.000354913
       23878     1.21848     1.16868 0.000354904
       23879     1.21875     1.16868 0.000354895
       23880     1.21902     1.16869 0.000354887
       23881     1.21928     1.16869 0.000354878
       23882     1.21954     1.16869  0.00035487
       23883     1.21978     1.16869 0.000354861
       23884     1.22003     1.16869 0.000354853
       23885     1.22026      1.1687 0.000354845
       23886     1.22049      1.1687 0.000354836
       23887     1.22071      1.1687 0.000354828
       23888     1.22093      1.1687  0.00035482
       23889     1.22114      1.1687 0.000354812
       23890     1.22135     1.16871 0.000354804
       23891     1.22155     1.16871 0.000354796
       23892     1.22174     1.16871 0.000354788
       23893     1.22193     1.16871  0.00035478
       23894     1.22212     1.16872 0.000354772
       23895     1.22229     1.16872 0.000354765
       23896     1.22247     1.16872 0.000354757
       23897     1.22263     1.16872 0.000354749
       23898      1.2228     1.16872 0.000354742
       23899     1.22295     1.16873 0.000354734
       23900     1.22311     1.16873 0.000354727
       23901     1.22325     1.16873 0.000354719
       23902     1.22339     1.16873 0.000354712
       23903     1.22353     1.16874 0.000354704
       23904     1.22367     1.16874 0.000354697
       23905     1.22379     1.16874 0.000354689
       23906     1.22392     1.16874 0.000354682
       23907     1.22404     1.16875 0.000354675
       23908     1.22415     1.16875 0.000354667
       23909     1.22426     1.16875  0.00035466
       23910     1.22437     1.16875 0.000354653
       23911     1.22448     1.16875 0.000354646
       23912     1.22458     1.16876 0.000354639
       23913     1.22467     1.16876 0.000354632
       23914     1.22476     1.16876 0.000354624
       23915     1.22485     1.16876 0.000354617
       23916     1.22494     1.16877  0.00035461
       23917     1.22502     1.16877 0.000354603
       23918      1.2251     1.16877 0.000354596
       23919     1.22517     1.16877 0.000354589
       23920     1.22524     1.16878 0.000354582
       23921     1.22531     1.16878 0.000354575
       23922     1.22538     1.16878 0.000354568
       23923     1.22544     1.16878 0.000354562
       23924      1.2255     1.16879 0.000354555
       23925     1.22556     1.16879 0.000354548
       23926     1.22561     1.16879 0.000354541
       23927     1.22566     1.16879 0.000354534
       23928     1.22571     1.16879 0.000354527
       23929     1.22576      1.1688  0.00035452
       23930      1.2258      1.1688 0.000354514
       23931     1.22585      1.1688 0.000354507
       23932     1.22589      1.1688   0.0003545
       23933     1.22593     1.16881 0.000354493
       23934     1.22596     1.16881 0.000354486
       23935       1.226     1.16881  0.00035448
       23936     1.22603     1.16881 0.000354473
       23937     1.22606     1.16882 0.000354466
       23938     1.22609     1.16882  0.00035446
       23939     1.22612     1.16882 0.000354453
       23940     1.22614     1.16882 0.000354446
       23941     1.22617     1.16883 0.000354439
       23942     1.22619     1.16883 0.000354433
       23943     1.22621     1.16883 0.000354426
       23944     1.22623     1.16883 0.000354419
       23945     1.22625     1.16884 0.000354413
       23946     1.22627     1.16884 0.000354406
       23947     1.22628     1.16884 0.000354399
       23948      1.2263     1.16884 0.000354393
       23949     1.22631     1.16884 0.000354386
       23950     1.22633     1.16885 0.000354379
       23951     1.22634     1.16885 0.000354373
       23952     1.22635     1.16885 0.000354366
       23953     1.22636     1.16885 0.000354359
       23954     1.22637     1.16886 0.000354353
       23955     1.22638     1.16886 0.000354346
       23956     1.22639     1.16886 0.000354339
       23957      1.2264     1.16886 0.000354333
       23958     1.22641     1.16887 0.000354326
       23959     1.22642     1.16887 0.000354319
       23960     1.22643     1.16887 0.000354313
       23961     1.22644     1.16887 0.000354306
       23962     1.22645     1.16888 0.000354299
       23963     1.22645     1.16888 0.000354293
       23964     1.22646     1.16888 0.000354286
       23965     1.22647     1.16888 0.000354279
       23966     1.22648     1.16889 0.000354273
       23967     1.22649     1.16889 0.000354266
       23968     1.22649     1.16889  0.00035426
       23969      1.2265     1.16889 0.000354253
       23970     1.22651      1.1689 0.000354246
       23971     1.22652      1.1689  0.00035424
       23972     1.22653      1.1689 0.000354233
       23973     1.22654      1.1689 0.000354226
       23974     1.22656      1.1689  0.00035422
       23975     1.22657     1.16891 0.000354213
       23976     1.22658     1.16891 0.000354207
       23977     1.22659     1.16891   0.0003542
       23978     1.22661     1.16891 0.000354193
       23979     1.22663     1.16892 0.000354187
       23980     1.22664     1.16892  0.00035418
       23981     1.22666     1.16892 0.000354174
       23982     1.22668     1.16892 0.000354167
       23983      1.2267     1.16893  0.00035416
       23984     1.22672     1.16893 0.000354154
       23985     1.22674     1.16893 0.000354147
       23986     1.22677     1.16893 0.000354141
       23987     1.22679     1.16894 0.000354134
       23988     1.22682     1.16894 0.000354128
       23989     1.22685     1.16894 0.000354121
       23990     1.22688     1.16894 0.000354115
       23991     1.22691     1.16895 0.000354108
       23992     1.22694     1.16895 0.000354102
       23993     1.22698     1.16895 0.000354095
       23994     1.22701     1.16895 0.000354089
       23995     1.22705     1.16896 0.000354082
       23996     1.22709     1.16896 0.000354076
       23997     1.22714     1.16896 0.000354069
       23998     1.22718     1.16896 0.000354063
       23999     1.22723     1.16897 0.000354056
       24000     1.22728     1.16897  0.00035405
       24001     1.22733     1.16897 0.000354044
       24002     1.22738     1.16897 0.000354037
       24003     1.22744     1.16898 0.000354031
       24004      1.2275     1.16898 0.000354024
       24005     1.22756     1.16898 0.000354018
       24006     1.22762     1.16898 0.000354012
       24007     1.22768     1.16898 0.000354005
       24008     1.22775     1.16899 0.000353999
       24009     1.22782     1.16899 0.000353993
       24010     1.22789     1.16899 0.000353987
       24011     1.22797     1.16899  0.00035398
       24012     1.22805       1.169 0.000353974
       24013     1.22812       1.169 0.000353968
       24014     1.22821       1.169 0.000353962
       24015     1.22829       1.169 0.000353956
       24016     1.22838     1.16901  0.00035395
       24017     1.22847     1.16901 0.000353944
       24018     1.22856     1.16901 0.000353938
       24019     1.22865     1.16901 0.000353932
       24020     1.22875     1.16902 0.000353926
       24021     1.22885     1.16902  0.00035392
       24022     1.22895     1.16902 0.000353914
       24023     1.22905     1.16902 0.000353908
       24024     1.22915     1.16903 0.000353902
       24025     1.22926     1.16903 0.000353896
       24026     1.22937     1.16903  0.00035389
       24027     1.22948     1.16903 0.000353884
       24028      1.2296     1.16904 0.000353879
       24029     1.22971     1.16904 0.000353873
       24030     1.22983     1.16904 0.000353867
       24031     1.22995     1.16904 0.000353862
       24032     1.23007     1.16905 0.000353856
       24033     1.23019     1.16905  0.00035385
       24034     1.23032     1.16905 0.000353845
       24035     1.23044     1.16905 0.000353839
       24036     1.23057     1.16906 0.000353834
       24037     1.23069     1.16906 0.000353828
       24038     1.23082     1.16906 0.000353823
       24039     1.23095     1.16906 0.000353818
       24040     1.23108     1.16907 0.000353812
       24041     1.23121     1.16907 0.000353807
       24042     1.23135     1.16907 0.000353802
       24043     1.23148     1.16908 0.000353797
       24044     1.23161     1.16908 0.000353792
       24045     1.23174     1.16908 0.000353786
       24046     1.23187     1.16908 0.000353781
       24047     1.23201     1.16909 0.000353776
       24048     1.23214     1.16909 0.000353771
       24049     1.23227     1.16909 0.000353766
       24050      1.2324     1.16909 0.000353761
       24051     1.23253      1.1691 0.000353757
       24052     1.23265      1.1691 0.000353752
       24053     1.23278      1.1691 0.000353747
       24054      1.2329      1.1691 0.000353742
       24055     1.23303     1.16911 0.000353737
       24056     1.23315     1.16911 0.000353733
       24057     1.23327     1.16911 0.000353728
       24058     1.23338     1.16911 0.000353723
       24059      1.2335     1.16912 0.000353719
       24060     1.23361     1.16912 0.000353714
       24061     1.23371     1.16912  0.00035371
       24062     1.23382     1.16913 0.000353705
       24063     1.23392     1.16913 0.000353701
       24064     1.23402     1.16913 0.000353696
       24065     1.23411     1.16913 0.000353692
       24066      1.2342     1.16914 0.000353688
       24067     1.23428     1.16914 0.000353683
       24068     1.23436     1.16914 0.000353679
       24069     1.23443     1.16914 0.000353675
