#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       26457   -0.391283   -0.338204 0.000502045
       26458   -0.391309   -0.338206  0.00050203
       26459   -0.391339   -0.338208 0.000502015
       26460   -0.391366    -0.33821    0.000502
       26461    -0.39139   -0.338212 0.000501985
       26462   -0.391416   -0.338214  0.00050197
       26463   -0.391441   -0.338216 0.000501955
       26464   -0.391467   -0.338218  0.00050194
       26465   -0.391494    -0.33822 0.000501925
       26466   -0.391525   -0.338222  0.00050191
       26467   -0.391552   -0.338224 0.000501896
       26468   -0.391583   -0.338226 0.000501881
       26469   -0.391616   -0.338228 0.000501866
       26470    -0.39165    -0.33823 0.000501851
       26471   -0.391687   -0.338232 0.000501836
       26472   -0.391723   -0.338234 0.000501821
       26473   -0.391765   -0.338236 0.000501806
       26474   -0.391806   -0.338238 0.000501791
       26475   -0.391852    -0.33824 0.000501776
       26476   -0.391902   -0.338242 0.000501762
       26477   -0.391954   -0.338244 0.000501747
       26478   -0.392009   -0.338246 0.000501732
       26479    -0.39207   -0.338248 0.000501717
       26480   -0.392132    -0.33825 0.000501702
       26481   -0.392198   -0.338253 0.000501687
       26482   -0.392267   -0.338255 0.000501673
       26483   -0.392339   -0.338257 0.000501658
       26484   -0.392416   -0.338259 0.000501643
       26485   -0.392496   -0.338261 0.000501628
       26486   -0.392577   -0.338263 0.000501614
       26487   -0.392665   -0.338265 0.000501599
       26488   -0.392755   -0.338267 0.000501584
       26489   -0.392851   -0.338269 0.000501569
       26490   -0.392949   -0.338271 0.000501555
       26491   -0.393051   -0.338273  0.00050154
       26492   -0.393157   -0.338275 0.000501525
       26493   -0.393269   -0.338277 0.000501511
       26494   -0.393386   -0.338279 0.000501496
       26495   -0.393504   -0.338281 0.000501482
       26496   -0.393629   -0.338283 0.000501467
       26497   -0.393758   -0.338286 0.000501452
       26498   -0.393894   -0.338288 0.000501438
       26499   -0.394032    -0.33829 0.000501423
       26500   -0.394173   -0.338292 0.000501409
       26501   -0.394319   -0.338294 0.000501394
       26502   -0.394468   -0.338296  0.00050138
       26503   -0.394622   -0.338298 0.000501366
       26504    -0.39478     -0.3383 0.000501351
       26505   -0.394941   -0.338302 0.000501337
       26506   -0.395104   -0.338305 0.000501322
       26507   -0.395273   -0.338307 0.000501308
       26508   -0.395444   -0.338309 0.000501294
       26509    -0.39562   -0.338311  0.00050128
       26510     -0.3958   -0.338313 0.000501265
       26511   -0.395981   -0.338315 0.000501251
       26512    -0.39617   -0.338318 0.000501237
       26513   -0.396358    -0.33832 0.000501223
       26514   -0.396549   -0.338322 0.000501209
       26515   -0.396746   -0.338324 0.000501195
       26516   -0.396945   -0.338326 0.000501181
       26517   -0.397145   -0.338329 0.000501167
       26518    -0.39735   -0.338331 0.000501153
       26519   -0.397556   -0.338333 0.000501139
       26520   -0.397766   -0.338335 0.000501125
       26521   -0.397982   -0.338338 0.000501111
       26522   -0.398197    -0.33834 0.000501097
       26523   -0.398412   -0.338342 0.000501084
       26524   -0.398632   -0.338344  0.00050107
       26525   -0.398854   -0.338347 0.000501056
       26526   -0.399077   -0.338349 0.000501043
       26527   -0.399303   -0.338351 0.000501029
       26528    -0.39953   -0.338354 0.000501015
       26529   -0.399758   -0.338356 0.000501002
       26530   -0.399988   -0.338358 0.000500988
       26531    -0.40022   -0.338361 0.000500975
       26532   -0.400452   -0.338363 0.000500961
       26533   -0.400688   -0.338365 0.000500948
       26534   -0.400924   -0.338368 0.000500935
       26535    -0.40116    -0.33837 0.000500921
       26536   -0.401393   -0.338372 0.000500908
       26537   -0.401624   -0.338375 0.000500895
       26538   -0.401861   -0.338377 0.000500882
       26539   -0.402098   -0.338379 0.000500869
       26540   -0.402335   -0.338382 0.000500856
       26541   -0.402569   -0.338384 0.000500843
       26542   -0.402806   -0.338387  0.00050083
       26543   -0.403047   -0.338389 0.000500817
       26544   -0.403283   -0.338392 0.000500804
       26545   -0.403514   -0.338394 0.000500791
       26546   -0.403749   -0.338397 0.000500778
       26547   -0.403983   -0.338399 0.000500765
       26548   -0.404216   -0.338401 0.000500753
       26549    -0.40445   -0.338404  0.00050074
       26550   -0.404681   -0.338406 0.000500727
       26551   -0.404911   -0.338409 0.000500715
       26552   -0.405139   -0.338411 0.000500702
       26553   -0.405366   -0.338414  0.00050069
       26554    -0.40559   -0.338417 0.000500677
       26555   -0.405813   -0.338419 0.000500665
       26556   -0.406039   -0.338422 0.000500652
       26557   -0.406258   -0.338424  0.00050064
       26558   -0.406475   -0.338427 0.000500628
       26559   -0.406688   -0.338429 0.000500615
       26560   -0.406898   -0.338432 0.000500603
       26561   -0.407105   -0.338434 0.000500591
       26562   -0.407312   -0.338437 0.000500579
       26563   -0.407516    -0.33844 0.000500567
       26564   -0.407718   -0.338442 0.000500555
       26565   -0.407919   -0.338445 0.000500543
       26566   -0.408114   -0.338448 0.000500531
       26567   -0.408307    -0.33845 0.000500519
       26568   -0.408496   -0.338453 0.000500507
       26569   -0.408681   -0.338455 0.000500495
       26570   -0.408864   -0.338458 0.000500483
       26571   -0.409042   -0.338461 0.000500472
       26572    -0.40922   -0.338463  0.00050046
       26573   -0.409391   -0.338466 0.000500448
       26574   -0.409556   -0.338469 0.000500436
       26575   -0.409721   -0.338471 0.000500425
       26576   -0.409881   -0.338474 0.000500413
       26577   -0.410036   -0.338477 0.000500402
       26578   -0.410187    -0.33848  0.00050039
       26579   -0.410336   -0.338482 0.000500378
       26580   -0.410478   -0.338485 0.000500367
       26581   -0.410616   -0.338488 0.000500355
       26582   -0.410749    -0.33849 0.000500344
       26583    -0.41088   -0.338493 0.000500333
       26584   -0.411006   -0.338496 0.000500321
       26585   -0.411125   -0.338499  0.00050031
       26586    -0.41124   -0.338501 0.000500299
       26587   -0.411349   -0.338504 0.000500287
       26588   -0.411453   -0.338507 0.000500276
       26589   -0.411552   -0.338509 0.000500265
       26590   -0.411642   -0.338512 0.000500253
       26591   -0.411733   -0.338515 0.000500242
       26592   -0.411817   -0.338518 0.000500231
       26593   -0.411895   -0.338521  0.00050022
       26594   -0.411968   -0.338523 0.000500209
       26595   -0.412035   -0.338526 0.000500197
       26596   -0.412097   -0.338529 0.000500186
       26597   -0.412153   -0.338532 0.000500175
       26598   -0.412201   -0.338534 0.000500164
       26599   -0.412246   -0.338537 0.000500153
       26600   -0.412285    -0.33854 0.000500142
       26601   -0.412319   -0.338543 0.000500131
       26602   -0.412346   -0.338545  0.00050012
       26603    -0.41237   -0.338548 0.000500108
       26604   -0.412388   -0.338551 0.000500097
       26605   -0.412393   -0.338554 0.000500086
       26606   -0.412397   -0.338557 0.000500075
       26607   -0.412397   -0.338559 0.000500064
       26608   -0.412388   -0.338562 0.000500053
       26609   -0.412373   -0.338565 0.000500042
       26610   -0.412352   -0.338568 0.000500031
       26611   -0.412325    -0.33857  0.00050002
       26612   -0.412292   -0.338573 0.000500009
       26613   -0.412252   -0.338576 0.000499997
       26614   -0.412206   -0.338579 0.000499986
       26615   -0.412155   -0.338581 0.000499975
       26616   -0.412097   -0.338584 0.000499964
       26617   -0.412031   -0.338587 0.000499953
       26618   -0.411957    -0.33859 0.000499942
       26619   -0.411874   -0.338593  0.00049993
       26620   -0.411789   -0.338595 0.000499919
       26621   -0.411698   -0.338598 0.000499908
       26622   -0.411602   -0.338601 0.000499897
       26623   -0.411496   -0.338603 0.000499885
       26624   -0.411392   -0.338606 0.000499874
       26625   -0.411272   -0.338609 0.000499863
       26626   -0.411148   -0.338612 0.000499851
       26627   -0.411017   -0.338614  0.00049984
       26628    -0.41088   -0.338617 0.000499829
       26629   -0.410737    -0.33862 0.000499817
       26630   -0.410584   -0.338623 0.000499806
       26631   -0.410423   -0.338625 0.000499794
       26632   -0.410262   -0.338628 0.000499783
       26633   -0.410095   -0.338631 0.000499771
       26634    -0.40992   -0.338633  0.00049976
       26635   -0.409738   -0.338636 0.000499748
       26636   -0.409547   -0.338639 0.000499736
       26637    -0.40935   -0.338641 0.000499725
       26638   -0.409152   -0.338644 0.000499713
       26639   -0.408945   -0.338647 0.000499701
       26640    -0.40873   -0.338649 0.000499689
       26641   -0.408512   -0.338652 0.000499677
       26642    -0.40829   -0.338654 0.000499665
       26643    -0.40806   -0.338657 0.000499653
       26644   -0.407827    -0.33866 0.000499641
       26645   -0.407586   -0.338662 0.000499629
       26646   -0.407339   -0.338665 0.000499617
       26647    -0.40709   -0.338667 0.000499605
       26648   -0.406834    -0.33867 0.000499593
       26649   -0.406575   -0.338672 0.000499581
       26650   -0.406312   -0.338675 0.000499568
       26651   -0.406042   -0.338678 0.000499556
       26652    -0.40577    -0.33868 0.000499544
       26653   -0.405491   -0.338683 0.000499531
       26654   -0.405209   -0.338685 0.000499519
       26655   -0.404923   -0.338688 0.000499506
       26656   -0.404634    -0.33869 0.000499493
       26657   -0.404342   -0.338692 0.000499481
       26658   -0.404047   -0.338695 0.000499468
       26659   -0.403749   -0.338697 0.000499455
       26660   -0.403449     -0.3387 0.000499443
       26661   -0.403148   -0.338702  0.00049943
       26662   -0.402844   -0.338705 0.000499417
       26663    -0.40254   -0.338707 0.000499404
       26664   -0.402237   -0.338709 0.000499391
       26665   -0.401931   -0.338712 0.000499378
       26666   -0.401624   -0.338714 0.000499364
       26667   -0.401318   -0.338716 0.000499351
       26668   -0.401012   -0.338719 0.000499338
       26669   -0.400707   -0.338721 0.000499325
       26670   -0.400404   -0.338723 0.000499311
       26671   -0.400102   -0.338726 0.000499298
       26672   -0.399804   -0.338728 0.000499284
       26673   -0.399504    -0.33873 0.000499271
       26674    -0.39921   -0.338733 0.000499257
       26675   -0.398918   -0.338735 0.000499244
       26676   -0.398632   -0.338737  0.00049923
       26677   -0.398346   -0.338739 0.000499216
       26678   -0.398067   -0.338742 0.000499203
       26679   -0.397792   -0.338744 0.000499189
       26680   -0.397522   -0.338746 0.000499175
       26681   -0.397258   -0.338748 0.000499161
       26682      -0.397    -0.33875 0.000499147
       26683   -0.396749   -0.338752 0.000499133
       26684   -0.396506   -0.338755 0.000499119
       26685   -0.396268   -0.338757 0.000499105
       26686   -0.396037   -0.338759 0.000499091
       26687   -0.395819   -0.338761 0.000499077
       26688   -0.395604   -0.338763 0.000499063
       26689   -0.395399   -0.338765 0.000499048
       26690   -0.395203   -0.338767 0.000499034
       26691   -0.395016    -0.33877  0.00049902
       26692   -0.394835   -0.338772 0.000499006
       26693   -0.394663   -0.338774 0.000498991
       26694   -0.394501   -0.338776 0.000498977
       26695   -0.394348   -0.338778 0.000498963
       26696   -0.394203    -0.33878 0.000498948
       26697    -0.39407   -0.338782 0.000498934
       26698   -0.393948   -0.338784  0.00049892
       26699   -0.393835   -0.338786 0.000498905
       26700   -0.393731   -0.338788 0.000498891
       26701   -0.393637    -0.33879 0.000498876
       26702   -0.393553   -0.338792 0.000498862
       26703   -0.393481   -0.338794 0.000498847
       26704   -0.393418   -0.338796 0.000498833
       26705   -0.393359   -0.338798 0.000498818
       26706   -0.393313   -0.338801 0.000498804
       26707   -0.393279   -0.338803 0.000498789
       26708   -0.393252   -0.338805 0.000498775
       26709   -0.393233   -0.338807  0.00049876
       26710   -0.393223   -0.338809 0.000498746
       26711   -0.393219   -0.338811 0.000498731
       26712   -0.393228   -0.338813 0.000498717
       26713   -0.393242   -0.338815 0.000498702
       26714   -0.393266   -0.338817 0.000498688
       26715   -0.393295   -0.338819 0.000498673
       26716    -0.39333   -0.338821 0.000498659
       26717   -0.393374   -0.338823 0.000498644
       26718   -0.393422   -0.338825  0.00049863
       26719   -0.393475   -0.338827 0.000498615
       26720   -0.393533   -0.338829 0.000498601
       26721   -0.393595   -0.338831 0.000498586
       26722   -0.393662   -0.338833 0.000498572
       26723    -0.39373   -0.338835 0.000498558
       26724   -0.393804   -0.338837 0.000498543
       26725    -0.39388   -0.338839 0.000498529
       26726   -0.393957   -0.338841 0.000498514
       26727   -0.394038   -0.338844   0.0004985
       26728   -0.394118   -0.338846 0.000498486
       26729   -0.394199   -0.338848 0.000498471
       26730    -0.39428    -0.33885 0.000498457
       26731   -0.394364   -0.338852 0.000498443
       26732   -0.394448   -0.338854 0.000498428
       26733   -0.394533   -0.338856 0.000498414
       26734   -0.394615   -0.338858   0.0004984
       26735   -0.394696    -0.33886 0.000498385
       26736   -0.394777   -0.338862 0.000498371
       26737   -0.394853   -0.338864 0.000498357
       26738   -0.394928   -0.338866 0.000498343
       26739   -0.394997   -0.338869 0.000498329
       26740   -0.395065   -0.338871 0.000498314
       26741    -0.39513   -0.338873   0.0004983
       26742   -0.395194   -0.338875 0.000498286
       26743   -0.395254   -0.338877 0.000498272
       26744   -0.395305   -0.338879 0.000498258
       26745   -0.395352   -0.338881 0.000498243
       26746   -0.395398   -0.338883 0.000498229
       26747   -0.395439   -0.338885 0.000498215
       26748   -0.395475   -0.338887 0.000498201
       26749    -0.39551    -0.33889 0.000498187
       26750   -0.395537   -0.338892 0.000498173
       26751    -0.39556   -0.338894 0.000498159
       26752   -0.395581   -0.338896 0.000498145
       26753   -0.395595   -0.338898  0.00049813
       26754   -0.395607     -0.3389 0.000498116
       26755   -0.395609   -0.338902 0.000498102
       26756    -0.39561   -0.338904 0.000498088
       26757   -0.395607   -0.338907 0.000498074
       26758     -0.3956   -0.338909  0.00049806
       26759   -0.395589   -0.338911 0.000498046
       26760   -0.395574   -0.338913 0.000498032
       26761   -0.395554   -0.338915 0.000498018
       26762   -0.395531   -0.338917 0.000498003
       26763   -0.395505   -0.338919 0.000497989
       26764   -0.395479   -0.338921 0.000497975
       26765   -0.395453   -0.338923 0.000497961
       26766   -0.395421   -0.338926 0.000497947
       26767   -0.395389   -0.338928 0.000497933
       26768   -0.395359    -0.33893 0.000497919
       26769   -0.395333   -0.338932 0.000497905
       26770   -0.395301   -0.338934  0.00049789
       26771   -0.395267   -0.338936 0.000497876
       26772   -0.395233   -0.338938 0.000497862
       26773     -0.3952    -0.33894 0.000497848
       26774   -0.395168   -0.338942 0.000497834
       26775   -0.395137   -0.338945  0.00049782
       26776   -0.395109   -0.338947 0.000497805
       26777   -0.395082   -0.338949 0.000497791
       26778   -0.395059   -0.338951 0.000497777
       26779   -0.395038   -0.338953 0.000497763
       26780   -0.395024   -0.338955 0.000497749
       26781   -0.395013   -0.338957 0.000497735
       26782   -0.395004   -0.338959  0.00049772
       26783   -0.394998   -0.338961 0.000497706
       26784   -0.394998   -0.338963 0.000497692
       26785   -0.395004   -0.338965 0.000497678
       26786   -0.395016   -0.338968 0.000497664
       26787   -0.395034    -0.33897 0.000497649
       26788   -0.395058   -0.338972 0.000497635
       26789   -0.395091   -0.338974 0.000497621
       26790   -0.395121   -0.338976 0.000497607
       26791   -0.395166   -0.338978 0.000497593
       26792   -0.395216    -0.33898 0.000497579
       26793   -0.395275   -0.338982 0.000497564
       26794    -0.39534   -0.338984  0.00049755
       26795   -0.395415   -0.338986 0.000497536
       26796   -0.395496   -0.338989 0.000497522
       26797   -0.395587   -0.338991 0.000497508
       26798   -0.395687   -0.338993 0.000497494
       26799   -0.395797   -0.338995  0.00049748
       26800   -0.395913   -0.338997 0.000497466
       26801   -0.396038   -0.338999 0.000497452
       26802    -0.39617   -0.339001 0.000497438
       26803   -0.396311   -0.339003 0.000497424
       26804   -0.396461   -0.339006  0.00049741
       26805    -0.39662   -0.339008 0.000497396
       26806   -0.396783    -0.33901 0.000497382
       26807   -0.396959   -0.339012 0.000497368
       26808    -0.39714   -0.339014 0.000497355
       26809   -0.397328   -0.339016 0.000497341
       26810   -0.397524   -0.339019 0.000497327
       26811   -0.397724   -0.339021 0.000497313
       26812   -0.397933   -0.339023   0.0004973
       26813   -0.398149   -0.339025 0.000497286
       26814   -0.398371   -0.339027 0.000497272
       26815   -0.398598    -0.33903 0.000497259
       26816   -0.398832   -0.339032 0.000497245
       26817    -0.39907   -0.339034 0.000497232
       26818   -0.399315   -0.339036 0.000497218
       26819   -0.399562   -0.339039 0.000497205
       26820   -0.399813   -0.339041 0.000497191
       26821   -0.400068   -0.339043 0.000497178
       26822   -0.400325   -0.339045 0.000497165
       26823   -0.400585   -0.339048 0.000497152
       26824   -0.400848    -0.33905 0.000497138
       26825   -0.401112   -0.339052 0.000497125
       26826    -0.40138   -0.339055 0.000497112
       26827   -0.401646   -0.339057 0.000497099
       26828   -0.401915   -0.339059 0.000497086
       26829   -0.402179   -0.339062 0.000497073
       26830   -0.402447   -0.339064  0.00049706
       26831   -0.402707   -0.339066 0.000497047
       26832   -0.402968   -0.339069 0.000497034
       26833    -0.40323   -0.339071 0.000497022
       26834   -0.403489   -0.339074 0.000497009
       26835   -0.403746   -0.339076 0.000496996
       26836   -0.404004   -0.339078 0.000496984
       26837   -0.404255   -0.339081 0.000496971
       26838   -0.404503   -0.339083 0.000496959
       26839   -0.404739   -0.339086 0.000496946
       26840   -0.404976   -0.339088 0.000496934
       26841   -0.405209   -0.339091 0.000496921
       26842   -0.405437   -0.339093 0.000496909
       26843   -0.405658   -0.339096 0.000496896
       26844   -0.405875   -0.339098 0.000496884
       26845   -0.406086   -0.339101 0.000496872
       26846   -0.406291   -0.339103  0.00049686
       26847   -0.406493   -0.339106 0.000496848
       26848   -0.406685   -0.339108 0.000496835
       26849   -0.406872   -0.339111 0.000496823
       26850   -0.407051   -0.339113 0.000496811
       26851   -0.407224   -0.339116 0.000496799
       26852   -0.407389   -0.339118 0.000496787
       26853   -0.407548   -0.339121 0.000496775
       26854   -0.407702   -0.339123 0.000496763
       26855   -0.407844   -0.339126 0.000496751
       26856   -0.407984   -0.339128  0.00049674
       26857   -0.408117   -0.339131 0.000496728
       26858   -0.408245   -0.339134 0.000496716
       26859   -0.408366   -0.339136 0.000496704
       26860   -0.408481   -0.339139 0.000496692
       26861   -0.408593   -0.339141 0.000496681
       26862   -0.408699   -0.339144 0.000496669
       26863   -0.408795   -0.339147 0.000496657
       26864   -0.408888   -0.339149 0.000496645
       26865   -0.408977   -0.339152 0.000496634
       26866   -0.409064   -0.339154 0.000496622
       26867   -0.409142   -0.339157  0.00049661
       26868   -0.409218    -0.33916 0.000496599
       26869   -0.409291   -0.339162 0.000496587
       26870   -0.409361   -0.339165 0.000496576
       26871   -0.409424   -0.339167 0.000496564
       26872    -0.40949    -0.33917 0.000496552
       26873   -0.409553   -0.339173 0.000496541
       26874   -0.409616   -0.339175 0.000496529
       26875   -0.409678   -0.339178 0.000496518
       26876   -0.409739    -0.33918 0.000496506
       26877   -0.409801   -0.339183 0.000496495
       26878   -0.409861   -0.339186 0.000496483
       26879   -0.409925   -0.339188 0.000496472
       26880    -0.40999   -0.339191  0.00049646
       26881   -0.410058   -0.339194 0.000496449
       26882   -0.410128   -0.339196 0.000496437
       26883   -0.410201   -0.339199 0.000496426
       26884   -0.410278   -0.339202 0.000496414
       26885    -0.41036   -0.339204 0.000496403
       26886   -0.410445   -0.339207 0.000496392
       26887   -0.410534    -0.33921  0.00049638
       26888    -0.41063   -0.339212 0.000496369
       26889   -0.410733   -0.339215 0.000496357
       26890   -0.410837   -0.339217 0.000496346
       26891   -0.410953    -0.33922 0.000496335
       26892   -0.411075   -0.339223 0.000496324
       26893   -0.411204   -0.339226 0.000496312
       26894    -0.41134   -0.339228 0.000496301
       26895   -0.411487   -0.339231  0.00049629
       26896   -0.411642   -0.339234 0.000496279
       26897   -0.411806   -0.339236 0.000496268
       26898   -0.411982   -0.339239 0.000496257
       26899   -0.412165   -0.339242 0.000496246
       26900   -0.412352   -0.339244 0.000496235
       26901   -0.412555   -0.339247 0.000496224
       26902   -0.412764    -0.33925 0.000496213
       26903   -0.412984   -0.339253 0.000496202
       26904   -0.413219   -0.339255 0.000496191
       26905   -0.413461   -0.339258  0.00049618
       26906   -0.413711   -0.339261  0.00049617
       26907   -0.413977   -0.339264 0.000496159
       26908   -0.414252   -0.339266 0.000496148
       26909   -0.414538   -0.339269 0.000496138
       26910   -0.414831   -0.339272 0.000496127
       26911   -0.415134   -0.339275 0.000496117
       26912   -0.415447   -0.339278 0.000496106
       26913   -0.415769   -0.339281 0.000496096
       26914   -0.416103   -0.339283 0.000496086
       26915   -0.416444   -0.339286 0.000496076
       26916   -0.416794   -0.339289 0.000496066
       26917   -0.417152   -0.339292 0.000496056
       26918   -0.417518   -0.339295 0.000496046
       26919   -0.417895   -0.339298 0.000496036
       26920   -0.418275   -0.339301 0.000496026
       26921   -0.418664   -0.339304 0.000496016
       26922   -0.419062   -0.339307 0.000496007
       26923   -0.419464    -0.33931 0.000495997
       26924   -0.419872   -0.339313 0.000495988
       26925   -0.420285   -0.339316 0.000495979
       26926   -0.420704   -0.339319  0.00049597
       26927   -0.421129   -0.339322  0.00049596
       26928   -0.421556   -0.339325 0.000495951
       26929   -0.421987   -0.339328 0.000495942
       26930   -0.422421   -0.339331 0.000495934
       26931   -0.422857   -0.339334 0.000495925
       26932   -0.423295   -0.339337 0.000495916
       26933   -0.423735    -0.33934 0.000495908
       26934   -0.424174   -0.339343 0.000495899
       26935   -0.424615   -0.339347 0.000495891
       26936   -0.425057    -0.33935 0.000495883
       26937   -0.425495   -0.339353 0.000495875
       26938   -0.425935   -0.339356 0.000495867
       26939   -0.426374   -0.339359 0.000495859
       26940    -0.42681   -0.339363 0.000495851
       26941   -0.427242   -0.339366 0.000495843
       26942   -0.427673   -0.339369 0.000495836
       26943   -0.428101   -0.339373 0.000495828
       26944   -0.428525   -0.339376 0.000495821
       26945   -0.428947   -0.339379 0.000495814
       26946    -0.42936   -0.339382 0.000495807
       26947    -0.42977   -0.339386   0.0004958
       26948   -0.430174   -0.339389 0.000495793
       26949   -0.430573   -0.339393 0.000495786
       26950   -0.430965   -0.339396 0.000495779
       26951   -0.431351   -0.339399 0.000495772
       26952    -0.43173   -0.339403 0.000495766
       26953   -0.432101   -0.339406 0.000495759
       26954   -0.432465    -0.33941 0.000495753
       26955   -0.432823   -0.339413 0.000495747
       26956   -0.433168   -0.339417 0.000495741
       26957   -0.433508    -0.33942 0.000495734
       26958   -0.433836   -0.339424 0.000495728
       26959    -0.43416   -0.339427 0.000495722
       26960   -0.434473   -0.339431 0.000495717
       26961   -0.434776   -0.339434 0.000495711
       26962   -0.435069   -0.339438 0.000495705
       26963   -0.435353   -0.339441   0.0004957
       26964   -0.435627   -0.339445 0.000495694
       26965   -0.435891   -0.339448 0.000495688
       26966   -0.436144   -0.339452 0.000495683
       26967   -0.436388   -0.339456 0.000495678
       26968   -0.436621   -0.339459 0.000495672
       26969   -0.436843   -0.339463 0.000495667
       26970   -0.437055   -0.339466 0.000495662
       26971   -0.437256    -0.33947 0.000495657
       26972   -0.437449   -0.339474 0.000495652
       26973   -0.437628   -0.339477 0.000495647
       26974   -0.437797   -0.339481 0.000495642
       26975   -0.437954   -0.339485 0.000495637
       26976   -0.438101   -0.339488 0.000495632
       26977   -0.438237   -0.339492 0.000495627
       26978   -0.438362   -0.339496 0.000495622
       26979   -0.438476   -0.339499 0.000495618
       26980   -0.438579   -0.339503 0.000495613
       26981   -0.438671   -0.339507 0.000495608
       26982   -0.438754    -0.33951 0.000495603
       26983   -0.438827   -0.339514 0.000495599
       26984   -0.438889   -0.339518 0.000495594
       26985   -0.438937   -0.339521 0.000495589
       26986   -0.438975   -0.339525 0.000495585
       26987   -0.439002   -0.339529  0.00049558
       26988    -0.43902   -0.339532 0.000495575
       26989   -0.439029   -0.339536 0.000495571
       26990   -0.439028    -0.33954 0.000495566
       26991   -0.439011   -0.339544 0.000495561
       26992   -0.438987   -0.339547 0.000495557
       26993   -0.438946   -0.339551 0.000495552
       26994     -0.4389   -0.339555 0.000495547
       26995   -0.438841   -0.339558 0.000495543
       26996   -0.438772   -0.339562 0.000495538
       26997   -0.438695   -0.339566 0.000495533
       26998   -0.438608   -0.339569 0.000495528
       26999   -0.438511   -0.339573 0.000495524
       27000   -0.438407   -0.339577 0.000495519
       27001   -0.438294    -0.33958 0.000495514
       27002   -0.438166   -0.339584 0.000495509
       27003   -0.438036   -0.339588 0.000495504
       27004   -0.437894   -0.339591 0.000495499
       27005   -0.437738   -0.339595 0.000495494
       27006   -0.437576   -0.339598 0.000495489
       27007   -0.437402   -0.339602 0.000495484
       27008   -0.437223   -0.339606 0.000495479
       27009   -0.437034   -0.339609 0.000495474
       27010   -0.436832   -0.339613 0.000495468
       27011   -0.436627   -0.339616 0.000495463
       27012   -0.436414    -0.33962 0.000495458
       27013   -0.436195   -0.339624 0.000495452
       27014   -0.435966   -0.339627 0.000495447
       27015   -0.435729   -0.339631 0.000495441
       27016   -0.435486   -0.339634 0.000495435
       27017   -0.435235   -0.339638  0.00049543
       27018   -0.434979   -0.339641 0.000495424
       27019   -0.434715   -0.339645 0.000495418
       27020   -0.434442   -0.339648 0.000495412
       27021   -0.434168   -0.339652 0.000495406
       27022   -0.433886   -0.339655   0.0004954
       27023   -0.433595   -0.339659 0.000495394
       27024   -0.433302   -0.339662 0.000495388
       27025   -0.433005   -0.339666 0.000495381
       27026   -0.432702   -0.339669 0.000495375
       27027   -0.432393   -0.339673 0.000495369
       27028   -0.432081   -0.339676 0.000495362
       27029   -0.431767   -0.339679 0.000495356
       27030   -0.431453   -0.339683 0.000495349
       27031   -0.431134   -0.339686 0.000495342
       27032   -0.430813    -0.33969 0.000495335
       27033   -0.430487   -0.339693 0.000495328
       27034   -0.430166   -0.339696 0.000495321
       27035   -0.429841     -0.3397 0.000495314
       27036   -0.429516   -0.339703 0.000495307
       27037   -0.429191   -0.339706   0.0004953
       27038   -0.428864    -0.33971 0.000495292
       27039   -0.428544   -0.339713 0.000495285
       27040   -0.428228   -0.339716 0.000495277
       27041   -0.427909   -0.339719  0.00049527
       27042   -0.427594   -0.339723 0.000495262
       27043   -0.427281   -0.339726 0.000495254
       27044   -0.426976   -0.339729 0.000495247
       27045   -0.426672   -0.339732 0.000495239
       27046   -0.426374   -0.339736 0.000495231
       27047   -0.426082   -0.339739 0.000495223
       27048   -0.425793   -0.339742 0.000495215
       27049   -0.425514   -0.339745 0.000495207
       27050   -0.425242   -0.339748 0.000495198
       27051   -0.424976   -0.339751  0.00049519
       27052   -0.424722   -0.339755 0.000495182
       27053   -0.424476   -0.339758 0.000495173
       27054    -0.42424   -0.339761 0.000495165
       27055   -0.424012   -0.339764 0.000495156
       27056   -0.423799   -0.339767 0.000495148
       27057   -0.423598    -0.33977 0.000495139
       27058   -0.423408   -0.339773 0.000495131
       27059   -0.423228   -0.339776 0.000495122
       27060   -0.423061   -0.339779 0.000495113
       27061   -0.422906   -0.339782 0.000495104
       27062   -0.422765   -0.339786 0.000495096
       27063   -0.422638   -0.339789 0.000495087
       27064    -0.42252   -0.339792 0.000495078
       27065   -0.422421   -0.339795 0.000495069
       27066   -0.422339   -0.339798  0.00049506
       27067   -0.422269   -0.339801 0.000495051
       27068   -0.422215   -0.339804 0.000495042
       27069   -0.422177   -0.339807 0.000495033
       27070   -0.422153    -0.33981 0.000495024
       27071   -0.422144   -0.339813 0.000495015
       27072    -0.42215   -0.339816 0.000495006
       27073   -0.422174   -0.339819 0.000494998
       27074   -0.422211   -0.339822 0.000494989
       27075   -0.422265   -0.339825  0.00049498
       27076    -0.42233   -0.339828 0.000494971
       27077   -0.422409   -0.339831 0.000494962
       27078   -0.422506   -0.339834 0.000494953
       27079   -0.422615   -0.339837 0.000494944
       27080   -0.422741    -0.33984 0.000494935
       27081   -0.422878   -0.339843 0.000494927
       27082   -0.423032   -0.339847 0.000494918
       27083   -0.423198    -0.33985 0.000494909
       27084   -0.423378   -0.339853 0.000494901
       27085   -0.423568   -0.339856 0.000494892
       27086   -0.423771   -0.339859 0.000494883
       27087   -0.423985   -0.339862 0.000494875
       27088   -0.424216   -0.339865 0.000494866
       27089   -0.424455   -0.339868 0.000494858
       27090   -0.424702   -0.339871  0.00049485
