#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       13695     1.68485     1.73065 0.000849398
       13696     1.68489     1.73064 0.000849343
       13697     1.68496     1.73064 0.000849287
       13698     1.68504     1.73064 0.000849232
       13699     1.68515     1.73063 0.000849176
       13700     1.68528     1.73063 0.000849121
       13701     1.68543     1.73063 0.000849065
       13702      1.6856     1.73062  0.00084901
       13703     1.68579     1.73062 0.000848954
       13704       1.686     1.73062 0.000848898
       13705     1.68623     1.73061 0.000848843
       13706     1.68648     1.73061 0.000848787
       13707     1.68674     1.73061 0.000848731
       13708     1.68702      1.7306 0.000848675
       13709     1.68732      1.7306 0.000848619
       13710     1.68763      1.7306 0.000848563
       13711     1.68796     1.73059 0.000848507
       13712      1.6883     1.73059  0.00084845
       13713     1.68866     1.73059 0.000848394
       13714     1.68903     1.73058 0.000848337
       13715      1.6894     1.73058 0.000848281
       13716     1.68979     1.73058 0.000848224
       13717     1.69019     1.73058 0.000848168
       13718      1.6906     1.73057 0.000848111
       13719     1.69102     1.73057 0.000848054
       13720     1.69144     1.73057 0.000847997
       13721     1.69187     1.73056  0.00084794
       13722     1.69231     1.73056 0.000847882
       13723     1.69275     1.73056 0.000847825
       13724     1.69319     1.73056 0.000847768
       13725     1.69364     1.73055  0.00084771
       13726     1.69409     1.73055 0.000847653
       13727     1.69455     1.73055 0.000847595
       13728       1.695     1.73055 0.000847537
       13729     1.69546     1.73054 0.000847479
       13730     1.69591     1.73054 0.000847421
       13731     1.69637     1.73054 0.000847363
       13732     1.69682     1.73054 0.000847305
       13733     1.69727     1.73053 0.000847247
       13734     1.69772     1.73053 0.000847189
       13735     1.69817     1.73053  0.00084713
       13736     1.69862     1.73053 0.000847072
       13737     1.69906     1.73052 0.000847013
       13738      1.6995     1.73052 0.000846954
       13739     1.69993     1.73052 0.000846896
       13740     1.70036     1.73052 0.000846837
       13741     1.70078     1.73052 0.000846778
       13742      1.7012     1.73051 0.000846719
       13743     1.70162     1.73051  0.00084666
       13744     1.70202     1.73051 0.000846601
       13745     1.70243     1.73051 0.000846542
       13746     1.70282      1.7305 0.000846483
       13747     1.70322      1.7305 0.000846424
       13748      1.7036      1.7305 0.000846364
       13749     1.70398      1.7305 0.000846305
       13750     1.70436      1.7305 0.000846245
       13751     1.70472      1.7305 0.000846186
       13752     1.70509     1.73049 0.000846126
       13753     1.70544     1.73049 0.000846067
       13754     1.70579     1.73049 0.000846007
       13755     1.70614     1.73049 0.000845948
       13756     1.70647     1.73049 0.000845888
       13757     1.70681     1.73048 0.000845828
       13758     1.70713     1.73048 0.000845768
       13759     1.70746     1.73048 0.000845709
       13760     1.70777     1.73048 0.000845649
       13761     1.70808     1.73048 0.000845589
       13762     1.70839     1.73048 0.000845529
       13763     1.70869     1.73047 0.000845469
       13764     1.70899     1.73047 0.000845409
       13765     1.70928     1.73047 0.000845349
       13766     1.70957     1.73047 0.000845289
       13767     1.70985     1.73047 0.000845229
       13768     1.71014     1.73047 0.000845169
       13769     1.71041     1.73047 0.000845109
       13770     1.71069     1.73046 0.000845049
       13771     1.71096     1.73046 0.000844988
       13772     1.71122     1.73046 0.000844928
       13773     1.71149     1.73046 0.000844868
       13774     1.71175     1.73046 0.000844808
       13775     1.71201     1.73046 0.000844747
       13776     1.71227     1.73046 0.000844687
       13777     1.71253     1.73045 0.000844627
       13778     1.71278     1.73045 0.000844566
       13779     1.71303     1.73045 0.000844506
       13780     1.71328     1.73045 0.000844446
       13781     1.71353     1.73045 0.000844385
       13782     1.71378     1.73045 0.000844325
       13783     1.71403     1.73045 0.000844265
       13784     1.71428     1.73045 0.000844204
       13785     1.71453     1.73044 0.000844144
       13786     1.71477     1.73044 0.000844083
       13787     1.71502     1.73044 0.000844023
       13788     1.71527     1.73044 0.000843962
       13789     1.71552     1.73044 0.000843902
       13790     1.71576     1.73044 0.000843841
       13791     1.71601     1.73044 0.000843781
       13792     1.71626     1.73044  0.00084372
       13793     1.71651     1.73044  0.00084366
       13794     1.71676     1.73044 0.000843599
       13795     1.71702     1.73043 0.000843538
       13796     1.71727     1.73043 0.000843478
       13797     1.71752     1.73043 0.000843417
       13798     1.71778     1.73043 0.000843357
       13799     1.71803     1.73043 0.000843296
       13800     1.71829     1.73043 0.000843235
       13801     1.71855     1.73043 0.000843175
       13802     1.71881     1.73043 0.000843114
       13803     1.71907     1.73043 0.000843053
       13804     1.71934     1.73043 0.000842993
       13805      1.7196     1.73043 0.000842932
       13806     1.71987     1.73042 0.000842871
       13807     1.72014     1.73042  0.00084281
       13808     1.72041     1.73042  0.00084275
       13809     1.72068     1.73042 0.000842689
       13810     1.72095     1.73042 0.000842628
       13811     1.72122     1.73042 0.000842567
       13812      1.7215     1.73042 0.000842507
       13813     1.72178     1.73042 0.000842446
       13814     1.72205     1.73042 0.000842385
       13815     1.72233     1.73042 0.000842324
       13816     1.72261     1.73042 0.000842264
       13817     1.72289     1.73042 0.000842203
       13818     1.72318     1.73042 0.000842142
       13819     1.72346     1.73042 0.000842081
       13820     1.72374     1.73042  0.00084202
       13821     1.72403     1.73042  0.00084196
       13822     1.72431     1.73042 0.000841899
       13823      1.7246     1.73041 0.000841838
       13824     1.72488     1.73041 0.000841777
       13825     1.72516     1.73041 0.000841716
       13826     1.72545     1.73041 0.000841656
       13827     1.72573     1.73041 0.000841595
       13828     1.72602     1.73041 0.000841534
       13829      1.7263     1.73041 0.000841473
       13830     1.72658     1.73041 0.000841412
       13831     1.72686     1.73041 0.000841352
       13832     1.72714     1.73041 0.000841291
       13833     1.72742     1.73041  0.00084123
       13834     1.72769     1.73041 0.000841169
       13835     1.72797     1.73041 0.000841109
       13836     1.72824     1.73041 0.000841048
       13837     1.72851     1.73041 0.000840987
       13838     1.72877     1.73041 0.000840926
       13839     1.72904     1.73041 0.000840865
       13840      1.7293     1.73041 0.000840805
       13841     1.72955     1.73041 0.000840744
       13842     1.72981     1.73041 0.000840683
       13843     1.73006     1.73041 0.000840622
       13844      1.7303     1.73041 0.000840562
       13845     1.73054     1.73041 0.000840501
       13846     1.73078     1.73041  0.00084044
       13847     1.73101     1.73041  0.00084038
       13848     1.73124     1.73041 0.000840319
       13849     1.73146     1.73041 0.000840258
       13850     1.73168     1.73041 0.000840198
       13851     1.73189     1.73041 0.000840137
       13852     1.73209     1.73041 0.000840076
       13853     1.73229     1.73041 0.000840016
       13854     1.73249     1.73041 0.000839955
       13855     1.73267     1.73041 0.000839894
       13856     1.73285     1.73041 0.000839834
       13857     1.73302     1.73041 0.000839773
       13858     1.73319     1.73041 0.000839713
       13859     1.73334     1.73041 0.000839652
       13860     1.73349     1.73041 0.000839592
       13861     1.73363     1.73041 0.000839531
       13862     1.73377     1.73041 0.000839471
       13863     1.73389     1.73041  0.00083941
       13864     1.73401     1.73041 0.000839349
       13865     1.73411     1.73041 0.000839289
       13866     1.73421     1.73041 0.000839229
       13867      1.7343     1.73041 0.000839168
       13868     1.73438     1.73041 0.000839108
       13869     1.73445     1.73042 0.000839047
       13870     1.73451     1.73042 0.000838987
       13871     1.73456     1.73042 0.000838926
       13872      1.7346     1.73042 0.000838866
       13873     1.73463     1.73042 0.000838805
       13874     1.73465     1.73042 0.000838745
       13875     1.73466     1.73042 0.000838685
       13876     1.73466     1.73042 0.000838624
       13877     1.73465     1.73042 0.000838564
       13878     1.73462     1.73042 0.000838503
       13879     1.73459     1.73042 0.000838443
       13880     1.73454     1.73042 0.000838383
       13881     1.73449     1.73042 0.000838322
       13882     1.73442     1.73042 0.000838262
       13883     1.73434     1.73042 0.000838202
       13884     1.73425     1.73042 0.000838141
       13885     1.73415     1.73042 0.000838081
       13886     1.73403     1.73042 0.000838021
       13887     1.73391     1.73042  0.00083796
       13888     1.73377     1.73042   0.0008379
       13889     1.73362     1.73042  0.00083784
       13890     1.73345     1.73042  0.00083778
       13891     1.73328     1.73042 0.000837719
       13892     1.73309     1.73042 0.000837659
       13893     1.73289     1.73042 0.000837599
       13894     1.73268     1.73042 0.000837538
       13895     1.73246     1.73042 0.000837478
       13896     1.73223     1.73042 0.000837418
       13897     1.73198     1.73042 0.000837358
       13898     1.73172     1.73042 0.000837297
       13899     1.73145     1.73042 0.000837237
       13900     1.73117     1.73042 0.000837177
       13901     1.73087     1.73042 0.000837117
       13902     1.73057     1.73042 0.000837057
       13903     1.73025     1.73042 0.000836996
       13904     1.72992     1.73042 0.000836936
       13905     1.72958     1.73042 0.000836876
       13906     1.72923     1.73042 0.000836816
       13907     1.72887     1.73042 0.000836756
       13908     1.72849     1.73042 0.000836695
       13909     1.72811     1.73042 0.000836635
       13910     1.72771     1.73042 0.000836575
       13911     1.72731     1.73042 0.000836515
       13912      1.7269     1.73042 0.000836455
       13913     1.72647     1.73042 0.000836395
       13914     1.72604     1.73042 0.000836335
       13915      1.7256     1.73042 0.000836275
       13916     1.72515     1.73042 0.000836215
       13917     1.72469     1.73042 0.000836155
       13918     1.72422     1.73042 0.000836095
       13919     1.72375     1.73042 0.000836035
       13920     1.72327     1.73042 0.000835975
       13921     1.72279     1.73042 0.000835915
       13922     1.72229     1.73042 0.000835855
       13923      1.7218     1.73042 0.000835796
       13924      1.7213     1.73042 0.000835736
       13925     1.72079     1.73041 0.000835676
       13926     1.72028     1.73041 0.000835616
       13927     1.71977     1.73041 0.000835557
       13928     1.71926     1.73041 0.000835497
       13929     1.71874     1.73041 0.000835438
       13930     1.71823     1.73041 0.000835378
       13931     1.71771     1.73041 0.000835319
       13932     1.71719     1.73041 0.000835259
       13933     1.71668     1.73041   0.0008352
       13934     1.71617     1.73041  0.00083514
       13935     1.71566     1.73041 0.000835081
       13936     1.71516      1.7304 0.000835022
       13937     1.71466      1.7304 0.000834963
       13938     1.71416      1.7304 0.000834904
       13939     1.71368      1.7304 0.000834845
       13940      1.7132      1.7304 0.000834786
       13941     1.71273      1.7304 0.000834727
       13942     1.71226      1.7304 0.000834668
       13943     1.71181      1.7304 0.000834609
       13944     1.71137     1.73039  0.00083455
       13945     1.71094     1.73039 0.000834492
       13946     1.71052     1.73039 0.000834433
       13947     1.71012     1.73039 0.000834375
       13948     1.70973     1.73039 0.000834316
       13949     1.70935     1.73039 0.000834258
       13950     1.70899     1.73039 0.000834199
       13951     1.70865     1.73038 0.000834141
       13952     1.70833     1.73038 0.000834083
       13953     1.70802     1.73038 0.000834024
       13954     1.70773     1.73038 0.000833966
       13955     1.70746     1.73038 0.000833908
       13956     1.70721     1.73038  0.00083385
       13957     1.70699     1.73037 0.000833792
       13958     1.70678     1.73037 0.000833734
       13959     1.70659     1.73037 0.000833676
       13960     1.70643     1.73037 0.000833618
       13961     1.70629     1.73037  0.00083356
       13962     1.70617     1.73037 0.000833502
       13963     1.70608     1.73036 0.000833444
       13964     1.70601     1.73036 0.000833386
       13965     1.70596     1.73036 0.000833328
       13966     1.70593     1.73036 0.000833271
       13967     1.70593     1.73036 0.000833213
       13968     1.70595     1.73036 0.000833155
       13969       1.706     1.73035 0.000833097
       13970     1.70607     1.73035 0.000833039
       13971     1.70616     1.73035 0.000832982
       13972     1.70628     1.73035 0.000832924
       13973     1.70641     1.73035 0.000832866
       13974     1.70657     1.73035 0.000832808
       13975     1.70676     1.73034  0.00083275
       13976     1.70696     1.73034 0.000832692
       13977     1.70718     1.73034 0.000832634
       13978     1.70743     1.73034 0.000832576
       13979     1.70769     1.73034 0.000832518
       13980     1.70798     1.73034  0.00083246
       13981     1.70828     1.73033 0.000832402
       13982      1.7086     1.73033 0.000832344
       13983     1.70894     1.73033 0.000832286
       13984     1.70929     1.73033 0.000832228
       13985     1.70966     1.73033  0.00083217
       13986     1.71004     1.73033 0.000832111
       13987     1.71044     1.73032 0.000832053
       13988     1.71085     1.73032 0.000831995
       13989     1.71127     1.73032 0.000831937
       13990     1.71171     1.73032 0.000831878
       13991     1.71215     1.73032  0.00083182
       13992     1.71261     1.73032 0.000831761
       13993     1.71307     1.73032 0.000831703
       13994     1.71354     1.73032 0.000831644
       13995     1.71402     1.73031 0.000831586
       13996      1.7145     1.73031 0.000831527
       13997     1.71499     1.73031 0.000831468
       13998     1.71548     1.73031 0.000831409
       13999     1.71598     1.73031 0.000831351
       14000     1.71647     1.73031 0.000831292
       14001     1.71697     1.73031 0.000831233
       14002     1.71748     1.73031 0.000831174
       14003     1.71798     1.73031 0.000831115
       14004     1.71848     1.73031 0.000831056
       14005     1.71898      1.7303 0.000830997
       14006     1.71948      1.7303 0.000830938
       14007     1.71997      1.7303 0.000830879
       14008     1.72047      1.7303  0.00083082
       14009     1.72096      1.7303 0.000830761
       14010     1.72144      1.7303 0.000830702
       14011     1.72192      1.7303 0.000830643
       14012     1.72239      1.7303 0.000830584
       14013     1.72286      1.7303 0.000830525
       14014     1.72332      1.7303 0.000830466
       14015     1.72378      1.7303 0.000830407
       14016     1.72423      1.7303 0.000830348
       14017     1.72467      1.7303 0.000830289
       14018      1.7251      1.7303 0.000830229
       14019     1.72552      1.7303  0.00083017
       14020     1.72594      1.7303 0.000830111
       14021     1.72634      1.7303 0.000830052
       14022     1.72674      1.7303 0.000829993
       14023     1.72713      1.7303 0.000829934
       14024      1.7275      1.7303 0.000829875
       14025     1.72787      1.7303 0.000829815
       14026     1.72823      1.7303 0.000829756
       14027     1.72858      1.7303 0.000829697
       14028     1.72891      1.7303 0.000829638
       14029     1.72924      1.7303 0.000829579
       14030     1.72955      1.7303  0.00082952
       14031     1.72986      1.7303 0.000829461
       14032     1.73015      1.7303 0.000829401
       14033     1.73044      1.7303 0.000829342
       14034     1.73071      1.7303 0.000829283
       14035     1.73097      1.7303 0.000829224
       14036     1.73122      1.7303 0.000829165
       14037     1.73147      1.7303 0.000829106
       14038      1.7317      1.7303 0.000829047
       14039     1.73192      1.7303 0.000828988
       14040     1.73212      1.7303 0.000828929
       14041     1.73232      1.7303  0.00082887
       14042     1.73251      1.7303 0.000828811
       14043     1.73269      1.7303 0.000828752
       14044     1.73286      1.7303 0.000828693
       14045     1.73301      1.7303 0.000828634
       14046     1.73316      1.7303 0.000828575
       14047      1.7333      1.7303 0.000828516
       14048     1.73342      1.7303 0.000828457
       14049     1.73354      1.7303 0.000828398
       14050     1.73365      1.7303 0.000828339
       14051     1.73374      1.7303  0.00082828
       14052     1.73383      1.7303 0.000828221
       14053     1.73391      1.7303 0.000828162
       14054     1.73398      1.7303 0.000828104
       14055     1.73404      1.7303 0.000828045
       14056      1.7341      1.7303 0.000827986
       14057     1.73414      1.7303 0.000827927
       14058     1.73417      1.7303 0.000827868
       14059      1.7342      1.7303 0.000827809
       14060     1.73422      1.7303  0.00082775
       14061     1.73423      1.7303 0.000827692
       14062     1.73423      1.7303 0.000827633
       14063     1.73423      1.7303 0.000827574
       14064     1.73421      1.7303 0.000827515
       14065     1.73419      1.7303 0.000827456
       14066     1.73417      1.7303 0.000827398
       14067     1.73413      1.7303 0.000827339
       14068     1.73409      1.7303  0.00082728
       14069     1.73404      1.7303 0.000827221
       14070     1.73398      1.7303 0.000827163
       14071     1.73392      1.7303 0.000827104
       14072     1.73385      1.7303 0.000827045
       14073     1.73378      1.7303 0.000826986
       14074      1.7337      1.7303 0.000826928
       14075     1.73361      1.7303 0.000826869
       14076     1.73352      1.7303  0.00082681
       14077     1.73342      1.7303 0.000826751
       14078     1.73332     1.73031 0.000826693
       14079     1.73321     1.73031 0.000826634
       14080      1.7331     1.73031 0.000826575
       14081     1.73298     1.73031 0.000826517
       14082     1.73285     1.73031 0.000826458
       14083     1.73272     1.73031 0.000826399
       14084     1.73259     1.73031 0.000826341
       14085     1.73245     1.73031 0.000826282
       14086     1.73231     1.73031 0.000826223
       14087     1.73217     1.73031 0.000826165
       14088     1.73202     1.73031 0.000826106
       14089     1.73186     1.73031 0.000826048
       14090     1.73171     1.73031 0.000825989
       14091     1.73155     1.73031  0.00082593
       14092     1.73138     1.73031 0.000825872
       14093     1.73122     1.73031 0.000825813
       14094     1.73105     1.73031 0.000825754
       14095     1.73087     1.73031 0.000825696
       14096      1.7307     1.73031 0.000825637
       14097     1.73052     1.73031 0.000825579
       14098     1.73034     1.73031  0.00082552
       14099     1.73015     1.73031 0.000825462
       14100     1.72997     1.73031 0.000825403
       14101     1.72978     1.73031 0.000825345
       14102     1.72959     1.73031 0.000825286
       14103      1.7294     1.73031 0.000825228
       14104      1.7292     1.73031 0.000825169
       14105     1.72901     1.73031 0.000825111
       14106     1.72881     1.73031 0.000825052
       14107     1.72861     1.73031 0.000824994
       14108     1.72841     1.73031 0.000824935
       14109     1.72821     1.73031 0.000824877
       14110     1.72801     1.73031 0.000824818
       14111     1.72781     1.73031  0.00082476
       14112      1.7276     1.73031 0.000824701
       14113      1.7274     1.73031 0.000824643
       14114     1.72719     1.73031 0.000824585
       14115     1.72699     1.73031 0.000824526
       14116     1.72678      1.7303 0.000824468
       14117     1.72658      1.7303 0.000824409
       14118     1.72637      1.7303 0.000824351
       14119     1.72617      1.7303 0.000824293
       14120     1.72596      1.7303 0.000824234
       14121     1.72576      1.7303 0.000824176
       14122     1.72555      1.7303 0.000824118
       14123     1.72535      1.7303  0.00082406
       14124     1.72514      1.7303 0.000824001
       14125     1.72494      1.7303 0.000823943
       14126     1.72474      1.7303 0.000823885
       14127     1.72454      1.7303 0.000823827
       14128     1.72434      1.7303 0.000823768
       14129     1.72414      1.7303  0.00082371
       14130     1.72394      1.7303 0.000823652
       14131     1.72375      1.7303 0.000823594
       14132     1.72355      1.7303 0.000823536
       14133     1.72336      1.7303 0.000823478
       14134     1.72317      1.7303 0.000823419
       14135     1.72298      1.7303 0.000823361
       14136     1.72279      1.7303 0.000823303
       14137      1.7226      1.7303 0.000823245
       14138     1.72242      1.7303 0.000823187
       14139     1.72224      1.7303 0.000823129
       14140     1.72206     1.73029 0.000823071
       14141     1.72188     1.73029 0.000823013
       14142     1.72171     1.73029 0.000822955
       14143     1.72153     1.73029 0.000822897
       14144     1.72136     1.73029 0.000822839
       14145     1.72119     1.73029 0.000822781
       14146     1.72103     1.73029 0.000822723
       14147     1.72087     1.73029 0.000822666
       14148     1.72071     1.73029 0.000822608
       14149     1.72055     1.73029  0.00082255
       14150      1.7204     1.73029 0.000822492
       14151     1.72025     1.73029 0.000822434
       14152      1.7201     1.73029 0.000822376
       14153     1.71996     1.73029 0.000822319
       14154     1.71982     1.73029 0.000822261
       14155     1.71968     1.73028 0.000822203
       14156     1.71954     1.73028 0.000822145
       14157     1.71941     1.73028 0.000822088
       14158     1.71928     1.73028  0.00082203
       14159     1.71916     1.73028 0.000821972
       14160     1.71904     1.73028 0.000821915
       14161     1.71892     1.73028 0.000821857
       14162     1.71881     1.73028 0.000821799
       14163      1.7187     1.73028 0.000821742
       14164      1.7186     1.73028 0.000821684
       14165     1.71849     1.73028 0.000821627
       14166      1.7184     1.73028 0.000821569
       14167      1.7183     1.73027 0.000821511
       14168     1.71821     1.73027 0.000821454
       14169     1.71813     1.73027 0.000821396
       14170     1.71805     1.73027 0.000821339
       14171     1.71797     1.73027 0.000821281
       14172      1.7179     1.73027 0.000821224
       14173     1.71783     1.73027 0.000821166
       14174     1.71776     1.73027 0.000821109
       14175      1.7177     1.73027 0.000821051
       14176     1.71765     1.73027 0.000820994
       14177      1.7176     1.73027 0.000820937
       14178     1.71755     1.73027 0.000820879
       14179     1.71751     1.73026 0.000820822
       14180     1.71747     1.73026 0.000820764
       14181     1.71744     1.73026 0.000820707
       14182     1.71741     1.73026  0.00082065
       14183     1.71739     1.73026 0.000820592
       14184     1.71737     1.73026 0.000820535
       14185     1.71735     1.73026 0.000820478
       14186     1.71734     1.73026  0.00082042
       14187     1.71734     1.73026 0.000820363
       14188     1.71734     1.73026 0.000820306
       14189     1.71735     1.73026 0.000820248
       14190     1.71736     1.73025 0.000820191
       14191     1.71738     1.73025 0.000820134
       14192      1.7174     1.73025 0.000820076
       14193     1.71743     1.73025 0.000820019
       14194     1.71746     1.73025 0.000819962
       14195     1.71749     1.73025 0.000819905
       14196     1.71754     1.73025 0.000819847
       14197     1.71759     1.73025  0.00081979
       14198     1.71764     1.73025 0.000819733
       14199      1.7177     1.73025 0.000819676
       14200     1.71776     1.73025 0.000819618
       14201     1.71783     1.73024 0.000819561
       14202     1.71791     1.73024 0.000819504
       14203     1.71799     1.73024 0.000819447
       14204     1.71808     1.73024 0.000819389
       14205     1.71817     1.73024 0.000819332
       14206     1.71827     1.73024 0.000819275
       14207     1.71838     1.73024 0.000819218
       14208     1.71849     1.73024  0.00081916
       14209      1.7186     1.73024 0.000819103
       14210     1.71873     1.73024 0.000819046
       14211     1.71885     1.73024 0.000818989
       14212     1.71899     1.73024 0.000818931
       14213     1.71913     1.73023 0.000818874
       14214     1.71927     1.73023 0.000818817
       14215     1.71943     1.73023  0.00081876
       14216     1.71958     1.73023 0.000818702
       14217     1.71975     1.73023 0.000818645
       14218     1.71992     1.73023 0.000818588
       14219     1.72009     1.73023 0.000818531
       14220     1.72027     1.73023 0.000818473
       14221     1.72046     1.73023 0.000818416
       14222     1.72065     1.73023 0.000818359
       14223     1.72085     1.73023 0.000818302
       14224     1.72106     1.73023 0.000818244
       14225     1.72127     1.73023 0.000818187
       14226     1.72148     1.73023  0.00081813
       14227      1.7217     1.73022 0.000818072
       14228     1.72193     1.73022 0.000818015
       14229     1.72216     1.73022 0.000817958
       14230      1.7224     1.73022 0.000817901
       14231     1.72264     1.73022 0.000817843
       14232     1.72289     1.73022 0.000817786
       14233     1.72314     1.73022 0.000817729
       14234      1.7234     1.73022 0.000817671
       14235     1.72366     1.73022 0.000817614
       14236     1.72393     1.73022 0.000817557
       14237     1.72421     1.73022 0.000817499
       14238     1.72448     1.73022 0.000817442
       14239     1.72476     1.73022 0.000817385
       14240     1.72505     1.73022 0.000817327
       14241     1.72534     1.73022  0.00081727
       14242     1.72563     1.73022 0.000817213
       14243     1.72593     1.73022 0.000817155
       14244     1.72623     1.73022 0.000817098
       14245     1.72654     1.73022 0.000817041
       14246     1.72685     1.73022 0.000816984
       14247     1.72716     1.73022 0.000816926
       14248     1.72748     1.73022 0.000816869
       14249     1.72779     1.73022 0.000816812
       14250     1.72811     1.73022 0.000816754
       14251     1.72844     1.73022 0.000816697
       14252     1.72876     1.73022  0.00081664
       14253     1.72909     1.73022 0.000816582
       14254     1.72942     1.73022 0.000816525
       14255     1.72975     1.73022 0.000816468
       14256     1.73008     1.73022 0.000816411
       14257     1.73042     1.73022 0.000816353
       14258     1.73076     1.73022 0.000816296
       14259     1.73109     1.73022 0.000816239
       14260     1.73143     1.73022 0.000816182
       14261     1.73177     1.73022 0.000816124
       14262      1.7321     1.73022 0.000816067
       14263     1.73244     1.73022  0.00081601
       14264     1.73278     1.73022 0.000815953
       14265     1.73312     1.73022 0.000815896
       14266     1.73346     1.73022 0.000815838
       14267     1.73379     1.73022 0.000815781
       14268     1.73413     1.73022 0.000815724
       14269     1.73446     1.73022 0.000815667
       14270      1.7348     1.73022  0.00081561
       14271     1.73513     1.73022 0.000815553
       14272     1.73546     1.73022 0.000815496
       14273     1.73579     1.73022 0.000815439
       14274     1.73611     1.73022 0.000815382
       14275     1.73644     1.73022 0.000815325
       14276     1.73676     1.73022 0.000815268
       14277     1.73708     1.73022 0.000815211
       14278     1.73739     1.73022 0.000815154
       14279     1.73771     1.73022 0.000815097
       14280     1.73801     1.73022  0.00081504
       14281     1.73832     1.73022 0.000814983
       14282     1.73862     1.73022 0.000814926
       14283     1.73892     1.73022 0.000814869
       14284     1.73921     1.73023 0.000814813
       14285      1.7395     1.73023 0.000814756
       14286     1.73979     1.73023 0.000814699
       14287     1.74007     1.73023 0.000814642
       14288     1.74035     1.73023 0.000814586
       14289     1.74062     1.73023 0.000814529
       14290     1.74088     1.73023 0.000814472
       14291     1.74115     1.73023 0.000814416
       14292      1.7414     1.73023 0.000814359
       14293     1.74165     1.73023 0.000814302
       14294      1.7419     1.73023 0.000814246
       14295     1.74214     1.73023 0.000814189
       14296     1.74237     1.73023 0.000814133
       14297      1.7426     1.73024 0.000814076
       14298     1.74282     1.73024  0.00081402
       14299     1.74303     1.73024 0.000813964
       14300     1.74324     1.73024 0.000813907
       14301     1.74344     1.73024 0.000813851
       14302     1.74364     1.73024 0.000813794
       14303     1.74383     1.73024 0.000813738
       14304     1.74401     1.73024 0.000813682
       14305     1.74419     1.73024 0.000813625
       14306     1.74436     1.73024 0.000813569
       14307     1.74452     1.73024 0.000813513
       14308     1.74467     1.73025 0.000813457
       14309     1.74482     1.73025   0.0008134
       14310     1.74496     1.73025 0.000813344
       14311     1.74509     1.73025 0.000813288
       14312     1.74522     1.73025 0.000813232
       14313     1.74534     1.73025 0.000813176
       14314     1.74545     1.73025  0.00081312
       14315     1.74555     1.73025 0.000813064
       14316     1.74565     1.73025 0.000813007
       14317     1.74574     1.73025 0.000812951
       14318     1.74582     1.73026 0.000812895
       14319     1.74589     1.73026 0.000812839
       14320     1.74596     1.73026 0.000812783
       14321     1.74601     1.73026 0.000812727
       14322     1.74606     1.73026 0.000812671
       14323     1.74611     1.73026 0.000812615
       14324     1.74614     1.73026 0.000812559
       14325     1.74617     1.73026 0.000812503
       14326     1.74619     1.73026 0.000812447
       14327      1.7462     1.73027 0.000812391
       14328     1.74621     1.73027 0.000812336
       14329      1.7462     1.73027  0.00081228
       14330     1.74619     1.73027 0.000812224
       14331     1.74618     1.73027 0.000812168
       14332     1.74615     1.73027 0.000812112
       14333     1.74612     1.73027 0.000812056
       14334     1.74608     1.73027    0.000812
       14335     1.74603     1.73027 0.000811944
       14336     1.74598     1.73028 0.000811888
       14337     1.74592     1.73028 0.000811832
       14338     1.74585     1.73028 0.000811776
       14339     1.74577     1.73028 0.000811721
       14340     1.74569     1.73028 0.000811665
       14341      1.7456     1.73028 0.000811609
       14342     1.74551     1.73028 0.000811553
       14343     1.74541     1.73028 0.000811497
       14344      1.7453     1.73028 0.000811441
       14345     1.74519     1.73029 0.000811385
       14346     1.74507     1.73029 0.000811329
       14347     1.74495     1.73029 0.000811273
       14348     1.74481     1.73029 0.000811217
       14349     1.74468     1.73029 0.000811162
       14350     1.74454     1.73029 0.000811106
       14351     1.74439     1.73029  0.00081105
       14352     1.74424     1.73029 0.000810994
       14353     1.74409     1.73029 0.000810938
       14354     1.74393     1.73029 0.000810882
       14355     1.74376      1.7303 0.000810826
       14356      1.7436      1.7303  0.00081077
       14357     1.74342      1.7303 0.000810714
       14358     1.74325      1.7303 0.000810658
       14359     1.74307      1.7303 0.000810602
       14360     1.74289      1.7303 0.000810546
       14361     1.74271      1.7303  0.00081049
       14362     1.74252      1.7303 0.000810434
       14363     1.74234      1.7303 0.000810378
       14364     1.74215      1.7303 0.000810322
       14365     1.74195      1.7303 0.000810266
       14366     1.74176      1.7303  0.00081021
       14367     1.74157     1.73031 0.000810154
       14368     1.74138     1.73031 0.000810098
       14369     1.74118     1.73031 0.000810042
       14370     1.74099     1.73031 0.000809986
       14371      1.7408     1.73031  0.00080993
       14372      1.7406     1.73031 0.000809874
       14373     1.74041     1.73031 0.000809818
       14374     1.74022     1.73031 0.000809762
       14375     1.74003     1.73031 0.000809706
       14376     1.73985     1.73031  0.00080965
       14377     1.73966     1.73031 0.000809594
       14378     1.73948     1.73031 0.000809538
       14379      1.7393     1.73031 0.000809482
       14380     1.73913     1.73031 0.000809426
       14381     1.73896     1.73032  0.00080937
       14382     1.73879     1.73032 0.000809313
       14383     1.73862     1.73032 0.000809257
       14384     1.73846     1.73032 0.000809201
       14385     1.73831     1.73032 0.000809145
       14386     1.73816     1.73032 0.000809089
       14387     1.73802     1.73032 0.000809033
       14388     1.73788     1.73032 0.000808977
       14389     1.73775     1.73032 0.000808921
       14390     1.73762     1.73032 0.000808865
       14391      1.7375     1.73032 0.000808809
       14392     1.73739     1.73032 0.000808753
