#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         660    -5.43587    -5.43549 0.000537657
         661    -5.43588    -5.43549 0.000536844
         662    -5.43556    -5.43549 0.000536033
         663    -5.43524    -5.43549 0.000535225
         664    -5.43557    -5.43549 0.000534419
         665    -5.43557    -5.43549 0.000533615
         666    -5.43525    -5.43549 0.000532814
         667    -5.43492    -5.43549 0.000532016
         668    -5.43557    -5.43549  0.00053122
         669    -5.43556    -5.43549 0.000530426
         670    -5.43556    -5.43549 0.000529634
         671    -5.43555    -5.43549 0.000528845
         672    -5.43652    -5.43549  0.00052806
         673    -5.43683    -5.43549 0.000527279
         674    -5.43649    -5.43549 0.000526499
         675     -5.4368    -5.43549 0.000525722
         676    -5.43809     -5.4355 0.000524959
         677    -5.43742     -5.4355 0.000524191
         678    -5.43773     -5.4355 0.000523428
         679    -5.43771    -5.43551 0.000522667
         680    -5.43769    -5.43551 0.000521908
         681    -5.43799    -5.43551 0.000521155
         682    -5.43764    -5.43552   0.0005204
         683    -5.43762    -5.43552 0.000519647
         684    -5.43759    -5.43552 0.000518896
         685    -5.43757    -5.43553 0.000518147
         686    -5.43786    -5.43553 0.000517403
         687    -5.43718    -5.43553 0.000516656
         688    -5.43683    -5.43553 0.000515908
         689    -5.43712    -5.43554 0.000515164
         690    -5.43676    -5.43554 0.000514421
         691    -5.43673    -5.43554 0.000513679
         692    -5.43637    -5.43554 0.000512938
         693    -5.43472    -5.43554   0.0005122
         694    -5.43533    -5.43554 0.000511462
         695    -5.43529    -5.43554 0.000510726
         696    -5.43558    -5.43554 0.000509992
         697    -5.43522    -5.43554 0.000509261
         698    -5.43551    -5.43554 0.000508531
         699    -5.43547    -5.43554 0.000507803
         700     -5.4351    -5.43554 0.000507078
         701    -5.43474    -5.43554 0.000506356
         702     -5.4347    -5.43554 0.000505636
         703     -5.4353    -5.43554 0.000504917
         704    -5.43526    -5.43554   0.0005042
         705    -5.43522    -5.43553 0.000503485
         706    -5.43486    -5.43553 0.000502773
         707    -5.43417    -5.43553 0.000502066
         708    -5.43413    -5.43553  0.00050136
         709    -5.43409    -5.43553 0.000500657
         710    -5.43405    -5.43553 0.000499957
         711    -5.43401    -5.43552 0.000499258
         712    -5.43429    -5.43552  0.00049856
         713    -5.43425    -5.43552 0.000497864
         714    -5.43356    -5.43552 0.000497174
         715    -5.43385    -5.43552 0.000496484
         716    -5.43349    -5.43551 0.000495799
         717    -5.43312    -5.43551 0.000495118
         718    -5.43406    -5.43551 0.000494433
         719    -5.43402     -5.4355  0.00049375
         720    -5.43431     -5.4355 0.000493067
         721    -5.43362     -5.4355  0.00049239
         722    -5.43391     -5.4355 0.000491713
         723    -5.43388     -5.4355 0.000491038
         724    -5.43416    -5.43549 0.000490363
         725    -5.43316    -5.43549 0.000489697
         726    -5.43248    -5.43549  0.00048904
         727    -5.43245    -5.43548 0.000488385
         728    -5.43242    -5.43548 0.000487733
         729    -5.43174    -5.43547 0.000487091
         730    -5.43138    -5.43547 0.000486456
         731    -5.43135    -5.43546 0.000485823
         732      -5.431    -5.43546 0.000485197
         733    -5.43097    -5.43545 0.000484574
         734    -5.43094    -5.43544 0.000483953
         735    -5.43156    -5.43544 0.000483323
         736    -5.43121    -5.43543   0.0004827
         737    -5.43022    -5.43543 0.000482097
         738    -5.43019    -5.43542 0.000481496
         739    -5.42985    -5.43541 0.000480904
         740    -5.43015     -5.4354 0.000480306
         741    -5.43045     -5.4354 0.000479705
         742    -5.43043    -5.43539 0.000479105
         743    -5.43041    -5.43538 0.000478507
         744    -5.43039    -5.43538 0.000477911
         745    -5.43037    -5.43537 0.000477317
         746    -5.43036    -5.43536 0.000476724
         747    -5.43067    -5.43536 0.000476127
         748    -5.43065    -5.43535 0.000475532
         749    -5.43032    -5.43534 0.000474945
         750    -5.43096    -5.43534 0.000474348
         751    -5.43225    -5.43533 0.000473734
         752    -5.43289    -5.43533 0.000473115
         753    -5.43321    -5.43533 0.000472495
         754    -5.43288    -5.43533  0.00047188
         755     -5.4332    -5.43532 0.000471263
         756     -5.4332    -5.43532 0.000470648
         757    -5.43288    -5.43532 0.000470037
         758    -5.43288    -5.43531 0.000469428
         759    -5.43224    -5.43531 0.000468827
         760    -5.43257    -5.43531 0.000468224
         761    -5.43258     -5.4353 0.000467623
         762    -5.43292     -5.4353 0.000467019
         763    -5.43261     -5.4353 0.000466421
         764    -5.43197    -5.43529  0.00046583
         765    -5.43199    -5.43529 0.000465241
         766    -5.43233    -5.43528  0.00046465
         767    -5.43268    -5.43528 0.000464057
         768     -5.4327    -5.43528 0.000463465
         769    -5.43305    -5.43527 0.000462871
         770     -5.4334    -5.43527 0.000462276
         771    -5.43375    -5.43527 0.000461681
         772    -5.43346    -5.43527 0.000461089
         773    -5.43316    -5.43526   0.0004605
         774    -5.43288    -5.43526 0.000459916
         775    -5.43324    -5.43526  0.00045933
         776    -5.43295    -5.43525 0.000458747
         777    -5.43298    -5.43525 0.000458166
         778     -5.4327    -5.43525 0.000457589
         779    -5.43274    -5.43525 0.000457013
         780    -5.43278    -5.43524 0.000456438
         781     -5.4325    -5.43524 0.000455867
         782    -5.43254    -5.43524 0.000455297
         783    -5.43193    -5.43523 0.000454735
         784     -5.4323    -5.43523 0.000454171
         785     -5.4317    -5.43522 0.000453614
         786    -5.43304    -5.43522 0.000453046
         787    -5.43341    -5.43522 0.000452476
         788    -5.43377    -5.43522 0.000451906
         789    -5.43414    -5.43521 0.000451335
         790    -5.43548    -5.43522 0.000450764
         791     -5.4352    -5.43522 0.000450194
         792    -5.43589    -5.43522 0.000449626
         793    -5.43626    -5.43522 0.000449061
         794    -5.43598    -5.43522 0.000448497
         795    -5.43732    -5.43522  0.00044794
         796    -5.43736    -5.43522 0.000447386
         797    -5.43773    -5.43523 0.000446835
         798    -5.43712    -5.43523 0.000446282
         799    -5.43684    -5.43523 0.000445728
         800    -5.43623    -5.43523 0.000445172
         801    -5.43627    -5.43523 0.000444618
         802    -5.43663    -5.43524 0.000444067
         803    -5.43667    -5.43524 0.000443518
         804    -5.43606    -5.43524 0.000442968
         805    -5.43609    -5.43524 0.000442419
         806    -5.43645    -5.43524 0.000441872
         807    -5.43616    -5.43524 0.000441326
         808    -5.43587    -5.43524 0.000440781
         809     -5.4359    -5.43524 0.000440236
         810    -5.43593    -5.43524 0.000439694
         811    -5.43596    -5.43525 0.000439152
         812    -5.43566    -5.43525 0.000438612
         813    -5.43569    -5.43525 0.000438073
         814    -5.43604    -5.43525 0.000437536
         815    -5.43607    -5.43525    0.000437
         816    -5.43545    -5.43525 0.000436465
         817    -5.43547    -5.43525  0.00043593
         818     -5.4355    -5.43525 0.000435398
         819    -5.43552    -5.43525 0.000434866
         820    -5.43619    -5.43525 0.000434337
         821    -5.43589    -5.43525 0.000433809
         822    -5.43624    -5.43525 0.000433283
         823    -5.43626    -5.43525 0.000432758
         824    -5.43628    -5.43525 0.000432235
         825     -5.4363    -5.43526 0.000431713
         826    -5.43665    -5.43526 0.000431193
         827    -5.43667    -5.43526 0.000430675
         828    -5.43636    -5.43526 0.000430157
         829    -5.43606    -5.43526 0.000429639
         830    -5.43575    -5.43526 0.000429122
         831    -5.43642    -5.43526 0.000428608
         832    -5.43644    -5.43527 0.000428095
         833    -5.43613    -5.43527 0.000427583
         834    -5.43582    -5.43527  0.00042707
         835    -5.43584    -5.43527 0.000426559
         836    -5.43585    -5.43527  0.00042605
         837    -5.43522    -5.43527 0.000425541
         838    -5.43588    -5.43527 0.000425034
         839    -5.43654    -5.43527  0.00042453
         840    -5.43752    -5.43527 0.000424033
         841    -5.43688    -5.43528 0.000423533
         842    -5.43657    -5.43528 0.000423033
         843     -5.4369    -5.43528 0.000422535
         844    -5.43658    -5.43528 0.000422037
         845    -5.43659    -5.43528 0.000421541
         846    -5.43627    -5.43528 0.000421044
         847    -5.43627    -5.43528 0.000420549
         848    -5.43724    -5.43529 0.000420059
         849    -5.43692    -5.43529 0.000419569
         850    -5.43756    -5.43529 0.000419084
         851    -5.43756    -5.43529   0.0004186
         852    -5.43723     -5.4353 0.000418115
         853    -5.43625     -5.4353 0.000417626
         854    -5.43495     -5.4353 0.000417137
         855    -5.43494     -5.4353 0.000416649
         856    -5.43526     -5.4353 0.000416163
         857    -5.43621     -5.4353 0.000415678
         858    -5.43588     -5.4353 0.000415194
         859    -5.43586     -5.4353 0.000414712
         860    -5.43551     -5.4353 0.000414229
         861    -5.43517     -5.4353 0.000413748
         862    -5.43547     -5.4353 0.000413268
         863     -5.4348     -5.4353  0.00041279
         864     -5.4338     -5.4353 0.000412316
         865    -5.43377    -5.43529 0.000411843
         866    -5.43439    -5.43529 0.000411369
         867    -5.43371    -5.43529 0.000410898
         868    -5.43335    -5.43529 0.000410431
         869    -5.43298    -5.43529 0.000409967
         870    -5.43327    -5.43528 0.000409503
         871    -5.43323    -5.43528 0.000409039
         872    -5.43416    -5.43528 0.000408572
         873    -5.43444    -5.43528 0.000408105
         874    -5.43471    -5.43528 0.000407639
         875    -5.43467    -5.43528 0.000407174
         876    -5.43494    -5.43528 0.000406709
         877    -5.43489    -5.43528 0.000406246
         878    -5.43483    -5.43528 0.000405783
         879    -5.43478    -5.43528 0.000405322
         880     -5.4344    -5.43528 0.000404863
         881    -5.43466    -5.43528 0.000404404
         882     -5.4346    -5.43527 0.000403946
         883     -5.4339    -5.43527 0.000403491
         884    -5.43416    -5.43527 0.000403037
         885     -5.4341    -5.43527 0.000402584
         886    -5.43339    -5.43527 0.000402135
         887    -5.43333    -5.43527 0.000401687
         888    -5.43327    -5.43526 0.000401241
         889    -5.43321    -5.43526 0.000400797
         890    -5.43283    -5.43526 0.000400356
         891    -5.43212    -5.43526 0.000399922
         892    -5.43173    -5.43525 0.000399493
         893    -5.43167    -5.43525 0.000399066
         894    -5.43193    -5.43524 0.000398637
         895    -5.43187    -5.43524 0.000398209
         896    -5.43149    -5.43524 0.000397786
         897    -5.43208    -5.43523 0.000397359
         898    -5.43235    -5.43523 0.000396929
         899    -5.43294    -5.43523 0.000396496
         900    -5.43289    -5.43522 0.000396064
         901     -5.4322    -5.43522 0.000395638
         902    -5.43215    -5.43522 0.000395214
         903    -5.43275    -5.43521 0.000394786
         904    -5.43238    -5.43521 0.000394362
         905    -5.43169    -5.43521 0.000393945
         906    -5.43101     -5.4352 0.000393538
         907    -5.43065     -5.4352 0.000393136
         908    -5.43061    -5.43519 0.000392735
         909    -5.43026    -5.43519 0.000392341
         910    -5.43153    -5.43518  0.00039193
         911    -5.43151    -5.43518 0.000391521
         912    -5.43181    -5.43518 0.000391109
         913    -5.43179    -5.43517 0.000390698
         914    -5.43113    -5.43517 0.000390295
         915    -5.43047    -5.43516 0.000389903
         916    -5.42982    -5.43516 0.000389521
         917    -5.42949    -5.43515 0.000389145
         918    -5.42981    -5.43514 0.000388765
         919    -5.42949    -5.43514  0.00038839
         920    -5.42917    -5.43513 0.000388022
         921    -5.42886    -5.43512 0.000387661
         922     -5.4292    -5.43512 0.000387293
         923    -5.42954    -5.43511 0.000386921
         924    -5.42989    -5.43511 0.000386543
         925    -5.42894     -5.4351 0.000386183
         926    -5.42865    -5.43509 0.000385829
         927    -5.42836    -5.43509 0.000385481
         928    -5.42839    -5.43508 0.000385133
         929    -5.42811    -5.43507 0.000384792
         930    -5.42815    -5.43506  0.00038445
         931    -5.42819    -5.43506 0.000384108
         932    -5.42792    -5.43505 0.000383772
         933      -5.427    -5.43504 0.000383458
         934     -5.4264    -5.43503 0.000383158
         935    -5.42581    -5.43502 0.000382876
         936    -5.42587    -5.43501 0.000382591
         937    -5.42625      -5.435 0.000382297
         938    -5.42664    -5.43499 0.000381994
         939    -5.42735    -5.43498 0.000381673
         940    -5.42774    -5.43498 0.000381345
         941    -5.42748    -5.43497 0.000381023
         942    -5.42787    -5.43496 0.000380693
         943    -5.42826    -5.43495 0.000380356
         944    -5.42898    -5.43495 0.000380006
         945    -5.42937    -5.43494 0.000379649
         946    -5.42945    -5.43494 0.000379292
         947    -5.43049    -5.43493 0.000378921
         948    -5.42959    -5.43493 0.000378563
         949    -5.42998    -5.43492   0.0003782
         950    -5.42973    -5.43492 0.000377841
         951    -5.43045    -5.43491 0.000377473
         952    -5.43051    -5.43491 0.000377105
         953    -5.43058     -5.4349 0.000376737
         954    -5.43032     -5.4349 0.000376372
         955    -5.43104    -5.43489    0.000376
         956     -5.4311    -5.43489 0.000375627
         957    -5.43116    -5.43488 0.000375255
         958    -5.43122    -5.43488 0.000374883
         959    -5.43192    -5.43488 0.000374505
         960     -5.4323    -5.43488 0.000374124
         961    -5.43235    -5.43487 0.000373744
         962    -5.43208    -5.43487 0.000373367
         963    -5.43212    -5.43487  0.00037299
         964    -5.43282    -5.43486 0.000372609
         965    -5.43253    -5.43486 0.000372231
         966    -5.43257    -5.43486 0.000371853
         967     -5.4326    -5.43486 0.000371476
         968    -5.43199    -5.43485 0.000371104
         969    -5.43202    -5.43485 0.000370733
         970    -5.43236    -5.43485 0.000370359
         971    -5.43238    -5.43485 0.000369987
         972    -5.43208    -5.43484 0.000369617
         973    -5.43274    -5.43484 0.000369243
         974    -5.43275    -5.43484 0.000368871
         975    -5.43275    -5.43484 0.000368499
         976    -5.43243    -5.43483 0.000368129
         977     -5.4321    -5.43483 0.000367763
         978    -5.43242    -5.43483 0.000367395
         979    -5.43208    -5.43483 0.000367031
         980    -5.43174    -5.43482  0.00036667
         981    -5.43205    -5.43482 0.000366307
         982    -5.43138    -5.43482 0.000365951
         983     -5.4307    -5.43481 0.000365602
         984    -5.43067    -5.43481 0.000365255
         985    -5.43064     -5.4348 0.000364909
         986    -5.42995     -5.4348 0.000364572
         987    -5.42959    -5.43479 0.000364241
         988    -5.42987    -5.43479 0.000363906
         989    -5.43014    -5.43478 0.000363569
         990    -5.43073    -5.43478 0.000363224
         991    -5.43068    -5.43478 0.000362881
         992    -5.43095    -5.43477 0.000362536
         993    -5.43153    -5.43477 0.000362186
         994    -5.43212    -5.43477 0.000361831
         995    -5.43205    -5.43476 0.000361478
         996    -5.43198    -5.43476 0.000361126
         997    -5.43191    -5.43476 0.000360775
         998    -5.43216    -5.43476 0.000360423
         999    -5.43273    -5.43475 0.000360068
        1000    -5.43298    -5.43475 0.000359712
        1001     -5.4329    -5.43475 0.000359357
        1002    -5.43217    -5.43475 0.000359008
        1003    -5.43177    -5.43474 0.000358662
        1004    -5.43201    -5.43474 0.000358315
        1005    -5.43193    -5.43474  0.00035797
        1006    -5.43185    -5.43474 0.000357625
        1007    -5.43112    -5.43473 0.000357288
        1008    -5.43039    -5.43473  0.00035696
        1009    -5.43063    -5.43472 0.000356629
        1010    -5.43054    -5.43472   0.0003563
        1011    -5.43079    -5.43472 0.000355969
        1012    -5.43135    -5.43471 0.000355633
        1013    -5.43127    -5.43471 0.000355298
        1014    -5.43152    -5.43471 0.000354961
        1015     -5.4308     -5.4347 0.000354633
        1016     -5.4317     -5.4347 0.000354296
        1017    -5.43162     -5.4347  0.00035396
        1018    -5.43188    -5.43469 0.000353624
        1019    -5.43149    -5.43469 0.000353291
        1020    -5.43175    -5.43469 0.000352956
        1021    -5.43104    -5.43468 0.000352628
        1022    -5.43098    -5.43468 0.000352302
        1023     -5.4306    -5.43468  0.00035198
        1024    -5.43023    -5.43467 0.000351663
        1025    -5.43051    -5.43467 0.000351343
        1026    -5.43047    -5.43466 0.000351025
        1027    -5.43075    -5.43466 0.000350704
        1028    -5.43072    -5.43466 0.000350383
        1029    -5.43069    -5.43465 0.000350064
        1030    -5.43002    -5.43465 0.000349753
        1031    -5.42968    -5.43464 0.000349447
        1032    -5.42935    -5.43464 0.000349146
        1033    -5.42869    -5.43463 0.000348856
        1034    -5.42934    -5.43463 0.000348556
        1035     -5.4287    -5.43462 0.000348266
        1036     -5.4287    -5.43462 0.000347977
        1037    -5.42872    -5.43461 0.000347688
        1038    -5.42906     -5.4346 0.000347394
        1039    -5.42974     -5.4346 0.000347091
        1040    -5.42977     -5.4346 0.000346788
        1041    -5.42981    -5.43459 0.000346486
        1042     -5.4305    -5.43459 0.000346175
        1043     -5.4299    -5.43458 0.000345873
        1044    -5.43028    -5.43458 0.000345566
        1045    -5.43002    -5.43457 0.000345263
        1046     -5.4304    -5.43457 0.000344956
        1047    -5.43112    -5.43457 0.000344642
        1048     -5.4312    -5.43456 0.000344328
        1049     -5.4316    -5.43456 0.000344011
        1050    -5.43169    -5.43456 0.000343695
        1051     -5.4321    -5.43456 0.000343375
        1052    -5.43188    -5.43455 0.000343059
        1053    -5.43165    -5.43455 0.000342744
        1054    -5.43143    -5.43455 0.000342431
        1055    -5.43186    -5.43454 0.000342116
        1056    -5.43132    -5.43454 0.000341806
        1057    -5.43176    -5.43454 0.000341493
        1058    -5.43187    -5.43454 0.000341179
        1059    -5.43199    -5.43453 0.000340866
        1060    -5.43211    -5.43453 0.000340552
        1061    -5.43158    -5.43453 0.000340242
        1062    -5.43235    -5.43453 0.000339928
        1063     -5.4328    -5.43453 0.000339612
        1064    -5.43324    -5.43452 0.000339295
        1065    -5.43402    -5.43452 0.000338977
        1066    -5.43414    -5.43452 0.000338659
        1067    -5.43426    -5.43452 0.000338342
        1068    -5.43471    -5.43452 0.000338025
        1069    -5.43515    -5.43452 0.000337709
        1070     -5.4356    -5.43452 0.000337395
        1071    -5.43572    -5.43453 0.000337082
        1072    -5.43551    -5.43453 0.000336769
        1073    -5.43563    -5.43453 0.000336456
        1074    -5.43639    -5.43453 0.000336148
        1075    -5.43682    -5.43453 0.000335842
        1076    -5.43693    -5.43453 0.000335537
        1077    -5.43735    -5.43454 0.000335235
        1078     -5.4381    -5.43454 0.000334941
        1079    -5.43852    -5.43454 0.000334651
        1080    -5.43797    -5.43455 0.000334356
        1081    -5.43806    -5.43455 0.000334062
        1082    -5.43782    -5.43455 0.000333767
        1083    -5.43791    -5.43456 0.000333474
        1084    -5.43798    -5.43456 0.000333181
        1085    -5.43806    -5.43456 0.000332889
        1086     -5.4378    -5.43457 0.000332596
        1087    -5.43722    -5.43457 0.000332299
        1088    -5.43696    -5.43457 0.000332001
        1089    -5.43702    -5.43457 0.000331704
        1090    -5.43674    -5.43457 0.000331406
        1091    -5.43647    -5.43458 0.000331106
        1092    -5.43716    -5.43458 0.000330812
        1093    -5.43655    -5.43458 0.000330514
        1094    -5.43659    -5.43458 0.000330217
        1095    -5.43662    -5.43458  0.00032992
        1096    -5.43664    -5.43459 0.000329625
        1097    -5.43731    -5.43459 0.000329334
        1098    -5.43732    -5.43459 0.000329043
        1099    -5.43798    -5.43459 0.000328758
        1100    -5.43734     -5.4346 0.000328469
        1101    -5.43735     -5.4346  0.00032818
        1102    -5.43767     -5.4346 0.000327894
        1103    -5.43702     -5.4346 0.000327604
        1104    -5.43733    -5.43461 0.000327317
        1105    -5.43731    -5.43461  0.00032703
        1106    -5.43697    -5.43461 0.000326741
        1107    -5.43695    -5.43461 0.000326453
        1108    -5.43692    -5.43461 0.000326165
        1109    -5.43657    -5.43462 0.000325875
        1110    -5.43588    -5.43462 0.000325584
        1111    -5.43617    -5.43462 0.000325294
        1112     -5.4371    -5.43462 0.000325009
        1113    -5.43705    -5.43462 0.000324724
        1114      -5.437    -5.43463 0.000324439
        1115    -5.43662    -5.43463 0.000324153
        1116    -5.43721    -5.43463 0.000323871
        1117    -5.43715    -5.43463 0.000323589
        1118    -5.43708    -5.43463 0.000323307
        1119    -5.43701    -5.43464 0.000323025
        1120    -5.43759    -5.43464 0.000322748
        1121    -5.43752    -5.43464  0.00032247
        1122    -5.43712    -5.43464  0.00032219
        1123    -5.43736    -5.43465 0.000321912
        1124     -5.4376    -5.43465 0.000321636
        1125    -5.43752    -5.43465 0.000321361
        1126     -5.4371    -5.43465 0.000321083
        1127    -5.43669    -5.43466 0.000320803
        1128     -5.4366    -5.43466 0.000320523
        1129    -5.43553    -5.43466  0.00032024
        1130    -5.43479    -5.43466 0.000319957
        1131    -5.43372    -5.43466 0.000319675
        1132    -5.43395    -5.43466 0.000319393
        1133    -5.43384    -5.43466 0.000319112
        1134    -5.43374    -5.43466 0.000318832
        1135    -5.43331    -5.43465 0.000318553
        1136    -5.43289    -5.43465 0.000318276
        1137    -5.43246    -5.43465 0.000318002
        1138    -5.43203    -5.43465 0.000317731
        1139    -5.43159    -5.43465 0.000317464
        1140    -5.43084    -5.43464 0.000317203
        1141    -5.43009    -5.43464  0.00031695
        1142    -5.42998    -5.43463 0.000316698
        1143    -5.42923    -5.43463 0.000316457
        1144    -5.42879    -5.43462 0.000316221
        1145    -5.42869    -5.43462 0.000315988
        1146    -5.42923    -5.43461 0.000315747
        1147    -5.42977    -5.43461   0.0003155
        1148    -5.42999    -5.43461 0.000315251
        1149    -5.42956     -5.4346 0.000315007
        1150    -5.42977     -5.4346 0.000314761
        1151    -5.42935    -5.43459 0.000314521
        1152    -5.42924    -5.43459 0.000314282
        1153    -5.42914    -5.43458 0.000314045
        1154    -5.42937    -5.43458 0.000313805
        1155    -5.42927    -5.43457 0.000313567
        1156    -5.42949    -5.43457 0.000313327
        1157    -5.42972    -5.43457 0.000313084
        1158     -5.4293    -5.43456 0.000312847
        1159    -5.42954    -5.43456 0.000312607
        1160    -5.43042    -5.43455 0.000312358
        1161    -5.43033    -5.43455  0.00031211
        1162    -5.43025    -5.43455 0.000311863
        1163    -5.42952    -5.43454 0.000311625
        1164    -5.42944    -5.43454 0.000311388
        1165    -5.42969    -5.43453 0.000311148
        1166    -5.42961    -5.43453  0.00031091
        1167    -5.42921    -5.43452 0.000310677
        1168    -5.42946    -5.43452 0.000310441
        1169    -5.42907    -5.43452 0.000310211
        1170    -5.42998    -5.43451  0.00030997
        1171    -5.42959    -5.43451 0.000309734
        1172    -5.42921     -5.4345 0.000309502
        1173    -5.43012     -5.4345 0.000309261
        1174    -5.42975    -5.43449 0.000309024
        1175    -5.43034    -5.43449 0.000308781
        1176     -5.4303    -5.43449 0.000308539
        1177    -5.43025    -5.43448 0.000308298
        1178    -5.43054    -5.43448 0.000308055
        1179     -5.4305    -5.43448 0.000307812
        1180    -5.43144    -5.43447 0.000307562
        1181    -5.43141    -5.43447 0.000307312
        1182    -5.43235    -5.43447 0.000307058
        1183    -5.43201    -5.43447 0.000306805
        1184    -5.43199    -5.43447 0.000306553
        1185    -5.43197    -5.43446 0.000306302
        1186    -5.43163    -5.43446 0.000306053
        1187    -5.43195    -5.43446 0.000305802
        1188    -5.43226    -5.43446  0.00030555
        1189    -5.43226    -5.43446 0.000305299
        1190    -5.43194    -5.43445  0.00030505
        1191    -5.43098    -5.43445 0.000304808
        1192    -5.43099    -5.43445 0.000304566
        1193    -5.43068    -5.43444 0.000304327
        1194    -5.43037    -5.43444 0.000304091
        1195    -5.43104    -5.43444  0.00030385
        1196    -5.43139    -5.43444 0.000303607
        1197    -5.43077    -5.43443 0.000303368
        1198    -5.43112    -5.43443 0.000303128
        1199    -5.43181    -5.43443 0.000302883
        1200    -5.43152    -5.43443  0.00030264
        1201    -5.43156    -5.43442 0.000302398
        1202    -5.43161    -5.43442 0.000302155
        1203    -5.43102    -5.43442 0.000301917
        1204    -5.43107    -5.43442 0.000301679
        1205    -5.43145    -5.43441 0.000301439
        1206    -5.43087    -5.43441 0.000301203
        1207    -5.43158    -5.43441 0.000300963
        1208    -5.43197    -5.43441  0.00030072
        1209    -5.43108     -5.4344 0.000300484
        1210    -5.43083     -5.4344  0.00030025
        1211    -5.43124     -5.4344 0.000300014
        1212    -5.43132    -5.43439 0.000299777
        1213    -5.43108    -5.43439 0.000299542
        1214     -5.4315    -5.43439 0.000299305
        1215    -5.43127    -5.43439  0.00029907
        1216    -5.43137    -5.43438 0.000298834
        1217    -5.43147    -5.43438 0.000298598
        1218    -5.43093    -5.43438 0.000298366
        1219    -5.43071    -5.43438 0.000298137
        1220    -5.43114    -5.43437 0.000297904
        1221    -5.43158    -5.43437 0.000297669
        1222     -5.4317    -5.43437 0.000297434
        1223    -5.43214    -5.43437 0.000297196
        1224    -5.43227    -5.43437 0.000296958
        1225    -5.43207    -5.43436 0.000296722
        1226    -5.43219    -5.43436 0.000296485
        1227      -5.432    -5.43436 0.000296249
        1228    -5.43277    -5.43436 0.000296011
        1229    -5.43323    -5.43436 0.000295772
        1230    -5.43304    -5.43436 0.000295533
        1231    -5.43414    -5.43436 0.000295293
        1232     -5.4333    -5.43436 0.000295055
        1233    -5.43344    -5.43436 0.000294816
        1234    -5.43357    -5.43435 0.000294578
        1235    -5.43435    -5.43435  0.00029434
        1236    -5.43449    -5.43435 0.000294101
        1237     -5.4343    -5.43435 0.000293864
        1238    -5.43443    -5.43435 0.000293626
        1239    -5.43457    -5.43435 0.000293389
        1240    -5.43502    -5.43436 0.000293153
        1241    -5.43483    -5.43436 0.000292917
        1242    -5.43496    -5.43436 0.000292682
        1243    -5.43444    -5.43436 0.000292446
        1244    -5.43488    -5.43436 0.000292212
        1245     -5.4363    -5.43436 0.000291981
        1246    -5.43642    -5.43436 0.000291751
        1247    -5.43686    -5.43436 0.000291524
        1248    -5.43762    -5.43436 0.000291302
        1249    -5.43708    -5.43437 0.000291077
        1250    -5.43751    -5.43437 0.000290855
        1251    -5.43761    -5.43437 0.000290634
        1252    -5.43771    -5.43437 0.000290414
        1253     -5.4378    -5.43438 0.000290195
        1254    -5.43821    -5.43438  0.00028998
        1255    -5.43829    -5.43438 0.000289766
        1256     -5.4387    -5.43439 0.000289555
        1257    -5.43877    -5.43439 0.000289346
        1258    -5.43981    -5.43439 0.000289148
        1259    -5.43988     -5.4344 0.000288951
        1260    -5.43961     -5.4344 0.000288752
        1261    -5.43934    -5.43441 0.000288549
        1262    -5.43907    -5.43441 0.000288344
        1263    -5.43879    -5.43441 0.000288137
        1264    -5.43947    -5.43442 0.000287937
        1265    -5.43951    -5.43442 0.000287737
        1266    -5.43921    -5.43443 0.000287535
        1267    -5.43956    -5.43443 0.000287336
        1268    -5.44023    -5.43443 0.000287146
        1269    -5.44057    -5.43444 0.000286961
        1270    -5.44091    -5.43444  0.00028678
        1271    -5.43994    -5.43445 0.000286587
        1272    -5.44059    -5.43445 0.000286402
        1273    -5.44027    -5.43446 0.000286214
        1274    -5.43994    -5.43446 0.000286021
        1275    -5.44057    -5.43447 0.000285837
        1276    -5.44056    -5.43447 0.000285653
        1277    -5.44054    -5.43448 0.000285469
        1278    -5.43987    -5.43448 0.000285277
        1279    -5.43952    -5.43448 0.000285081
        1280    -5.43949    -5.43449 0.000284885
        1281    -5.43978    -5.43449 0.000284692
        1282    -5.43974     -5.4345   0.0002845
        1283    -5.43938     -5.4345 0.000284303
        1284    -5.43966     -5.4345  0.00028411
        1285    -5.43962    -5.43451 0.000283917
        1286    -5.43957    -5.43451 0.000283723
        1287    -5.43952    -5.43452  0.00028353
        1288    -5.43914    -5.43452 0.000283332
        1289    -5.43909    -5.43452 0.000283135
        1290    -5.43904    -5.43453 0.000282937
        1291     -5.4393    -5.43453 0.000282742
        1292    -5.43892    -5.43453 0.000282543
        1293    -5.43919    -5.43454 0.000282348
        1294    -5.43913    -5.43454 0.000282152
        1295    -5.43874    -5.43454 0.000281953
        1296    -5.43997    -5.43455 0.000281766
        1297    -5.43959    -5.43455 0.000281576
        1298    -5.43952    -5.43456 0.000281385
        1299    -5.43946    -5.43456 0.000281194
        1300    -5.43972    -5.43456 0.000281005
        1301    -5.43965    -5.43457 0.000280817
        1302    -5.43894    -5.43457 0.000280621
        1303    -5.43887    -5.43458 0.000280425
        1304     -5.4388    -5.43458 0.000280229
        1305    -5.43841    -5.43458 0.000280029
        1306    -5.43802    -5.43458 0.000279827
        1307    -5.43763    -5.43459 0.000279623
        1308    -5.43692    -5.43459 0.000279415
        1309    -5.43621    -5.43459 0.000279204
