#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1312    -6.77151    -6.63967  0.00695852
        1313    -6.77278    -6.63977  0.00695396
        1314    -6.77463    -6.63987  0.00694942
        1315    -6.77641    -6.63998  0.00694491
        1316    -6.77813    -6.64008  0.00694043
        1317    -6.77977    -6.64019  0.00693597
        1318    -6.78136    -6.64029  0.00693153
        1319    -6.78255     -6.6404  0.00692712
        1320    -6.78368    -6.64051  0.00692272
        1321    -6.78506    -6.64062  0.00691834
        1322    -6.78669    -6.64073  0.00691399
        1323    -6.78729    -6.64084  0.00690965
        1324    -6.78717    -6.64095  0.00690532
        1325    -6.78796    -6.64106    0.006901
        1326    -6.78835    -6.64117  0.00689669
        1327    -6.78965    -6.64129   0.0068924
        1328    -6.78926     -6.6414  0.00688811
        1329    -6.78978    -6.64151  0.00688383
        1330     -6.7899    -6.64162  0.00687956
        1331     -6.7906    -6.64173   0.0068753
        1332    -6.79059    -6.64184  0.00687105
        1333     -6.7918    -6.64196  0.00686681
        1334    -6.79198    -6.64207  0.00686259
        1335     -6.7924    -6.64218  0.00685837
        1336    -6.79244    -6.64229  0.00685416
        1337     -6.7924    -6.64241  0.00684995
        1338    -6.79262    -6.64252  0.00684575
        1339    -6.79245    -6.64263  0.00684156
        1340    -6.79318    -6.64274  0.00683737
        1341    -6.79254    -6.64285  0.00683319
        1342    -6.79152    -6.64297  0.00682899
        1343    -6.79042    -6.64308  0.00682479
        1344     -6.7899    -6.64318  0.00682059
        1345    -6.78931    -6.64329  0.00681638
        1346    -6.78833     -6.6434  0.00681217
        1347    -6.78793    -6.64351  0.00680796
        1348    -6.78713    -6.64362  0.00680374
        1349    -6.78658    -6.64372  0.00679952
        1350    -6.78597    -6.64383   0.0067953
        1351    -6.78496    -6.64393  0.00679107
        1352    -6.78388    -6.64403  0.00678684
        1353    -6.78241    -6.64414  0.00678259
        1354    -6.78086    -6.64424  0.00677834
        1355    -6.78054    -6.64434  0.00677408
        1356     -6.7795    -6.64444  0.00676982
        1357    -6.77774    -6.64454  0.00676554
        1358    -6.77624    -6.64463  0.00676126
        1359    -6.77498    -6.64473  0.00675696
        1360    -6.77431    -6.64482  0.00675266
        1361    -6.77226    -6.64492  0.00674835
        1362    -6.76981    -6.64501  0.00674402
        1363    -6.76826     -6.6451  0.00673968
        1364    -6.76664    -6.64519  0.00673533
        1365    -6.76461    -6.64528  0.00673096
        1366    -6.76251    -6.64536  0.00672658
        1367    -6.76001    -6.64545  0.00672218
        1368    -6.75775    -6.64553  0.00671777
        1369    -6.75574    -6.64561  0.00671334
        1370    -6.75301    -6.64569   0.0067089
        1371    -6.75051    -6.64576  0.00670444
        1372    -6.74826    -6.64584  0.00669997
        1373    -6.74561    -6.64591  0.00669549
        1374    -6.74255    -6.64598  0.00669098
        1375    -6.73974    -6.64605  0.00668647
        1376    -6.73684    -6.64612  0.00668193
        1377    -6.73322    -6.64618  0.00667738
        1378    -6.73113    -6.64624  0.00667282
        1379    -6.72799     -6.6463  0.00666824
        1380    -6.72379    -6.64636  0.00666365
        1381    -6.72049    -6.64641  0.00665904
        1382    -6.71678    -6.64646  0.00665441
        1383    -6.71363    -6.64651  0.00664978
        1384    -6.70976    -6.64655  0.00664513
        1385    -6.70646     -6.6466  0.00664047
        1386    -6.70276    -6.64664  0.00663581
        1387    -6.69897    -6.64668  0.00663113
        1388    -6.69511    -6.64671  0.00662644
        1389    -6.69085    -6.64674  0.00662175
        1390    -6.68716    -6.64677  0.00661705
        1391    -6.68275     -6.6468  0.00661234
        1392    -6.67859    -6.64682  0.00660763
        1393    -6.67403    -6.64684  0.00660292
        1394    -6.66973    -6.64686   0.0065982
        1395    -6.66537    -6.64687  0.00659348
        1396    -6.66094    -6.64688  0.00658877
        1397    -6.65613    -6.64689  0.00658406
        1398    -6.65126    -6.64689  0.00657935
        1399    -6.64601    -6.64689  0.00657464
        1400    -6.64168    -6.64689  0.00656995
        1401    -6.63698    -6.64688  0.00656526
        1402    -6.63223    -6.64687  0.00656059
        1403    -6.62711    -6.64685  0.00655593
        1404    -6.62228    -6.64684  0.00655128
        1405    -6.61838    -6.64682  0.00654665
        1406    -6.61284    -6.64679  0.00654204
        1407     -6.6076    -6.64676  0.00653745
        1408    -6.60233    -6.64673  0.00653288
        1409    -6.59737     -6.6467  0.00652834
        1410    -6.59241    -6.64666  0.00652382
        1411    -6.58743    -6.64662  0.00651933
        1412    -6.58278    -6.64657  0.00651487
        1413    -6.57781    -6.64652  0.00651044
        1414    -6.57253    -6.64647  0.00650605
        1415    -6.56791    -6.64642  0.00650169
        1416    -6.56331    -6.64636  0.00649736
        1417    -6.55874    -6.64629  0.00649307
        1418    -6.55421    -6.64623  0.00648882
        1419    -6.54906    -6.64616  0.00648461
        1420    -6.54397    -6.64609  0.00648044
        1421    -6.53893    -6.64601  0.00647632
        1422     -6.5346    -6.64594  0.00647224
        1423    -6.53033    -6.64585   0.0064682
        1424    -6.52581    -6.64577  0.00646421
        1425    -6.52169    -6.64568  0.00646026
        1426    -6.51669    -6.64559  0.00645636
        1427    -6.51243     -6.6455  0.00645251
        1428    -6.50826     -6.6454  0.00644871
        1429    -6.50355     -6.6453  0.00644496
        1430    -6.49959     -6.6452  0.00644126
        1431     -6.4964     -6.6451  0.00643759
        1432    -6.49204    -6.64499  0.00643399
        1433    -6.48878    -6.64488  0.00643042
        1434    -6.48533    -6.64477   0.0064269
        1435    -6.48138    -6.64466  0.00642343
        1436    -6.47789    -6.64454     0.00642
        1437    -6.47488    -6.64442  0.00641662
        1438    -6.47202     -6.6443  0.00641328
        1439      -6.469    -6.64418  0.00640998
        1440    -6.46614    -6.64406  0.00640672
        1441    -6.46378    -6.64393   0.0064035
        1442    -6.46159    -6.64381   0.0064003
        1443    -6.45991    -6.64368  0.00639714
        1444    -6.45679    -6.64355  0.00639402
        1445     -6.4545    -6.64342  0.00639093
        1446    -6.45272    -6.64329  0.00638787
        1447    -6.45178    -6.64315  0.00638483
        1448    -6.45071    -6.64302   0.0063818
        1449    -6.45016    -6.64289  0.00637878
        1450    -6.44916    -6.64275  0.00637578
        1451    -6.44836    -6.64262   0.0063728
        1452    -6.44841    -6.64249  0.00636981
        1453    -6.44801    -6.64235  0.00636683
        1454    -6.44846    -6.64222  0.00636385
        1455    -6.44846    -6.64209  0.00636087
        1456    -6.44931    -6.64195  0.00635788
        1457    -6.45004    -6.64182  0.00635488
        1458    -6.45096    -6.64169  0.00635187
        1459    -6.45208    -6.64156  0.00634884
        1460     -6.4534    -6.64143   0.0063458
        1461    -6.45589    -6.64131  0.00634273
        1462    -6.45728    -6.64118  0.00633964
        1463    -6.45982    -6.64106  0.00633652
        1464    -6.46159    -6.64093  0.00633338
        1465    -6.46451    -6.64081   0.0063302
        1466    -6.46599    -6.64069    0.006327
        1467    -6.46927    -6.64058  0.00632377
        1468     -6.4724    -6.64046   0.0063205
        1469    -6.47569    -6.64035  0.00631719
        1470    -6.47883    -6.64024  0.00631385
        1471    -6.48246    -6.64013  0.00631047
        1472    -6.48527    -6.64003  0.00630706
        1473    -6.48952    -6.63993  0.00630361
        1474    -6.49393    -6.63983  0.00630011
        1475    -6.49685    -6.63973  0.00629658
        1476    -6.50089    -6.63964  0.00629302
        1477    -6.50505    -6.63954  0.00628942
        1478    -6.50934    -6.63946  0.00628578
        1479     -6.5131    -6.63937  0.00628211
        1480    -6.51763    -6.63929   0.0062784
        1481    -6.52226    -6.63921  0.00627466
        1482    -6.52699    -6.63913  0.00627088
        1483    -6.53247    -6.63906  0.00626707
        1484    -6.53739    -6.63899  0.00626322
        1485     -6.5424    -6.63893  0.00625934
        1486    -6.54748    -6.63887  0.00625543
        1487    -6.55296    -6.63881  0.00625149
        1488     -6.5585    -6.63875  0.00624752
        1489    -6.56379     -6.6387  0.00624353
        1490     -6.5688    -6.63866  0.00623951
        1491    -6.57419    -6.63861  0.00623548
        1492    -6.57929    -6.63857  0.00623143
        1493    -6.58476    -6.63854  0.00622736
        1494    -6.58993    -6.63851  0.00622327
        1495    -6.59545    -6.63848  0.00621918
        1496    -6.60164    -6.63845  0.00621507
        1497    -6.60687    -6.63843  0.00621095
        1498    -6.61211    -6.63841  0.00620683
        1499    -6.61799     -6.6384  0.00620271
        1500     -6.6242    -6.63839  0.00619858
        1501    -6.63008    -6.63839  0.00619445
        1502    -6.63562    -6.63838  0.00619033
        1503    -6.64146    -6.63839  0.00618621
        1504    -6.64695    -6.63839   0.0061821
        1505    -6.65241     -6.6384    0.006178
        1506    -6.65783    -6.63841  0.00617391
        1507    -6.66289    -6.63843  0.00616983
        1508     -6.6679    -6.63845  0.00616577
        1509    -6.67384    -6.63847  0.00616173
        1510    -6.67939     -6.6385  0.00615771
        1511    -6.68521    -6.63853  0.00615371
        1512    -6.69031    -6.63856  0.00614974
        1513      -6.696     -6.6386  0.00614579
        1514    -6.70031    -6.63864  0.00614187
        1515     -6.7052    -6.63869  0.00613797
        1516    -6.71032    -6.63873   0.0061341
        1517    -6.71471    -6.63878  0.00613026
        1518    -6.71933    -6.63884  0.00612646
        1519    -6.72385    -6.63889  0.00612268
        1520    -6.72795    -6.63895  0.00611893
        1521    -6.73228    -6.63901  0.00611522
        1522    -6.73617    -6.63908  0.00611153
        1523    -6.74028    -6.63914  0.00610788
        1524    -6.74362    -6.63921  0.00610426
        1525     -6.7462    -6.63928  0.00610066
        1526    -6.75061    -6.63936  0.00609709
        1527    -6.75457    -6.63943  0.00609357
        1528    -6.75775    -6.63951  0.00609007
        1529    -6.76113    -6.63959  0.00608661
        1530    -6.76502    -6.63967  0.00608318
        1531    -6.76846    -6.63975  0.00607979
        1532    -6.77144    -6.63984  0.00607643
        1533     -6.7746    -6.63993   0.0060731
        1534    -6.77729    -6.64002   0.0060698
        1535    -6.77984    -6.64011  0.00606653
        1536    -6.78257     -6.6402  0.00606329
        1537    -6.78483     -6.6403  0.00606008
        1538    -6.78694    -6.64039  0.00605689
        1539    -6.78792    -6.64049  0.00605371
        1540    -6.78973    -6.64058  0.00605055
        1541    -6.79041    -6.64068  0.00604741
        1542    -6.79224    -6.64078  0.00604429
        1543    -6.79424    -6.64088  0.00604119
        1544    -6.79576    -6.64098  0.00603811
        1545    -6.79583    -6.64108  0.00603503
        1546    -6.79672    -6.64118  0.00603197
        1547    -6.79713    -6.64128  0.00602891
        1548     -6.7977    -6.64138  0.00602586
        1549    -6.79844    -6.64148  0.00602283
        1550    -6.79968    -6.64159   0.0060198
        1551    -6.80012    -6.64169  0.00601679
        1552     -6.8004    -6.64179  0.00601378
        1553    -6.80021    -6.64189  0.00601078
        1554    -6.80019    -6.64199  0.00600777
        1555    -6.79872    -6.64209  0.00600475
        1556     -6.7984    -6.64219  0.00600173
        1557    -6.79729    -6.64229  0.00599871
        1558    -6.79635    -6.64239  0.00599567
        1559    -6.79592    -6.64249  0.00599263
        1560    -6.79502    -6.64259  0.00598959
        1561    -6.79334    -6.64269  0.00598653
        1562    -6.79184    -6.64278  0.00598346
        1563    -6.79021    -6.64288  0.00598037
        1564    -6.78844    -6.64297  0.00597728
        1565     -6.7859    -6.64306  0.00597415
        1566     -6.7842    -6.64315  0.00597102
        1567    -6.78173    -6.64324  0.00596786
        1568    -6.77979    -6.64333  0.00596469
        1569    -6.77741    -6.64341   0.0059615
        1570    -6.77524     -6.6435   0.0059583
        1571    -6.77264    -6.64358  0.00595507
        1572    -6.76993    -6.64366  0.00595183
        1573    -6.76712    -6.64374  0.00594856
        1574    -6.76453    -6.64381  0.00594528
        1575    -6.76153    -6.64389  0.00594197
        1576    -6.75844    -6.64396  0.00593864
        1577    -6.75397    -6.64403  0.00593529
        1578    -6.75071     -6.6441  0.00593191
        1579     -6.7477    -6.64416  0.00592852
        1580    -6.74462    -6.64423  0.00592511
        1581    -6.74179    -6.64429  0.00592168
        1582    -6.73696    -6.64435  0.00591823
        1583    -6.73305     -6.6444  0.00591475
        1584     -6.7294    -6.64446  0.00591126
        1585    -6.72603    -6.64451  0.00590776
        1586    -6.72197    -6.64456  0.00590423
        1587    -6.71787     -6.6446  0.00590069
        1588    -6.71373    -6.64465  0.00589714
        1589    -6.71054    -6.64469  0.00589357
        1590    -6.70732    -6.64473     0.00589
        1591    -6.70247    -6.64476  0.00588641
        1592     -6.6989     -6.6448  0.00588281
        1593    -6.69467    -6.64483   0.0058792
        1594    -6.69108    -6.64486  0.00587558
        1595    -6.68749    -6.64489  0.00587196
        1596    -6.68327    -6.64491  0.00586833
        1597    -6.67873    -6.64493  0.00586469
        1598    -6.67518    -6.64495  0.00586105
        1599      -6.671    -6.64497  0.00585741
        1600     -6.6662    -6.64498  0.00585377
        1601    -6.66175    -6.64499  0.00585012
        1602    -6.65767      -6.645  0.00584647
        1603    -6.65427      -6.645  0.00584283
        1604    -6.65091    -6.64501  0.00583919
        1605    -6.64793    -6.64501  0.00583555
        1606    -6.64468    -6.64501  0.00583192
        1607    -6.64084    -6.64501  0.00582829
        1608    -6.63738      -6.645  0.00582466
        1609    -6.63431    -6.64499  0.00582105
        1610    -6.63067    -6.64499  0.00581744
        1611    -6.62678    -6.64497  0.00581384
        1612    -6.62296    -6.64496  0.00581025
        1613    -6.62085    -6.64495  0.00580667
        1614     -6.6172    -6.64493  0.00580309
        1615    -6.61429    -6.64491  0.00579953
        1616    -6.61179    -6.64489  0.00579598
        1617    -6.60939    -6.64487  0.00579244
        1618    -6.60676    -6.64484   0.0057889
        1619    -6.60423    -6.64482  0.00578538
        1620    -6.60213    -6.64479  0.00578187
        1621    -6.60046    -6.64476  0.00577837
        1622    -6.59857    -6.64474  0.00577488
        1623    -6.59646    -6.64471   0.0057714
        1624    -6.59479    -6.64468  0.00576792
        1625    -6.59227    -6.64464  0.00576446
        1626     -6.5905    -6.64461  0.00576101
        1627    -6.58885    -6.64458  0.00575758
        1628    -6.58861    -6.64454  0.00575414
        1629    -6.58687    -6.64451  0.00575072
        1630    -6.58493    -6.64447  0.00574731
        1631    -6.58375    -6.64443   0.0057439
        1632    -6.58268    -6.64439  0.00574051
        1633    -6.58206    -6.64436  0.00573712
        1634    -6.58059    -6.64432  0.00573374
        1635    -6.57988    -6.64428  0.00573037
        1636    -6.57961    -6.64424    0.005727
        1637     -6.5801     -6.6442  0.00572364
        1638    -6.57974    -6.64416  0.00572028
        1639    -6.57981    -6.64412  0.00571693
        1640    -6.57967    -6.64408  0.00571357
        1641    -6.57964    -6.64404  0.00571023
        1642    -6.58005      -6.644  0.00570688
        1643    -6.57991    -6.64396  0.00570354
        1644     -6.5802    -6.64393  0.00570021
        1645    -6.58026    -6.64389  0.00569687
        1646    -6.58042    -6.64385  0.00569354
        1647    -6.58068    -6.64381  0.00569021
        1648    -6.58136    -6.64377  0.00568689
        1649    -6.58212    -6.64373  0.00568356
        1650    -6.58233     -6.6437  0.00568024
        1651    -6.58295    -6.64366  0.00567692
        1652    -6.58397    -6.64362   0.0056736
        1653    -6.58507    -6.64359  0.00567027
        1654    -6.58624    -6.64355  0.00566695
        1655    -6.58814    -6.64352  0.00566363
        1656     -6.5901    -6.64349   0.0056603
        1657    -6.59115    -6.64346  0.00565697
        1658    -6.59291    -6.64343  0.00565364
        1659    -6.59473     -6.6434  0.00565031
        1660    -6.59627    -6.64337  0.00564698
        1661    -6.59754    -6.64334  0.00564364
        1662    -6.59918    -6.64331  0.00564031
        1663    -6.60021    -6.64329  0.00563698
        1664    -6.60193    -6.64326  0.00563365
        1665      -6.604    -6.64324  0.00563031
        1666    -6.60578    -6.64322  0.00562698
        1667    -6.60597     -6.6432  0.00562365
        1668    -6.60781    -6.64317  0.00562031
        1669    -6.60967    -6.64315  0.00561698
        1670    -6.61089    -6.64313  0.00561365
        1671    -6.61343    -6.64312  0.00561032
        1672    -6.61566     -6.6431  0.00560699
        1673    -6.61724    -6.64309  0.00560366
        1674    -6.61981    -6.64307  0.00560033
        1675    -6.62141    -6.64306    0.005597
        1676    -6.62365    -6.64305  0.00559367
        1677    -6.62622    -6.64304  0.00559035
        1678    -6.62717    -6.64303  0.00558702
        1679    -6.62876    -6.64302   0.0055837
        1680    -6.63066    -6.64301  0.00558038
        1681    -6.63255    -6.64301  0.00557707
        1682    -6.63411      -6.643  0.00557375
        1683    -6.63566      -6.643  0.00557044
        1684    -6.63783    -6.64299  0.00556714
        1685    -6.63999    -6.64299  0.00556383
        1686    -6.64278    -6.64299  0.00556053
        1687    -6.64459    -6.64299  0.00555724
        1688    -6.64605    -6.64299  0.00555395
        1689    -6.64911      -6.643  0.00555066
        1690    -6.65053      -6.643  0.00554738
        1691    -6.65225    -6.64301   0.0055441
        1692    -6.65459    -6.64301  0.00554083
        1693    -6.65691    -6.64302  0.00553756
        1694    -6.65792    -6.64303   0.0055343
        1695     -6.6589    -6.64304  0.00553104
        1696    -6.66115    -6.64305  0.00552779
        1697    -6.66305    -6.64306  0.00552454
        1698    -6.66428    -6.64307   0.0055213
        1699    -6.66581    -6.64309  0.00551807
        1700    -6.66732     -6.6431  0.00551484
        1701    -6.66848    -6.64312  0.00551162
        1702    -6.67058    -6.64313  0.00550841
        1703    -6.67299    -6.64315   0.0055052
        1704    -6.67441    -6.64317    0.005502
        1705     -6.6758    -6.64319  0.00549881
        1706    -6.67588    -6.64321  0.00549562
        1707    -6.67691    -6.64323  0.00549243
        1708    -6.67791    -6.64325  0.00548925
        1709     -6.6789    -6.64327  0.00548608
        1710    -6.68019    -6.64329  0.00548292
        1711    -6.68179    -6.64331  0.00547976
        1712    -6.68305    -6.64334  0.00547661
        1713    -6.68429    -6.64336  0.00547346
        1714    -6.68487    -6.64338  0.00547032
        1715    -6.68738    -6.64341  0.00546719
        1716     -6.6889    -6.64344  0.00546407
        1717    -6.69009    -6.64346  0.00546096
        1718    -6.69029    -6.64349  0.00545784
        1719    -6.69146    -6.64352  0.00545474
        1720    -6.69196    -6.64355  0.00545164
        1721    -6.69245    -6.64358  0.00544855
        1722    -6.69325     -6.6436  0.00544546
        1723    -6.69436    -6.64363  0.00544238
        1724    -6.69611    -6.64366  0.00543931
        1725     -6.6972     -6.6437  0.00543624
        1726    -6.69827    -6.64373  0.00543319
        1727    -6.69934    -6.64376  0.00543014
        1728    -6.70039    -6.64379  0.00542709
        1729    -6.70175    -6.64383  0.00542406
        1730    -6.70213    -6.64386  0.00542103
        1731    -6.70346    -6.64389    0.005418
        1732    -6.70478    -6.64393  0.00541499
        1733    -6.70609    -6.64396  0.00541198
        1734    -6.70641      -6.644  0.00540898
        1735    -6.70736    -6.64404  0.00540599
        1736    -6.70828    -6.64407    0.005403
        1737    -6.70951    -6.64411  0.00540002
        1738    -6.71007    -6.64415  0.00539705
        1739    -6.71158    -6.64419  0.00539408
        1740    -6.71144    -6.64423  0.00539112
        1741    -6.71257    -6.64427  0.00538817
        1742    -6.71335    -6.64431  0.00538522
        1743    -6.71345    -6.64435  0.00538228
        1744    -6.71384    -6.64439  0.00537934
        1745    -6.71387    -6.64443   0.0053764
        1746    -6.71451    -6.64447  0.00537347
        1747    -6.71543    -6.64451  0.00537055
        1748    -6.71598    -6.64455  0.00536764
        1749    -6.71585    -6.64459  0.00536472
        1750    -6.71631    -6.64463  0.00536181
        1751    -6.71608    -6.64467  0.00535891
        1752    -6.71645    -6.64471    0.005356
        1753    -6.71643    -6.64475   0.0053531
        1754    -6.71637    -6.64479  0.00535021
        1755    -6.71656    -6.64483  0.00534732
        1756     -6.7167    -6.64487  0.00534443
        1757    -6.71776    -6.64492  0.00534155
        1758    -6.71777    -6.64496  0.00533867
        1759     -6.7174      -6.645  0.00533579
        1760    -6.71729    -6.64504  0.00533292
        1761    -6.71711    -6.64508  0.00533005
        1762    -6.71685    -6.64512  0.00532718
        1763     -6.7175    -6.64516  0.00532431
        1764    -6.71711     -6.6452  0.00532145
        1765    -6.71696    -6.64524  0.00531859
        1766    -6.71641    -6.64528  0.00531573
        1767    -6.71579    -6.64532  0.00531288
        1768    -6.71509    -6.64536  0.00531002
        1769    -6.71463     -6.6454  0.00530716
        1770     -6.7141    -6.64544   0.0053043
        1771    -6.71381    -6.64548  0.00530145
        1772    -6.71279    -6.64552  0.00529859
        1773    -6.71137    -6.64555  0.00529573
        1774    -6.70956    -6.64559  0.00529287
        1775    -6.70831    -6.64563  0.00529001
        1776    -6.70699    -6.64566  0.00528714
        1777    -6.70623    -6.64569  0.00528428
        1778    -6.70475    -6.64573  0.00528141
        1779    -6.70256    -6.64576  0.00527854
        1780    -6.70061    -6.64579  0.00527566
        1781    -6.69859    -6.64582  0.00527278
        1782    -6.69714    -6.64585   0.0052699
        1783     -6.6953    -6.64588  0.00526702
        1784    -6.69405     -6.6459  0.00526414
        1785    -6.69208    -6.64593  0.00526125
        1786    -6.69005    -6.64595  0.00525836
        1787    -6.68795    -6.64598  0.00525547
        1788    -6.68645      -6.646  0.00525258
        1789    -6.68391    -6.64602  0.00524969
        1790    -6.68165    -6.64604  0.00524679
        1791    -6.67901    -6.64606   0.0052439
        1792    -6.67567    -6.64608    0.005241
        1793    -6.67326    -6.64609   0.0052381
        1794    -6.67049    -6.64611  0.00523519
        1795    -6.66799    -6.64612  0.00523229
        1796    -6.66578    -6.64613  0.00522939
        1797    -6.66322    -6.64614  0.00522649
        1798    -6.66063    -6.64615  0.00522359
        1799    -6.65833    -6.64615  0.00522069
        1800    -6.65665    -6.64616  0.00521779
        1801    -6.65366    -6.64616   0.0052149
        1802    -6.65065    -6.64617    0.005212
        1803    -6.64795    -6.64617  0.00520911
        1804    -6.64524    -6.64617  0.00520622
        1805     -6.6422    -6.64616  0.00520334
        1806     -6.6398    -6.64616  0.00520046
        1807    -6.63708    -6.64616  0.00519758
        1808    -6.63403    -6.64615  0.00519471
        1809      -6.631    -6.64614  0.00519185
        1810    -6.62829    -6.64613  0.00518899
        1811    -6.62626    -6.64612  0.00518614
        1812    -6.62391    -6.64611  0.00518329
        1813    -6.62126    -6.64609  0.00518045
        1814    -6.61831    -6.64608  0.00517761
        1815    -6.61475    -6.64606  0.00517479
        1816    -6.61186    -6.64604  0.00517198
        1817    -6.60901    -6.64602  0.00516917
        1818    -6.60685      -6.646  0.00516637
        1819    -6.60441    -6.64598  0.00516358
        1820    -6.60201    -6.64595   0.0051608
        1821    -6.59999    -6.64593  0.00515803
        1822    -6.59801     -6.6459  0.00515526
        1823    -6.59609    -6.64587  0.00515251
        1824    -6.59391    -6.64585  0.00514976
        1825    -6.59146    -6.64582  0.00514703
        1826     -6.5894    -6.64578   0.0051443
        1827    -6.58773    -6.64575  0.00514158
        1828    -6.58613    -6.64572  0.00513887
        1829    -6.58428    -6.64569  0.00513617
        1830     -6.5825    -6.64565  0.00513348
        1831    -6.58112    -6.64562   0.0051308
        1832    -6.57917    -6.64558  0.00512813
        1833    -6.57763    -6.64554  0.00512547
        1834    -6.57552    -6.64551  0.00512281
        1835    -6.57382    -6.64547  0.00512017
        1836     -6.5722    -6.64543  0.00511754
        1837    -6.57068    -6.64539  0.00511491
        1838    -6.56924    -6.64534   0.0051123
        1839    -6.56822     -6.6453  0.00510969
        1840    -6.56761    -6.64526  0.00510709
        1841    -6.56677    -6.64522  0.00510449
        1842    -6.56505    -6.64517  0.00510191
        1843    -6.56537    -6.64513  0.00509932
        1844     -6.5645    -6.64509  0.00509674
        1845    -6.56404    -6.64504  0.00509417
        1846    -6.56367      -6.645   0.0050916
        1847    -6.56373    -6.64496  0.00508903
        1848    -6.56388    -6.64491  0.00508647
        1849     -6.5638    -6.64487  0.00508391
        1850    -6.56414    -6.64482  0.00508135
        1851    -6.56392    -6.64478  0.00507879
        1852    -6.56444    -6.64474  0.00507623
        1853    -6.56538    -6.64469  0.00507367
        1854    -6.56576    -6.64465  0.00507112
        1855    -6.56688    -6.64461  0.00506856
        1856    -6.56712    -6.64457    0.005066
        1857    -6.56808    -6.64453  0.00506344
        1858    -6.56849    -6.64449  0.00506088
        1859    -6.56931    -6.64444  0.00505832
        1860    -6.56955     -6.6444  0.00505576
        1861    -6.57021    -6.64436   0.0050532
        1862    -6.57094    -6.64433  0.00505064
        1863    -6.57174    -6.64429  0.00504808
        1864    -6.57294    -6.64425  0.00504551
        1865    -6.57388    -6.64421  0.00504295
        1866    -6.57489    -6.64417  0.00504038
        1867    -6.57661    -6.64414  0.00503781
        1868    -6.57838     -6.6441  0.00503524
        1869    -6.58021    -6.64407  0.00503266
        1870    -6.58178    -6.64403  0.00503008
        1871    -6.58274      -6.644   0.0050275
        1872     -6.5844    -6.64397  0.00502491
        1873    -6.58675    -6.64394  0.00502232
        1874    -6.58817    -6.64391  0.00501973
        1875    -6.59027    -6.64388  0.00501714
        1876     -6.5924    -6.64385  0.00501454
        1877    -6.59391    -6.64383  0.00501194
        1878    -6.59609     -6.6438  0.00500933
        1879    -6.59765    -6.64378  0.00500673
        1880    -6.60052    -6.64375  0.00500412
        1881    -6.60243    -6.64373   0.0050015
        1882    -6.60371    -6.64371  0.00499889
        1883    -6.60628    -6.64369  0.00499628
        1884    -6.60789    -6.64367  0.00499366
        1885    -6.60982    -6.64365  0.00499104
        1886    -6.61175    -6.64364  0.00498843
        1887    -6.61399    -6.64362  0.00498581
        1888    -6.61622    -6.64361  0.00498319
        1889    -6.61811    -6.64359  0.00498057
        1890     -6.6203    -6.64358  0.00497795
        1891    -6.62215    -6.64357  0.00497533
        1892    -6.62397    -6.64356  0.00497271
        1893    -6.62512    -6.64355  0.00497009
        1894    -6.62688    -6.64354  0.00496747
        1895    -6.62861    -6.64353  0.00496486
        1896     -6.6303    -6.64353  0.00496225
        1897    -6.63195    -6.64352  0.00495963
        1898    -6.63356    -6.64351  0.00495702
        1899    -6.63513    -6.64351  0.00495442
        1900    -6.63665    -6.64351  0.00495181
        1901    -6.63715     -6.6435  0.00494921
        1902    -6.63889     -6.6435   0.0049466
        1903    -6.64189     -6.6435    0.004944
        1904    -6.64321     -6.6435  0.00494141
        1905    -6.64415     -6.6435  0.00493881
        1906    -6.64536     -6.6435  0.00493622
        1907    -6.64652     -6.6435  0.00493363
        1908    -6.64729     -6.6435  0.00493105
        1909    -6.64833    -6.64351  0.00492847
        1910    -6.65028    -6.64351  0.00492589
        1911    -6.65152    -6.64351  0.00492331
        1912    -6.65206    -6.64352  0.00492074
        1913     -6.6535    -6.64352  0.00491817
        1914    -6.65424    -6.64353   0.0049156
        1915    -6.65524    -6.64354  0.00491304
        1916    -6.65488    -6.64354  0.00491048
        1917    -6.65512    -6.64355  0.00490792
        1918    -6.65529    -6.64355  0.00490537
        1919     -6.6554    -6.64356  0.00490281
        1920    -6.65514    -6.64357  0.00490026
        1921    -6.65546    -6.64357  0.00489772
        1922    -6.65637    -6.64358  0.00489517
        1923    -6.65561    -6.64359  0.00489263
        1924    -6.65641    -6.64359  0.00489009
        1925    -6.65619     -6.6436  0.00488756
        1926    -6.65624    -6.64361  0.00488502
        1927    -6.65624    -6.64361  0.00488249
        1928    -6.65619    -6.64362  0.00487997
        1929    -6.65609    -6.64362  0.00487744
        1930    -6.65594    -6.64363  0.00487492
        1931    -6.65575    -6.64364   0.0048724
        1932    -6.65584    -6.64364  0.00486988
        1933    -6.65556    -6.64365  0.00486736
        1934    -6.65557    -6.64366  0.00486485
        1935    -6.65424    -6.64366  0.00486234
        1936    -6.65385    -6.64367  0.00485983
        1937    -6.65342    -6.64367  0.00485732
        1938    -6.65295    -6.64368  0.00485482
        1939    -6.65246    -6.64368  0.00485232
        1940    -6.65128    -6.64369  0.00484982
        1941    -6.65138    -6.64369  0.00484732
        1942     -6.6508    -6.64369  0.00484483
        1943    -6.64987     -6.6437  0.00484234
        1944    -6.64989     -6.6437  0.00483985
        1945    -6.65022     -6.6437  0.00483736
        1946    -6.64923    -6.64371  0.00483487
        1947    -6.64855    -6.64371  0.00483239
