#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1447    0.749428    0.886393  0.00456163
        1448    0.748503    0.886298  0.00455947
        1449     0.74772    0.886202  0.00455733
        1450     0.74708    0.886106   0.0045552
        1451    0.746584     0.88601  0.00455307
        1452    0.746234    0.885914  0.00455095
        1453     0.74603    0.885818  0.00454884
        1454    0.745974    0.885721  0.00454673
        1455    0.746065    0.885625  0.00454462
        1456    0.746304     0.88553   0.0045425
        1457    0.746691    0.885434  0.00454038
        1458    0.747223     0.88534  0.00453826
        1459    0.747902    0.885245  0.00453613
        1460    0.748725    0.885152  0.00453398
        1461    0.749693    0.885059  0.00453183
        1462    0.750804    0.884967  0.00452966
        1463    0.752058    0.884877  0.00452747
        1464    0.753451    0.884787  0.00452527
        1465    0.754981    0.884698  0.00452305
        1466    0.756647    0.884611  0.00452081
        1467    0.758446    0.884525  0.00451854
        1468    0.760375     0.88444  0.00451626
        1469    0.762432    0.884357  0.00451395
        1470    0.764614    0.884276  0.00451161
        1471    0.766916    0.884196  0.00450925
        1472    0.769336    0.884118  0.00450686
        1473     0.77187    0.884042  0.00450445
        1474    0.774516    0.883967    0.004502
        1475     0.77727    0.883895  0.00449953
        1476    0.780128    0.883825  0.00449703
        1477    0.783086    0.883757   0.0044945
        1478    0.786139     0.88369  0.00449195
        1479    0.789285    0.883627  0.00448936
        1480    0.792518    0.883565  0.00448675
        1481    0.795836    0.883506  0.00448411
        1482    0.799232    0.883449  0.00448145
        1483    0.802702    0.883395  0.00447876
        1484    0.806244    0.883343  0.00447604
        1485    0.809854    0.883293   0.0044733
        1486    0.813525    0.883246  0.00447054
        1487    0.817252    0.883202  0.00446775
        1488    0.821033     0.88316  0.00446494
        1489    0.824863    0.883121  0.00446212
        1490    0.828737    0.883084  0.00445927
        1491    0.832651     0.88305  0.00445641
        1492    0.836601    0.883019  0.00445353
        1493    0.840581    0.882991  0.00445064
        1494     0.84459    0.882965  0.00444773
        1495     0.84862    0.882942  0.00444482
        1496    0.852669    0.882922  0.00444189
        1497    0.856732    0.882905  0.00443896
        1498    0.860804     0.88289  0.00443602
        1499    0.864882    0.882878  0.00443308
        1500    0.868961    0.882868  0.00443013
        1501    0.873039    0.882862  0.00442719
        1502    0.877111    0.882858  0.00442424
        1503    0.881172    0.882857   0.0044213
        1504    0.885218    0.882859  0.00441836
        1505    0.889245    0.882863  0.00441542
        1506    0.893248     0.88287   0.0044125
        1507    0.897225    0.882879  0.00440958
        1508    0.901172    0.882891  0.00440667
        1509    0.905085    0.882906  0.00440378
        1510    0.908961    0.882923  0.00440089
        1511    0.912797    0.882943  0.00439803
        1512    0.916588    0.882965  0.00439517
        1513    0.920332     0.88299  0.00439234
        1514    0.924025    0.883017  0.00438952
        1515    0.927664    0.883047  0.00438672
        1516    0.931245    0.883078  0.00438394
        1517    0.934765    0.883112  0.00438119
        1518    0.938219    0.883149  0.00437845
        1519    0.941607    0.883187  0.00437574
        1520    0.944925    0.883228  0.00437305
        1521    0.948171    0.883271  0.00437038
        1522    0.951341    0.883315  0.00436774
        1523    0.954434    0.883362  0.00436512
        1524    0.957444    0.883411  0.00436253
        1525    0.960371    0.883461  0.00435996
        1526    0.963213    0.883513  0.00435741
        1527    0.965968    0.883567  0.00435489
        1528    0.968633    0.883623   0.0043524
        1529    0.971206     0.88368  0.00434993
        1530    0.973683    0.883739  0.00434748
        1531    0.976065    0.883799  0.00434506
        1532    0.978349    0.883861  0.00434267
        1533    0.980531    0.883924  0.00434029
        1534    0.982612    0.883989  0.00433794
        1535    0.984587    0.884054  0.00433561
        1536    0.986457    0.884121   0.0043333
        1537     0.98822    0.884188  0.00433101
        1538    0.989875    0.884257  0.00432874
        1539     0.99142    0.884327  0.00432648
        1540    0.992857    0.884397  0.00432425
        1541    0.994182    0.884469  0.00432203
        1542    0.995396     0.88454  0.00431982
        1543    0.996499    0.884613  0.00431763
        1544    0.997489    0.884686  0.00431546
        1545    0.998366     0.88476  0.00431329
        1546    0.999129    0.884834  0.00431113
        1547    0.999779    0.884908  0.00430899
        1548     1.00032    0.884983  0.00430685
        1549     1.00074    0.885057  0.00430472
        1550     1.00105    0.885132  0.00430259
        1551     1.00124    0.885207  0.00430047
        1552     1.00132    0.885282  0.00429835
        1553     1.00129    0.885356  0.00429623
        1554     1.00115    0.885431  0.00429411
        1555      1.0009    0.885505  0.00429199
        1556     1.00054    0.885579  0.00428987
        1557     1.00007    0.885653  0.00428774
        1558    0.999487    0.885726  0.00428561
        1559      0.9988    0.885798  0.00428348
        1560    0.998008     0.88587  0.00428134
        1561    0.997113    0.885941  0.00427919
        1562    0.996115    0.886012  0.00427703
        1563    0.995016    0.886082  0.00427486
        1564    0.993818    0.886151  0.00427268
        1565    0.992523    0.886219  0.00427049
        1566    0.991134    0.886286  0.00426829
        1567    0.989651    0.886352  0.00426608
        1568    0.988079    0.886416  0.00426385
        1569    0.986421     0.88648  0.00426161
        1570    0.984676    0.886543  0.00425935
        1571    0.982848    0.886604  0.00425708
        1572    0.980939    0.886664   0.0042548
        1573    0.978952    0.886723   0.0042525
        1574     0.97689     0.88678  0.00425018
        1575    0.974757    0.886836  0.00424785
        1576    0.972555     0.88689   0.0042455
        1577    0.970289    0.886943  0.00424314
        1578     0.96796    0.886994  0.00424076
        1579    0.965571    0.887044  0.00423837
        1580    0.963126    0.887092  0.00423596
        1581    0.960629    0.887139  0.00423354
        1582    0.958082    0.887184   0.0042311
        1583     0.95549    0.887227  0.00422864
        1584    0.952856    0.887268  0.00422618
        1585    0.950182    0.887308   0.0042237
        1586    0.947474    0.887346  0.00422121
        1587    0.944732    0.887382   0.0042187
        1588    0.941962    0.887416  0.00421618
        1589    0.939167    0.887449  0.00421366
        1590    0.936351     0.88748  0.00421112
        1591    0.933518    0.887509  0.00420857
        1592    0.930671    0.887536  0.00420601
        1593    0.927814    0.887561  0.00420345
        1594     0.92495    0.887585  0.00420088
        1595    0.922083    0.887606   0.0041983
        1596    0.919216    0.887626  0.00419572
        1597    0.916353    0.887644  0.00419313
        1598      0.9135     0.88766  0.00419054
        1599    0.910657    0.887675  0.00418794
        1600     0.90783    0.887687  0.00418534
        1601    0.905022    0.887698  0.00418274
        1602    0.902238    0.887707  0.00418014
        1603     0.89948    0.887714  0.00417754
        1604     0.89675     0.88772  0.00417494
        1605    0.894053    0.887724  0.00417234
        1606    0.891392    0.887726  0.00416974
        1607     0.88877    0.887727  0.00416715
        1608    0.886189    0.887726  0.00416455
        1609    0.883655    0.887723  0.00416197
        1610    0.881169    0.887719  0.00415938
        1611    0.878734    0.887714  0.00415681
        1612    0.876354    0.887707  0.00415423
        1613    0.874032    0.887698  0.00415167
        1614    0.871769    0.887688  0.00414911
        1615     0.86957    0.887677  0.00414655
        1616    0.867435    0.887665  0.00414401
        1617    0.865367    0.887651  0.00414147
        1618    0.863368    0.887636  0.00413893
        1619     0.86144     0.88762  0.00413641
        1620    0.859585    0.887602  0.00413389
        1621    0.857805    0.887584  0.00413138
        1622    0.856103    0.887565  0.00412888
        1623     0.85448    0.887544  0.00412639
        1624    0.852937    0.887523   0.0041239
        1625    0.851476    0.887501  0.00412142
        1626    0.850097    0.887478  0.00411895
        1627    0.848802    0.887454  0.00411649
        1628    0.847591    0.887429  0.00411403
        1629    0.846467    0.887404  0.00411158
        1630    0.845428    0.887379  0.00410914
        1631    0.844476    0.887352  0.00410671
        1632    0.843611    0.887325  0.00410428
        1633    0.842832    0.887298  0.00410186
        1634    0.842139    0.887271  0.00409944
        1635    0.841533    0.887243  0.00409703
        1636    0.841012    0.887214  0.00409462
        1637    0.840577    0.887186  0.00409222
        1638    0.840226    0.887157  0.00408982
        1639     0.83996    0.887128  0.00408743
        1640    0.839777      0.8871  0.00408504
        1641    0.839675    0.887071  0.00408265
        1642    0.839653    0.887042  0.00408026
        1643    0.839711    0.887013  0.00407788
        1644    0.839846    0.886984   0.0040755
        1645    0.840057    0.886956  0.00407312
        1646    0.840342    0.886927  0.00407075
        1647    0.840699    0.886899  0.00406837
        1648    0.841126    0.886872    0.004066
        1649    0.841621    0.886844  0.00406363
        1650    0.842183    0.886817  0.00406125
        1651    0.842811     0.88679  0.00405888
        1652    0.843502    0.886764  0.00405651
        1653    0.844251    0.886738  0.00405414
        1654    0.845057    0.886713  0.00405176
        1655    0.845917    0.886689  0.00404939
        1656    0.846829    0.886665  0.00404702
        1657    0.847791    0.886641  0.00404464
        1658    0.848801    0.886618  0.00404227
        1659    0.849853    0.886596  0.00403989
        1660    0.850947    0.886575  0.00403752
        1661     0.85208    0.886554  0.00403514
        1662    0.853248    0.886534  0.00403276
        1663    0.854448    0.886515  0.00403038
        1664    0.855679    0.886496    0.004028
        1665    0.856939    0.886478  0.00402562
        1666    0.858224    0.886461  0.00402324
        1667    0.859531    0.886445  0.00402086
        1668    0.860858     0.88643  0.00401848
        1669    0.862204    0.886415   0.0040161
        1670    0.863565    0.886402  0.00401372
        1671    0.864939    0.886389  0.00401133
        1672    0.866325    0.886377  0.00400895
        1673     0.86772    0.886366  0.00400657
        1674    0.869122    0.886355  0.00400419
        1675    0.870528    0.886346  0.00400181
        1676    0.871936    0.886337  0.00399943
        1677    0.873346    0.886329  0.00399706
        1678    0.874754    0.886323  0.00399468
        1679     0.87616    0.886317  0.00399231
        1680    0.877563    0.886311  0.00398993
        1681    0.878959    0.886307  0.00398756
        1682    0.880348    0.886303  0.00398519
        1683    0.881727    0.886301  0.00398283
        1684    0.883096    0.886299  0.00398046
        1685    0.884455    0.886298   0.0039781
        1686    0.885803    0.886297  0.00397574
        1687    0.887138    0.886298  0.00397338
        1688    0.888459    0.886299  0.00397103
        1689    0.889767    0.886301  0.00396868
        1690    0.891061    0.886304  0.00396633
        1691     0.89234    0.886308  0.00396399
        1692    0.893602    0.886312  0.00396165
        1693    0.894847    0.886317  0.00395931
        1694    0.896076    0.886323  0.00395698
        1695    0.897287    0.886329  0.00395465
        1696    0.898481    0.886336  0.00395232
        1697    0.899656    0.886344     0.00395
        1698    0.900814    0.886353  0.00394768
        1699    0.901954    0.886362  0.00394537
        1700    0.903076    0.886372  0.00394306
        1701    0.904181    0.886382  0.00394076
        1702    0.905268    0.886393  0.00393846
        1703    0.906337    0.886405  0.00393616
        1704    0.907391    0.886417  0.00393387
        1705    0.908428     0.88643  0.00393159
        1706     0.90945    0.886444  0.00392931
        1707    0.910456    0.886458  0.00392703
        1708    0.911448    0.886472  0.00392476
        1709    0.912425    0.886488  0.00392249
        1710    0.913388    0.886503  0.00392023
        1711    0.914336     0.88652  0.00391797
        1712    0.915271    0.886536  0.00391572
        1713    0.916193    0.886554  0.00391347
        1714    0.917104    0.886572  0.00391123
        1715    0.918003     0.88659  0.00390899
        1716    0.918893    0.886609  0.00390676
        1717    0.919773    0.886628  0.00390453
        1718    0.920643    0.886648  0.00390231
        1719    0.921504    0.886668  0.00390009
        1720    0.922357    0.886689  0.00389788
        1721    0.923199     0.88671  0.00389567
        1722    0.924032    0.886732  0.00389347
        1723    0.924858    0.886754  0.00389127
        1724    0.925674    0.886776  0.00388908
        1725    0.926481    0.886799  0.00388689
        1726     0.92728    0.886823  0.00388471
        1727    0.928068    0.886847  0.00388254
        1728    0.928848    0.886871  0.00388037
        1729    0.929619    0.886896   0.0038782
        1730    0.930381    0.886921  0.00387604
        1731    0.931133    0.886947  0.00387388
        1732    0.931874    0.886972  0.00387173
        1733    0.932605    0.886999  0.00386959
        1734    0.933326    0.887026  0.00386745
        1735    0.934033    0.887053  0.00386532
        1736    0.934728     0.88708  0.00386319
        1737    0.935408    0.887108  0.00386106
        1738    0.936072    0.887136  0.00385894
        1739    0.936719    0.887165  0.00385683
        1740    0.937349    0.887193  0.00385472
        1741    0.937962    0.887223  0.00385262
        1742    0.938555    0.887252  0.00385052
        1743    0.939125    0.887282  0.00384843
        1744    0.939673    0.887312  0.00384634
        1745    0.940195    0.887342  0.00384425
        1746    0.940691    0.887373  0.00384217
        1747    0.941159    0.887403  0.00384009
        1748    0.941598    0.887434  0.00383802
        1749    0.942005    0.887466  0.00383596
        1750     0.94238    0.887497  0.00383389
        1751     0.94272    0.887529  0.00383183
        1752    0.943024     0.88756  0.00382978
        1753    0.943292    0.887592  0.00382772
        1754    0.943521    0.887624  0.00382567
        1755    0.943709    0.887656  0.00382363
        1756    0.943854    0.887688  0.00382158
        1757    0.943956     0.88772  0.00381954
        1758    0.944015    0.887752   0.0038175
        1759    0.944029    0.887784  0.00381547
        1760    0.943995    0.887816  0.00381343
        1761    0.943911    0.887848   0.0038114
        1762    0.943777    0.887879  0.00380937
        1763    0.943591    0.887911  0.00380734
        1764    0.943353    0.887943  0.00380531
        1765    0.943062    0.887974  0.00380328
        1766    0.942717    0.888005  0.00380126
        1767    0.942316    0.888035  0.00379923
        1768    0.941858    0.888066   0.0037972
        1769    0.941343    0.888096  0.00379518
        1770    0.940771    0.888126  0.00379315
        1771    0.940142    0.888155  0.00379112
        1772    0.939456    0.888184  0.00378909
        1773    0.938712    0.888213  0.00378706
        1774    0.937909    0.888241  0.00378503
        1775    0.937051    0.888268    0.003783
        1776    0.936136    0.888295  0.00378096
        1777    0.935164    0.888321  0.00377893
        1778    0.934137    0.888347  0.00377689
        1779    0.933054    0.888372  0.00377485
        1780    0.931916    0.888397  0.00377281
        1781    0.930725    0.888421  0.00377077
        1782     0.92948    0.888444  0.00376872
        1783    0.928183    0.888466  0.00376667
        1784    0.926836    0.888487  0.00376462
        1785    0.925441    0.888508  0.00376257
        1786    0.923996    0.888528  0.00376052
        1787    0.922505    0.888547  0.00375846
        1788     0.92097    0.888565   0.0037564
        1789    0.919391    0.888582  0.00375434
        1790     0.91777    0.888599  0.00375228
        1791     0.91611    0.888614  0.00375022
        1792    0.914412    0.888628  0.00374815
        1793    0.912678    0.888642  0.00374608
        1794     0.91091    0.888654  0.00374402
        1795    0.909112    0.888666  0.00374195
        1796    0.907283    0.888676  0.00373988
        1797    0.905427    0.888685  0.00373781
        1798    0.903546    0.888694  0.00373574
        1799    0.901643    0.888701  0.00373367
        1800    0.899719    0.888707   0.0037316
        1801    0.897778    0.888712  0.00372953
        1802    0.895822    0.888716  0.00372747
        1803    0.893853    0.888719   0.0037254
        1804    0.891873    0.888721  0.00372333
        1805    0.889886    0.888721  0.00372127
        1806    0.887892    0.888721  0.00371921
        1807    0.885896    0.888719  0.00371715
        1808    0.883899    0.888716   0.0037151
        1809    0.881905    0.888713  0.00371305
        1810    0.879916    0.888708    0.003711
        1811    0.877935    0.888702  0.00370895
        1812    0.875965    0.888695  0.00370691
        1813    0.874007    0.888687  0.00370488
        1814    0.872065    0.888678  0.00370285
        1815    0.870141    0.888667  0.00370082
        1816    0.868238    0.888656   0.0036988
        1817     0.86636    0.888644  0.00369678
        1818    0.864509    0.888631  0.00369477
        1819    0.862687    0.888616  0.00369277
        1820    0.860896    0.888601  0.00369077
        1821    0.859137    0.888585  0.00368878
        1822    0.857414    0.888568   0.0036868
        1823     0.85573     0.88855  0.00368482
        1824    0.854086    0.888531  0.00368285
        1825    0.852484    0.888511  0.00368088
        1826    0.850926    0.888491  0.00367892
        1827    0.849416    0.888469  0.00367697
        1828    0.847954    0.888447  0.00367503
        1829    0.846542    0.888424  0.00367309
        1830    0.845183      0.8884  0.00367116
        1831    0.843878    0.888376  0.00366923
        1832     0.84263    0.888351  0.00366732
        1833    0.841438    0.888326  0.00366541
        1834    0.840306    0.888299   0.0036635
        1835    0.839235    0.888273   0.0036616
        1836    0.838226    0.888245  0.00365971
        1837    0.837279    0.888218  0.00365782
        1838    0.836397    0.888189  0.00365594
        1839     0.83558    0.888161  0.00365406
        1840     0.83483    0.888132  0.00365219
        1841    0.834147    0.888103  0.00365033
        1842    0.833532    0.888073  0.00364847
        1843    0.832986    0.888043  0.00364661
        1844     0.83251    0.888013  0.00364475
        1845    0.832103    0.887983  0.00364291
        1846    0.831767    0.887952  0.00364106
        1847    0.831501    0.887922  0.00363922
        1848    0.831304    0.887891  0.00363738
        1849    0.831176     0.88786  0.00363554
        1850    0.831117     0.88783   0.0036337
        1851    0.831126    0.887799  0.00363187
        1852    0.831204    0.887768  0.00363004
        1853     0.83135    0.887738   0.0036282
        1854    0.831564    0.887708  0.00362637
        1855    0.831844    0.887678  0.00362454
        1856    0.832189    0.887648  0.00362271
        1857    0.832599    0.887618  0.00362088
        1858    0.833072    0.887589  0.00361906
        1859    0.833608     0.88756  0.00361722
        1860    0.834205    0.887531  0.00361539
        1861    0.834863    0.887503  0.00361356
        1862    0.835579    0.887475  0.00361173
        1863    0.836352    0.887447  0.00360989
        1864    0.837179     0.88742  0.00360806
        1865    0.838058    0.887394  0.00360622
        1866    0.838986    0.887368  0.00360438
        1867    0.839962    0.887343  0.00360254
        1868    0.840983    0.887318   0.0036007
        1869    0.842047    0.887294  0.00359885
        1870    0.843153     0.88727  0.00359701
        1871      0.8443    0.887247  0.00359516
        1872    0.845482    0.887225   0.0035933
        1873    0.846699    0.887203  0.00359145
        1874    0.847946    0.887182   0.0035896
        1875    0.849223    0.887162  0.00358774
        1876    0.850525    0.887142  0.00358588
        1877    0.851851    0.887123  0.00358402
        1878    0.853197    0.887105  0.00358216
        1879     0.85456    0.887088  0.00358029
        1880    0.855939    0.887072  0.00357842
        1881     0.85733    0.887056  0.00357656
        1882    0.858732    0.887041  0.00357469
        1883    0.860141    0.887026  0.00357282
        1884    0.861556    0.887013  0.00357095
        1885    0.862973       0.887  0.00356908
        1886    0.864389    0.886988   0.0035672
        1887    0.865801    0.886977  0.00356533
        1888    0.867207    0.886966  0.00356346
        1889    0.868604    0.886957  0.00356158
        1890    0.869989    0.886948  0.00355971
        1891    0.871361    0.886939  0.00355784
        1892    0.872715    0.886932  0.00355597
        1893    0.874051    0.886925  0.00355409
        1894    0.875366    0.886919  0.00355222
        1895    0.876658    0.886914  0.00355035
        1896    0.877924    0.886909  0.00354848
        1897    0.879164    0.886905  0.00354662
        1898    0.880375    0.886901  0.00354475
        1899    0.881556    0.886899  0.00354288
        1900    0.882705    0.886896  0.00354102
        1901     0.88382    0.886895  0.00353916
        1902    0.884899    0.886894   0.0035373
        1903    0.885943    0.886893  0.00353544
        1904    0.886949    0.886893  0.00353358
        1905    0.887919    0.886894  0.00353173
        1906    0.888849    0.886895  0.00352987
        1907    0.889738    0.886896  0.00352802
        1908    0.890584    0.886898  0.00352617
        1909    0.891389    0.886901  0.00352433
        1910     0.89215    0.886903  0.00352248
        1911    0.892867    0.886906  0.00352064
        1912    0.893541     0.88691   0.0035188
        1913    0.894171    0.886914  0.00351696
        1914    0.894756    0.886918  0.00351513
        1915    0.895297    0.886922   0.0035133
        1916    0.895793    0.886927  0.00351147
        1917    0.896245    0.886932  0.00350964
        1918    0.896652    0.886937  0.00350781
        1919    0.897016    0.886942  0.00350599
        1920    0.897338    0.886947  0.00350416
        1921    0.897617    0.886953  0.00350235
        1922    0.897854    0.886959  0.00350053
        1923    0.898049    0.886964  0.00349871
        1924    0.898203     0.88697   0.0034969
        1925    0.898317    0.886976  0.00349509
        1926    0.898391    0.886982  0.00349328
        1927    0.898427    0.886988  0.00349147
        1928    0.898425    0.886994  0.00348966
        1929    0.898387       0.887  0.00348786
        1930    0.898314    0.887006  0.00348606
        1931    0.898207    0.887011  0.00348426
        1932    0.898067    0.887017  0.00348246
        1933    0.897895    0.887023  0.00348066
        1934    0.897692    0.887028  0.00347887
        1935    0.897458    0.887034  0.00347707
        1936    0.897197    0.887039  0.00347528
        1937    0.896908    0.887044  0.00347349
        1938    0.896593    0.887049   0.0034717
        1939    0.896253    0.887054  0.00346991
        1940     0.89589    0.887058  0.00346813
        1941    0.895505    0.887063  0.00346634
        1942    0.895099    0.887067  0.00346456
        1943    0.894675    0.887071  0.00346278
        1944    0.894232    0.887074    0.003461
        1945    0.893773    0.887078  0.00345922
        1946    0.893299    0.887081  0.00345745
        1947    0.892812    0.887084  0.00345567
        1948    0.892313    0.887087   0.0034539
        1949    0.891802    0.887089  0.00345213
        1950     0.89128    0.887091  0.00345036
        1951    0.890749    0.887093  0.00344859
        1952     0.89021    0.887095  0.00344682
        1953    0.889665    0.887096  0.00344506
        1954    0.889113    0.887097   0.0034433
        1955    0.888558    0.887098  0.00344154
        1956    0.887999    0.887098  0.00343978
        1957    0.887438    0.887098  0.00343802
        1958    0.886874    0.887098  0.00343626
        1959    0.886311    0.887098  0.00343451
        1960    0.885749    0.887097  0.00343276
        1961    0.885187    0.887096  0.00343101
        1962    0.884628    0.887095  0.00342926
        1963    0.884072    0.887093  0.00342751
        1964     0.88352    0.887092  0.00342577
        1965    0.882972     0.88709  0.00342402
        1966     0.88243    0.887087  0.00342228
        1967    0.881895    0.887085  0.00342054
        1968    0.881367    0.887082  0.00341881
        1969    0.880845    0.887078  0.00341707
        1970     0.88033    0.887075  0.00341534
        1971    0.879822    0.887071  0.00341361
        1972    0.879321    0.887067  0.00341188
        1973     0.87883    0.887063  0.00341015
        1974    0.878347    0.887059  0.00340843
        1975    0.877872    0.887054  0.00340671
        1976    0.877405    0.887049  0.00340499
        1977    0.876949    0.887044  0.00340327
        1978    0.876502    0.887039  0.00340155
        1979    0.876063    0.887033  0.00339984
        1980    0.875635    0.887028  0.00339812
        1981    0.875217    0.887022  0.00339641
        1982    0.874806    0.887015  0.00339471
        1983    0.874403    0.887009    0.003393
        1984    0.874008    0.887003   0.0033913
        1985    0.873621    0.886996  0.00338959
        1986    0.873243    0.886989  0.00338789
        1987    0.872874    0.886982   0.0033862
        1988    0.872512    0.886974   0.0033845
        1989    0.872158    0.886967  0.00338281
        1990    0.871811    0.886959  0.00338112
        1991    0.871471    0.886952  0.00337943
        1992    0.871137    0.886944  0.00337774
        1993     0.87081    0.886936  0.00337606
        1994     0.87049    0.886927  0.00337437
        1995    0.870177    0.886919  0.00337269
        1996    0.869871     0.88691  0.00337101
        1997    0.869572    0.886902  0.00336934
        1998     0.86928    0.886893  0.00336766
        1999    0.868995    0.886884  0.00336599
        2000    0.868718    0.886875  0.00336432
