#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1443     1.02888     1.20923   0.0062324
        1444     1.02687      1.2091  0.00622936
        1445     1.02504     1.20898  0.00622635
        1446      1.0234     1.20885  0.00622337
        1447     1.02195     1.20872  0.00622041
        1448     1.02069     1.20859  0.00621746
        1449     1.01962     1.20846  0.00621454
        1450     1.01875     1.20833  0.00621163
        1451     1.01807      1.2082  0.00620874
        1452     1.01759     1.20806  0.00620585
        1453     1.01731     1.20793  0.00620296
        1454     1.01724      1.2078  0.00620008
        1455     1.01736     1.20767   0.0061972
        1456     1.01769     1.20754  0.00619432
        1457     1.01821     1.20741  0.00619143
        1458     1.01894     1.20728  0.00618854
        1459     1.01987     1.20715  0.00618563
        1460     1.02099     1.20703  0.00618271
        1461     1.02231      1.2069  0.00617977
        1462     1.02382     1.20677  0.00617681
        1463     1.02553     1.20665  0.00617383
        1464     1.02743     1.20653  0.00617082
        1465     1.02952     1.20641  0.00616779
        1466     1.03179     1.20629  0.00616474
        1467     1.03424     1.20617  0.00616165
        1468     1.03688     1.20605  0.00615853
        1469     1.03968     1.20594  0.00615538
        1470     1.04266     1.20583   0.0061522
        1471     1.04579     1.20572  0.00614898
        1472     1.04909     1.20562  0.00614572
        1473     1.05255     1.20551  0.00614243
        1474     1.05616     1.20541  0.00613909
        1475     1.05991     1.20531  0.00613572
        1476     1.06381     1.20522  0.00613232
        1477     1.06784     1.20512  0.00612887
        1478     1.07201     1.20503  0.00612538
        1479      1.0763     1.20495  0.00612186
        1480     1.08071     1.20486   0.0061183
        1481     1.08523     1.20478   0.0061147
        1482     1.08986      1.2047  0.00611107
        1483     1.09459     1.20463   0.0061074
        1484     1.09942     1.20456  0.00610369
        1485     1.10435     1.20449  0.00609996
        1486     1.10935     1.20443  0.00609619
        1487     1.11444     1.20437  0.00609239
        1488     1.11959     1.20431  0.00608856
        1489     1.12481     1.20426  0.00608471
        1490      1.1301     1.20421  0.00608083
        1491     1.13543     1.20416  0.00607692
        1492     1.14082     1.20412    0.006073
        1493     1.14625     1.20408  0.00606905
        1494     1.15171     1.20404  0.00606509
        1495     1.15721     1.20401  0.00606112
        1496     1.16273     1.20398  0.00605713
        1497     1.16827     1.20396  0.00605313
        1498     1.17382     1.20394  0.00604912
        1499     1.17938     1.20392  0.00604511
        1500     1.18495     1.20391  0.00604109
        1501     1.19051      1.2039  0.00603707
        1502     1.19606      1.2039  0.00603306
        1503      1.2016      1.2039  0.00602904
        1504     1.20712      1.2039  0.00602503
        1505     1.21261      1.2039  0.00602103
        1506     1.21807     1.20391  0.00601704
        1507     1.22349     1.20393  0.00601306
        1508     1.22887     1.20394   0.0060091
        1509     1.23421     1.20396  0.00600515
        1510     1.23949     1.20399  0.00600122
        1511     1.24472     1.20401  0.00599731
        1512     1.24989     1.20404  0.00599342
        1513       1.255     1.20408  0.00598955
        1514     1.26003     1.20411  0.00598571
        1515       1.265     1.20415  0.00598189
        1516     1.26988      1.2042  0.00597811
        1517     1.27468     1.20424  0.00597434
        1518     1.27939     1.20429  0.00597061
        1519     1.28401     1.20435  0.00596691
        1520     1.28853      1.2044  0.00596325
        1521     1.29296     1.20446  0.00595961
        1522     1.29728     1.20452  0.00595601
        1523      1.3015     1.20458  0.00595244
        1524     1.30561     1.20465   0.0059489
        1525      1.3096     1.20472   0.0059454
        1526     1.31347     1.20479  0.00594193
        1527     1.31723     1.20486  0.00593849
        1528     1.32086     1.20494  0.00593509
        1529     1.32437     1.20502  0.00593172
        1530     1.32775      1.2051  0.00592839
        1531       1.331     1.20518  0.00592509
        1532     1.33411     1.20527  0.00592182
        1533     1.33709     1.20535  0.00591858
        1534     1.33992     1.20544  0.00591537
        1535     1.34262     1.20553  0.00591219
        1536     1.34517     1.20562  0.00590904
        1537     1.34757     1.20571  0.00590592
        1538     1.34983     1.20581  0.00590282
        1539     1.35194      1.2059  0.00589975
        1540      1.3539       1.206   0.0058967
        1541      1.3557     1.20609  0.00589368
        1542     1.35736     1.20619  0.00589067
        1543     1.35886     1.20629  0.00588768
        1544     1.36021     1.20639  0.00588471
        1545     1.36141     1.20649  0.00588176
        1546     1.36245     1.20659  0.00587882
        1547     1.36334     1.20669  0.00587589
        1548     1.36407     1.20679  0.00587298
        1549     1.36464      1.2069  0.00587007
        1550     1.36506       1.207  0.00586717
        1551     1.36533      1.2071  0.00586427
        1552     1.36544      1.2072  0.00586138
        1553      1.3654      1.2073  0.00585849
        1554     1.36521     1.20741  0.00585561
        1555     1.36486     1.20751  0.00585271
        1556     1.36437     1.20761  0.00584982
        1557     1.36373     1.20771  0.00584692
        1558     1.36294     1.20781  0.00584402
        1559       1.362     1.20791  0.00584111
        1560     1.36092       1.208  0.00583819
        1561      1.3597      1.2081  0.00583526
        1562     1.35834      1.2082  0.00583231
        1563     1.35684     1.20829  0.00582936
        1564     1.35521     1.20839  0.00582639
        1565     1.35344     1.20848   0.0058234
        1566     1.35155     1.20857   0.0058204
        1567     1.34952     1.20866  0.00581738
        1568     1.34738     1.20875  0.00581434
        1569     1.34512     1.20884  0.00581129
        1570     1.34274     1.20892  0.00580821
        1571     1.34025     1.20901  0.00580511
        1572     1.33764     1.20909    0.005802
        1573     1.33493     1.20917  0.00579886
        1574     1.33212     1.20925   0.0057957
        1575     1.32921     1.20932  0.00579252
        1576     1.32621      1.2094  0.00578932
        1577     1.32312     1.20947   0.0057861
        1578     1.31994     1.20954  0.00578286
        1579     1.31669     1.20961  0.00577959
        1580     1.31335     1.20967  0.00577631
        1581     1.30995     1.20973    0.005773
        1582     1.30648      1.2098  0.00576968
        1583     1.30294     1.20985  0.00576633
        1584     1.29935     1.20991  0.00576297
        1585      1.2957     1.20997  0.00575959
        1586     1.29201     1.21002  0.00575619
        1587     1.28827     1.21007  0.00575277
        1588     1.28449     1.21011  0.00574934
        1589     1.28068     1.21016  0.00574589
        1590     1.27684      1.2102  0.00574243
        1591     1.27298     1.21024  0.00573896
        1592      1.2691     1.21028  0.00573547
        1593      1.2652     1.21031  0.00573198
        1594      1.2613     1.21034  0.00572847
        1595     1.25739     1.21037  0.00572496
        1596     1.25348      1.2104  0.00572143
        1597     1.24957     1.21042   0.0057179
        1598     1.24568     1.21045  0.00571437
        1599     1.24181     1.21047  0.00571083
        1600     1.23795     1.21048  0.00570728
        1601     1.23412      1.2105  0.00570374
        1602     1.23032     1.21051  0.00570019
        1603     1.22656     1.21052  0.00569664
        1604     1.22284     1.21053   0.0056931
        1605     1.21916     1.21053  0.00568955
        1606     1.21553     1.21054  0.00568601
        1607     1.21196     1.21054  0.00568247
        1608     1.20844     1.21054  0.00567894
        1609     1.20498     1.21053  0.00567541
        1610     1.20159     1.21053  0.00567189
        1611     1.19827     1.21052  0.00566837
        1612     1.19503     1.21051  0.00566486
        1613     1.19186      1.2105  0.00566136
        1614     1.18878     1.21048  0.00565787
        1615     1.18578     1.21047  0.00565439
        1616     1.18287     1.21045  0.00565092
        1617     1.18005     1.21043  0.00564745
        1618     1.17732     1.21041    0.005644
        1619     1.17469     1.21039  0.00564056
        1620     1.17216     1.21037  0.00563712
        1621     1.16973     1.21034   0.0056337
        1622     1.16741     1.21032  0.00563029
        1623      1.1652     1.21029  0.00562689
        1624      1.1631     1.21026   0.0056235
        1625      1.1611     1.21023  0.00562012
        1626     1.15922      1.2102  0.00561675
        1627     1.15746     1.21016  0.00561339
        1628     1.15581     1.21013  0.00561005
        1629     1.15427      1.2101  0.00560671
        1630     1.15286     1.21006  0.00560338
        1631     1.15156     1.21003  0.00560006
        1632     1.15038     1.20999  0.00559674
        1633     1.14932     1.20995  0.00559344
        1634     1.14837     1.20991  0.00559014
        1635     1.14754     1.20988  0.00558685
        1636     1.14683     1.20984  0.00558357
        1637     1.14624      1.2098   0.0055803
        1638     1.14576     1.20976  0.00557703
        1639      1.1454     1.20972  0.00557376
        1640     1.14515     1.20968   0.0055705
        1641     1.14501     1.20964  0.00556725
        1642     1.14498      1.2096    0.005564
        1643     1.14506     1.20956  0.00556075
        1644     1.14524     1.20952   0.0055575
        1645     1.14553     1.20949  0.00555426
        1646     1.14592     1.20945  0.00555102
        1647     1.14641     1.20941  0.00554778
        1648     1.14699     1.20937  0.00554455
        1649     1.14766     1.20933  0.00554131
        1650     1.14843      1.2093  0.00553807
        1651     1.14929     1.20926  0.00553484
        1652     1.15023     1.20922   0.0055316
        1653     1.15125     1.20919  0.00552837
        1654     1.15235     1.20915  0.00552513
        1655     1.15352     1.20912   0.0055219
        1656     1.15477     1.20909  0.00551866
        1657     1.15608     1.20906  0.00551542
        1658     1.15746     1.20902  0.00551218
        1659     1.15889     1.20899  0.00550894
        1660     1.16038     1.20897   0.0055057
        1661     1.16193     1.20894  0.00550246
        1662     1.16352     1.20891  0.00549922
        1663     1.16516     1.20888  0.00549597
        1664     1.16684     1.20886  0.00549273
        1665     1.16855     1.20883  0.00548948
        1666     1.17031     1.20881  0.00548624
        1667     1.17209     1.20879  0.00548299
        1668      1.1739     1.20877  0.00547974
        1669     1.17573     1.20875   0.0054765
        1670     1.17759     1.20873  0.00547325
        1671     1.17946     1.20871     0.00547
        1672     1.18135      1.2087  0.00546675
        1673     1.18325     1.20868  0.00546351
        1674     1.18517     1.20867  0.00546026
        1675     1.18708     1.20865  0.00545702
        1676       1.189     1.20864  0.00545377
        1677     1.19093     1.20863  0.00545053
        1678     1.19285     1.20862  0.00544729
        1679     1.19476     1.20861  0.00544405
        1680     1.19668     1.20861  0.00544082
        1681     1.19858      1.2086  0.00543758
        1682     1.20047      1.2086  0.00543435
        1683     1.20235     1.20859  0.00543113
        1684     1.20422     1.20859   0.0054279
        1685     1.20608     1.20859  0.00542468
        1686     1.20791     1.20859  0.00542146
        1687     1.20973     1.20859  0.00541825
        1688     1.21154     1.20859  0.00541504
        1689     1.21332     1.20859  0.00541183
        1690     1.21508      1.2086  0.00540863
        1691     1.21683      1.2086  0.00540544
        1692     1.21855     1.20861  0.00540225
        1693     1.22025     1.20861  0.00539906
        1694     1.22192     1.20862  0.00539588
        1695     1.22357     1.20863   0.0053927
        1696      1.2252     1.20864  0.00538953
        1697      1.2268     1.20865  0.00538637
        1698     1.22838     1.20866  0.00538321
        1699     1.22994     1.20868  0.00538005
        1700     1.23147     1.20869   0.0053769
        1701     1.23297      1.2087  0.00537376
        1702     1.23446     1.20872  0.00537063
        1703     1.23591     1.20873   0.0053675
        1704     1.23735     1.20875  0.00536437
        1705     1.23877     1.20877  0.00536125
        1706     1.24016     1.20879  0.00535814
        1707     1.24153     1.20881  0.00535504
        1708     1.24288     1.20883  0.00535194
        1709     1.24422     1.20885  0.00534885
        1710     1.24553     1.20887  0.00534576
        1711     1.24682     1.20889  0.00534269
        1712      1.2481     1.20891  0.00533961
        1713     1.24935     1.20894  0.00533655
        1714      1.2506     1.20896  0.00533349
        1715     1.25182     1.20899  0.00533044
        1716     1.25304     1.20901   0.0053274
        1717     1.25424     1.20904  0.00532436
        1718     1.25542     1.20907  0.00532133
        1719      1.2566     1.20909   0.0053183
        1720     1.25776     1.20912  0.00531529
        1721     1.25891     1.20915  0.00531228
        1722     1.26004     1.20918  0.00530927
        1723     1.26117     1.20921  0.00530628
        1724     1.26228     1.20924  0.00530329
        1725     1.26338     1.20927  0.00530031
        1726     1.26447      1.2093  0.00529733
        1727     1.26555     1.20934  0.00529437
        1728     1.26661     1.20937  0.00529141
        1729     1.26766      1.2094  0.00528845
        1730      1.2687     1.20944  0.00528551
        1731     1.26973     1.20947  0.00528257
        1732     1.27074     1.20951  0.00527964
        1733     1.27173     1.20954  0.00527671
        1734     1.27272     1.20958   0.0052738
        1735     1.27368     1.20962  0.00527089
        1736     1.27463     1.20965  0.00526798
        1737     1.27556     1.20969  0.00526509
        1738     1.27646     1.20973   0.0052622
        1739     1.27734     1.20977  0.00525931
        1740      1.2782     1.20981  0.00525644
        1741     1.27904     1.20985  0.00525357
        1742     1.27985     1.20989  0.00525071
        1743     1.28063     1.20993  0.00524785
        1744     1.28137     1.20997    0.005245
        1745     1.28208     1.21001  0.00524216
        1746     1.28276     1.21005  0.00523932
        1747      1.2834      1.2101  0.00523649
        1748       1.284     1.21014  0.00523367
        1749     1.28455     1.21018  0.00523085
        1750     1.28506     1.21022  0.00522803
        1751     1.28553     1.21027  0.00522523
        1752     1.28594     1.21031  0.00522242
        1753     1.28631     1.21035  0.00521962
        1754     1.28662      1.2104  0.00521683
        1755     1.28688     1.21044  0.00521404
        1756     1.28707     1.21048  0.00521125
        1757     1.28721     1.21053  0.00520847
        1758     1.28729     1.21057  0.00520569
        1759     1.28731     1.21061  0.00520291
        1760     1.28727     1.21066  0.00520014
        1761     1.28715      1.2107  0.00519737
        1762     1.28697     1.21074   0.0051946
        1763     1.28671     1.21079  0.00519183
        1764     1.28639     1.21083  0.00518906
        1765     1.28599     1.21087   0.0051863
        1766     1.28552     1.21092  0.00518353
        1767     1.28498     1.21096  0.00518077
        1768     1.28435       1.211    0.005178
        1769     1.28365     1.21104  0.00517524
        1770     1.28287     1.21108  0.00517248
        1771     1.28201     1.21112  0.00516971
        1772     1.28108     1.21116  0.00516694
        1773     1.28006      1.2112  0.00516418
        1774     1.27897     1.21124  0.00516141
        1775      1.2778     1.21127  0.00515863
        1776     1.27655     1.21131  0.00515586
        1777     1.27522     1.21135  0.00515308
        1778     1.27382     1.21138  0.00515031
        1779     1.27235     1.21142  0.00514752
        1780      1.2708     1.21145  0.00514474
        1781     1.26917     1.21148  0.00514195
        1782     1.26747     1.21151  0.00513916
        1783      1.2657     1.21154  0.00513637
        1784     1.26387     1.21157  0.00513358
        1785     1.26196      1.2116  0.00513078
        1786        1.26     1.21163  0.00512798
        1787     1.25796     1.21166  0.00512517
        1788     1.25587     1.21168  0.00512237
        1789     1.25371      1.2117  0.00511956
        1790      1.2515     1.21173  0.00511675
        1791     1.24924     1.21175  0.00511393
        1792     1.24692     1.21177  0.00511112
        1793     1.24456     1.21178   0.0051083
        1794     1.24215      1.2118  0.00510548
        1795      1.2397     1.21182  0.00510266
        1796      1.2372     1.21183  0.00509984
        1797     1.23467     1.21184  0.00509701
        1798     1.23211     1.21185  0.00509419
        1799     1.22951     1.21186  0.00509137
        1800     1.22689     1.21187  0.00508855
        1801     1.22424     1.21188  0.00508573
        1802     1.22158     1.21189  0.00508291
        1803     1.21889     1.21189  0.00508009
        1804     1.21619     1.21189  0.00507727
        1805     1.21348     1.21189  0.00507446
        1806     1.21076     1.21189  0.00507165
        1807     1.20804     1.21189  0.00506885
        1808     1.20532     1.21189  0.00506604
        1809      1.2026     1.21188  0.00506325
        1810     1.19989     1.21187  0.00506045
        1811     1.19718     1.21187  0.00505766
        1812      1.1945     1.21186  0.00505488
        1813     1.19183     1.21185  0.00505211
        1814     1.18918     1.21183  0.00504934
        1815     1.18656     1.21182  0.00504657
        1816     1.18396      1.2118  0.00504382
        1817      1.1814     1.21179  0.00504107
        1818     1.17888     1.21177  0.00503833
        1819     1.17639     1.21175   0.0050356
        1820     1.17395     1.21173  0.00503287
        1821     1.17155     1.21171  0.00503016
        1822      1.1692     1.21168  0.00502745
        1823      1.1669     1.21166  0.00502475
        1824     1.16466     1.21163  0.00502206
        1825     1.16248     1.21161  0.00501938
        1826     1.16035     1.21158  0.00501671
        1827     1.15829     1.21155  0.00501405
        1828      1.1563     1.21152   0.0050114
        1829     1.15438     1.21149  0.00500876
        1830     1.15252     1.21146  0.00500613
        1831     1.15074     1.21142   0.0050035
        1832     1.14904     1.21139  0.00500089
        1833     1.14742     1.21135  0.00499828
        1834     1.14587     1.21132  0.00499568
        1835     1.14441     1.21128  0.00499309
        1836     1.14303     1.21124  0.00499051
        1837     1.14174     1.21121  0.00498794
        1838     1.14054     1.21117  0.00498537
        1839     1.13943     1.21113  0.00498281
        1840      1.1384     1.21109  0.00498026
        1841     1.13747     1.21105  0.00497772
        1842     1.13663     1.21101  0.00497518
        1843     1.13589     1.21097  0.00497265
        1844     1.13524     1.21093  0.00497012
        1845     1.13469     1.21089   0.0049676
        1846     1.13423     1.21084  0.00496508
        1847     1.13386      1.2108  0.00496257
        1848      1.1336     1.21076  0.00496006
        1849     1.13342     1.21072  0.00495755
        1850     1.13334     1.21068  0.00495505
        1851     1.13335     1.21064  0.00495255
        1852     1.13346     1.21059  0.00495005
        1853     1.13366     1.21055  0.00494755
        1854     1.13395     1.21051  0.00494506
        1855     1.13433     1.21047  0.00494256
        1856      1.1348     1.21043  0.00494007
        1857     1.13536     1.21039  0.00493757
        1858     1.13601     1.21035  0.00493508
        1859     1.13674     1.21031  0.00493258
        1860     1.13755     1.21027  0.00493008
        1861     1.13845     1.21023  0.00492758
        1862     1.13943     1.21019  0.00492508
        1863     1.14048     1.21016  0.00492258
        1864     1.14161     1.21012  0.00492008
        1865     1.14281     1.21008  0.00491757
        1866     1.14407     1.21005  0.00491507
        1867      1.1454     1.21001  0.00491256
        1868      1.1468     1.20998  0.00491004
        1869     1.14825     1.20995  0.00490753
        1870     1.14975     1.20991  0.00490501
        1871     1.15132     1.20988  0.00490249
        1872     1.15293     1.20985  0.00489996
        1873     1.15459     1.20982  0.00489743
        1874     1.15629     1.20979   0.0048949
        1875     1.15803     1.20977  0.00489237
        1876     1.15981     1.20974  0.00488984
        1877     1.16161     1.20971   0.0048873
        1878     1.16345     1.20969  0.00488476
        1879     1.16531     1.20967  0.00488221
        1880     1.16719     1.20964  0.00487967
        1881     1.16909     1.20962  0.00487712
        1882       1.171      1.2096  0.00487458
        1883     1.17292     1.20958  0.00487203
        1884     1.17485     1.20956  0.00486947
        1885     1.17678     1.20955  0.00486692
        1886     1.17871     1.20953  0.00486437
        1887     1.18064     1.20951  0.00486182
        1888     1.18255      1.2095  0.00485926
        1889     1.18446     1.20949  0.00485671
        1890     1.18635     1.20947  0.00485415
        1891     1.18822     1.20946   0.0048516
        1892     1.19007     1.20945  0.00484905
        1893     1.19189     1.20944  0.00484649
        1894     1.19368     1.20944  0.00484394
        1895     1.19544     1.20943  0.00484139
        1896     1.19717     1.20942  0.00483884
        1897     1.19886     1.20942  0.00483629
        1898     1.20051     1.20941  0.00483375
        1899     1.20212     1.20941   0.0048312
        1900     1.20369      1.2094  0.00482866
        1901     1.20521      1.2094  0.00482612
        1902     1.20668      1.2094  0.00482359
        1903      1.2081      1.2094  0.00482105
        1904     1.20948      1.2094  0.00481852
        1905      1.2108      1.2094  0.00481599
        1906     1.21207      1.2094  0.00481346
        1907     1.21328      1.2094  0.00481094
        1908     1.21443     1.20941  0.00480842
        1909     1.21553     1.20941   0.0048059
        1910     1.21657     1.20941  0.00480339
        1911     1.21755     1.20942  0.00480087
        1912     1.21847     1.20942  0.00479837
        1913     1.21932     1.20943  0.00479586
        1914     1.22012     1.20943  0.00479336
        1915     1.22086     1.20944  0.00479086
        1916     1.22154     1.20945  0.00478836
        1917     1.22215     1.20945  0.00478587
        1918     1.22271     1.20946  0.00478338
        1919      1.2232     1.20947  0.00478089
        1920     1.22364     1.20947  0.00477841
        1921     1.22402     1.20948  0.00477593
        1922     1.22435     1.20949  0.00477345
        1923     1.22461      1.2095  0.00477097
        1924     1.22482      1.2095   0.0047685
        1925     1.22498     1.20951  0.00476603
        1926     1.22508     1.20952  0.00476356
        1927     1.22513     1.20953  0.00476109
        1928     1.22513     1.20954  0.00475863
        1929     1.22507     1.20955  0.00475617
        1930     1.22497     1.20955  0.00475371
        1931     1.22483     1.20956  0.00475126
        1932     1.22464     1.20957  0.00474881
        1933      1.2244     1.20958  0.00474636
        1934     1.22412     1.20958  0.00474391
        1935     1.22381     1.20959  0.00474146
        1936     1.22345      1.2096  0.00473902
        1937     1.22306     1.20961  0.00473658
        1938     1.22263     1.20961  0.00473414
        1939     1.22216     1.20962   0.0047317
        1940     1.22167     1.20962  0.00472927
        1941     1.22114     1.20963  0.00472683
        1942     1.22059     1.20964   0.0047244
        1943     1.22001     1.20964  0.00472197
        1944     1.21941     1.20965  0.00471955
        1945     1.21878     1.20965  0.00471712
        1946     1.21814     1.20966   0.0047147
        1947     1.21747     1.20966  0.00471228
        1948     1.21679     1.20966  0.00470986
        1949     1.21609     1.20967  0.00470745
        1950     1.21538     1.20967  0.00470503
        1951     1.21466     1.20967  0.00470262
        1952     1.21392     1.20967  0.00470022
        1953     1.21318     1.20968  0.00469781
        1954     1.21243     1.20968   0.0046954
        1955     1.21167     1.20968    0.004693
        1956     1.21091     1.20968   0.0046906
        1957     1.21014     1.20968  0.00468821
        1958     1.20937     1.20968  0.00468581
        1959     1.20861     1.20968  0.00468342
        1960     1.20784     1.20968  0.00468103
        1961     1.20707     1.20968  0.00467864
        1962     1.20631     1.20968  0.00467626
        1963     1.20555     1.20967  0.00467388
        1964      1.2048     1.20967   0.0046715
        1965     1.20405     1.20967  0.00466912
        1966     1.20331     1.20966  0.00466675
        1967     1.20258     1.20966  0.00466438
        1968     1.20186     1.20966  0.00466201
        1969     1.20115     1.20965  0.00465964
        1970     1.20045     1.20965  0.00465728
        1971     1.19976     1.20964  0.00465492
        1972     1.19907     1.20964  0.00465256
        1973      1.1984     1.20963  0.00465021
        1974     1.19775     1.20963  0.00464786
        1975      1.1971     1.20962  0.00464551
        1976     1.19646     1.20961  0.00464316
        1977     1.19584     1.20961  0.00464082
        1978     1.19523      1.2096  0.00463848
        1979     1.19463     1.20959  0.00463614
        1980     1.19405     1.20958  0.00463381
        1981     1.19348     1.20957  0.00463147
        1982     1.19292     1.20957  0.00462914
        1983     1.19237     1.20956  0.00462682
        1984     1.19183     1.20955  0.00462449
        1985      1.1913     1.20954  0.00462217
        1986     1.19079     1.20953  0.00461986
        1987     1.19028     1.20952  0.00461754
        1988     1.18979     1.20951  0.00461523
        1989     1.18931      1.2095  0.00461292
        1990     1.18883     1.20949  0.00461061
        1991     1.18837     1.20948  0.00460831
        1992     1.18791     1.20947  0.00460601
        1993     1.18747     1.20946  0.00460371
        1994     1.18703     1.20945  0.00460142
        1995      1.1866     1.20943  0.00459912
        1996     1.18619     1.20942  0.00459683
        1997     1.18578     1.20941  0.00459455
        1998     1.18538      1.2094  0.00459226
        1999     1.18499     1.20939  0.00458998
        2000     1.18461     1.20937   0.0045877
