#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1448    0.680458    0.805725  0.00414498
        1449    0.679746    0.805638  0.00414303
        1450    0.679163    0.805551  0.00414109
        1451    0.678713    0.805464  0.00413916
        1452    0.678394    0.805376  0.00413723
        1453    0.678209    0.805289  0.00413531
        1454    0.678158    0.805201  0.00413339
        1455    0.678241    0.805114  0.00413147
        1456    0.678459    0.805027  0.00412955
        1457     0.67881     0.80494  0.00412762
        1458    0.679294    0.804854  0.00412569
        1459    0.679911    0.804769  0.00412375
        1460    0.680659    0.804684   0.0041218
        1461    0.681539    0.804599  0.00411984
        1462    0.682549    0.804516  0.00411787
        1463    0.683689    0.804433  0.00411589
        1464    0.684955    0.804352  0.00411388
        1465    0.686346    0.804271  0.00411186
        1466    0.687861    0.804192  0.00410982
        1467    0.689496    0.804113  0.00410777
        1468     0.69125    0.804037  0.00410569
        1469     0.69312    0.803961  0.00410359
        1470    0.695104    0.803887  0.00410146
        1471    0.697197    0.803814  0.00409932
        1472    0.699397    0.803744  0.00409715
        1473      0.7017    0.803674  0.00409495
        1474    0.704106    0.803607  0.00409273
        1475    0.706609    0.803541  0.00409048
        1476    0.709207    0.803477  0.00408821
        1477    0.711896    0.803415  0.00408591
        1478    0.714672    0.803355  0.00408359
        1479    0.717532    0.803297  0.00408124
        1480    0.720471    0.803241  0.00407887
        1481    0.723487    0.803187  0.00407647
        1482    0.726574    0.803135  0.00407405
        1483    0.729729    0.803086   0.0040716
        1484    0.732949    0.803039  0.00406913
        1485    0.736231    0.802994  0.00406664
        1486    0.739568    0.802951  0.00406413
        1487    0.742957    0.802911  0.00406159
        1488    0.746394    0.802873  0.00405904
        1489    0.749876    0.802837  0.00405647
        1490    0.753397    0.802804  0.00405388
        1491    0.756956    0.802773  0.00405128
        1492    0.760546    0.802745  0.00404866
        1493    0.764165    0.802719  0.00404604
        1494    0.767809    0.802696  0.00404339
        1495    0.771473    0.802675  0.00404074
        1496    0.775154    0.802656  0.00403809
        1497    0.778847     0.80264  0.00403542
        1498    0.782549    0.802627  0.00403275
        1499    0.786256    0.802616  0.00403007
        1500    0.789964    0.802608  0.00402739
        1501    0.793672    0.802602  0.00402472
        1502    0.797374    0.802598  0.00402204
        1503    0.801066    0.802597  0.00401936
        1504    0.804744    0.802599  0.00401669
        1505    0.808404    0.802603  0.00401402
        1506    0.812043    0.802609  0.00401136
        1507    0.815659    0.802617  0.00400871
        1508    0.819247    0.802628  0.00400607
        1509    0.822805    0.802642  0.00400343
        1510    0.826328    0.802658  0.00400081
        1511    0.829815    0.802676  0.00399821
        1512    0.833262    0.802696  0.00399561
        1513    0.836665    0.802718  0.00399303
        1514    0.840023    0.802743  0.00399047
        1515    0.843331     0.80277  0.00398793
        1516    0.846586    0.802799   0.0039854
        1517    0.849786     0.80283   0.0039829
        1518    0.852927    0.802863  0.00398041
        1519    0.856006    0.802897  0.00397794
        1520    0.859023    0.802934   0.0039755
        1521    0.861973    0.802973  0.00397307
        1522    0.864856    0.803014  0.00397067
        1523    0.867667    0.803056  0.00396829
        1524    0.870404    0.803101  0.00396593
        1525    0.873065    0.803146   0.0039636
        1526    0.875648    0.803194  0.00396128
        1527    0.878153    0.803243  0.00395899
        1528    0.880576    0.803294  0.00395673
        1529    0.882914    0.803346  0.00395448
        1530    0.885166    0.803399  0.00395226
        1531    0.887331    0.803454  0.00395006
        1532    0.889408     0.80351  0.00394788
        1533    0.891392    0.803567  0.00394572
        1534    0.893283    0.803626  0.00394358
        1535    0.895079    0.803685  0.00394146
        1536    0.896779    0.803746  0.00393936
        1537    0.898382    0.803808  0.00393728
        1538    0.899886     0.80387  0.00393521
        1539    0.901291    0.803933  0.00393317
        1540    0.902597    0.803998  0.00393113
        1541    0.903802    0.804062  0.00392912
        1542    0.904906    0.804128  0.00392711
        1543    0.905908    0.804194  0.00392512
        1544    0.906808     0.80426  0.00392314
        1545    0.907606    0.804327  0.00392117
        1546    0.908299    0.804394  0.00391921
        1547     0.90889    0.804462  0.00391726
        1548    0.909378     0.80453  0.00391532
        1549    0.909762    0.804598  0.00391338
        1550    0.910042    0.804666  0.00391145
        1551     0.91022    0.804734  0.00390952
        1552    0.910295    0.804802  0.00390759
        1553    0.910267     0.80487  0.00390566
        1554    0.910139    0.804937  0.00390374
        1555    0.909909    0.805005  0.00390181
        1556     0.90958    0.805072  0.00389988
        1557    0.909152    0.805139  0.00389795
        1558    0.908625    0.805205  0.00389601
        1559       0.908    0.805271  0.00389407
        1560     0.90728    0.805337  0.00389212
        1561    0.906466    0.805401  0.00389017
        1562    0.905559    0.805465  0.00388821
        1563     0.90456    0.805529  0.00388624
        1564    0.903471    0.805591  0.00388426
        1565    0.902294    0.805653  0.00388227
        1566    0.901031    0.805714  0.00388027
        1567    0.899683    0.805774  0.00387825
        1568    0.898254    0.805833  0.00387623
        1569    0.896746    0.805891  0.00387419
        1570     0.89516    0.805948  0.00387214
        1571    0.893499    0.806004  0.00387008
        1572    0.891763    0.806058    0.003868
        1573    0.889956    0.806112  0.00386591
        1574    0.888082    0.806164   0.0038638
        1575    0.886143    0.806214  0.00386168
        1576    0.884141    0.806264  0.00385955
        1577    0.882081    0.806312   0.0038574
        1578    0.879963    0.806359  0.00385524
        1579    0.877792    0.806404  0.00385306
        1580    0.875569    0.806448  0.00385087
        1581    0.873299     0.80649  0.00384867
        1582    0.870984    0.806531  0.00384645
        1583    0.868627     0.80657  0.00384422
        1584    0.866232    0.806608  0.00384198
        1585    0.863802    0.806644  0.00383973
        1586     0.86134    0.806678  0.00383746
        1587    0.858848    0.806711  0.00383518
        1588    0.856329    0.806742  0.00383289
        1589    0.853788    0.806772   0.0038306
        1590    0.851228      0.8068  0.00382829
        1591    0.848653    0.806826  0.00382597
        1592    0.846065    0.806851  0.00382365
        1593    0.843467    0.806874  0.00382132
        1594    0.840864    0.806895  0.00381898
        1595    0.838257    0.806915  0.00381664
        1596    0.835651    0.806933  0.00381429
        1597    0.833049    0.806949  0.00381193
        1598    0.830454    0.806964  0.00380958
        1599     0.82787    0.806977  0.00380722
        1600      0.8253    0.806988  0.00380486
        1601    0.822748    0.806998  0.00380249
        1602    0.820216    0.807006  0.00380013
        1603    0.817709    0.807013  0.00379776
        1604    0.815228    0.807018   0.0037954
        1605    0.812776    0.807022  0.00379303
        1606    0.810356    0.807024  0.00379067
        1607    0.807972    0.807024  0.00378831
        1608    0.805627    0.807024  0.00378596
        1609    0.803322    0.807021  0.00378361
        1610    0.801062    0.807018  0.00378126
        1611    0.798849    0.807013  0.00377891
        1612    0.796686    0.807006  0.00377658
        1613    0.794574    0.806998  0.00377424
        1614    0.792518    0.806989  0.00377191
        1615    0.790518    0.806979  0.00376959
        1616    0.788578    0.806968  0.00376728
        1617    0.786698    0.806955  0.00376497
        1618     0.78488    0.806942  0.00376267
        1619    0.783127    0.806927  0.00376037
        1620    0.781441    0.806911  0.00375808
        1621    0.779823    0.806895   0.0037558
        1622    0.778276    0.806877  0.00375353
        1623      0.7768    0.806858  0.00375126
        1624    0.775398    0.806839    0.003749
        1625    0.774069    0.806819  0.00374675
        1626    0.772815    0.806798   0.0037445
        1627    0.771638    0.806776  0.00374226
        1628    0.770538    0.806754  0.00374003
        1629    0.769515    0.806731   0.0037378
        1630    0.768571    0.806708  0.00373558
        1631    0.767706    0.806684  0.00373337
        1632    0.766919     0.80666  0.00373116
        1633    0.766211    0.806635  0.00372896
        1634    0.765581     0.80661  0.00372676
        1635     0.76503    0.806584  0.00372457
        1636    0.764557    0.806558  0.00372238
        1637    0.764161    0.806533   0.0037202
        1638    0.763842    0.806507  0.00371802
        1639      0.7636     0.80648  0.00371584
        1640    0.763434    0.806454  0.00371367
        1641    0.763341    0.806428   0.0037115
        1642    0.763321    0.806402  0.00370933
        1643    0.763374    0.806375  0.00370717
        1644    0.763497    0.806349    0.003705
        1645    0.763688    0.806323  0.00370284
        1646    0.763947    0.806298  0.00370068
        1647    0.764272    0.806272  0.00369852
        1648     0.76466    0.806247  0.00369636
        1649     0.76511    0.806222  0.00369421
        1650    0.765621    0.806197  0.00369205
        1651    0.766192    0.806173  0.00368989
        1652     0.76682    0.806149  0.00368774
        1653    0.767501    0.806126  0.00368558
        1654    0.768234    0.806103  0.00368342
        1655    0.769015    0.806081  0.00368126
        1656    0.769845    0.806059  0.00367911
        1657    0.770719    0.806037  0.00367695
        1658    0.771637    0.806017  0.00367479
        1659    0.772594    0.805996  0.00367263
        1660    0.773588    0.805977  0.00367047
        1661    0.774618    0.805958  0.00366831
        1662     0.77568     0.80594  0.00366615
        1663    0.776771    0.805922  0.00366398
        1664     0.77789    0.805905  0.00366182
        1665    0.779035    0.805889  0.00365966
        1666    0.780203    0.805874  0.00365749
        1667    0.781392    0.805859  0.00365533
        1668    0.782599    0.805845  0.00365316
        1669    0.783822    0.805832    0.003651
        1670    0.785059     0.80582  0.00364883
        1671    0.786309    0.805808  0.00364667
        1672    0.787568    0.805797   0.0036445
        1673    0.788837    0.805787  0.00364234
        1674    0.790111    0.805778  0.00364017
        1675    0.791389    0.805769  0.00363801
        1676    0.792669    0.805761  0.00363585
        1677     0.79395    0.805754  0.00363369
        1678    0.795231    0.805748  0.00363153
        1679    0.796509    0.805742  0.00362937
        1680    0.797785    0.805738  0.00362721
        1681    0.799054    0.805734  0.00362506
        1682    0.800316     0.80573   0.0036229
        1683     0.80157    0.805728  0.00362075
        1684    0.802815    0.805726   0.0036186
        1685     0.80405    0.805725  0.00361645
        1686    0.805275    0.805725  0.00361431
        1687    0.806489    0.805725  0.00361217
        1688     0.80769    0.805727  0.00361003
        1689    0.808879    0.805728  0.00360789
        1690    0.810055    0.805731  0.00360576
        1691    0.811218    0.805734  0.00360362
        1692    0.812365    0.805738   0.0036015
        1693    0.813497    0.805743  0.00359937
        1694    0.814614    0.805748  0.00359725
        1695    0.815715    0.805754  0.00359513
        1696      0.8168     0.80576  0.00359302
        1697    0.817869    0.805767  0.00359091
        1698    0.818922    0.805775   0.0035888
        1699    0.819958    0.805784   0.0035867
        1700    0.820978    0.805793   0.0035846
        1701    0.821982    0.805802  0.00358251
        1702    0.822971    0.805812  0.00358042
        1703    0.823943    0.805823  0.00357833
        1704    0.824901    0.805834  0.00357625
        1705    0.825844    0.805846  0.00357417
        1706    0.826773    0.805858   0.0035721
        1707    0.827688    0.805871  0.00357003
        1708    0.828589    0.805884  0.00356796
        1709    0.829477    0.805898   0.0035659
        1710    0.830352    0.805912  0.00356384
        1711    0.831214    0.805927  0.00356179
        1712    0.832064    0.805942  0.00355974
        1713    0.832903    0.805958   0.0035577
        1714    0.833731    0.805974  0.00355566
        1715    0.834548    0.805991  0.00355363
        1716    0.835357    0.806008   0.0035516
        1717    0.836157    0.806025  0.00354957
        1718    0.836948    0.806043  0.00354755
        1719    0.837731    0.806062  0.00354554
        1720    0.838506    0.806081  0.00354352
        1721    0.839272      0.8061  0.00354152
        1722    0.840029     0.80612  0.00353952
        1723     0.84078     0.80614  0.00353752
        1724    0.841522     0.80616  0.00353553
        1725    0.842256    0.806181  0.00353354
        1726    0.842981    0.806203  0.00353156
        1727    0.843699    0.806224  0.00352958
        1728    0.844407    0.806246   0.0035276
        1729    0.845108    0.806269  0.00352564
        1730    0.845801    0.806292  0.00352367
        1731    0.846484    0.806315  0.00352171
        1732    0.847158    0.806339  0.00351976
        1733    0.847823    0.806363  0.00351781
        1734    0.848478    0.806387  0.00351586
        1735    0.849121    0.806411  0.00351392
        1736    0.849753    0.806436  0.00351199
        1737    0.850371    0.806462  0.00351006
        1738    0.850975    0.806487  0.00350813
        1739    0.851563    0.806513  0.00350621
        1740    0.852136    0.806539  0.00350429
        1741    0.852693    0.806566  0.00350238
        1742    0.853231    0.806593  0.00350047
        1743     0.85375     0.80662  0.00349857
        1744    0.854248    0.806647  0.00349667
        1745    0.854723    0.806675  0.00349477
        1746    0.855174    0.806702  0.00349288
        1747    0.855599     0.80673    0.003491
        1748    0.855998    0.806759  0.00348911
        1749    0.856369    0.806787  0.00348723
        1750    0.856709    0.806816  0.00348536
        1751    0.857018    0.806844  0.00348348
        1752    0.857295    0.806873  0.00348161
        1753    0.857538    0.806902  0.00347975
        1754    0.857746    0.806931  0.00347789
        1755    0.857917     0.80696  0.00347602
        1756    0.858049    0.806989  0.00347417
        1757    0.858142    0.807018  0.00347231
        1758    0.858196    0.807047  0.00347046
        1759    0.858208    0.807076  0.00346861
        1760    0.858177    0.807105  0.00346676
        1761    0.858101    0.807134  0.00346491
        1762    0.857979    0.807163  0.00346306
        1763     0.85781    0.807192  0.00346122
        1764    0.857594     0.80722  0.00345937
        1765    0.857329    0.807249  0.00345753
        1766    0.857015    0.807277  0.00345569
        1767    0.856651    0.807305  0.00345385
        1768    0.856235    0.807333    0.003452
        1769    0.855767     0.80736  0.00345016
        1770    0.855247    0.807387  0.00344832
        1771    0.854675    0.807414  0.00344647
        1772    0.854051     0.80744  0.00344463
        1773    0.853374    0.807466  0.00344278
        1774    0.852645    0.807491  0.00344094
        1775    0.851864    0.807516  0.00343909
        1776    0.851032    0.807541  0.00343724
        1777    0.850149    0.807565  0.00343539
        1778    0.849215    0.807588  0.00343354
        1779    0.848231    0.807611  0.00343168
        1780    0.847197    0.807633  0.00342983
        1781    0.846113    0.807655  0.00342797
        1782    0.844982    0.807676  0.00342611
        1783    0.843803    0.807696  0.00342425
        1784    0.842578    0.807716  0.00342238
        1785     0.84131    0.807735  0.00342052
        1786    0.839997    0.807753  0.00341865
        1787    0.838641     0.80777  0.00341678
        1788    0.837245    0.807787  0.00341491
        1789     0.83581    0.807802  0.00341304
        1790    0.834336    0.807817  0.00341116
        1791    0.832827    0.807831  0.00340929
        1792    0.831283    0.807844  0.00340741
        1793    0.829707    0.807856  0.00340553
        1794      0.8281    0.807868  0.00340365
        1795    0.826465    0.807878  0.00340177
        1796    0.824803    0.807887  0.00339989
        1797    0.823115    0.807896  0.00339801
        1798    0.821406    0.807903  0.00339613
        1799    0.819676     0.80791  0.00339425
        1800    0.817927    0.807915  0.00339236
        1801    0.816162     0.80792  0.00339048
        1802    0.814384    0.807924   0.0033886
        1803    0.812594    0.807926  0.00338673
        1804    0.810794    0.807928  0.00338485
        1805    0.808987    0.807928  0.00338297
        1806    0.807175    0.807928   0.0033811
        1807     0.80536    0.807926  0.00337923
        1808    0.803545    0.807924  0.00337736
        1809    0.801732    0.807921   0.0033755
        1810    0.799924    0.807916  0.00337363
        1811    0.798123    0.807911  0.00337178
        1812    0.796332    0.807904  0.00336992
        1813    0.794552    0.807897  0.00336807
        1814    0.792787    0.807889  0.00336622
        1815    0.791037    0.807879  0.00336438
        1816    0.789307    0.807869  0.00336255
        1817      0.7876    0.807858  0.00336071
        1818    0.785917    0.807846  0.00335889
        1819    0.784261    0.807833  0.00335706
        1820    0.782632    0.807819  0.00335525
        1821    0.781034    0.807804  0.00335344
        1822    0.779467    0.807789  0.00335163
        1823    0.777936    0.807773  0.00334984
        1824    0.776441    0.807755  0.00334804
        1825    0.774985    0.807737  0.00334626
        1826     0.77357    0.807719  0.00334448
        1827    0.772196    0.807699   0.0033427
        1828    0.770867    0.807679  0.00334093
        1829    0.769584    0.807658  0.00333917
        1830    0.768348    0.807637  0.00333742
        1831    0.767162    0.807615  0.00333567
        1832    0.766027    0.807592  0.00333392
        1833    0.764944    0.807569  0.00333219
        1834    0.763915    0.807545  0.00333045
        1835    0.762941    0.807521  0.00332873
        1836    0.762023    0.807496  0.00332701
        1837    0.761163    0.807471  0.00332529
        1838    0.760361    0.807445  0.00332358
        1839    0.759619    0.807419  0.00332188
        1840    0.758937    0.807393  0.00332018
        1841    0.758316    0.807366  0.00331848
        1842    0.757756    0.807339  0.00331679
        1843     0.75726    0.807312   0.0033151
        1844    0.756827    0.807284  0.00331341
        1845    0.756457    0.807257  0.00331173
        1846    0.756152    0.807229  0.00331005
        1847     0.75591    0.807201  0.00330838
        1848    0.755731    0.807174  0.00330671
        1849    0.755614    0.807146  0.00330503
        1850    0.755561    0.807118  0.00330337
        1851    0.755569     0.80709   0.0033017
        1852     0.75564    0.807062  0.00330003
        1853    0.755773    0.807035  0.00329837
        1854    0.755967    0.807007   0.0032967
        1855    0.756222     0.80698  0.00329504
        1856    0.756536    0.806952  0.00329338
        1857    0.756908    0.806925  0.00329171
        1858    0.757338    0.806899  0.00329005
        1859    0.757825    0.806872  0.00328839
        1860    0.758368    0.806846  0.00328672
        1861    0.758966    0.806821  0.00328506
        1862    0.759617    0.806795  0.00328339
        1863     0.76032     0.80677  0.00328172
        1864    0.761072    0.806746  0.00328005
        1865    0.761871    0.806722  0.00327838
        1866    0.762715    0.806698  0.00327671
        1867    0.763602    0.806675  0.00327504
        1868     0.76453    0.806653  0.00327336
        1869    0.765497     0.80663  0.00327168
        1870    0.766503    0.806609     0.00327
        1871    0.767545    0.806588  0.00326832
        1872     0.76862    0.806568  0.00326664
        1873    0.769726    0.806548  0.00326496
        1874     0.77086    0.806529  0.00326327
        1875    0.772021    0.806511  0.00326158
        1876    0.773205    0.806493  0.00325989
        1877     0.77441    0.806476   0.0032582
        1878    0.775633    0.806459   0.0032565
        1879    0.776873    0.806444  0.00325481
        1880    0.778126    0.806429  0.00325311
        1881    0.779391    0.806414  0.00325142
        1882    0.780665    0.806401  0.00324972
        1883    0.781947    0.806388  0.00324802
        1884    0.783233    0.806375  0.00324632
        1885    0.784521    0.806364  0.00324461
        1886    0.785808    0.806353  0.00324291
        1887    0.787092    0.806343  0.00324121
        1888     0.78837    0.806333  0.00323951
        1889     0.78964    0.806324   0.0032378
        1890    0.790899    0.806316   0.0032361
        1891    0.792146    0.806309   0.0032344
        1892    0.793377    0.806302   0.0032327
        1893    0.794592    0.806296  0.00323099
        1894    0.795787     0.80629  0.00322929
        1895    0.796962    0.806285  0.00322759
        1896    0.798113    0.806281  0.00322589
        1897     0.79924    0.806277   0.0032242
        1898    0.800341    0.806274   0.0032225
        1899    0.801415    0.806271   0.0032208
        1900    0.802459    0.806269  0.00321911
        1901    0.803472    0.806268  0.00321741
        1902    0.804454    0.806267  0.00321572
        1903    0.805403    0.806267  0.00321403
        1904    0.806318    0.806267  0.00321235
        1905    0.807199    0.806267  0.00321066
        1906    0.808044    0.806268  0.00320897
        1907    0.808852    0.806269  0.00320729
        1908    0.809622    0.806271  0.00320561
        1909    0.810354    0.806273  0.00320393
        1910    0.811045    0.806276  0.00320226
        1911    0.811698    0.806279  0.00320058
        1912     0.81231    0.806282  0.00319891
        1913    0.812883    0.806285  0.00319724
        1914    0.813415    0.806289  0.00319557
        1915    0.813907    0.806293  0.00319391
        1916    0.814357    0.806297  0.00319224
        1917    0.814768    0.806302  0.00319058
        1918    0.815138    0.806306  0.00318892
        1919     0.81547    0.806311  0.00318726
        1920    0.815762    0.806316   0.0031856
        1921    0.816016    0.806321  0.00318395
        1922    0.816231    0.806326   0.0031823
        1923    0.816408    0.806331  0.00318065
        1924    0.816548    0.806337    0.003179
        1925    0.816652    0.806342  0.00317735
        1926     0.81672    0.806347  0.00317571
        1927    0.816752    0.806353  0.00317406
        1928     0.81675    0.806358  0.00317242
        1929    0.816716    0.806363  0.00317078
        1930    0.816649    0.806369  0.00316914
        1931    0.816552    0.806374  0.00316751
        1932    0.816424    0.806379  0.00316587
        1933    0.816268    0.806384  0.00316424
        1934    0.816083    0.806389  0.00316261
        1935    0.815871    0.806394  0.00316097
        1936    0.815633    0.806399  0.00315935
        1937    0.815371    0.806404  0.00315772
        1938    0.815084    0.806408  0.00315609
        1939    0.814776    0.806413  0.00315447
        1940    0.814445    0.806417  0.00315284
        1941    0.814095    0.806421  0.00315122
        1942    0.813727    0.806424   0.0031496
        1943    0.813341    0.806428  0.00314798
        1944    0.812939    0.806431  0.00314636
        1945    0.812521    0.806434  0.00314475
        1946     0.81209    0.806437  0.00314313
        1947    0.811648     0.80644  0.00314152
        1948    0.811193    0.806442  0.00313991
        1949    0.810729    0.806445   0.0031383
        1950    0.810255    0.806447  0.00313669
        1951    0.809772    0.806448  0.00313508
        1952    0.809282     0.80645  0.00313348
        1953    0.808786    0.806451  0.00313187
        1954    0.808285    0.806452  0.00313027
        1955     0.80778    0.806453  0.00312867
        1956    0.807272    0.806453  0.00312707
        1957    0.806761    0.806453  0.00312547
        1958    0.806249    0.806453  0.00312388
        1959    0.805737    0.806453  0.00312228
        1960    0.805226    0.806452  0.00312069
        1961    0.804716    0.806451   0.0031191
        1962    0.804208     0.80645  0.00311751
        1963    0.803702    0.806449  0.00311592
        1964      0.8032    0.806447  0.00311433
        1965    0.802702    0.806445  0.00311275
        1966    0.802209    0.806443  0.00311117
        1967    0.801723     0.80644  0.00310959
        1968    0.801243    0.806438  0.00310801
        1969    0.800768    0.806435  0.00310643
        1970      0.8003    0.806432  0.00310485
        1971    0.799838    0.806429  0.00310328
        1972    0.799383    0.806425  0.00310171
        1973    0.798936    0.806421  0.00310014
        1974    0.798497    0.806417  0.00309857
        1975    0.798065    0.806413  0.00309701
        1976    0.797641    0.806408  0.00309544
        1977    0.797226    0.806404  0.00309388
        1978     0.79682    0.806399  0.00309232
        1979    0.796421    0.806394  0.00309076
        1980    0.796032    0.806389   0.0030892
        1981    0.795652    0.806383  0.00308765
        1982    0.795278    0.806378   0.0030861
        1983    0.794912    0.806372  0.00308455
        1984    0.794553    0.806366    0.003083
        1985    0.794201     0.80636  0.00308145
        1986    0.793857    0.806354   0.0030799
        1987    0.793522    0.806347  0.00307836
        1988    0.793193     0.80634  0.00307682
        1989    0.792871    0.806334  0.00307528
        1990    0.792556    0.806327  0.00307374
        1991    0.792246     0.80632  0.00307221
        1992    0.791943    0.806312  0.00307067
        1993    0.791645    0.806305  0.00306914
        1994    0.791354    0.806298  0.00306761
        1995     0.79107     0.80629  0.00306608
        1996    0.790792    0.806282  0.00306456
        1997     0.79052    0.806274  0.00306303
        1998    0.790255    0.806266  0.00306151
        1999    0.789996    0.806258  0.00305999
        2000    0.789743     0.80625  0.00305847
