#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        1531         1.7     2.84968   0.0289932
        1532         2.5     2.84945   0.0289752
        1533        4.58     2.85058   0.0289783
        1534        3.46     2.85098   0.0289621
        1535        3.06     2.85111   0.0289436
        1536         2.9     2.85115   0.0289247
        1537        2.02     2.85061    0.028911
        1538         1.7     2.84986   0.0289019
        1539        4.58     2.85098   0.0289049
        1540        3.46     2.85138   0.0288889
        1541         1.7     2.85063   0.0288798
        1542        3.94     2.85134   0.0288697
        1543        1.46     2.85043   0.0288651
        1544        1.62     2.84964   0.0288574
        1545        3.94     2.85034   0.0288473
        1546        3.06     2.85048    0.028829
        1547         2.9     2.85051   0.0288104
        1548         2.5     2.85028   0.0287926
        1549        3.94     2.85099   0.0287826
        1550         2.9     2.85102   0.0287641
        1551        3.38     2.85136   0.0287476
        1552        3.46     2.85175   0.0287317
        1553        5.78     2.85364    0.028775
        1554        3.94     2.85434    0.028765
        1555         1.3     2.85334   0.0287639
        1556         1.3     2.85234   0.0287627
        1557        3.46     2.85273   0.0287469
        1558        4.58     2.85384   0.0287498
        1559        3.94     2.85453   0.0287398
        1560        3.38     2.85487   0.0287233
        1561        1.94     2.85429   0.0287109
        1562        3.46     2.85467   0.0286951
        1563         2.5     2.85445   0.0286777
        1564         1.3     2.85345   0.0286766
        1565         2.9     2.85348   0.0286583
        1566        3.38     2.85382   0.0286419
        1567        3.06     2.85395    0.028624
        1568        0.98     2.85276   0.0286306
        1569         2.5     2.85253   0.0286133
        1570        0.74     2.85118   0.0286267
        1571        2.42     2.85091   0.0286098
        1572        3.38     2.85125   0.0285935
        1573        2.02     2.85072   0.0285802
        1574         2.9     2.85075   0.0285621
        1575         4.1     2.85154    0.028555
        1576        3.38     2.85188   0.0285388
        1577        2.02     2.85135   0.0285256
        1578         2.5     2.85113   0.0285084
        1579        7.22     2.85389   0.0286243
        1580        1.62     2.85311   0.0286168
        1581         2.9     2.85314   0.0285988
        1582        1.46     2.85226   0.0285942
        1583        1.46     2.85138   0.0285897
        1584         1.3      2.8504   0.0285884
        1585         2.5     2.85018   0.0285712
        1586        2.02     2.84966    0.028558
        1587        1.06     2.84853   0.0285623
        1588         0.5     2.84705   0.0285825
        1589        1.94     2.84648   0.0285703
        1590         2.9     2.84652   0.0285523
        1591        1.62     2.84574   0.0285448
        1592        3.46     2.84613   0.0285294
        1593        0.98     2.84496   0.0285356
        1594         2.5     2.84474   0.0285185
        1595        3.94     2.84543   0.0285089
        1596         2.9     2.84546    0.028491
        1597         2.9      2.8455   0.0284732
        1598        3.38     2.84583   0.0284574
        1599         4.1     2.84662   0.0284504
        1600         2.9     2.84665   0.0284326
        1601         4.1     2.84743   0.0284256
        1602        5.14     2.84886   0.0284439
        1603        3.94     2.84954   0.0284343
        1604        5.78     2.85137   0.0284752
        1605         2.9      2.8514   0.0284575
        1606        2.02     2.85088   0.0284445
        1607        3.94     2.85156   0.0284348
        1608        3.06     2.85169   0.0284174
        1609        2.02     2.85117   0.0284045
        1610         1.7     2.85046   0.0283958
        1611        2.02     2.84994   0.0283829
        1612         3.7     2.85047   0.0283702
        1613        3.94     2.85115   0.0283606
        1614        1.62     2.85038   0.0283533
        1615        3.38     2.85071   0.0283377
        1616         3.7     2.85124    0.028325
        1617        3.38     2.85156   0.0283094
        1618         1.3     2.85061   0.0283081
        1619        1.62     2.84985   0.0283008
        1620        2.42     2.84958   0.0282846
        1621        2.26     2.84922   0.0282695
        1622        2.02     2.84871   0.0282567
        1623        3.94     2.84938   0.0282473
        1624        3.06     2.84951   0.0282302
        1625        1.62     2.84875   0.0282229
        1626        2.02     2.84824   0.0282102
        1627        2.18     2.84783   0.0281958
        1628        2.42     2.84757   0.0281797
        1629        2.74      2.8475   0.0281625
        1630        3.46     2.84788   0.0281477
        1631        3.06     2.84801   0.0281308
        1632        3.94     2.84868   0.0281215
        1633         2.5     2.84846   0.0281051
        1634        3.38     2.84879   0.0280898
        1635        3.94     2.84946   0.0280805
        1636        3.38     2.84978   0.0280652
        1637        1.46     2.84893   0.0280609
        1638        1.06     2.84784    0.028065
        1639        2.02     2.84733   0.0280525
        1640        3.46     2.84771   0.0280378
        1641        2.42     2.84745    0.028022
        1642         3.7     2.84797   0.0280097
        1643        2.02     2.84746   0.0279972
        1644         2.9     2.84749   0.0279802
        1645        2.02     2.84699   0.0279677
        1646        3.38     2.84731   0.0279526
        1647        3.94     2.84798   0.0279435
        1648         2.5     2.84777   0.0279273
        1649         2.9      2.8478   0.0279104
        1650         4.5      2.8488   0.0279115
        1651        3.46     2.84917    0.027897
        1652         6.5     2.85138   0.0279675
        1653        3.46     2.85175    0.027953
        1654        2.18     2.85134   0.0279391
        1655         2.9     2.85137   0.0279222
        1656        3.46     2.85174   0.0279078
        1657         1.3      2.8508   0.0279066
        1658         2.5     2.85059   0.0278906
        1659        2.74     2.85052   0.0278739
        1660        3.94     2.85118   0.0278648
        1661        3.94     2.85184   0.0278557
        1662         4.1     2.85259   0.0278491
        1663        2.02     2.85209   0.0278368
        1664         1.3     2.85115   0.0278357
        1665         1.7     2.85046   0.0278276
        1666        1.62     2.84972   0.0278207
        1667        3.46     2.85009   0.0278064
        1668        0.98     2.84897   0.0278123
        1669        3.06      2.8491    0.027796
        1670        3.38     2.84941   0.0277811
        1671         2.5      2.8492   0.0277653
        1672        2.02     2.84871   0.0277531
        1673        3.94     2.84936   0.0277442
        1674         2.9     2.84939   0.0277276
        1675        1.46     2.84856   0.0277235
        1676         2.5     2.84835   0.0277077
        1677         2.9     2.84838   0.0276912
        1678        2.02     2.84789   0.0276791
        1679        2.74     2.84783   0.0276627
        1680        2.42     2.84757   0.0276474
        1681         2.9      2.8476    0.027631
        1682        1.62     2.84687   0.0276242
        1683        1.94     2.84633    0.027613
        1684         2.9     2.84637   0.0275967
        1685        2.42     2.84611   0.0275814
        1686        2.02     2.84562   0.0275694
        1687        3.46     2.84599   0.0275555
        1688         1.7     2.84531   0.0275475
        1689        5.14     2.84667   0.0275647
        1690         4.1     2.84741   0.0275584
        1691        3.46     2.84777   0.0275445
        1692        3.38     2.84809     0.02753
        1693         2.5     2.84788   0.0275145
        1694         2.5     2.84767    0.027499
        1695        2.42     2.84742   0.0274839
        1696        3.38     2.84774   0.0274695
        1697        2.02     2.84725   0.0274577
        1698        3.06     2.84737   0.0274418
        1699        3.46     2.84773    0.027428
        1700         4.5     2.84871   0.0274291
        1701        3.94     2.84935   0.0274205
        1702        3.94     2.84999   0.0274118
        1703        3.94     2.85063   0.0274032
        1704        3.46     2.85099   0.0273895
        1705        3.94     2.85162   0.0273808
        1706        5.14     2.85297   0.0273976
        1707        4.58     2.85398   0.0274003
        1708        3.38     2.85429   0.0273859
        1709         2.5     2.85408   0.0273707
        1710        0.58     2.85275    0.027387
        1711         2.5     2.85254   0.0273718
        1712         4.5      2.8535   0.0273727
        1713         2.9     2.85353   0.0273567
        1714         2.9     2.85356   0.0273408
        1715        3.06     2.85368   0.0273251
        1716         1.7     2.85301   0.0273174
        1717        2.02     2.85252   0.0273058
        1718        2.18     2.85213   0.0272927
        1719        2.02     2.85165   0.0272812
        1720         1.7     2.85098   0.0272735
        1721         2.9     2.85101   0.0272577
        1722        3.46     2.85136   0.0272441
        1723        5.86     2.85311   0.0272842
        1724        3.94     2.85374   0.0272757
        1725        2.18     2.85334   0.0272627
        1726        3.94     2.85397   0.0272541
        1727        2.18     2.85358   0.0272412
        1728        1.06     2.85255   0.0272452
        1729        1.62     2.85183   0.0272387
        1730         0.9     2.85071   0.0272463
        1731         2.9     2.85073   0.0272306
        1732         2.9     2.85076   0.0272149
        1733        2.42     2.85051   0.0272003
        1734        2.02     2.85003   0.0271889
        1735        2.18     2.84965   0.0271759
        1736         2.5     2.84945    0.027161
        1737        3.46      2.8498   0.0271477
        1738        3.46     2.85015   0.0271343
        1739        3.94     2.85078    0.027126
        1740        1.94     2.85025   0.0271154
        1741         2.9     2.85028   0.0270999
        1742        2.42     2.85003   0.0270854
        1743         0.9     2.84892    0.027093
        1744        2.02     2.84844   0.0270816
        1745         1.3     2.84755   0.0270806
        1746        0.98     2.84648   0.0270862
        1747         1.7     2.84583   0.0270787
        1748        2.42     2.84558   0.0270643
        1749        3.94     2.84621    0.027056
        1750         2.9     2.84624   0.0270406
        1751        3.46     2.84659   0.0270274
        1752        2.42     2.84635   0.0270131
        1753        3.06     2.84647    0.026998
        1754         2.5     2.84627   0.0269833
        1755        3.94     2.84689   0.0269751
        1756         2.9     2.84692   0.0269598
        1757         1.7     2.84627   0.0269523
        1758        2.02      2.8458   0.0269411
        1759        1.62     2.84511   0.0269348
        1760         0.5     2.84377   0.0269524
        1761         4.5     2.84471   0.0269535
        1762        3.46     2.84506   0.0269405
        1763        4.58     2.84605   0.0269432
        1764        2.02     2.84558    0.026932
        1765         1.7     2.84493   0.0269245
        1766         2.9     2.84496   0.0269093
        1767        0.98      2.8439   0.0269148
        1768        2.02     2.84344   0.0269036
        1769         4.1     2.84415   0.0268977
        1770        2.02     2.84368   0.0268866
        1771        0.34     2.84227   0.0269085
        1772        4.42     2.84316   0.0269081
        1773         6.5     2.84522   0.0269718
        1774        3.38     2.84552   0.0269583
        1775        3.94     2.84614   0.0269502
        1776        2.02     2.84568    0.026939
        1777        2.42     2.84544   0.0269249
        1778         2.9     2.84547   0.0269098
        1779         2.9      2.8455   0.0268947
        1780        5.78     2.84715   0.0269301
        1781        3.38     2.84745   0.0269166
        1782        5.14     2.84873   0.0269322
        1783        1.94     2.84822   0.0269219
        1784        2.02     2.84776   0.0269108
        1785        1.06     2.84676   0.0269144
        1786         0.9     2.84567   0.0269214
        1787         2.5     2.84547    0.026907
        1788        3.38     2.84577   0.0268936
        1789        3.46     2.84612   0.0268808
        1790        4.58     2.84708   0.0268832
        1791         2.5     2.84689   0.0268689
        1792        2.74     2.84683    0.026854
        1793         1.7     2.84619   0.0268466
        1794        3.46     2.84653   0.0268338
        1795        3.46     2.84687   0.0268211
        1796        1.62     2.84619   0.0268148
        1797         2.9     2.84622   0.0267999
        1798        4.58     2.84719   0.0268024
        1799        3.38     2.84748   0.0267891
        1800        2.18     2.84711   0.0267768
        1801         4.5     2.84803   0.0267776
        1802         2.9     2.84806   0.0267628
        1803         4.1     2.84875    0.026757
        1804        1.06     2.84776   0.0267605
        1805        2.02      2.8473   0.0267496
        1806         2.5     2.84711   0.0267355
        1807         1.3     2.84625   0.0267344
        1808         2.9     2.84628   0.0267196
        1809        2.18     2.84591   0.0267074
        1810         2.9     2.84594   0.0266926
        1811         1.3     2.84509   0.0266916
        1812         5.3     2.84645   0.0267112
        1813        3.38     2.84674   0.0266981
        1814        3.46     2.84708   0.0266855
        1815         2.9     2.84711   0.0266708
        1816         2.9     2.84714   0.0266561
        1817        3.38     2.84743   0.0266431
        1818         0.9     2.84636   0.0266499
        1819         2.9     2.84639   0.0266353
        1820        3.38     2.84668   0.0266223
        1821        2.74     2.84662   0.0266077
        1822        3.46     2.84696   0.0265953
        1823        3.94     2.84756   0.0265874
        1824        2.74      2.8475   0.0265729
        1825        2.02     2.84705   0.0265622
        1826        1.62     2.84637   0.0265562
        1827        1.94     2.84588   0.0265463
        1828        2.02     2.84543   0.0265356
        1829        2.18     2.84506   0.0265236
        1830        1.62     2.84439   0.0265175
        1831        2.74     2.84434   0.0265031
        1832        2.74     2.84428   0.0264887
        1833        2.02     2.84383   0.0264781
        1834        1.46     2.84308   0.0264744
        1835        3.06     2.84319   0.0264602
        1836         2.5     2.84301   0.0264465
        1837        3.94      2.8436   0.0264388
        1838        3.46     2.84394   0.0264266
        1839        4.58     2.84488    0.026429
        1840         4.1     2.84557   0.0264235
        1841         4.1     2.84625   0.0264179
        1842        3.38     2.84654   0.0264052
        1843        1.62     2.84587   0.0263992
        1844        4.58     2.84681   0.0264017
        1845        4.58     2.84775    0.026404
        1846        5.14     2.84899   0.0264189
        1847         4.5     2.84989   0.0264197
        1848        3.38     2.85017    0.026407
        1849        4.58     2.85111   0.0264093
        1850        2.02     2.85066   0.0263988
        1851        1.46     2.84991   0.0263953
        1852        4.82     2.85097   0.0264024
        1853        2.42     2.85074   0.0263892
        1854        4.58     2.85167   0.0263915
        1855        2.02     2.85122    0.026381
        1856        5.78      2.8528    0.026414
        1857         4.1     2.85347   0.0264083
        1858        1.62     2.85281   0.0264024
        1859         4.1     2.85348   0.0263967
        1860        2.02     2.85303   0.0263863
        1861        2.18     2.85267   0.0263746
        1862        2.42     2.85244   0.0263615
        1863        3.06     2.85255   0.0263476
        1864        3.94     2.85313   0.0263399
        1865         1.7     2.85251    0.026333
        1866         4.5      2.8534   0.0263337
        1867         1.7     2.85278   0.0263269
        1868         0.9     2.85173   0.0263335
        1869         2.9     2.85176   0.0263194
        1870         1.7     2.85114   0.0263126
        1871        2.02      2.8507   0.0263023
        1872         1.7     2.85009   0.0262954
        1873         2.9     2.85011   0.0262814
        1874        2.02     2.84967   0.0262711
        1875         2.5     2.84948   0.0262577
        1876         2.9     2.84951   0.0262437
        1877         1.7      2.8489   0.0262369
        1878        4.58     2.84982   0.0262391
        1879         1.7     2.84921   0.0262323
        1880        3.38     2.84949   0.0262199
        1881        2.02     2.84905   0.0262096
        1882        3.06     2.84916   0.0261959
        1883        3.46     2.84948    0.026184
        1884        3.94     2.85006   0.0261765
        1885        3.38     2.85034   0.0261642
        1886         7.3      2.8527   0.0262565
        1887         2.9     2.85273   0.0262425
        1888        1.06     2.85178   0.0262458
        1889         1.7     2.85117    0.026239
        1890        2.18     2.85081   0.0262275
        1891        3.38     2.85109   0.0262152
        1892        1.62     2.85044   0.0262094
        1893        2.02     2.85001   0.0261992
        1894         3.7     2.85045   0.0261892
        1895         2.5     2.85027    0.026176
        1896         2.5     2.85008   0.0261629
        1897        5.78     2.85163   0.0261946
        1898        3.94      2.8522   0.0261871
        1899        3.46     2.85252   0.0261753
        1900         6.1     2.85423   0.0262173
        1901        3.94      2.8548   0.0262097
        1902        3.06     2.85491   0.0261961
        1903        0.98     2.85393   0.0262009
        1904        3.06     2.85403   0.0261873
        1905        3.38     2.85431    0.026175
        1906        3.38     2.85459   0.0261628
        1907        2.42     2.85436     0.02615
        1908         4.5     2.85522   0.0261506
        1909        3.46     2.85554   0.0261388
        1910         1.7     2.85493   0.0261321
        1911         2.5     2.85475   0.0261191
        1912         2.9     2.85477   0.0261054
        1913        3.46     2.85509   0.0260937
        1914         4.5     2.85595   0.0260942
        1915         1.7     2.85534   0.0260876
        1916         1.7     2.85474   0.0260809
        1917        3.94     2.85531   0.0260735
        1918        1.06     2.85437   0.0260767
        1919         0.9     2.85335    0.026083
        1920         3.7     2.85379   0.0260731
        1921        3.46     2.85411   0.0260614
        1922        3.46     2.85442   0.0260498
        1923        2.02     2.85399   0.0260398
        1924        1.62     2.85335   0.0260342
        1925         4.5      2.8542   0.0260347
        1926        3.94     2.85477   0.0260273
        1927        0.98     2.85379    0.026032
        1928        2.02     2.85336   0.0260221
        1929        2.02     2.85293   0.0260122
        1930        2.02      2.8525   0.0260023
        1931         2.5     2.85231   0.0259895
        1932        3.38     2.85259   0.0259774
        1933        2.02     2.85216   0.0259676
        1934        2.02     2.85173   0.0259577
        1935        2.18     2.85138   0.0259466
        1936        2.42     2.85116   0.0259342
        1937        2.18     2.85081   0.0259231
        1938        1.06     2.84989   0.0259262
        1939         2.5     2.84971   0.0259134
        1940        1.62     2.84907   0.0259078
        1941         2.9      2.8491   0.0258945
        1942        1.94     2.84863   0.0258854
        1943         2.9     2.84866   0.0258721
        1944         2.9     2.84868   0.0258588
        1945         2.9     2.84871   0.0258455
        1946        1.46       2.848   0.0258421
        1947         2.9     2.84802   0.0258288
        1948        2.42      2.8478   0.0258165
        1949        3.94     2.84836   0.0258093
        1950         2.9     2.84839   0.0257961
        1951        2.02     2.84797   0.0257864
        1952         2.5     2.84779   0.0257738
        1953        3.46      2.8481   0.0257625
        1954        3.46     2.84841   0.0257512
        1955        2.02     2.84799   0.0257415
        1956         4.1     2.84863   0.0257363
        1957        3.46     2.84894   0.0257251
        1958        1.62     2.84831   0.0257196
        1959        2.42      2.8481   0.0257074
        1960         1.3     2.84731   0.0257064
        1961         1.3     2.84652   0.0257054
        1962        4.58      2.8474   0.0257075
        1963         2.9     2.84743   0.0256944
        1964         2.5     2.84725   0.0256819
        1965         0.9     2.84626    0.025688
        1966        5.86     2.84779   0.0257206
        1967        3.46      2.8481   0.0257094
        1968        3.94     2.84866   0.0257023
        1969         2.9     2.84868   0.0256893
        1970        0.58     2.84753    0.025702
        1971        3.06     2.84764   0.0256892
        1972        0.74     2.84657   0.0256984
        1973        3.38     2.84684   0.0256868
        1974         1.7     2.84626   0.0256804
        1975        0.58     2.84511    0.025693
        1976        3.94     2.84567    0.025686
        1977         2.9      2.8457    0.025673
        1978        3.06      2.8458   0.0256602
        1979        1.62     2.84518   0.0256548
        1980        1.62     2.84457   0.0256493
        1981        3.46     2.84488   0.0256382
        1982        2.18     2.84454   0.0256274
        1983        2.02     2.84413   0.0256179
        1984        0.74     2.84306   0.0256269
        1985        2.02     2.84265   0.0256174
        1986         2.9     2.84268   0.0256045
        1987         2.5     2.84251   0.0255922
        1988        1.46     2.84181   0.0255888
        1989        1.62      2.8412   0.0255833
        1990        2.42     2.84098   0.0255713
        1991        4.58     2.84186   0.0255734
        1992        5.14     2.84301   0.0255865
        1993        2.42      2.8428   0.0255746
        1994         1.7     2.84223   0.0255682
        1995        2.42     2.84202   0.0255562
        1996        2.42      2.8418   0.0255443
        1997        5.14     2.84295   0.0255574
        1998         2.5     2.84278   0.0255452
        1999        3.46     2.84309   0.0255343
        2000        2.02     2.84268   0.0255248
        2001         4.5     2.84351   0.0255255
        2002        2.02      2.8431   0.0255161
        2003        2.02     2.84269   0.0255066
        2004         2.9     2.84271   0.0254939
        2005         2.9     2.84274   0.0254812
        2006         1.7     2.84217   0.0254749
        2007        2.02     2.84176   0.0254655
        2008        5.86     2.84327   0.0254971
        2009        3.94     2.84381   0.0254903
        2010        2.02      2.8434   0.0254809
        2011        3.94     2.84395   0.0254741
        2012        3.94     2.84449   0.0254672
        2013        2.42     2.84428   0.0254555
        2014         3.7     2.84471   0.0254464
        2015         4.1     2.84533   0.0254414
        2016        5.14     2.84647   0.0254542
        2017        3.38     2.84673   0.0254429
        2018         4.5     2.84755   0.0254435
        2019        3.46     2.84786   0.0254327
        2020        5.14     2.84899   0.0254454
        2021        3.38     2.84925   0.0254342
        2022        1.46     2.84857   0.0254309
        2023        3.94     2.84911   0.0254241
        2024         4.5     2.84992   0.0254246
        2025         2.5     2.84975   0.0254126
        2026        5.14     2.85088   0.0254252
        2027        3.38     2.85114    0.025414
        2028         2.9     2.85116   0.0254015
        2029         3.7     2.85158   0.0253924
        2030        5.78     2.85302   0.0254208
        2031         2.5     2.85285   0.0254089
        2032        1.62     2.85224   0.0254036
        2033        3.94     2.85278   0.0253968
        2034        3.06     2.85288   0.0253845
        2035        3.06     2.85298   0.0253722
        2036        2.02     2.85257   0.0253631
        2037        3.38     2.85283   0.0253519
        2038         2.9     2.85286   0.0253395
        2039         6.1     2.85445   0.0253771
        2040        3.94     2.85498   0.0253702
        2041        2.02     2.85457   0.0253611
        2042        1.62     2.85397   0.0253559
        2043         2.5     2.85379    0.025344
        2044        3.94     2.85432   0.0253372
        2045        2.02     2.85392   0.0253281
        2046        2.02     2.85351    0.025319
        2047         2.9     2.85353   0.0253067
        2048        3.94     2.85406   0.0252999
        2049        4.58      2.8549   0.0253015
        2050         2.9     2.85493   0.0252892
        2051        2.02     2.85452   0.0252801
        2052        2.02     2.85411   0.0252711
        2053        3.94     2.85464   0.0252643
        2054         4.5     2.85544   0.0252647
        2055         2.9     2.85546   0.0252524
        2056        1.46     2.85479   0.0252493
        2057        1.06     2.85391   0.0252521
        2058        3.46     2.85421   0.0252415
        2059         2.5     2.85404   0.0252298
        2060         2.5     2.85386   0.0252182
        2061         2.5     2.85369   0.0252065
        2062         2.9     2.85371   0.0251943
        2063        3.46     2.85401   0.0251838
        2064         4.1     2.85461   0.0251788
        2065         1.3     2.85386   0.0251779
        2066         2.9     2.85388   0.0251657
        2067         2.5     2.85371   0.0251541
        2068        2.42      2.8535   0.0251428
        2069         2.9     2.85352   0.0251307
        2070         2.9     2.85355   0.0251186
        2071        2.74     2.85349   0.0251065
        2072        1.62      2.8529   0.0251014
        2073        3.94     2.85342   0.0250948
        2074         4.5     2.85421   0.0250953
        2075         2.5     2.85404   0.0250838
        2076        2.18     2.85372   0.0250738
        2077        2.74     2.85366   0.0250618
        2078        2.34     2.85342   0.0250509
        2079         4.1     2.85402    0.025046
        2080         4.1     2.85462   0.0250412
        2081        3.94     2.85514   0.0250346
        2082         2.5     2.85497   0.0250231
        2083        4.58     2.85579   0.0250248
        2084        3.46     2.85608   0.0250145
        2085         3.7     2.85649   0.0250058
        2086        5.14     2.85758   0.0250177
        2087         6.5     2.85933   0.0250665
        2088        3.46     2.85962   0.0250562
        2089        3.94     2.86013   0.0250495
        2090         2.5     2.85996   0.0250381
        2091        5.14     2.86105   0.0250499
        2092         1.7      2.8605   0.0250441
        2093        1.62      2.8599   0.0250391
        2094        1.62     2.85931   0.0250342
        2095        4.42     2.86006   0.0250333
        2096        1.62     2.85947   0.0250283
        2097         2.5     2.85929    0.025017
        2098         2.9     2.85931   0.0250051
        2099        3.06     2.85941   0.0249933
        2100        3.06      2.8595   0.0249816
        2101        3.46     2.85979   0.0249714
        2102        3.38     2.86004   0.0249607
        2103        2.02     2.85964    0.024952
        2104         1.3      2.8589   0.0249512
        2105        2.42     2.85869   0.0249402
        2106        2.74     2.85863   0.0249284
        2107         2.9     2.85865   0.0249166
        2108        2.02     2.85825    0.024908
        2109        3.38      2.8585   0.0248974
        2110        2.42     2.85829   0.0248864
        2111         1.3     2.85756   0.0248856
        2112        2.42     2.85735   0.0248747
        2113        5.78     2.85873   0.0249013
        2114        3.46     2.85902   0.0248912
        2115        1.62     2.85843   0.0248863
        2116        1.62     2.85784   0.0248814
        2117         2.5     2.85768   0.0248702
        2118        3.46     2.85796   0.0248601
        2119         4.1     2.85855   0.0248553
        2120        3.38     2.85879   0.0248448
        2121        1.06     2.85794   0.0248476
        2122        2.42     2.85774   0.0248367
        2123         2.9     2.85776    0.024825
        2124        3.94     2.85827   0.0248185
        2125        3.46     2.85855   0.0248085
        2126        5.14     2.85962     0.02482
        2127        1.62     2.85904   0.0248152
        2128        3.94     2.85955   0.0248087
        2129         2.5     2.85938   0.0247976
        2130        3.46     2.85966   0.0247876
        2131         1.3     2.85893   0.0247868
        2132         2.9     2.85895   0.0247752
        2133         1.3     2.85822   0.0247743
        2134        3.94     2.85873   0.0247679
        2135        3.46     2.85901   0.0247579
        2136        3.46     2.85929   0.0247479
        2137        1.62     2.85871   0.0247431
        2138        2.74     2.85865   0.0247316
        2139         2.9     2.85867   0.0247201
        2140         2.5      2.8585   0.0247091
        2141        3.94     2.85901   0.0247027
        2142         2.5     2.85884   0.0246917
        2143         7.3     2.86091    0.024767
        2144        3.94     2.86142   0.0247606
        2145         2.9     2.86144    0.024749
        2146        2.42     2.86123   0.0247384
        2147         2.5     2.86106   0.0247274
        2148        3.94     2.86156    0.024721
        2149         2.5      2.8614   0.0247101
        2150        3.46     2.86167   0.0247002
        2151         1.3     2.86095   0.0246993
        2152        0.34     2.85978   0.0247156
        2153         2.5     2.85961   0.0247047
        2154         2.9     2.85963   0.0246932
        2155         1.7     2.85909   0.0246877
        2156        2.18     2.85878   0.0246782
        2157        2.02     2.85839   0.0246698
        2158         2.5     2.85822    0.024659
        2159        1.06     2.85739   0.0246616
        2160        2.18     2.85707   0.0246522
        2161        3.06     2.85717   0.0246409
        2162        3.94     2.85767   0.0246346
        2163        2.42     2.85747   0.0246241
        2164         2.5      2.8573   0.0246133
        2165        2.18     2.85699   0.0246039
        2166        3.06     2.85708   0.0245927
        2167        3.94     2.85758   0.0245864
        2168        2.02      2.8572   0.0245781
        2169         2.5     2.85703   0.0245673
        2170        2.18     2.85672    0.024558
        2171         4.5     2.85748   0.0245584
        2172        3.46     2.85775   0.0245486
        2173        2.42     2.85755   0.0245381
        2174         2.5     2.85739   0.0245274
        2175         3.7     2.85777   0.0245192
        2176         2.9     2.85779   0.0245079
        2177        3.94     2.85829   0.0245017
        2178         4.5     2.85904   0.0245021
        2179        4.58     2.85983   0.0245035
        2180        3.94     2.86033   0.0244973
        2181        3.06     2.86042   0.0244862
        2182        3.06     2.86051   0.0244752
        2183         1.3      2.8598   0.0244744
        2184         1.3     2.85908   0.0244736
        2185        2.02      2.8587   0.0244654
        2186        3.38     2.85894   0.0244554
        2187        3.94     2.85943   0.0244492
        2188        3.06     2.85952   0.0244382
        2189        3.38     2.85976   0.0244282
        2190         2.5      2.8596   0.0244176
        2191        3.46     2.85987    0.024408
        2192        2.18     2.85956   0.0243988
        2193        2.42     2.85936   0.0243885
        2194         2.5      2.8592    0.024378
        2195         1.7     2.85867   0.0243726
        2196         4.1     2.85923    0.024368
        2197        4.58     2.86002   0.0243695
        2198        2.02     2.85964   0.0243614
        2199        3.46     2.85991   0.0243519
        2200        1.62     2.85935   0.0243473
        2201        2.02     2.85896   0.0243393
        2202        3.38      2.8592   0.0243294
        2203        5.14     2.86024   0.0243403
        2204        1.06     2.85942    0.024343
        2205         2.5     2.85926   0.0243325
        2206        1.46     2.85862   0.0243297
        2207        5.14     2.85966   0.0243407
        2208        3.38     2.85989   0.0243308
        2209        3.38     2.86013   0.0243209
        2210        2.74     2.86007     0.02431
        2211        5.14      2.8611   0.0243208
        2212        3.46     2.86137   0.0243113
        2213        3.94     2.86186   0.0243052
        2214        2.18     2.86155   0.0242962
        2215         2.9     2.86157   0.0242853
        2216         1.7     2.86105   0.0242799
        2217         1.3     2.86034   0.0242792
        2218         2.5     2.86018   0.0242688
        2219         4.5     2.86092   0.0242691
        2220         2.5     2.86076   0.0242587
        2221         4.5     2.86149    0.024259
        2222        4.58     2.86227   0.0242604
        2223         2.9     2.86229   0.0242495
        2224         2.9      2.8623   0.0242386
        2225        1.46     2.86167   0.0242359
        2226         2.5     2.86151   0.0242256
        2227         2.9     2.86153   0.0242147
        2228        3.38     2.86176    0.024205
        2229        0.98     2.86092   0.0242088
        2230        2.18     2.86061   0.0241999
        2231        2.18      2.8603    0.024191
        2232        1.62     2.85975   0.0241865
        2233         2.5     2.85959   0.0241762
        2234        2.42     2.85939   0.0241662
        2235         4.1     2.85995   0.0241618
        2236        3.38     2.86018   0.0241521
        2237        5.14      2.8612   0.0241628
        2238        5.14     2.86222   0.0241734
        2239        3.94      2.8627   0.0241674
        2240         4.1     2.86325   0.0241629
        2241        3.38     2.86348   0.0241533
        2242        5.14      2.8645   0.0241638
        2243         2.9     2.86451    0.024153
        2244        3.46     2.86478   0.0241437
        2245        5.78     2.86608   0.0241679
        2246         2.9     2.86609   0.0241571
        2247        2.42     2.86589   0.0241472
        2248        2.74     2.86584   0.0241365
        2249        2.02     2.86546   0.0241287
        2250        1.06     2.86466   0.0241313
        2251         1.7     2.86414   0.0241262
        2252        3.46      2.8644   0.0241169
        2253        3.94     2.86488   0.0241109
        2254        3.46     2.86515   0.0241017
        2255        1.62     2.86459   0.0240973
        2256        3.38     2.86482   0.0240877
        2257         2.9     2.86484    0.024077
        2258        3.94     2.86531   0.0240711
        2259        3.06      2.8654   0.0240606
        2260         1.7     2.86488   0.0240554
        2261        4.58     2.86564   0.0240568
        2262         4.1     2.86619   0.0240523
        2263         6.5     2.86779   0.0240952
        2264         5.3     2.86887   0.0241085
        2265        2.02     2.86849   0.0241008
        2266        3.38     2.86872   0.0240912
        2267         2.9     2.86873   0.0240806
        2268        3.94     2.86921   0.0240746
