#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        1542        2.08     1.30852   0.0380438
        1543         0.8     1.30819   0.0380205
        1544        0.82     1.30788   0.0379972
        1545        0.16     1.30713   0.0379799
        1546        0.02      1.3063   0.0379644
        1547        0.32     1.30566   0.0379453
        1548        0.08     1.30487    0.037929
        1549         0.5     1.30435   0.0379081
        1550        1.36     1.30439   0.0378836
        1551        0.02     1.30356   0.0378683
        1552        0.64     1.30313   0.0378463
        1553        0.04     1.30232   0.0378306
        1554         0.2     1.30161    0.037813
        1555        0.36       1.301   0.0377935
        1556        0.52      1.3005   0.0377725
        1557        1.28     1.30049   0.0377483
        1558         0.4     1.29991   0.0377285
        1559         0.4     1.29933   0.0377087
        1560        2.26     1.29995   0.0376895
        1561        0.34     1.29933   0.0376704
        1562        0.52     1.29883   0.0376496
        1563        0.08     1.29806   0.0376336
        1564        0.16     1.29733   0.0376166
        1565        3.06     1.29845   0.0376094
        1566        1.16     1.29837   0.0375855
        1567           1     1.29817    0.037562
        1568        1.48     1.29829   0.0375382
        1569        0.74     1.29793   0.0375159
        1570        0.26     1.29727   0.0374979
        1571        0.52     1.29678   0.0374773
        1572        0.32     1.29616   0.0374586
        1573         0.5     1.29565   0.0374382
        1574        2.26     1.29626   0.0374194
        1575        3.88      1.2979   0.0374316
        1576        0.58     1.29745   0.0374106
        1577        0.34     1.29684   0.0373918
        1578        2.26     1.29745   0.0373731
        1579        0.02     1.29664   0.0373582
        1580        0.02     1.29584   0.0373433
        1581        0.72     1.29547   0.0373214
        1582        1.28     1.29546   0.0372979
        1583        2.12     1.29598   0.0372779
        1584        2.44      1.2967   0.0372614
        1585         5.2     1.29917   0.0373192
        1586        1.78     1.29947   0.0372969
        1587        0.08      1.2987   0.0372813
        1588        0.72     1.29834   0.0372596
        1589         2.5     1.29909   0.0372438
        1590         4.5     1.30111   0.0372748
        1591        0.34      1.3005   0.0372562
        1592           1     1.30031   0.0372333
        1593        0.98     1.30011   0.0372105
        1594        1.78     1.30041   0.0371883
        1595         0.5     1.29991   0.0371684
        1596        2.12     1.30043   0.0371487
        1597        1.16     1.30034   0.0371255
        1598        1.64     1.30055   0.0371029
        1599         0.1      1.2998   0.0370873
        1600        0.08     1.29904   0.0370719
        1601        0.08     1.29828   0.0370566
        1602        1.64     1.29849   0.0370341
        1603         1.6     1.29868   0.0370115
        1604        0.04     1.29789   0.0369967
        1605         0.2     1.29721     0.03698
        1606        0.26     1.29656   0.0369626
        1607         0.1     1.29582   0.0369471
        1608        0.08     1.29506   0.0369319
        1609        2.26     1.29566   0.0369138
        1610        1.06     1.29552   0.0368911
        1611        0.98     1.29532   0.0368688
        1612         1.6     1.29551   0.0368464
        1613         1.3     1.29551   0.0368235
        1614           0     1.29471   0.0368095
        1615        2.98     1.29575   0.0368014
        1616        5.54     1.29838   0.0368723
        1617        0.58     1.29793   0.0368521
        1618        0.36     1.29735   0.0368339
        1619        0.34     1.29676   0.0368159
        1620         4.5     1.29874   0.0368463
        1621        1.94     1.29914   0.0368257
        1622        0.02     1.29835   0.0368114
        1623         0.2     1.29767   0.0367949
        1624         1.7     1.29792   0.0367731
        1625         0.2     1.29724   0.0367567
        1626           4     1.29891   0.0367716
        1627         6.5      1.3021   0.0368877
        1628        4.42     1.30402   0.0369148
        1629        3.24     1.30521   0.0369112
        1630        2.98     1.30623   0.0369029
        1631         0.4     1.30568   0.0368844
        1632        0.72     1.30532   0.0368636
        1633        0.04     1.30454   0.0368491
        1634         0.2     1.30387   0.0368328
        1635        1.04     1.30371   0.0368106
        1636        3.62     1.30512   0.0368153
        1637        2.12     1.30562   0.0367962
        1638        0.82     1.30532   0.0367749
        1639        0.74     1.30498   0.0367541
        1640        1.44     1.30506   0.0367318
        1641         0.5     1.30457   0.0367127
        1642        0.36       1.304   0.0366948
        1643        0.82      1.3037   0.0366737
        1644        0.32      1.3031   0.0366563
        1645        1.04     1.30294   0.0366343
        1646        4.42     1.30484    0.036661
        1647        7.78     1.30877   0.0368489
        1648        0.36     1.30819   0.0368311
        1649        1.78     1.30848   0.0368098
        1650        0.26     1.30784    0.036793
        1651        0.02     1.30706    0.036779
        1652        0.98     1.30686   0.0367573
        1653        0.64     1.30646   0.0367373
        1654         0.2     1.30579   0.0367211
        1655        1.16      1.3057    0.036699
        1656        2.98     1.30671   0.0366908
        1657         0.8     1.30641   0.0366699
        1658        0.18     1.30573   0.0366541
        1659        1.64     1.30593   0.0366326
        1660         0.4     1.30539   0.0366146
        1661        1.48     1.30549   0.0365927
        1662        0.52     1.30502   0.0365737
        1663         0.5     1.30453   0.0365549
        1664        0.52     1.30406    0.036536
        1665        0.34     1.30348   0.0365186
        1666        1.96     1.30388   0.0364989
        1667        0.26     1.30325   0.0364823
        1668        0.08     1.30252   0.0364678
        1669        1.36     1.30255    0.036446
        1670        0.68     1.30218   0.0364261
        1671        0.74     1.30184   0.0364058
        1672        1.04     1.30169   0.0363844
        1673           2      1.3021    0.036365
        1674        0.74     1.30177   0.0363449
        1675        0.18      1.3011   0.0363293
        1676        0.68     1.30073   0.0363096
        1677         0.1     1.30001    0.036295
        1678        0.26     1.29939   0.0362786
        1679         0.2     1.29874   0.0362629
        1680        0.52     1.29827   0.0362443
        1681        0.68     1.29791   0.0362246
        1682        0.26     1.29729   0.0362083
        1683        0.98      1.2971   0.0361873
        1684         3.2     1.29823   0.0361834
        1685         0.2     1.29758   0.0361678
        1686        0.36     1.29702   0.0361507
        1687         2.6     1.29779   0.0361375
        1688        2.74     1.29865   0.0361262
        1689        4.42      1.3005    0.036152
        1690        1.16     1.30041   0.0361307
        1691         6.4     1.30343    0.036235
        1692           5     1.30561   0.0362794
        1693           1     1.30543   0.0362584
        1694        0.18     1.30477   0.0362431
        1695        2.32     1.30537   0.0362267
        1696        0.26     1.30475   0.0362105
        1697        0.64     1.30436   0.0361913
        1698        1.96     1.30475   0.0361721
        1699           0     1.30398   0.0361589
        1700        3.38      1.3052   0.0361583
        1701        5.92     1.30791   0.0362387
        1702        5.38     1.31031   0.0362963
        1703        2.26     1.31086   0.0362792
        1704         1.6     1.31103   0.0362583
        1705        0.26     1.31042   0.0362423
        1706        4.42     1.31224   0.0362669
        1707        1.22     1.31219   0.0362457
        1708        3.24     1.31331    0.036242
        1709        1.78     1.31359   0.0362218
        1710        0.82      1.3133   0.0362018
        1711         1.7     1.31352   0.0361813
        1712        2.26     1.31408   0.0361644
        1713        2.18     1.31458   0.0361469
        1714           5     1.31673   0.0361897
        1715        2.02     1.31714   0.0361709
        1716        0.74     1.31681   0.0361514
        1717         1.7     1.31703    0.036131
        1718         0.4      1.3165   0.0361139
        1719        0.68     1.31613   0.0360948
        1720         0.1     1.31542   0.0360807
        1721        0.18     1.31476   0.0360658
        1722        1.46     1.31484    0.036045
        1723           1     1.31466   0.0360245
        1724        1.78     1.31493   0.0360046
        1725        0.04     1.31419   0.0359913
        1726        0.02     1.31344   0.0359783
        1727        0.08     1.31273   0.0359645
        1728        0.68     1.31236   0.0359456
        1729         0.1     1.31166   0.0359316
        1730         0.1     1.31096   0.0359177
        1731        0.74     1.31063   0.0358985
        1732         0.9     1.31039   0.0358785
        1733         0.5     1.30992   0.0358609
        1734        0.34     1.30937   0.0358446
        1735        0.68       1.309   0.0358257
        1736        1.04     1.30885   0.0358054
        1737        1.22      1.3088   0.0357848
        1738        0.32     1.30823   0.0357688
        1739        1.62     1.30841   0.0357487
        1740         0.8     1.30811   0.0357293
        1741        4.42      1.3099   0.0357535
        1742        0.36     1.30936   0.0357371
        1743        0.02     1.30862   0.0357243
        1744        3.56     1.30991   0.0357271
        1745         0.8     1.30962   0.0357078
        1746        0.36     1.30907   0.0356915
        1747        0.64     1.30869   0.0356731
        1748         0.4     1.30817   0.0356565
        1749        0.16     1.30751   0.0356422
        1750           0     1.30677   0.0356296
        1751        0.04     1.30604   0.0356166
        1752         1.3     1.30604   0.0355963
        1753        0.58     1.30562   0.0355784
        1754         0.1     1.30494   0.0355647
        1755         2.9     1.30585   0.0355561
        1756         1.6     1.30601   0.0355362
        1757        0.68     1.30566   0.0355178
        1758         1.3     1.30565   0.0354976
        1759        0.52     1.30521   0.0354802
        1760         0.8     1.30492   0.0354612
        1761        0.16     1.30427   0.0354471
        1762        0.18     1.30363   0.0354327
        1763        0.58     1.30322    0.035415
        1764         0.5     1.30277   0.0353978
        1765        0.02     1.30204   0.0353852
        1766        1.06      1.3019   0.0353654
        1767        0.52     1.30146   0.0353482
        1768        0.34     1.30092   0.0353324
        1769        1.06     1.30078   0.0353127
        1770        0.74     1.30046   0.0352941
        1771         0.5     1.30001   0.0352771
        1772        1.16     1.29993   0.0352573
        1773         0.5     1.29948   0.0352403
        1774        0.82     1.29921   0.0352215
        1775        0.04      1.2985   0.0352088
        1776        0.52     1.29806   0.0351917
        1777        0.08     1.29738   0.0351785
        1778           2     1.29777    0.035161
        1779        1.46     1.29786   0.0351413
        1780        0.08     1.29718   0.0351282
        1781        2.72     1.29798   0.0351176
        1782        1.48     1.29808    0.035098
        1783        0.58     1.29768   0.0350807
        1784        0.68     1.29733   0.0350627
        1785        0.04     1.29663   0.0350501
        1786        0.16     1.29599   0.0350363
        1787         1.3     1.29599   0.0350167
        1788        0.02     1.29528   0.0350044
        1789        4.04     1.29681   0.0350184
        1790        0.68     1.29647   0.0350005
        1791        0.68     1.29613   0.0349827
        1792        0.58     1.29573   0.0349655
        1793         0.9      1.2955   0.0349467
        1794        0.02     1.29479   0.0349344
        1795         1.6     1.29496   0.0349154
        1796        0.26     1.29439   0.0349007
        1797        0.18     1.29377   0.0348868
        1798           0     1.29305   0.0348748
        1799         1.6     1.29322   0.0348558
        1800        2.72     1.29401   0.0348455
        1801        2.12     1.29447   0.0348291
        1802         1.3     1.29447   0.0348098
        1803         2.9     1.29536   0.0348019
        1804        0.58     1.29497   0.0347848
        1805         0.1      1.2943   0.0347719
        1806        0.72     1.29399   0.0347541
        1807        1.06     1.29386   0.0347351
        1808        2.56     1.29456   0.0347229
        1809        1.46     1.29465   0.0347039
        1810        0.82     1.29439   0.0346857
        1811        0.04     1.29369   0.0346734
        1812         0.5     1.29326   0.0346571
        1813         0.9     1.29304   0.0346386
        1814         2.9     1.29393   0.0346309
        1815        2.92     1.29482   0.0346234
        1816         1.6     1.29499   0.0346047
        1817        0.02     1.29429   0.0345928
        1818         2.5     1.29495   0.0345801
        1819           1     1.29479   0.0345615
        1820        0.02     1.29409   0.0345496
        1821        0.08     1.29342    0.034537
        1822         2.6     1.29414   0.0345255
        1823        4.42     1.29585   0.0345491
        1824        1.22     1.29581   0.0345302
        1825         0.8     1.29554   0.0345124
        1826           2     1.29593   0.0344956
        1827         0.9     1.29571   0.0344774
        1828        0.52     1.29528   0.0344612
        1829        1.78     1.29555   0.0344434
        1830         1.8     1.29583   0.0344256
        1831        0.32     1.29529    0.034411
        1832        0.52     1.29487   0.0343948
        1833         0.5     1.29444   0.0343788
        1834        0.36     1.29393   0.0343638
        1835        2.08     1.29435   0.0343477
        1836           8     1.29801   0.0345227
        1837        1.06     1.29788   0.0345041
        1838        0.68     1.29754    0.034487
        1839        0.02     1.29685   0.0344752
        1840         0.2     1.29625   0.0344616
        1841        1.94      1.2966   0.0344447
        1842         1.7     1.29682   0.0344267
        1843        1.64       1.297   0.0344085
        1844         0.8     1.29674   0.0343909
        1845        0.26     1.29617   0.0343769
        1846        0.34     1.29566   0.0343621
        1847        0.16     1.29504    0.034349
        1848         4.5     1.29677   0.0343742
        1849        2.26      1.2973   0.0343596
        1850        1.44     1.29737   0.0343411
        1851        0.34     1.29686   0.0343264
        1852           2     1.29724     0.03431
        1853        2.56     1.29792   0.0342982
        1854        4.04      1.2994   0.0343116
        1855        0.58     1.29901   0.0342953
        1856        2.34     1.29957   0.0342814
        1857         3.7     1.30086   0.0342873
        1858        2.98     1.30177   0.0342808
        1859        3.06     1.30271   0.0342754
        1860         0.1     1.30206    0.034263
        1861         0.1     1.30142   0.0342507
        1862        1.16     1.30134   0.0342324
        1863         0.1      1.3007   0.0342201
        1864         1.3      1.3007   0.0342017
        1865         0.5     1.30027   0.0341861
        1866         0.5     1.29984   0.0341705
        1867           1     1.29968   0.0341525
        1868        1.94     1.30002    0.034136
        1869         1.7     1.30024   0.0341184
        1870        0.82     1.29998   0.0341011
        1871        0.64     1.29963   0.0340847
        1872        0.82     1.29937   0.0340675
        1873         0.9     1.29916   0.0340499
        1874        0.18     1.29856    0.034037
        1875        1.46     1.29865    0.034019
        1876        0.68     1.29832   0.0340024
        1877        4.16     1.29984   0.0340185
        1878        4.16     1.30136   0.0340344
        1879        0.34     1.30085   0.0340202
        1880        0.26      1.3003   0.0340066
        1881        0.82     1.30004   0.0339895
        1882         1.3     1.30004   0.0339714
        1883        0.36     1.29954    0.033957
        1884         5.3     1.30167   0.0340053
        1885        1.28     1.30166   0.0339873
        1886         2.9      1.3025   0.0339798
        1887         0.5     1.30208   0.0339645
        1888         1.6     1.30224   0.0339469
        1889        0.34     1.30173   0.0339327
        1890         0.5      1.3013   0.0339174
        1891        0.68     1.30097   0.0339011
        1892        0.68     1.30064   0.0338847
        1893        0.52     1.30023   0.0338693
        1894        0.74     1.29994   0.0338527
        1895        2.98     1.30082   0.0338465
        1896         1.6     1.30098    0.033829
        1897         0.2      1.3004   0.0338162
        1898        0.16      1.2998   0.0338037
        1899         0.1     1.29917   0.0337918
        1900        1.22     1.29913    0.033774
        1901        0.34     1.29862     0.03376
        1902        0.74     1.29833   0.0337435
        1903         1.7     1.29854   0.0337265
        1904        0.36     1.29805   0.0337124
        1905        2.08     1.29846   0.0336972
        1906        1.06     1.29833   0.0336797
        1907        1.06     1.29821   0.0336623
        1908        0.26     1.29766    0.033649
        1909        0.68     1.29734    0.033633
        1910        0.82     1.29709   0.0336163
        1911         0.5     1.29667   0.0336013
        1912        1.36     1.29671   0.0335837
        1913        1.46     1.29679   0.0335663
        1914           5     1.29873   0.0336045
        1915        2.18     1.29919   0.0335901
        1916           1     1.29903   0.0335729
        1917         5.2     1.30106    0.033617
        1918        0.82     1.30081   0.0336004
        1919        1.48     1.30091    0.033583
        1920        0.74     1.30061   0.0335668
        1921        1.22     1.30057   0.0335494
        1922        0.34     1.30007   0.0335356
        1923        0.18     1.29949   0.0335232
        1924        0.04     1.29884   0.0335122
        1925        1.16     1.29876   0.0334949
        1926        0.36     1.29828    0.033481
        1927        0.52     1.29787   0.0334661
        1928        1.06     1.29775    0.033449
        1929        1.22     1.29771   0.0334317
        1930         0.4     1.29724   0.0334176
        1931         2.6     1.29792   0.0334071
        1932         0.8     1.29766   0.0333908
        1933        1.16     1.29759   0.0333736
        1934           1     1.29744   0.0333567
        1935         0.2     1.29687   0.0333443
        1936        0.32     1.29636   0.0333308
        1937         0.1     1.29575   0.0333194
        1938        0.36     1.29526   0.0333057
        1939        0.58     1.29489   0.0332905
        1940        2.26     1.29539   0.0332771
        1941        3.86     1.29671   0.0332862
        1942         2.5     1.29733   0.0332748
        1943        0.36     1.29685   0.0332612
        1944         0.2     1.29629   0.0332488
        1945        1.22     1.29625   0.0332318
        1946        0.08     1.29562   0.0332206
        1947        2.32     1.29615   0.0332077
        1948           2     1.29651   0.0331926
        1949        3.06     1.29741   0.0331879
        1950        1.78     1.29766   0.0331718
        1951        0.52     1.29726   0.0331572
        1952        0.82     1.29702   0.0331411
        1953        0.04     1.29637   0.0331304
        1954        0.08     1.29575   0.0331193
        1955        0.16     1.29517   0.0331074
        1956           1     1.29502   0.0330908
        1957        1.04     1.29489   0.0330742
        1958         1.7      1.2951    0.033058
        1959        0.82     1.29485    0.033042
        1960        0.34     1.29437   0.0330287
        1961        0.34     1.29388   0.0330154
        1962        0.34     1.29339   0.0330022
        1963         1.3      1.2934   0.0329854
        1964        2.34     1.29393   0.0329729
        1965        0.72     1.29364   0.0329574
        1966        3.24     1.29463   0.0329555
        1967         6.8     1.29743   0.0330574
        1968           4      1.2988   0.0330691
        1969         0.9      1.2986   0.0330529
        1970        0.26     1.29807   0.0330404
        1971        1.44     1.29814   0.0330237
        1972        0.18     1.29758   0.0330118
        1973         0.2     1.29702   0.0329997
        1974        1.16     1.29695   0.0329831
        1975        1.06     1.29683   0.0329666
        1976        2.92     1.29765   0.0329602
        1977         1.3     1.29765   0.0329435
        1978        0.02     1.29701   0.0329332
        1979         0.2     1.29645   0.0329212
        1980        0.18     1.29589   0.0329094
        1981         0.2     1.29534   0.0328974
        1982        0.02     1.29469   0.0328871
        1983        0.16     1.29412   0.0328755
        1984         0.4     1.29367    0.032862
        1985        0.36      1.2932   0.0328489
        1986         1.7      1.2934    0.032833
        1987         0.2     1.29285    0.032821
        1988        0.58     1.29249   0.0328065
        1989         0.1      1.2919   0.0327955
        1990        1.94     1.29222   0.0327806
        1991           1     1.29207   0.0327645
        1992        0.08     1.29147   0.0327537
        1993        0.26     1.29095   0.0327413
        1994         0.5     1.29055   0.0327273
        1995        1.22     1.29052   0.0327109
        1996         0.5     1.29012   0.0326969
        1997         0.2     1.28957   0.0326851
        1998         0.1     1.28898   0.0326742
        1999         2.6     1.28963   0.0326644
        2000        0.34     1.28916   0.0326515
        2001        0.82     1.28893   0.0326361
        2002         0.5     1.28853   0.0326221
        2003         1.8     1.28879   0.0326069
        2004        0.26     1.28827   0.0325946
        2005        0.68     1.28797   0.0325798
        2006        1.78     1.28822   0.0325645
        2007        0.52     1.28783   0.0325505
        2008        0.16     1.28727   0.0325391
        2009        0.72     1.28699   0.0325241
        2010         0.8     1.28675   0.0325089
        2011         1.6      1.2869   0.0324931
        2012        0.08      1.2863   0.0324825
        2013         0.2     1.28576   0.0324708
        2014        0.64     1.28544   0.0324563
        2015        0.64     1.28512   0.0324417
        2016           2     1.28548   0.0324276
        2017           5     1.28732   0.0324638
        2018        4.42     1.28887   0.0324848
        2019         3.7     1.29006   0.0324906
        2020         5.3     1.29205   0.0325351
        2021         2.9     1.29285   0.0325288
        2022        0.26     1.29233   0.0325167
        2023        1.46     1.29242   0.0325007
        2024           1     1.29227    0.032485
        2025        0.18     1.29172   0.0324736
        2026         0.2     1.29118    0.032462
        2027        2.74      1.2919   0.0324539
        2028         1.7      1.2921   0.0324385
        2029        0.52     1.29172   0.0324247
        2030        0.26     1.29121   0.0324127
        2031        1.46     1.29129   0.0323969
        2032        0.18     1.29075   0.0323856
        2033         0.2     1.29021   0.0323741
        2034        0.58     1.28986     0.03236
        2035        0.68     1.28956   0.0323455
        2036        0.36     1.28911   0.0323329
        2037        0.26      1.2886   0.0323209
        2038         0.1     1.28802   0.0323103
        2039        0.52     1.28764   0.0322967
        2040        2.34     1.28816    0.032285
        2041        0.34     1.28769   0.0322725
        2042         0.5     1.28731    0.032259
        2043        0.26      1.2868   0.0322471
        2044         0.1     1.28622   0.0322366
        2045        0.58     1.28588   0.0322227
        2046         1.8     1.28613   0.0322079
        2047        1.16     1.28607   0.0321922
        2048        1.04     1.28595   0.0321767
        2049        0.02     1.28533    0.032167
        2050        2.72     1.28603   0.0321589
        2051           1     1.28589   0.0321435
        2052        4.42     1.28742   0.0321641
        2053         0.2     1.28689   0.0321528
        2054        0.26     1.28639    0.032141
        2055        0.68     1.28609   0.0321267
        2056        0.16     1.28554   0.0321158
        2057        0.34     1.28509   0.0321035
        2058         2.5     1.28568   0.0320933
        2059        2.02     1.28603   0.0320797
        2060        1.06     1.28592   0.0320643
        2061        1.78     1.28616   0.0320496
        2062        1.36      1.2862   0.0320341
        2063         2.9     1.28698   0.0320281
        2064         2.6     1.28762   0.0320189
        2065        4.16     1.28901   0.0320336
        2066        4.84     1.29073   0.0320642
        2067         3.7     1.29189   0.0320699
        2068         5.3     1.29383   0.0321129
        2069        2.08     1.29421   0.0320996
        2070         1.7     1.29441   0.0320847
        2071         1.3     1.29441   0.0320692
        2072        1.46     1.29449   0.0320538
        2073         1.8     1.29473   0.0320393
        2074        0.26     1.29423   0.0320277
        2075         0.2     1.29371   0.0320166
        2076         0.1     1.29313   0.0320064
        2077        0.82      1.2929   0.0319918
        2078         1.6     1.29305   0.0319767
        2079        1.16     1.29299   0.0319614
        2080        0.64     1.29267   0.0319476
        2081        1.78     1.29291   0.0319331
        2082        4.04     1.29423    0.031945
        2083        3.28     1.29518   0.0319439
        2084           5     1.29696    0.031978
        2085        0.08     1.29637    0.031968
        2086         0.4     1.29594   0.0319555
        2087         1.7     1.29614   0.0319408
        2088        1.78     1.29637   0.0319264
        2089         0.9     1.29618   0.0319116
        2090        0.82     1.29595   0.0318972
        2091         2.9     1.29672   0.0318911
        2092        0.58     1.29638   0.0318777
        2093        0.26     1.29588   0.0318664
        2094         1.6     1.29603   0.0318515
        2095       10.88      1.3006   0.0321631
        2096        1.04     1.30048    0.032148
        2097         0.2     1.29995    0.032137
        2098        0.16     1.29941   0.0321262
        2099        0.02      1.2988   0.0321167
        2100         0.1     1.29823   0.0321065
        2101        0.16     1.29769   0.0320958
        2102        1.04     1.29756   0.0320807
        2103        0.16     1.29702     0.03207
        2104        1.48     1.29711   0.0320549
        2105         0.4     1.29668   0.0320425
        2106        0.26     1.29619   0.0320311
        2107        0.04      1.2956   0.0320214
        2108         0.4     1.29517   0.0320091
        2109         0.4     1.29475   0.0319967
        2110        0.98      1.2946   0.0319819
        2111           1     1.29446    0.031967
        2112        0.82     1.29423   0.0319527
        2113        3.62     1.29533   0.0319565
        2114        6.34     1.29772   0.0320304
        2115        2.02     1.29806   0.0320171
        2116        1.22     1.29802   0.0320019
        2117        0.82      1.2978   0.0319876
        2118        1.22     1.29776   0.0319725
        2119        5.22     1.29961    0.032011
        2120        4.42     1.30108   0.0320297
        2121        0.68     1.30079    0.032016
        2122         0.5     1.30041   0.0320031
        2123        0.34     1.29996   0.0319912
        2124        0.74      1.2997   0.0319772
        2125        0.68     1.29941   0.0319635
        2126         1.6     1.29955   0.0319488
        2127        0.32     1.29909   0.0319371
        2128         2.5     1.29965   0.0319271
        2129           2     1.29998   0.0319138
        2130        0.34     1.29953    0.031902
        2131         0.8      1.2993   0.0318879
        2132        2.12     1.29968   0.0318752
        2133         0.9     1.29949   0.0318608
        2134        1.06     1.29938   0.0318461
        2135           0     1.29877    0.031837
        2136        1.94     1.29907   0.0318235
        2137         0.1     1.29851   0.0318136
        2138         0.2       1.298   0.0318028
        2139        0.16     1.29747   0.0317924
        2140        0.26     1.29698   0.0317813
        2141        0.72     1.29671   0.0317676
        2142        3.88     1.29792   0.0317756
        2143       12.34     1.30307   0.0321758
        2144        3.14     1.30393   0.0321722
        2145        2.34     1.30441   0.0321609
        2146        2.34     1.30489   0.0321495
        2147           4     1.30615    0.032159
        2148        3.24     1.30705   0.0321566
        2149        1.22     1.30701   0.0321417
        2150        2.26     1.30745   0.0321298
        2151           0     1.30684   0.0321206
        2152        0.52     1.30648   0.0321078
        2153        1.94     1.30677   0.0320942
        2154         0.1     1.30621   0.0320842
        2155        1.16     1.30614   0.0320694
        2156        0.16     1.30561   0.0320589
        2157        0.26     1.30513   0.0320477
        2158           1     1.30499   0.0320332
        2159        0.26      1.3045    0.032022
        2160        0.04     1.30392   0.0320125
        2161        1.06      1.3038   0.0319979
        2162        1.28     1.30379   0.0319831
        2163        1.46     1.30387   0.0319684
        2164           8     1.30696    0.032103
        2165        2.02     1.30729   0.0320899
        2166           1     1.30715   0.0320754
        2167        0.32     1.30669   0.0320638
        2168        0.34     1.30625   0.0320521
        2169        0.08     1.30568   0.0320424
        2170         0.1     1.30512   0.0320324
        2171        0.82      1.3049   0.0320184
        2172         0.1     1.30435   0.0320085
        2173         0.4     1.30393   0.0319965
        2174        2.26     1.30437   0.0319848
        2175         1.6     1.30451   0.0319704
        2176         4.5     1.30597   0.0319894
        2177        1.78     1.30619   0.0319754
        2178         7.4     1.30899   0.0320829
        2179         5.2     1.31078   0.0321178
        2180         1.7     1.31095   0.0321036
        2181         4.1     1.31223   0.0321144
        2182           5     1.31392   0.0321441
        2183        2.26     1.31436   0.0321323
        2184         0.1      1.3138   0.0321224
        2185        0.68     1.31351    0.032109
        2186           1     1.31337   0.0320946
        2187         2.6     1.31396   0.0320853
        2188         0.1      1.3134   0.0320755
        2189         0.5     1.31303    0.032063
        2190         0.5     1.31266   0.0320505
        2191         2.5      1.3132   0.0320404
        2192        0.08     1.31264   0.0320307
        2193        1.64     1.31279   0.0320165
        2194         0.4     1.31237   0.0320046
        2195        1.22     1.31233     0.03199
        2196        2.34      1.3128   0.0319789
        2197        0.52     1.31244   0.0319664
        2198        0.18     1.31192    0.031956
        2199        0.04     1.31134   0.0319467
        2200        0.82     1.31112   0.0319329
        2201        0.64     1.31081   0.0319199
        2202         0.5     1.31045   0.0319075
        2203         0.1      1.3099   0.0318978
        2204         0.4     1.30948    0.031886
        2205         0.5     1.30912   0.0318736
        2206        0.08     1.30856    0.031864
        2207        0.34     1.30812   0.0318526
        2208         0.8     1.30789    0.031839
        2209        1.22     1.30785   0.0318246
        2210        3.28     1.30874   0.0318227
        2211        1.04     1.30862   0.0318086
        2212         0.2     1.30812   0.0317982
        2213        0.02     1.30754   0.0317891
        2214        0.32     1.30709   0.0317779
        2215        1.48     1.30717   0.0317636
        2216         0.4     1.30676   0.0317519
        2217        5.54     1.30867    0.031795
        2218         1.7     1.30885   0.0317811
        2219           1     1.30871   0.0317671
        2220        0.32     1.30826   0.0317559
        2221        0.68     1.30798   0.0317429
        2222         0.1     1.30743   0.0317333
        2223        0.68     1.30715   0.0317202
        2224        3.28     1.30804   0.0317184
        2225        1.22       1.308   0.0317041
        2226        0.34     1.30757   0.0316929
        2227        0.26     1.30709   0.0316821
        2228        0.04     1.30653    0.031673
        2229        1.16     1.30646   0.0316589
        2230           2     1.30677   0.0316462
        2231        0.26      1.3063   0.0316355
        2232        1.78     1.30651   0.0316221
        2233         8.1     1.30956   0.0317539
        2234        1.78     1.30977   0.0317404
        2235           1     1.30963   0.0317265
        2236         0.5     1.30927   0.0317144
        2237           0     1.30868   0.0317056
        2238        0.08     1.30813   0.0316962
        2239        0.18     1.30763    0.031686
        2240        0.34      1.3072   0.0316748
        2241        0.36     1.30677   0.0316635
        2242        0.74     1.30652   0.0316504
        2243        1.04      1.3064   0.0316365
        2244         0.1     1.30586    0.031627
        2245        2.56     1.30642   0.0316178
        2246        4.36     1.30778    0.031633
        2247        0.72     1.30752     0.03162
        2248        0.34     1.30709   0.0316088
        2249        1.64     1.30724   0.0315951
        2250         0.5     1.30688   0.0315831
        2251         0.1     1.30634   0.0315736
        2252        3.14     1.30716   0.0315701
        2253         0.9     1.30698   0.0315566
        2254         0.5     1.30662   0.0315446
        2255         5.8     1.30861   0.0315935
        2256         2.5     1.30914   0.0315839
        2257        0.98     1.30899   0.0315703
        2258         3.6     1.31001   0.0315726
        2259        4.04     1.31122   0.0315817
        2260        3.28     1.31209   0.0315798
        2261        5.76     1.31406    0.031627
        2262        2.92     1.31477    0.031621
        2263        4.88     1.31634   0.0316463
        2264         1.6     1.31647   0.0316325
        2265        1.22     1.31642   0.0316186
        2266        0.68     1.31614   0.0316059
        2267        0.68     1.31586   0.0315932
        2268         0.5      1.3155   0.0315813
        2269        0.02     1.31493   0.0315726
        2270        0.04     1.31437   0.0315636
        2271        0.52     1.31402   0.0315517
        2272        0.18     1.31352   0.0315417
        2273         1.8     1.31374   0.0315286
        2274        1.62     1.31387    0.031515
        2275        0.36     1.31345   0.0315039
        2276        3.86     1.31457     0.03151
        2277         2.5     1.31509   0.0315004
        2278        3.28     1.31595   0.0314984
        2279         6.5     1.31823   0.0315666
        2280        3.38     1.31913   0.0315657
        2281         0.4     1.31873   0.0315545
        2282        0.08     1.31819   0.0315453
        2283         0.4     1.31778    0.031534
        2284        3.62     1.31879   0.0315363
        2285        2.18     1.31917   0.0315248
