#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         698       -0.44   -0.460802  0.00373779
         699        -0.4   -0.460715  0.00373345
         700        -0.6   -0.460914  0.00373342
         701       -0.52   -0.460999  0.00372904
         702       -0.44   -0.460969  0.00372385
         703        -0.4   -0.460882  0.00371956
         704       -0.52   -0.460966  0.00371523
         705        -0.6   -0.461163  0.00371519
         706        -0.4   -0.461076  0.00371094
         707       -0.48   -0.461103  0.00370578
         708       -0.36    -0.46096   0.0037033
         709       -0.52   -0.461044  0.00369901
         710       -0.44   -0.461014  0.00369392
         711       -0.48   -0.461041  0.00368882
         712        -0.4   -0.460955  0.00368464
         713       -0.36   -0.460813  0.00368219
         714       -0.44   -0.460784  0.00367715
         715       -0.48   -0.460811   0.0036721
         716       -0.44   -0.460782  0.00366709
         717        -0.4   -0.460697  0.00366295
         718       -0.44   -0.460669  0.00365797
         719       -0.48   -0.460695  0.00365298
         720       -0.44   -0.460667  0.00364802
         721       -0.36   -0.460527  0.00364563
         722       -0.48   -0.460554  0.00364068
         723        -0.4    -0.46047  0.00363661
         724       -0.56   -0.460608  0.00363418
         725       -0.44   -0.460579  0.00362928
         726       -0.32   -0.460386  0.00362944
         727       -0.32   -0.460193  0.00362958
         728       -0.36   -0.460055  0.00362721
         729       -0.48   -0.460082  0.00362233
         730       -0.36   -0.459945  0.00361996
         731       -0.48   -0.459973  0.00361512
         732       -0.44   -0.459945  0.00361028
         733       -0.48   -0.459973  0.00360546
         734       -0.44   -0.459946  0.00360065
         735       -0.52   -0.460027  0.00359668
         736       -0.28   -0.459783   0.0036001
         737        -0.6   -0.459973  0.00360024
         738       -0.44   -0.459946  0.00359546
         739       -0.36   -0.459811  0.00359314
         740        -0.4    -0.45973  0.00358919
         741       -0.48   -0.459757  0.00358445
         742       -0.64       -0.46  0.00358784
         743       -0.44   -0.459973  0.00358312
         744       -0.56   -0.460108  0.00358082
         745       -0.52   -0.460188  0.00357692
         746       -0.48   -0.460214  0.00357222
         747       -0.52   -0.460295  0.00356833
         748       -0.28   -0.460053   0.0035717
         749        -0.6    -0.46024  0.00357181
         750       -0.36   -0.460107  0.00356955
         751        -0.4   -0.460027  0.00356569
         752       -0.48   -0.460053  0.00356105
         753       -0.44   -0.460027  0.00355642
         754        -0.6   -0.460212  0.00355655
         755       -0.48   -0.460238  0.00355193
         756       -0.44   -0.460212  0.00354733
         757       -0.36   -0.460079  0.00354512
         758       -0.52   -0.460158  0.00354132
         759        -0.4   -0.460079  0.00353754
         760       -0.48   -0.460105  0.00353298
         761       -0.36   -0.459974  0.00353079
         762       -0.56   -0.460105   0.0035286
         763        -0.4   -0.460026  0.00352485
         764       -0.44       -0.46  0.00352033
         765       -0.52   -0.460078  0.00351661
         766       -0.48   -0.460104  0.00351211
         767       -0.44   -0.460078  0.00350763
         768        -0.4       -0.46  0.00350394
         769       -0.44   -0.459974  0.00349948
         770       -0.56   -0.460104  0.00349734
         771       -0.44   -0.460078   0.0034929
         772        -0.4       -0.46  0.00348924
         773       -0.36   -0.459871  0.00348713
         774       -0.48   -0.459897  0.00348272
         775        -0.4   -0.459819  0.00347908
         776       -0.48   -0.459845   0.0034747
         777       -0.36   -0.459717   0.0034726
         778       -0.24   -0.459434   0.0034796
         779       -0.28   -0.459204  0.00348275
         780       -0.52   -0.459282  0.00347916
         781       -0.44   -0.459257  0.00347479
         782       -0.36    -0.45913  0.00347266
         783        -0.4   -0.459055  0.00346905
         784       -0.56   -0.459184  0.00346701
         785       -0.52   -0.459261  0.00346346
         786       -0.52   -0.459338  0.00345992
         787       -0.64   -0.459568  0.00346313
         788       -0.64   -0.459797   0.0034663
         789       -0.56   -0.459924  0.00346423
         790       -0.72   -0.460253  0.00347545
         791       -0.64    -0.46048  0.00347848
         792       -0.36   -0.460354   0.0034764
         793       -0.48   -0.460378   0.0034721
         794       -0.44   -0.460353  0.00346782
         795        -0.6   -0.460528  0.00346791
         796       -0.56   -0.460653   0.0034658
         797       -0.48   -0.460678  0.00346154
         798       -0.52   -0.460752    0.003458
         799        -0.4   -0.460676  0.00345451
         800       -0.44    -0.46065  0.00345029
         801       -0.44   -0.460624  0.00344607
         802       -0.52   -0.460698  0.00344257
         803       -0.52   -0.460772  0.00343908
         804        -0.4   -0.460697  0.00343563
         805       -0.32   -0.460522  0.00343581
         806       -0.48   -0.460546  0.00343163
         807       -0.56   -0.460669  0.00342959
         808       -0.36   -0.460545  0.00342761
         809       -0.48   -0.460569  0.00342345
         810       -0.52   -0.460642  0.00342001
         811       -0.52   -0.460715  0.00341658
         812       -0.36   -0.460591  0.00341462
         813       -0.44   -0.460566  0.00341052
         814       -0.36   -0.460442  0.00340856
         815       -0.52   -0.460515  0.00340516
         816       -0.48   -0.460539  0.00340107
         817        -0.6    -0.46071  0.00340119
         818       -0.32   -0.460538  0.00340138
         819       -0.28   -0.460317  0.00340436
         820       -0.44   -0.460293   0.0034003
         821        -0.6   -0.460463  0.00340042
         822       -0.68    -0.46073  0.00340675
         823       -0.52   -0.460802  0.00340337
         824       -0.32   -0.460631  0.00340353
         825       -0.48   -0.460655  0.00339949
         826       -0.44    -0.46063  0.00339546
         827        -0.6   -0.460798  0.00339554
         828       -0.32   -0.460628  0.00339569
         829       -0.52     -0.4607  0.00339235
         830       -0.48   -0.460723  0.00338834
         831        -0.6    -0.46089  0.00338841
         832       -0.52   -0.460962  0.00338508
         833       -0.48   -0.460984  0.00338109
         834       -0.52   -0.461055  0.00337778
         835        -0.4   -0.460982  0.00337453
         836        -0.4   -0.460909  0.00337128
         837        -0.4   -0.460836  0.00336803
         838       -0.44   -0.460811  0.00336411
         839       -0.32   -0.460644  0.00336428
         840       -0.68   -0.460905   0.0033704
         841       -0.56   -0.461023  0.00336845
         842       -0.56    -0.46114   0.0033665
         843       -0.64   -0.461352  0.00336918
         844       -0.44   -0.461327  0.00336529
         845       -0.48   -0.461349  0.00336138
         846       -0.44   -0.461324   0.0033575
         847        -0.6   -0.461488  0.00335752
         848       -0.64   -0.461698  0.00336016
         849       -0.56   -0.461814  0.00335819
         850       -0.36   -0.461694  0.00335638
         851       -0.32   -0.461528  0.00335656
         852        -0.4   -0.461455   0.0033534
         853        -0.4   -0.461383  0.00335024
         854        -0.4   -0.461311  0.00334709
         855        -0.4    -0.46124  0.00334394
         856        -0.4   -0.461168   0.0033408
         857       -0.52   -0.461237  0.00333761
         858       -0.68   -0.461492  0.00334344
         859       -0.48   -0.461513  0.00333962
         860        -0.6   -0.461674  0.00333962
         861       -0.56   -0.461789  0.00333769
         862       -0.48    -0.46181  0.00333388
         863       -0.48   -0.461831  0.00333009
         864       -0.48   -0.461852   0.0033263
         865       -0.44   -0.461827  0.00332255
         866       -0.36   -0.461709  0.00332079
         867       -0.32   -0.461546  0.00332098
         868       -0.32   -0.461382  0.00332116
         869       -0.36   -0.461266  0.00331939
         870       -0.44   -0.461241  0.00331566
         871       -0.36   -0.461125  0.00331389
         872       -0.48   -0.461147  0.00331016
         873       -0.32   -0.460985  0.00331032
         874       -0.36    -0.46087  0.00330854
         875       -0.52   -0.460937  0.00330545
         876       -0.48   -0.460959  0.00330175
         877       -0.52   -0.461026  0.00329867
         878       -0.52   -0.461093   0.0032956
         879        -0.4   -0.461024  0.00329258
         880       -0.44      -0.461  0.00328893
         881       -0.44   -0.460976  0.00328528
         882       -0.44   -0.460952  0.00328164
         883       -0.64   -0.461155  0.00328418
         884       -0.64   -0.461357  0.00328669
         885       -0.44   -0.461333  0.00328307
         886       -0.56   -0.461445  0.00328125
         887       -0.52   -0.461511  0.00327822
         888       -0.52   -0.461577  0.00327519
         889       -0.68   -0.461822  0.00328071
         890       -0.52   -0.461888  0.00327767
         891       -0.36   -0.461773  0.00327599
         892       -0.56   -0.461883  0.00327416
         893       -0.56   -0.461993  0.00327234
         894        -0.4   -0.461924  0.00326941
         895       -0.44   -0.461899  0.00326585
         896        -0.4    -0.46183  0.00326294
         897       -0.76   -0.462163  0.00327619
         898       -0.56   -0.462272  0.00327435
         899       -0.56    -0.46238  0.00327251
         900       -0.32   -0.462222   0.0032727
         901       -0.52   -0.462286   0.0032697
         902       -0.24    -0.46204  0.00327534
         903        -0.6   -0.462193  0.00327528
         904       -0.56   -0.462301  0.00327344
         905       -0.24   -0.462055  0.00327903
         906        -0.4   -0.461987  0.00327612
         907       -0.28   -0.461786  0.00327865
         908       -0.24   -0.461542  0.00328413
         909        -0.6   -0.461694  0.00328404
         910        -0.4   -0.461626  0.00328113
         911       -0.28   -0.461427  0.00328358
         912       -0.52   -0.461491  0.00328061
         913       -0.36    -0.46138   0.0032789
         914       -0.36   -0.461269  0.00327719
         915        -0.6   -0.461421  0.00327711
         916       -0.68   -0.461659  0.00328221
         917       -0.44   -0.461636  0.00327872
         918       -0.32   -0.461481  0.00327877
         919       -0.32   -0.461328  0.00327882
         920       -0.44   -0.461304  0.00327534
         921       -0.52   -0.461368   0.0032724
         922       -0.36   -0.461258   0.0032707
         923       -0.44   -0.461235  0.00326723
         924        -0.4   -0.461169  0.00326437
         925       -0.44   -0.461146  0.00326092
         926        -0.4    -0.46108  0.00325807
         927       -0.28   -0.460885  0.00326041
         928       -0.56   -0.460991  0.00325864
         929       -0.48   -0.461012   0.0032552
         930       -0.32    -0.46086  0.00325523
         931       -0.44   -0.460838  0.00325181
         932       -0.48   -0.460858  0.00324838
         933        -0.4   -0.460793  0.00324556
         934       -0.44   -0.460771  0.00324216
         935       -0.56   -0.460877  0.00324043
         936       -0.52    -0.46094  0.00323758
         937       -0.28   -0.460747  0.00323988
         938       -0.44   -0.460725   0.0032365
         939       -0.48   -0.460745  0.00323312
         940       -0.48   -0.460766  0.00322974
         941        -0.4   -0.460701  0.00322696
         942       -0.44   -0.460679  0.00322361
         943       -0.36   -0.460573  0.00322196
         944       -0.28   -0.460381  0.00322422
         945       -0.28    -0.46019  0.00322645
         946       -0.28       -0.46  0.00322866
         947       -0.44   -0.459979  0.00322532
         948        -0.6   -0.460127  0.00322529
         949       -0.48   -0.460148  0.00322196
         950       -0.52   -0.460211  0.00321919
         951       -0.56   -0.460315  0.00321751
         952       -0.48   -0.460336   0.0032142
         953       -0.52   -0.460399  0.00321144
         954       -0.52   -0.460461  0.00320868
         955        -0.6   -0.460607  0.00320864
         956        -0.4   -0.460544  0.00320591
         957       -0.52   -0.460606  0.00320316
         958       -0.56    -0.46071   0.0032015
         959       -0.44   -0.460688  0.00319823
         960       -0.28     -0.4605  0.00320044
         961       -0.44   -0.460479  0.00319718
         962       -0.28   -0.460291  0.00319935
         963        -0.4   -0.460228  0.00319664
         964       -0.44   -0.460207   0.0031934
         965       -0.48   -0.460228  0.00319015
         966       -0.48   -0.460248  0.00318692
         967       -0.28   -0.460062  0.00318907
         968       -0.56   -0.460165  0.00318744
         969       -0.44   -0.460144  0.00318422
         970       -0.52   -0.460206  0.00318154
         971       -0.36   -0.460103  0.00317993
         972       -0.44   -0.460082  0.00317673
         973       -0.64   -0.460267  0.00317884
         974       -0.52   -0.460329  0.00317617
         975        -0.6   -0.460472  0.00317614
         976       -0.52   -0.460533  0.00317347
         977       -0.48   -0.460553  0.00317029
         978       -0.56   -0.460654  0.00316868
         979       -0.36   -0.460552  0.00316711
         980       -0.44   -0.460531  0.00316394
         981       -0.36   -0.460428  0.00316238
         982       -0.44   -0.460407  0.00315923
         983       -0.44   -0.460387  0.00315608
         984       -0.44   -0.460366  0.00315294
         985       -0.44   -0.460345  0.00314981
         986       -0.68   -0.460568  0.00315448
         987       -0.48   -0.460588  0.00315135
         988       -0.48   -0.460607  0.00314822
         989       -0.44   -0.460586   0.0031451
         990       -0.44   -0.460566    0.003142
         991       -0.52   -0.460626   0.0031394
         992       -0.36   -0.460524  0.00313787
         993       -0.44   -0.460504  0.00313478
         994       -0.48   -0.460523  0.00313169
         995       -0.68   -0.460744   0.0031363
         996       -0.56   -0.460843  0.00313473
         997        -0.4   -0.460782  0.00313218
         998       -0.48   -0.460802   0.0031291
         999       -0.36   -0.460701   0.0031276
        1000        -0.4    -0.46064  0.00312506
        1001       -0.48   -0.460659    0.003122
        1002        -0.4   -0.460599  0.00311947
        1003       -0.56   -0.460698  0.00311793
        1004        -0.4   -0.460637  0.00311541
        1005       -0.32   -0.460498  0.00311545
        1006       -0.28   -0.460318  0.00311752
        1007       -0.52   -0.460377  0.00311499
        1008       -0.64   -0.460556  0.00311699
        1009       -0.48   -0.460575  0.00311396
        1010       -0.36   -0.460475  0.00311247
        1011       -0.48   -0.460495  0.00310945
        1012       -0.52   -0.460553  0.00310693
        1013       -0.44   -0.460533  0.00310393
        1014       -0.48   -0.460552  0.00310093
        1015       -0.48   -0.460571  0.00309793
        1016        -0.4   -0.460512  0.00309546
        1017       -0.44   -0.460492  0.00309248
        1018        -0.4   -0.460432  0.00309001
        1019        -0.4   -0.460373  0.00308755
        1020       -0.24   -0.460157  0.00309207
        1021       -0.44   -0.460137  0.00308911
        1022       -0.36   -0.460039  0.00308764
        1023       -0.36   -0.459941  0.00308617
        1024       -0.36   -0.459844   0.0030847
        1025       -0.36   -0.459746  0.00308323
        1026        -0.4   -0.459688  0.00308077
        1027       -0.28   -0.459513  0.00308273
        1028        -0.2   -0.459261  0.00309005
        1029       -0.48   -0.459281  0.00308712
        1030       -0.48   -0.459301  0.00308419
        1031       -0.56   -0.459399  0.00308274
        1032        -0.6   -0.459535  0.00308276
        1033       -0.52   -0.459593  0.00308033
        1034       -0.48   -0.459613  0.00307742
        1035       -0.68   -0.459826   0.0030818
        1036       -0.36    -0.45973  0.00308033
        1037       -0.56   -0.459826  0.00307888
        1038       -0.44   -0.459807  0.00307597
        1039        -0.6   -0.459942  0.00307597
        1040       -0.32   -0.459808  0.00307596
        1041       -0.24   -0.459597  0.00308024
        1042       -0.52   -0.459655  0.00307783
        1043       -0.36   -0.459559  0.00307636
        1044       -0.28   -0.459387  0.00307822
        1045        -0.4    -0.45933   0.0030758
        1046        -0.4   -0.459273  0.00307338
        1047        -0.4   -0.459217  0.00307097
        1048       -0.52   -0.459275  0.00306858
        1049       -0.32   -0.459142  0.00306853
        1050       -0.32    -0.45901  0.00306847
        1051       -0.48   -0.459029  0.00306561
        1052        -0.4   -0.458973  0.00306321
        1053       -0.56   -0.459069   0.0030618
        1054       -0.56   -0.459165   0.0030604
        1055        -0.4   -0.459109  0.00305801
        1056       -0.44   -0.459091  0.00305517
        1057       -0.64   -0.459262  0.00305707
        1058       -0.52   -0.459319  0.00305472
        1059       -0.48   -0.459339  0.00305189
        1060        -0.4   -0.459283  0.00304953
        1061       -0.48   -0.459303  0.00304672
        1062       -0.44   -0.459284   0.0030439
        1063       -0.44   -0.459266  0.00304109
        1064       -0.52   -0.459323  0.00303877
        1065       -0.48   -0.459343  0.00303598
        1066       -0.44   -0.459325  0.00303318
        1067       -0.32   -0.459194  0.00303315
        1068       -0.48   -0.459213  0.00303037
        1069       -0.64   -0.459383  0.00303225
        1070        -0.4   -0.459327  0.00302993
        1071       -0.36   -0.459234  0.00302852
        1072       -0.52   -0.459291  0.00302622
        1073        -0.4   -0.459236  0.00302391
        1074       -0.48   -0.459255  0.00302115
        1075       -0.64   -0.459423  0.00302302
        1076       -0.48   -0.459442  0.00302027
        1077       -0.36    -0.45935  0.00301888
        1078       -0.36   -0.459258  0.00301748
        1079       -0.36   -0.459166  0.00301609
        1080       -0.24   -0.458963  0.00302011
        1081       -0.24    -0.45876  0.00302411
        1082        -0.4   -0.458706   0.0030218
        1083       -0.52   -0.458763  0.00301954
        1084       -0.56   -0.458856   0.0030182
        1085       -0.44   -0.458839  0.00301546
        1086       -0.52   -0.458895  0.00301321
        1087       -0.48   -0.458914   0.0030105
        1088       -0.32   -0.458787  0.00301044
        1089       -0.52   -0.458843   0.0030082
        1090       -0.44   -0.458826  0.00300549
        1091       -0.44   -0.458808  0.00300279
        1092        -0.4   -0.458755  0.00300052
        1093       -0.44   -0.458737  0.00299783
        1094       -0.56    -0.45883  0.00299651
        1095       -0.48   -0.458849  0.00299384
        1096       -0.56   -0.458942  0.00299253
        1097        -0.6    -0.45907  0.00299256
        1098       -0.64   -0.459235  0.00299437
        1099       -0.48   -0.459254  0.00299171
        1100       -0.36   -0.459164  0.00299035
        1101       -0.52   -0.459219  0.00298814
        1102       -0.48   -0.459238  0.00298549
        1103       -0.36   -0.459148  0.00298414
        1104       -0.52   -0.459203  0.00298194
        1105       -0.48   -0.459222   0.0029793
        1106       -0.52   -0.459277  0.00297712
        1107        -0.6   -0.459404  0.00297714
        1108       -0.72   -0.459639  0.00298373
        1109       -0.44   -0.459621  0.00298109
        1110       -0.44   -0.459604  0.00297846
        1111       -0.56   -0.459694  0.00297715
        1112       -0.64   -0.459856  0.00297888
        1113        -0.6   -0.459982  0.00297887
        1114       -0.48       -0.46  0.00297625
        1115       -0.52   -0.460054  0.00297406
        1116       -0.52   -0.460108  0.00297188
        1117       -0.44    -0.46009  0.00296928
        1118       -0.44   -0.460072  0.00296668
        1119       -0.56   -0.460161  0.00296537
        1120        -0.4   -0.460107  0.00296321
        1121       -0.48   -0.460125  0.00296062
        1122       -0.52   -0.460178  0.00295846
        1123       -0.52   -0.460232  0.00295631
        1124       -0.56    -0.46032  0.00295501
        1125       -0.32   -0.460196  0.00295501
        1126        -0.4   -0.460142  0.00295287
        1127       -0.36   -0.460053  0.00295159
        1128       -0.36   -0.459965   0.0029503
        1129       -0.52   -0.460018  0.00294817
        1130       -0.56   -0.460106  0.00294689
        1131       -0.52   -0.460159  0.00294476
        1132       -0.48   -0.460177  0.00294221
        1133       -0.52   -0.460229  0.00294009
        1134       -0.36   -0.460141  0.00293882
        1135       -0.44   -0.460123  0.00293629
        1136       -0.36   -0.460035  0.00293502
        1137       -0.36   -0.459947  0.00293376
        1138        -0.6    -0.46007  0.00293376
        1139       -0.44   -0.460053  0.00293124
        1140       -0.44   -0.460035  0.00292872
        1141        -0.4   -0.459982  0.00292663
        1142        -0.4    -0.45993  0.00292454
        1143       -0.44   -0.459913  0.00292203
        1144       -0.48    -0.45993  0.00291953
        1145       -0.24   -0.459738  0.00292329
        1146       -0.44   -0.459721  0.00292079
        1147       -0.36   -0.459634  0.00291954
        1148       -0.28   -0.459477  0.00292118
        1149       -0.36   -0.459391  0.00291992
        1150       -0.36   -0.459304  0.00291866
        1151       -0.64   -0.459461  0.00292035
        1152       -0.52   -0.459514  0.00291828
        1153        -0.4   -0.459462  0.00291621
        1154       -0.44   -0.459445  0.00291373
        1155       -0.52   -0.459498  0.00291168
        1156       -0.52    -0.45955  0.00290963
        1157        -0.4   -0.459499  0.00290757
        1158       -0.44   -0.459482  0.00290511
        1159       -0.64   -0.459638  0.00290678
        1160       -0.48   -0.459655  0.00290432
        1161       -0.56   -0.459742  0.00290311
        1162        -0.6   -0.459862  0.00290312
        1163       -0.44   -0.459845  0.00290067
        1164       -0.44   -0.459828  0.00289823
        1165       -0.56   -0.459914  0.00289702
        1166       -0.52   -0.459966  0.00289499
        1167       -0.36    -0.45988  0.00289378
        1168       -0.36   -0.459795  0.00289256
        1169       -0.48   -0.459812  0.00289014
        1170       -0.48   -0.459829  0.00288772
        1171       -0.56   -0.459915  0.00288652
        1172       -0.44   -0.459898  0.00288411
        1173       -0.52   -0.459949  0.00288211
        1174       -0.28   -0.459796  0.00288372
        1175       -0.48   -0.459813  0.00288132
        1176       -0.24   -0.459626  0.00288493
        1177       -0.56   -0.459711  0.00288374
        1178        -0.2   -0.459491   0.0028897
        1179       -0.48   -0.459508   0.0028873
        1180       -0.44   -0.459492   0.0028849
        1181       -0.48   -0.459509  0.00288251
        1182        -0.4   -0.459459  0.00288052
        1183       -0.36   -0.459374  0.00287931
        1184        -0.4   -0.459324  0.00287731
        1185       -0.52   -0.459376  0.00287534
        1186       -0.52   -0.459427  0.00287337
        1187       -0.56   -0.459511   0.0028722
        1188       -0.44   -0.459495  0.00286983
        1189       -0.52   -0.459546  0.00286786
        1190        -0.6   -0.459664  0.00286788
        1191       -0.52   -0.459715  0.00286592
        1192       -0.56   -0.459799  0.00286475
        1193        -0.6   -0.459916  0.00286476
        1194       -0.44   -0.459899  0.00286241
        1195       -0.48   -0.459916  0.00286006
        1196       -0.36   -0.459833  0.00285889
        1197       -0.52   -0.459883  0.00285695
        1198       -0.44   -0.459866  0.00285461
        1199       -0.56    -0.45995  0.00285345
        1200        -0.6   -0.460067  0.00285346
        1201       -0.52   -0.460117  0.00285152
        1202       -0.48   -0.460133  0.00284919
        1203       -0.36    -0.46005  0.00284804
        1204        -0.4       -0.46  0.00284611
        1205       -0.32   -0.459884  0.00284612
        1206       -0.32   -0.459768  0.00284612
        1207        -0.6   -0.459884  0.00284614
        1208       -0.48   -0.459901  0.00284383
        1209       -0.36   -0.459818  0.00284268
        1210       -0.36   -0.459736  0.00284152
        1211       -0.44   -0.459719  0.00283922
        1212       -0.56   -0.459802  0.00283809
        1213       -0.32   -0.459687  0.00283809
        1214        -0.4   -0.459638  0.00283617
        1215       -0.48   -0.459654  0.00283389
        1216        -0.6    -0.45977  0.00283391
        1217        -0.6   -0.459885  0.00283392
        1218       -0.48   -0.459901  0.00283164
        1219       -0.44   -0.459885  0.00282937
        1220       -0.48   -0.459902   0.0028271
        1221       -0.48   -0.459918  0.00282483
        1222       -0.48   -0.459935  0.00282256
        1223       -0.52   -0.459984  0.00282068
        1224        -0.4   -0.459935   0.0028188
        1225       -0.36   -0.459853  0.00281768
        1226       -0.48   -0.459869  0.00281543
        1227       -0.48   -0.459886  0.00281319
        1228       -0.56   -0.459967  0.00281208
        1229        -0.6   -0.460081   0.0028121
        1230       -0.32   -0.459967  0.00281211
        1231       -0.64   -0.460114  0.00281363
        1232       -0.64    -0.46026  0.00281513
        1233       -0.52   -0.460308  0.00281327
        1234       -0.64   -0.460454  0.00281475
        1235        -0.6   -0.460567  0.00281474
        1236       -0.36   -0.460485  0.00281364
        1237        -0.4   -0.460437  0.00281179
        1238        -0.4   -0.460388  0.00280994
        1239       -0.32   -0.460274  0.00280996
        1240       -0.56   -0.460355  0.00280884
        1241        -0.4   -0.460306    0.002807
        1242       -0.64   -0.460451  0.00280847
        1243        -0.6   -0.460563  0.00280845
        1244       -0.48   -0.460579  0.00280624
        1245       -0.56   -0.460659  0.00280512
        1246       -0.56   -0.460738    0.002804
        1247       -0.48   -0.460754  0.00280179
        1248       -0.36   -0.460673  0.00280071
        1249       -0.36   -0.460592  0.00279963
        1250       -0.44   -0.460576  0.00279744
        1251       -0.36   -0.460496  0.00279636
        1252       -0.52   -0.460543  0.00279453
        1253        -0.4   -0.460495  0.00279271
        1254       -0.56   -0.460574  0.00279161
        1255        -0.4   -0.460526  0.00278981
        1256       -0.44    -0.46051  0.00278763
        1257       -0.52   -0.460557  0.00278582
        1258       -0.36   -0.460477  0.00278475
        1259       -0.44   -0.460461  0.00278259
        1260       -0.28   -0.460317  0.00278406
        1261        -0.6   -0.460428  0.00278406
        1262       -0.36   -0.460349  0.00278299
        1263       -0.52   -0.460396  0.00278118
        1264        -0.4   -0.460348  0.00277939
        1265       -0.48   -0.460364  0.00277724
        1266       -0.36   -0.460284  0.00277618
        1267        -0.4   -0.460237  0.00277439
        1268       -0.52   -0.460284  0.00277261
        1269       -0.36   -0.460205  0.00277155
        1270       -0.44   -0.460189  0.00276941
        1271       -0.56   -0.460268  0.00276834
        1272       -0.32   -0.460157  0.00276836
        1273       -0.56   -0.460236   0.0027673
        1274        -0.4   -0.460188  0.00276553
        1275       -0.48   -0.460204  0.00276341
        1276       -0.52   -0.460251  0.00276164
        1277        -0.4   -0.460204  0.00275988
        1278       -0.64   -0.460344   0.0027613
        1279       -0.52   -0.460391  0.00275954
        1280        -0.4   -0.460344  0.00275778
        1281       -0.44   -0.460328  0.00275568
        1282       -0.52   -0.460374  0.00275392
        1283        -0.4   -0.460327  0.00275218
        1284       -0.56   -0.460405  0.00275113
        1285       -0.56   -0.460482  0.00275008
        1286       -0.52   -0.460529  0.00274833
        1287       -0.48   -0.460544  0.00274624
        1288       -0.56   -0.460621  0.00274519
        1289       -0.48   -0.460636   0.0027431
        1290       -0.24   -0.460465   0.0027463
        1291       -0.44   -0.460449  0.00274422
        1292       -0.36   -0.460372   0.0027432
        1293       -0.52   -0.460418  0.00274146
        1294       -0.44   -0.460402  0.00273939
        1295       -0.36   -0.460324  0.00273837
        1296       -0.44   -0.460309   0.0027363
        1297        -0.4   -0.460262  0.00273459
        1298       -0.36   -0.460185  0.00273357
        1299       -0.56   -0.460262  0.00273255
        1300       -0.52   -0.460308  0.00273083
        1301        -0.4   -0.460261  0.00272913
        1302       -0.48   -0.460276  0.00272707
        1303       -0.56   -0.460353  0.00272605
        1304       -0.48   -0.460368    0.002724
        1305       -0.56   -0.460444  0.00272299
        1306       -0.36   -0.460368  0.00272199
        1307       -0.52   -0.460413  0.00272029
        1308       -0.36   -0.460336  0.00271929
        1309       -0.44   -0.460321  0.00271726
        1310       -0.36   -0.460244  0.00271626
        1311       -0.28   -0.460107  0.00271767
        1312       -0.24   -0.459939  0.00272077
        1313       -0.32   -0.459832  0.00272078
        1314        -0.6   -0.459939   0.0027208
        1315        -0.4   -0.459894  0.00271912
        1316       -0.48   -0.459909  0.00271709
        1317       -0.64   -0.460046  0.00271847
        1318        -0.4       -0.46  0.00271679
        1319       -0.48   -0.460015  0.00271477
        1320       -0.52   -0.460061  0.00271309
        1321       -0.56   -0.460136  0.00271209
        1322       -0.56   -0.460212   0.0027111
        1323        -0.6   -0.460317   0.0027111
        1324       -0.64   -0.460453  0.00271245
        1325       -0.52   -0.460498  0.00271078
        1326       -0.44   -0.460483  0.00270878
        1327        -0.4   -0.460437  0.00270712
        1328       -0.48   -0.460452  0.00270512
        1329       -0.44   -0.460436  0.00270313
        1330       -0.32   -0.460331  0.00270316
        1331       -0.48   -0.460346  0.00270117
        1332       -0.36    -0.46027  0.00270019
        1333       -0.56   -0.460345   0.0026992
        1334       -0.36    -0.46027  0.00269822
        1335       -0.68   -0.460434  0.00270122
        1336       -0.48   -0.460449  0.00269924
        1337        -0.4   -0.460404   0.0026976
        1338       -0.36   -0.460329  0.00269662
        1339       -0.32   -0.460224  0.00269665
        1340       -0.36   -0.460149  0.00269567
        1341       -0.48   -0.460164   0.0026937
        1342       -0.68   -0.460328  0.00269667
        1343       -0.56   -0.460402  0.00269568
        1344       -0.32   -0.460298   0.0026957
        1345        -0.4   -0.460253  0.00269407
        1346       -0.48   -0.460267  0.00269211
        1347        -0.6   -0.460371  0.00269211
        1348       -0.48   -0.460386  0.00269015
        1349       -0.44   -0.460371   0.0026882
        1350       -0.44   -0.460356  0.00268625
        1351       -0.68   -0.460518  0.00268918
        1352       -0.48   -0.460533  0.00268722
        1353       -0.44   -0.460517  0.00268528
        1354       -0.52   -0.460561  0.00268366
        1355       -0.48   -0.460576  0.00268172
        1356       -0.28   -0.460442  0.00268304
        1357       -0.36   -0.460368  0.00268209
        1358       -0.48   -0.460383  0.00268015
        1359       -0.52   -0.460427  0.00267854
        1360        -0.4   -0.460382  0.00267694
        1361       -0.44   -0.460367  0.00267501
        1362       -0.44   -0.460352  0.00267309
        1363       -0.44   -0.460337  0.00267117
        1364       -0.24   -0.460176  0.00267409
        1365       -0.44   -0.460161  0.00267217
        1366       -0.48   -0.460176  0.00267026
        1367       -0.48    -0.46019  0.00266834
        1368       -0.44   -0.460175  0.00266643
        1369       -0.44   -0.460161  0.00266452
        1370       -0.52   -0.460204  0.00266294
        1371       -0.44    -0.46019  0.00266104
        1372       -0.36   -0.460117   0.0026601
        1373       -0.48   -0.460131   0.0026582
        1374        -0.4   -0.460087  0.00265663
        1375       -0.52   -0.460131  0.00265505
        1376       -0.48   -0.460145  0.00265316
        1377       -0.56   -0.460218  0.00265222
