#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4869    0.848586    0.875852  0.00149403
        4870    0.849883    0.875846  0.00149373
        4871    0.851231    0.875841  0.00149343
        4872     0.85263    0.875836  0.00149314
        4873    0.854079    0.875832  0.00149284
        4874    0.855577    0.875828  0.00149254
        4875    0.857124    0.875824  0.00149223
        4876    0.858718     0.87582  0.00149193
        4877    0.860358    0.875817  0.00149163
        4878    0.862041    0.875814  0.00149133
        4879    0.863767    0.875812  0.00149102
        4880    0.865531     0.87581  0.00149072
        4881    0.867333    0.875808  0.00149041
        4882     0.86917    0.875807  0.00149011
        4883    0.871039    0.875806  0.00148981
        4884    0.872936    0.875805   0.0014895
        4885    0.874859    0.875805   0.0014892
        4886    0.876803    0.875805  0.00148889
        4887    0.878766    0.875806  0.00148859
        4888    0.880742    0.875807  0.00148828
        4889    0.882729    0.875808  0.00148798
        4890    0.884723     0.87581  0.00148767
        4891    0.886719    0.875812  0.00148737
        4892    0.888713    0.875815  0.00148707
        4893    0.890702    0.875818  0.00148677
        4894    0.892682    0.875821  0.00148647
        4895    0.894649    0.875825  0.00148617
        4896    0.896598     0.87583  0.00148587
        4897    0.898527    0.875834  0.00148558
        4898     0.90043    0.875839  0.00148528
        4899    0.902306    0.875845  0.00148499
        4900     0.90415     0.87585   0.0014847
        4901    0.905961    0.875857  0.00148441
        4902    0.907735    0.875863  0.00148412
        4903    0.909469     0.87587  0.00148383
        4904    0.911161    0.875877  0.00148355
        4905    0.912808    0.875885  0.00148326
        4906    0.914409    0.875892  0.00148298
        4907    0.915963    0.875901   0.0014827
        4908    0.917466    0.875909  0.00148242
        4909    0.918919    0.875918  0.00148215
        4910    0.920319    0.875927  0.00148187
        4911    0.921666    0.875936   0.0014816
        4912     0.92296    0.875946  0.00148133
        4913    0.924199    0.875956  0.00148106
        4914    0.925385    0.875966  0.00148079
        4915    0.926516    0.875976  0.00148053
        4916    0.927593    0.875986  0.00148027
        4917    0.928617    0.875997     0.00148
        4918    0.929587    0.876008  0.00147974
        4919    0.930504    0.876019  0.00147948
        4920    0.931369     0.87603  0.00147922
        4921    0.932183    0.876042  0.00147897
        4922    0.932948    0.876053  0.00147871
        4923    0.933665    0.876065  0.00147846
        4924    0.934334    0.876077  0.00147821
        4925    0.934957    0.876089  0.00147795
        4926    0.935536    0.876101   0.0014777
        4927    0.936072    0.876113  0.00147745
        4928    0.936568    0.876125   0.0014772
        4929    0.937026    0.876138  0.00147696
        4930    0.937446     0.87615  0.00147671
        4931    0.937832    0.876163  0.00147646
        4932    0.938187    0.876175  0.00147622
        4933    0.938511    0.876188  0.00147597
        4934    0.938806    0.876201  0.00147573
        4935    0.939074    0.876213  0.00147548
        4936    0.939318    0.876226  0.00147524
        4937    0.939539    0.876239    0.001475
        4938     0.93974    0.876252  0.00147475
        4939    0.939923    0.876265  0.00147451
        4940     0.94009    0.876278  0.00147427
        4941    0.940242    0.876291  0.00147403
        4942    0.940383    0.876304  0.00147379
        4943    0.940513    0.876316  0.00147355
        4944    0.940635     0.87633  0.00147331
        4945    0.940751    0.876343  0.00147307
        4946    0.940862    0.876356  0.00147283
        4947    0.940971    0.876369  0.00147259
        4948    0.941078    0.876382  0.00147235
        4949    0.941186    0.876395  0.00147211
        4950    0.941295    0.876408  0.00147187
        4951    0.941408    0.876421  0.00147163
        4952    0.941525    0.876434  0.00147139
        4953    0.941648    0.876447  0.00147115
        4954    0.941777    0.876461  0.00147091
        4955    0.941915    0.876474  0.00147068
        4956     0.94206    0.876487  0.00147044
        4957    0.942216      0.8765   0.0014702
        4958    0.942381    0.876514  0.00146997
        4959    0.942556    0.876527  0.00146973
        4960    0.942743     0.87654  0.00146949
        4961     0.94294    0.876554  0.00146926
        4962    0.943148    0.876567  0.00146902
        4963    0.943367     0.87658  0.00146879
        4964    0.943598    0.876594  0.00146856
        4965    0.943839    0.876608  0.00146832
        4966    0.944089    0.876621  0.00146809
        4967    0.944349    0.876635  0.00146786
        4968    0.944618    0.876648  0.00146763
        4969    0.944895    0.876662   0.0014674
        4970    0.945179    0.876676  0.00146716
        4971    0.945469     0.87669  0.00146693
        4972    0.945764    0.876704  0.00146671
        4973    0.946063    0.876718  0.00146648
        4974    0.946364    0.876732  0.00146625
        4975    0.946667    0.876746  0.00146602
        4976    0.946969     0.87676  0.00146579
        4977     0.94727    0.876774  0.00146557
        4978    0.947568    0.876788  0.00146534
        4979     0.94786    0.876802  0.00146512
        4980    0.948146    0.876817  0.00146489
        4981    0.948424    0.876831  0.00146467
        4982    0.948692    0.876846  0.00146445
        4983    0.948948     0.87686  0.00146423
        4984    0.949191    0.876875    0.001464
        4985    0.949418    0.876889  0.00146378
        4986    0.949629    0.876904  0.00146356
        4987    0.949821    0.876918  0.00146334
        4988    0.949992    0.876933  0.00146312
        4989     0.95014    0.876948   0.0014629
        4990    0.950265    0.876962  0.00146268
        4991    0.950364    0.876977  0.00146246
        4992    0.950436    0.876992  0.00146224
        4993    0.950478    0.877006  0.00146203
        4994     0.95049    0.877021  0.00146181
        4995     0.95047    0.877036  0.00146159
        4996    0.950417    0.877051  0.00146137
        4997    0.950329    0.877065  0.00146115
        4998    0.950205     0.87708  0.00146093
        4999    0.950044    0.877094  0.00146071
        5000    0.949846    0.877109  0.00146049
        5001    0.949608    0.877124  0.00146027
        5002     0.94933    0.877138  0.00146005
        5003    0.949011    0.877152  0.00145983
        5004     0.94865    0.877167  0.00145961
        5005    0.948247    0.877181  0.00145939
        5006    0.947801    0.877195  0.00145916
        5007    0.947311    0.877209  0.00145894
        5008    0.946779    0.877223  0.00145871
        5009    0.946203    0.877237  0.00145849
        5010    0.945583     0.87725  0.00145826
        5011    0.944919    0.877264  0.00145803
        5012    0.944212    0.877277   0.0014578
        5013    0.943462     0.87729  0.00145757
        5014    0.942669    0.877303  0.00145734
        5015    0.941832    0.877316   0.0014571
        5016    0.940953    0.877329  0.00145687
        5017    0.940031    0.877341  0.00145663
        5018    0.939068    0.877354  0.00145639
        5019    0.938063    0.877366  0.00145615
        5020    0.937019    0.877378  0.00145591
        5021    0.935935    0.877389  0.00145567
        5022    0.934812    0.877401  0.00145542
        5023    0.933652    0.877412  0.00145518
        5024    0.932456    0.877423  0.00145493
        5025    0.931224    0.877434  0.00145468
        5026    0.929958    0.877444  0.00145443
        5027    0.928659    0.877454  0.00145417
        5028    0.927328    0.877464  0.00145392
        5029    0.925967    0.877474  0.00145366
        5030    0.924577    0.877483   0.0014534
        5031     0.92316    0.877492  0.00145314
        5032    0.921717    0.877501  0.00145288
        5033    0.920251     0.87751  0.00145262
        5034    0.918762    0.877518  0.00145235
        5035    0.917253    0.877526  0.00145208
        5036    0.915725    0.877533  0.00145181
        5037     0.91418    0.877541  0.00145154
        5038    0.912621    0.877547  0.00145127
        5039    0.911048    0.877554    0.001451
        5040    0.909465     0.87756  0.00145073
        5041    0.907872    0.877566  0.00145045
        5042    0.906273    0.877572  0.00145017
        5043    0.904668    0.877578   0.0014499
        5044    0.903061    0.877583  0.00144962
        5045    0.901453    0.877587  0.00144934
        5046    0.899847    0.877592  0.00144906
        5047    0.898245    0.877596  0.00144878
        5048    0.896649      0.8776  0.00144849
        5049    0.895062    0.877603  0.00144821
        5050    0.893486    0.877606  0.00144793
        5051    0.891923    0.877609  0.00144764
        5052    0.890377    0.877612  0.00144736
        5053     0.88885    0.877614  0.00144708
        5054    0.887344    0.877616  0.00144679
        5055    0.885861    0.877617   0.0014465
        5056    0.884404    0.877619  0.00144622
        5057    0.882975     0.87762  0.00144593
        5058    0.881577    0.877621  0.00144565
        5059    0.880213    0.877621  0.00144536
        5060    0.878884    0.877621  0.00144508
        5061    0.877593    0.877621  0.00144479
        5062    0.876342    0.877621  0.00144451
        5063    0.875134    0.877621  0.00144422
        5064    0.873971     0.87762  0.00144394
        5065    0.872854    0.877619  0.00144365
        5066    0.871787    0.877618  0.00144337
        5067    0.870771    0.877616  0.00144308
        5068    0.869808    0.877615   0.0014428
        5069      0.8689    0.877613  0.00144251
        5070    0.868049    0.877611  0.00144223
        5071    0.867256    0.877609  0.00144195
        5072    0.866523    0.877607  0.00144167
        5073     0.86585    0.877605  0.00144138
        5074     0.86524    0.877602   0.0014411
        5075    0.864694      0.8776  0.00144082
        5076    0.864211    0.877597  0.00144054
        5077    0.863794    0.877594  0.00144026
        5078    0.863443    0.877592  0.00143998
        5079    0.863158    0.877589   0.0014397
        5080     0.86294    0.877586  0.00143942
        5081    0.862789    0.877583  0.00143913
        5082    0.862705     0.87758  0.00143885
        5083    0.862686    0.877577  0.00143857
        5084    0.862732    0.877574  0.00143829
        5085    0.862844    0.877571  0.00143801
        5086     0.86302    0.877568  0.00143773
        5087     0.86326    0.877566  0.00143745
        5088    0.863561    0.877563  0.00143717
        5089    0.863923     0.87756  0.00143689
        5090    0.864344    0.877558  0.00143661
        5091    0.864823    0.877555  0.00143633
        5092    0.865357    0.877553  0.00143605
        5093    0.865946     0.87755  0.00143577
        5094    0.866586    0.877548  0.00143549
        5095    0.867277    0.877546  0.00143521
        5096    0.868016    0.877544  0.00143493
        5097      0.8688    0.877543  0.00143465
        5098    0.869627    0.877541  0.00143437
        5099    0.870494     0.87754  0.00143409
        5100    0.871399    0.877538  0.00143381
        5101     0.87234    0.877537  0.00143353
        5102    0.873313    0.877537  0.00143325
        5103    0.874315    0.877536  0.00143297
        5104    0.875345    0.877536  0.00143269
        5105    0.876398    0.877535  0.00143241
        5106    0.877474    0.877535  0.00143213
        5107    0.878568    0.877536  0.00143185
        5108    0.879678    0.877536  0.00143157
        5109    0.880801    0.877537  0.00143129
        5110    0.881935    0.877537  0.00143101
        5111    0.883077    0.877539  0.00143073
        5112    0.884224     0.87754  0.00143045
        5113    0.885375    0.877541  0.00143017
        5114    0.886525    0.877543  0.00142989
        5115    0.887673    0.877545  0.00142961
        5116    0.888816    0.877547  0.00142933
        5117    0.889953     0.87755  0.00142906
        5118     0.89108    0.877552  0.00142878
        5119    0.892197    0.877555   0.0014285
        5120    0.893299    0.877558  0.00142823
        5121    0.894387    0.877562  0.00142795
        5122    0.895457    0.877565  0.00142768
        5123    0.896508    0.877569   0.0014274
        5124    0.897538    0.877573  0.00142713
        5125    0.898546    0.877577  0.00142686
        5126    0.899531    0.877581  0.00142659
        5127     0.90049    0.877586  0.00142632
        5128    0.901423     0.87759  0.00142605
        5129    0.902328    0.877595  0.00142578
        5130    0.903204      0.8776  0.00142551
        5131     0.90405    0.877605  0.00142524
        5132    0.904866     0.87761  0.00142497
        5133    0.905651    0.877616   0.0014247
        5134    0.906403    0.877622  0.00142444
        5135    0.907122    0.877627  0.00142417
        5136    0.907808    0.877633  0.00142391
        5137    0.908459    0.877639  0.00142364
        5138    0.909075    0.877645  0.00142338
        5139    0.909655    0.877652  0.00142311
        5140    0.910199    0.877658  0.00142285
        5141    0.910706    0.877664  0.00142259
        5142    0.911177    0.877671  0.00142233
        5143     0.91161    0.877677  0.00142207
        5144    0.912006    0.877684   0.0014218
        5145    0.912364    0.877691  0.00142154
        5146    0.912684    0.877698  0.00142128
        5147    0.912966    0.877704  0.00142102
        5148    0.913209    0.877711  0.00142077
        5149    0.913415    0.877718  0.00142051
        5150    0.913581    0.877725  0.00142025
        5151     0.91371    0.877732  0.00141999
        5152    0.913802    0.877739  0.00141973
        5153    0.913855    0.877746  0.00141947
        5154    0.913871    0.877753  0.00141921
        5155    0.913849     0.87776  0.00141896
        5156    0.913789    0.877767   0.0014187
        5157    0.913692    0.877774  0.00141844
        5158    0.913558    0.877781  0.00141818
        5159    0.913387    0.877788  0.00141792
        5160    0.913179    0.877795  0.00141767
        5161    0.912935    0.877802  0.00141741
        5162    0.912654    0.877808  0.00141715
        5163    0.912339    0.877815  0.00141689
        5164    0.911987    0.877822  0.00141663
        5165    0.911602    0.877828  0.00141637
        5166    0.911182    0.877835  0.00141611
        5167    0.910728    0.877841  0.00141585
        5168    0.910241    0.877847  0.00141559
        5169    0.909723    0.877854  0.00141533
        5170    0.909172     0.87786  0.00141507
        5171    0.908591    0.877866  0.00141481
        5172     0.90798    0.877871  0.00141455
        5173    0.907339    0.877877  0.00141429
        5174     0.90667    0.877883  0.00141402
        5175    0.905973    0.877888  0.00141376
        5176     0.90525    0.877893   0.0014135
        5177      0.9045    0.877899  0.00141324
        5178    0.903726    0.877903  0.00141297
        5179    0.902928    0.877908  0.00141271
        5180    0.902108    0.877913  0.00141244
        5181    0.901266    0.877918  0.00141218
        5182    0.900404    0.877922  0.00141191
        5183    0.899523    0.877926  0.00141164
        5184    0.898624     0.87793  0.00141138
        5185    0.897707    0.877934  0.00141111
        5186    0.896775    0.877937  0.00141084
        5187    0.895828    0.877941  0.00141057
        5188    0.894867    0.877944  0.00141031
        5189    0.893893    0.877947  0.00141004
        5190    0.892909     0.87795  0.00140977
        5191    0.891914    0.877953   0.0014095
        5192     0.89091    0.877955  0.00140923
        5193    0.889898    0.877958  0.00140896
        5194    0.888879     0.87796  0.00140869
        5195    0.887854    0.877962  0.00140842
        5196    0.886823    0.877963  0.00140815
        5197    0.885788    0.877965  0.00140788
        5198     0.88475    0.877966  0.00140761
        5199     0.88371    0.877967  0.00140734
        5200    0.882668    0.877968  0.00140707
        5201    0.881624    0.877969   0.0014068
        5202    0.880581    0.877969  0.00140653
        5203    0.879538     0.87797  0.00140626
        5204    0.878496     0.87797  0.00140599
        5205    0.877455     0.87797  0.00140572
        5206    0.876416    0.877969  0.00140545
        5207     0.87538    0.877969  0.00140518
        5208    0.874345    0.877968  0.00140491
        5209    0.873313    0.877967  0.00140464
        5210    0.872283    0.877966  0.00140437
        5211    0.871255    0.877965   0.0014041
        5212    0.870229    0.877963  0.00140383
        5213    0.869204    0.877962  0.00140357
        5214    0.868181     0.87796   0.0014033
        5215    0.867158    0.877958  0.00140303
        5216    0.866136    0.877956  0.00140276
        5217    0.865112    0.877953   0.0014025
        5218    0.864088     0.87795  0.00140223
        5219    0.863061    0.877948  0.00140196
        5220    0.862031    0.877944   0.0014017
        5221    0.860997    0.877941  0.00140143
        5222    0.859958    0.877938  0.00140117
        5223    0.858913    0.877934  0.00140091
        5224    0.857861     0.87793  0.00140064
        5225    0.856802    0.877926  0.00140038
        5226    0.855734    0.877922  0.00140012
        5227    0.854655    0.877918  0.00139986
        5228    0.853565    0.877913   0.0013996
        5229    0.852463    0.877908  0.00139934
        5230    0.851347    0.877903  0.00139908
        5231    0.850216    0.877898  0.00139882
        5232     0.84907    0.877892  0.00139857
        5233    0.847907    0.877886  0.00139831
        5234    0.846727     0.87788  0.00139806
        5235    0.845527    0.877874   0.0013978
        5236    0.844308    0.877868  0.00139755
        5237    0.843069    0.877861   0.0013973
        5238    0.841808    0.877854  0.00139705
        5239    0.840527    0.877847   0.0013968
        5240    0.839222     0.87784  0.00139656
        5241    0.837895    0.877832  0.00139631
        5242    0.836545    0.877824  0.00139607
        5243    0.835172    0.877816  0.00139582
        5244    0.833774    0.877808  0.00139558
        5245    0.832354    0.877799  0.00139534
        5246    0.830911     0.87779  0.00139511
        5247    0.829445    0.877781  0.00139487
        5248    0.827957    0.877772  0.00139464
        5249    0.826446    0.877762  0.00139441
        5250    0.824913    0.877752  0.00139418
        5251    0.823359    0.877741  0.00139395
        5252    0.821783    0.877731  0.00139372
        5253    0.820188     0.87772   0.0013935
        5254    0.818573    0.877708  0.00139328
        5255     0.81694    0.877697  0.00139307
        5256    0.815291    0.877685  0.00139285
        5257    0.813626    0.877673  0.00139264
        5258    0.811948     0.87766  0.00139243
        5259    0.810257    0.877648  0.00139222
        5260    0.808556    0.877634  0.00139202
        5261    0.806846    0.877621  0.00139182
        5262    0.805129    0.877607  0.00139163
        5263    0.803406    0.877593  0.00139143
        5264     0.80168    0.877579  0.00139124
        5265    0.799953    0.877564  0.00139106
        5266    0.798228    0.877549  0.00139087
        5267    0.796506    0.877533   0.0013907
        5268     0.79479    0.877518  0.00139052
        5269    0.793082    0.877502  0.00139035
        5270    0.791385    0.877485  0.00139018
        5271    0.789703    0.877469  0.00139002
        5272    0.788036    0.877452  0.00138986
        5273    0.786389    0.877434   0.0013897
        5274    0.784763    0.877417  0.00138955
        5275    0.783162    0.877399   0.0013894
        5276    0.781588    0.877381  0.00138926
        5277    0.780044    0.877362  0.00138911
        5278    0.778534    0.877344  0.00138898
        5279    0.777059    0.877325  0.00138884
        5280    0.775624    0.877305  0.00138871
        5281     0.77423    0.877286  0.00138859
        5282     0.77288    0.877266  0.00138847
        5283    0.771577    0.877246  0.00138835
        5284    0.770323    0.877226  0.00138823
        5285    0.769123    0.877205  0.00138812
        5286    0.767977    0.877185  0.00138801
        5287    0.766889    0.877164  0.00138791
        5288    0.765861    0.877143   0.0013878
        5289    0.764895    0.877122   0.0013877
        5290    0.763994      0.8771  0.00138761
        5291    0.763161    0.877079  0.00138751
        5292    0.762396    0.877057  0.00138742
        5293    0.761702    0.877035  0.00138733
        5294    0.761081    0.877013  0.00138724
        5295    0.760533    0.876991  0.00138715
        5296    0.760061    0.876969  0.00138706
        5297    0.759666    0.876947  0.00138698
        5298    0.759347    0.876925  0.00138689
        5299    0.759108    0.876903  0.00138681
        5300    0.758947     0.87688  0.00138673
        5301    0.758866    0.876858  0.00138664
        5302    0.758865    0.876836  0.00138656
        5303    0.758943    0.876814  0.00138648
        5304    0.759102    0.876792  0.00138639
        5305    0.759339    0.876769  0.00138631
        5306    0.759656    0.876747  0.00138622
        5307     0.76005    0.876725  0.00138614
        5308    0.760521    0.876703  0.00138605
        5309    0.761068    0.876682  0.00138596
        5310    0.761689     0.87666  0.00138587
        5311    0.762383    0.876638  0.00138577
        5312    0.763149    0.876617  0.00138568
        5313    0.763985    0.876596  0.00138558
        5314    0.764888    0.876575  0.00138548
        5315    0.765857    0.876554  0.00138537
        5316     0.76689    0.876533  0.00138527
        5317    0.767983    0.876513  0.00138516
        5318    0.769134    0.876493  0.00138504
        5319    0.770342    0.876473  0.00138493
        5320    0.771603    0.876453  0.00138481
        5321    0.772914    0.876434  0.00138468
        5322    0.774272    0.876415  0.00138456
        5323    0.775673    0.876396  0.00138442
        5324    0.777116    0.876377  0.00138429
        5325    0.778596    0.876359  0.00138415
        5326     0.78011     0.87634  0.00138401
        5327    0.781655    0.876323  0.00138386
        5328    0.783228    0.876305  0.00138372
        5329    0.784824    0.876288  0.00138356
        5330    0.786442    0.876271  0.00138341
        5331    0.788076    0.876255  0.00138324
        5332    0.789725    0.876238  0.00138308
        5333    0.791383    0.876223  0.00138291
        5334    0.793049    0.876207  0.00138274
        5335    0.794718    0.876192  0.00138257
        5336    0.796387    0.876177  0.00138239
        5337    0.798053    0.876162  0.00138221
        5338    0.799712    0.876148  0.00138202
        5339    0.801362    0.876134  0.00138183
        5340    0.802999     0.87612  0.00138164
        5341    0.804621    0.876107  0.00138145
        5342    0.806223    0.876094  0.00138125
        5343    0.807803    0.876081  0.00138105
        5344    0.809359    0.876068  0.00138085
        5345    0.810886    0.876056  0.00138065
        5346    0.812383    0.876044  0.00138044
        5347    0.813847    0.876033  0.00138023
        5348    0.815275    0.876021  0.00138002
        5349    0.816665     0.87601  0.00137981
        5350    0.818015    0.875999  0.00137959
        5351    0.819324    0.875989  0.00137937
        5352    0.820588    0.875978  0.00137915
        5353    0.821807    0.875968  0.00137893
        5354    0.822978    0.875958  0.00137871
        5355    0.824102    0.875949  0.00137849
        5356    0.825175    0.875939  0.00137826
        5357    0.826199     0.87593  0.00137804
        5358    0.827171    0.875921  0.00137781
        5359    0.828091    0.875912  0.00137758
        5360     0.82896    0.875903  0.00137735
        5361    0.829776    0.875894  0.00137712
        5362     0.83054    0.875886  0.00137689
        5363    0.831253    0.875878  0.00137666
        5364    0.831914     0.87587  0.00137643
        5365    0.832525    0.875861   0.0013762
        5366    0.833087    0.875853  0.00137596
        5367    0.833601    0.875846  0.00137573
        5368    0.834068    0.875838  0.00137549
        5369    0.834491     0.87583  0.00137526
        5370    0.834872    0.875822  0.00137502
        5371    0.835212    0.875815  0.00137479
        5372    0.835514    0.875807  0.00137455
        5373    0.835781      0.8758  0.00137432
        5374    0.836014    0.875793  0.00137408
        5375    0.836218    0.875785  0.00137385
        5376    0.836396    0.875778  0.00137361
        5377    0.836551    0.875771  0.00137337
        5378    0.836686    0.875763  0.00137314
        5379    0.836805    0.875756   0.0013729
        5380     0.83691    0.875749  0.00137267
        5381    0.837007    0.875742  0.00137243
        5382    0.837099    0.875734  0.00137219
        5383     0.83719    0.875727  0.00137196
        5384    0.837283     0.87572  0.00137172
        5385    0.837382    0.875713  0.00137148
        5386    0.837491    0.875706  0.00137125
        5387    0.837614    0.875699  0.00137101
        5388    0.837755    0.875692  0.00137078
        5389    0.837916    0.875685  0.00137054
        5390      0.8381    0.875678   0.0013703
        5391    0.838311    0.875671  0.00137007
        5392    0.838551    0.875664  0.00136983
        5393    0.838824    0.875657  0.00136959
        5394    0.839131     0.87565  0.00136936
        5395    0.839475    0.875644  0.00136912
        5396    0.839856    0.875637  0.00136888
        5397    0.840276    0.875631  0.00136864
        5398    0.840736    0.875624   0.0013684
        5399    0.841237    0.875618  0.00136817
        5400    0.841779    0.875611  0.00136793
        5401    0.842362    0.875605  0.00136769
        5402    0.842986    0.875599  0.00136745
        5403     0.84365    0.875593  0.00136721
        5404    0.844352    0.875588  0.00136697
        5405    0.845091    0.875582  0.00136672
        5406    0.845866    0.875576  0.00136648
        5407    0.846674    0.875571  0.00136624
        5408    0.847513    0.875566    0.001366
        5409    0.848381    0.875561  0.00136575
        5410    0.849274    0.875556  0.00136551
        5411     0.85019    0.875551  0.00136527
        5412    0.851126    0.875547  0.00136502
        5413    0.852077    0.875542  0.00136478
        5414    0.853042    0.875538  0.00136453
        5415    0.854015    0.875534  0.00136428
        5416    0.854994    0.875531  0.00136404
        5417    0.855975    0.875527  0.00136379
        5418    0.856953    0.875524  0.00136354
        5419    0.857926     0.87552   0.0013633
        5420    0.858889    0.875517  0.00136305
        5421    0.859838    0.875514   0.0013628
        5422    0.860771    0.875512  0.00136255
        5423    0.861684    0.875509   0.0013623
        5424    0.862573    0.875507  0.00136205
        5425    0.863436    0.875504   0.0013618
        5426    0.864269    0.875502  0.00136155
        5427     0.86507      0.8755   0.0013613
        5428    0.865837    0.875499  0.00136105
        5429    0.866566    0.875497  0.00136081
        5430    0.867256    0.875495  0.00136056
        5431    0.867905    0.875494  0.00136031
        5432    0.868512    0.875493  0.00136006
        5433    0.869074    0.875492  0.00135981
        5434     0.86959    0.875491  0.00135956
        5435     0.87006     0.87549  0.00135931
        5436    0.870483    0.875489  0.00135906
        5437    0.870858    0.875488  0.00135881
        5438    0.871184    0.875487  0.00135856
        5439    0.871462    0.875486  0.00135831
        5440    0.871692    0.875486  0.00135806
        5441    0.871873    0.875485  0.00135781
        5442    0.872006    0.875484  0.00135756
        5443    0.872093    0.875484  0.00135731
        5444    0.872133    0.875483  0.00135706
        5445    0.872128    0.875482  0.00135681
        5446    0.872079    0.875482  0.00135656
        5447    0.871986    0.875481  0.00135631
        5448    0.871851     0.87548  0.00135607
        5449    0.871677     0.87548  0.00135582
        5450    0.871464    0.875479  0.00135557
        5451    0.871214    0.875478  0.00135532
        5452    0.870929    0.875477  0.00135507
        5453    0.870611    0.875476  0.00135482
        5454    0.870262    0.875476  0.00135457
        5455    0.869883    0.875475  0.00135433
        5456    0.869477    0.875473  0.00135408
        5457    0.869047    0.875472  0.00135383
        5458    0.868593    0.875471  0.00135358
        5459    0.868118     0.87547  0.00135334
        5460    0.867625    0.875468  0.00135309
        5461    0.867116    0.875467  0.00135284
        5462    0.866592    0.875465   0.0013526
        5463    0.866057    0.875463  0.00135235
        5464    0.865512    0.875461   0.0013521
        5465    0.864959     0.87546  0.00135186
        5466    0.864401    0.875458  0.00135161
        5467    0.863841    0.875455  0.00135137
        5468    0.863279    0.875453  0.00135112
        5469    0.862719    0.875451  0.00135088
        5470    0.862162    0.875448  0.00135063
        5471    0.861609    0.875446  0.00135039
        5472    0.861063    0.875443  0.00135014
        5473    0.860526    0.875441   0.0013499
        5474    0.859998    0.875438  0.00134965
        5475    0.859482    0.875435  0.00134941
        5476    0.858979    0.875432  0.00134917
        5477     0.85849    0.875429  0.00134893
        5478    0.858017    0.875426  0.00134868
        5479     0.85756    0.875422  0.00134844
        5480    0.857121    0.875419   0.0013482
        5481    0.856701    0.875416  0.00134796
        5482      0.8563    0.875412  0.00134772
        5483    0.855918    0.875408  0.00134747
        5484    0.855557    0.875405  0.00134723
        5485    0.855217    0.875401  0.00134699
        5486    0.854897    0.875397  0.00134675
        5487    0.854599    0.875394  0.00134651
        5488    0.854322     0.87539  0.00134627
        5489    0.854065    0.875386  0.00134603
        5490     0.85383    0.875382  0.00134579
        5491    0.853615    0.875378  0.00134555
        5492     0.85342    0.875374  0.00134532
        5493    0.853244     0.87537  0.00134508
        5494    0.853087    0.875366  0.00134484
        5495    0.852947    0.875362   0.0013446
        5496    0.852824    0.875358  0.00134436
        5497    0.852717    0.875354  0.00134412
        5498    0.852625     0.87535  0.00134388
        5499    0.852547    0.875345  0.00134365
        5500    0.852481    0.875341  0.00134341
        5501    0.852425    0.875337  0.00134317
        5502     0.85238    0.875333  0.00134293
        5503    0.852343    0.875329   0.0013427
        5504    0.852313    0.875325  0.00134246
        5505    0.852288     0.87532  0.00134222
        5506    0.852267    0.875316  0.00134198
        5507    0.852249    0.875312  0.00134175
        5508    0.852231    0.875308  0.00134151
        5509    0.852214    0.875304  0.00134127
        5510    0.852194    0.875299  0.00134104
        5511    0.852171    0.875295   0.0013408
        5512    0.852144    0.875291  0.00134056
        5513    0.852109    0.875287  0.00134033
        5514    0.852068    0.875283  0.00134009
        5515    0.852017    0.875278  0.00133985
        5516    0.851958    0.875274  0.00133962
        5517    0.851887     0.87527  0.00133938
        5518    0.851805    0.875266  0.00133914
        5519     0.85171    0.875261  0.00133891
        5520    0.851601    0.875257  0.00133867
        5521    0.851477    0.875253  0.00133844
        5522    0.851339    0.875248   0.0013382
        5523    0.851184    0.875244  0.00133797
        5524    0.851014     0.87524  0.00133773
        5525    0.850827    0.875235   0.0013375
        5526    0.850624    0.875231  0.00133726
        5527    0.850403    0.875226  0.00133703
        5528    0.850164    0.875222  0.00133679
        5529    0.849908    0.875217  0.00133656
        5530    0.849635    0.875213  0.00133633
        5531    0.849345    0.875208  0.00133609
        5532    0.849037    0.875203  0.00133586
        5533    0.848713    0.875198  0.00133563
        5534    0.848373    0.875194  0.00133539
        5535    0.848018    0.875189  0.00133516
        5536    0.847647    0.875184  0.00133493
        5537    0.847263    0.875179   0.0013347
        5538    0.846865    0.875174  0.00133447
        5539    0.846455    0.875168  0.00133424
        5540    0.846034    0.875163  0.00133401
        5541    0.845602    0.875158  0.00133378
        5542     0.84516    0.875152  0.00133355
        5543     0.84471    0.875147  0.00133332
        5544    0.844252    0.875141  0.00133309
        5545    0.843789    0.875136  0.00133286
        5546     0.84332     0.87513  0.00133263
        5547    0.842847    0.875124   0.0013324
        5548    0.842372    0.875118  0.00133218
        5549    0.841896    0.875112  0.00133195
        5550    0.841419    0.875106  0.00133172
        5551    0.840943      0.8751   0.0013315
        5552    0.840469    0.875094  0.00133127
        5553    0.839998    0.875087  0.00133105
        5554    0.839531    0.875081  0.00133082
        5555     0.83907    0.875074   0.0013306
        5556    0.838614    0.875068  0.00133038
        5557    0.838166    0.875061  0.00133015
        5558    0.837726    0.875055  0.00132993
        5559    0.837295    0.875048  0.00132971
        5560    0.836874    0.875041  0.00132949
        5561    0.836463    0.875034  0.00132927
        5562    0.836063    0.875027  0.00132905
        5563    0.835675     0.87502  0.00132883
        5564      0.8353    0.875013  0.00132861
        5565    0.834938    0.875006  0.00132839
        5566    0.834589    0.874998  0.00132817
