#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        1529        1.78     2.81937   0.0297039
        1530        1.94      2.8188   0.0296901
        1531        1.22     2.81775    0.029689
        1532        1.62     2.81697     0.02968
        1533        3.94      2.8177   0.0296696
        1534        2.18     2.81729   0.0296532
        1535         4.5     2.81838   0.0296541
        1536        5.86     2.82036   0.0297009
        1537         5.3     2.82198   0.0297253
        1538         2.9     2.82203   0.0297061
        1539        2.42     2.82177   0.0296879
        1540        2.42     2.82151   0.0296698
        1541        3.06     2.82166   0.0296509
        1542         4.5     2.82275   0.0296517
        1543         2.5     2.82254   0.0296332
        1544         1.7     2.82181   0.0296229
        1545        3.38     2.82217   0.0296059
        1546        2.02     2.82166   0.0295913
        1547        3.94     2.82238    0.029581
        1548        2.18     2.82196   0.0295648
        1549         2.9     2.82201   0.0295458
        1550        3.46     2.82243   0.0295296
        1551        3.94     2.82315   0.0295193
        1552         1.3     2.82216   0.0295166
        1553        1.62     2.82139   0.0295078
        1554         2.9     2.82144   0.0294888
        1555        2.42     2.82118    0.029471
        1556         1.3     2.82021   0.0294683
        1557        3.38     2.82057   0.0294515
        1558        5.14     2.82205   0.0294702
        1559        3.94     2.82277   0.0294601
        1560        3.06     2.82292   0.0294416
        1561         1.7      2.8222   0.0294315
        1562        0.58     2.82077   0.0294476
        1563        3.06     2.82092   0.0294292
        1564         1.3     2.81995   0.0294264
        1565         1.3     2.81898   0.0294237
        1566        1.78     2.81831   0.0294123
        1567         2.9     2.81837   0.0293936
        1568         2.5     2.81816   0.0293756
        1569        3.38     2.81852    0.029359
        1570        5.14        2.82   0.0293776
        1571        2.18     2.81959   0.0293617
        1572         1.3     2.81863   0.0293589
        1573         2.5     2.81842   0.0293409
        1574        0.98     2.81726   0.0293455
        1575         4.1     2.81807   0.0293382
        1576        3.06     2.81822     0.02932
        1577         4.1     2.81904   0.0293127
        1578         2.9     2.81909   0.0292941
        1579        1.94     2.81853   0.0292809
        1580        3.46     2.81894   0.0292652
        1581        3.06     2.81909    0.029247
        1582        1.94     2.81853   0.0292338
        1583         2.9     2.81858   0.0292154
        1584        2.34     2.81828   0.0291985
        1585        1.46     2.81743   0.0291927
        1586        3.06     2.81758   0.0291747
        1587        2.42     2.81733   0.0291574
        1588        1.94     2.81678   0.0291442
        1589         2.9     2.81683   0.0291259
        1590        3.38     2.81718   0.0291098
        1591         2.9     2.81723   0.0290915
        1592        3.94     2.81794   0.0290818
        1593         3.7     2.81849   0.0290688
        1594        3.38     2.81885   0.0290527
        1595        5.14      2.8203   0.0290709
        1596        2.42     2.82005   0.0290538
        1597        2.18     2.81965   0.0290384
        1598        2.18     2.81925    0.029023
        1599        2.42       2.819   0.0290059
        1600         2.9     2.81905   0.0289878
        1601         1.3      2.8181   0.0289852
        1602        2.18      2.8177   0.0289699
        1603         1.3     2.81676   0.0289672
        1604        3.46     2.81716    0.028952
        1605        2.02     2.81666   0.0289382
        1606        2.18     2.81626   0.0289229
        1607        3.94     2.81696   0.0289133
        1608         2.5     2.81677    0.028896
        1609        3.38     2.81712   0.0288802
        1610        4.58     2.81821    0.028883
        1611        2.42     2.81796   0.0288661
        1612         2.5     2.81777   0.0288489
        1613         4.5     2.81881   0.0288499
        1614         2.5     2.81861   0.0288327
        1615        1.94     2.81807   0.0288199
        1616        1.46     2.81723   0.0288144
        1617        3.94     2.81792   0.0288049
        1618         2.9     2.81797   0.0287871
        1619         2.9     2.81802   0.0287694
        1620        5.14     2.81946   0.0287873
        1621         2.5     2.81926   0.0287702
        1622        5.14     2.82069   0.0287881
        1623        3.38     2.82104   0.0287724
        1624        4.82     2.82227    0.028781
        1625         2.5     2.82207    0.028764
        1626         2.9     2.82212   0.0287463
        1627        1.06     2.82103    0.028749
        1628        1.62     2.82029   0.0287408
        1629         3.7     2.82083   0.0287283
        1630        1.06     2.81975   0.0287309
        1631         2.9      2.8198   0.0287134
        1632         2.9     2.81985   0.0286958
        1633        1.62     2.81912   0.0286877
        1634         2.9     2.81917   0.0286701
        1635        3.46     2.81956   0.0286553
        1636         2.9     2.81961   0.0286378
        1637        2.02     2.81912   0.0286245
        1638        5.78     2.82093    0.028664
        1639         2.9     2.82098   0.0286466
        1640        2.02     2.82049   0.0286333
        1641        0.74     2.81922   0.0286439
        1642        3.06     2.81937   0.0286268
        1643        2.42     2.81912   0.0286104
        1644        2.02     2.81864   0.0285971
        1645        2.02     2.81815   0.0285839
        1646        1.62     2.81742   0.0285758
        1647        1.62      2.8167   0.0285677
        1648         2.5      2.8165    0.028551
        1649         4.5     2.81753   0.0285519
        1650        3.94     2.81821   0.0285427
        1651         1.3     2.81729   0.0285402
        1652        4.58     2.81835   0.0285429
        1653        5.14     2.81976   0.0285602
        1654         2.9     2.81981   0.0285429
        1655         3.7     2.82034   0.0285307
        1656        3.94     2.82101   0.0285214
        1657        3.06     2.82116   0.0285046
        1658         1.7     2.82048   0.0284954
        1659        0.98     2.81937   0.0284998
        1660        2.42     2.81913   0.0284837
        1661        3.38     2.81947   0.0284685
        1662        2.74     2.81942   0.0284514
        1663         2.9     2.81947   0.0284344
        1664         2.5     2.81928   0.0284179
        1665         2.9     2.81933   0.0284009
        1666         1.7     2.81866   0.0283918
        1667         2.9      2.8187   0.0283748
        1668        3.06     2.81885   0.0283582
        1669         2.5     2.81866   0.0283418
        1670         2.9     2.81871   0.0283249
        1671         6.5     2.82091   0.0283935
        1672        5.78     2.82268   0.0284316
        1673         4.1     2.82344   0.0284249
        1674        2.42      2.8232   0.0284089
        1675         2.9     2.82325    0.028392
        1676        4.58      2.8243   0.0283944
        1677         2.5      2.8241   0.0283781
        1678         4.5      2.8251   0.0283788
        1679        2.74     2.82505   0.0283619
        1680         1.7     2.82438   0.0283529
        1681         2.9     2.82443   0.0283361
        1682        2.42     2.82419   0.0283203
        1683        2.18      2.8238    0.028306
        1684         1.3      2.8229   0.0283037
        1685        3.94     2.82356   0.0282947
        1686        1.62     2.82285   0.0282869
        1687        3.38     2.82318    0.028272
        1688         1.3     2.82227   0.0282697
        1689         1.3     2.82137   0.0282673
        1690        2.02      2.8209   0.0282546
        1691        3.46     2.82128   0.0282404
        1692        3.94     2.82194   0.0282314
        1693         4.1     2.82269   0.0282248
        1694         2.9     2.82274   0.0282082
        1695         2.9     2.82278   0.0281916
        1696         2.9     2.82283    0.028175
        1697         2.9     2.82288   0.0281585
        1698        3.46     2.82325   0.0281444
        1699        2.42     2.82301   0.0281288
        1700        4.58     2.82405   0.0281312
        1701        4.58     2.82508   0.0281336
        1702        4.58     2.82611    0.028136
        1703        3.94     2.82676   0.0281271
        1704         4.5     2.82775   0.0281277
        1705        5.86     2.82952   0.0281674
        1706        5.86      2.8313   0.0282068
        1707         4.1     2.83204   0.0282001
        1708        3.06     2.83218   0.0281839
        1709         2.9     2.83222   0.0281674
        1710        3.94     2.83287   0.0281584
        1711        5.14     2.83421   0.0281742
        1712         1.7     2.83355   0.0281656
        1713         1.7     2.83289   0.0281569
        1714        2.18     2.83251    0.028143
        1715        2.42     2.83227   0.0281276
        1716        3.46     2.83263   0.0281136
        1717         2.9     2.83267   0.0280973
        1718         2.9     2.83271    0.028081
        1719        3.06     2.83284   0.0280649
        1720        2.02     2.83237   0.0280526
        1721        3.38     2.83269   0.0280381
        1722        3.94     2.83333   0.0280292
        1723        2.02     2.83286   0.0280169
        1724        1.62     2.83216   0.0280095
        1725         2.9      2.8322   0.0279933
        1726         2.9     2.83224   0.0279771
        1727        2.02     2.83177   0.0279648
        1728        0.98     2.83069   0.0279692
        1729         2.5      2.8305   0.0279537
        1730        1.62      2.8298   0.0279463
        1731        2.02     2.82934    0.027934
        1732        3.06     2.82947   0.0279182
        1733        2.18     2.82909   0.0279046
        1734         1.3     2.82821   0.0279025
        1735        2.42     2.82798   0.0278874
        1736        3.94     2.82862   0.0278787
        1737         1.7     2.82797   0.0278702
        1738         2.5     2.82778   0.0278548
        1739        3.94     2.82842   0.0278461
        1740        5.78     2.83011   0.0278817
        1741        3.46     2.83048   0.0278681
        1742        4.58     2.83148   0.0278701
        1743        2.18     2.83111   0.0278567
        1744        0.98     2.83005   0.0278609
        1745        3.46     2.83041   0.0278473
        1746        3.94     2.83104   0.0278386
        1747         1.7     2.83039   0.0278302
        1748         1.3     2.82952    0.027828
        1749         2.5     2.82933   0.0278127
        1750        2.18     2.82896   0.0277993
        1751        1.62     2.82827    0.027792
        1752        2.02     2.82781     0.02778
        1753        3.46     2.82817   0.0277665
        1754        2.42     2.82794   0.0277516
        1755         5.3     2.82934   0.0277715
        1756         4.5      2.8303    0.027772
        1757         1.7     2.82965   0.0277637
        1758        3.38     2.82997   0.0277496
        1759         2.9     2.83001   0.0277339
        1760         1.3     2.82914   0.0277317
        1761        3.38     2.82945   0.0277178
        1762        3.38     2.82976   0.0277038
        1763        3.38     2.83007   0.0276898
        1764        2.02     2.82961   0.0276779
        1765         2.9     2.82965   0.0276623
        1766         4.5      2.8306   0.0276628
        1767        3.46     2.83096   0.0276494
        1768        3.94     2.83158   0.0276409
        1769        5.78     2.83325   0.0276755
        1770        3.06     2.83338   0.0276601
        1771         2.9     2.83342   0.0276446
        1772        3.94     2.83404    0.027636
        1773         1.7      2.8334   0.0276278
        1774         2.5     2.83321   0.0276129
        1775        3.46     2.83357   0.0275996
        1776         3.7     2.83405   0.0275884
        1777        2.02      2.8336   0.0275766
        1778         2.5     2.83341   0.0275618
        1779        2.74     2.83336   0.0275463
        1780        2.02      2.8329   0.0275346
        1781        1.94      2.8324   0.0275237
        1782         2.9     2.83244   0.0275083
        1783        2.02     2.83198   0.0274967
        1784        0.98     2.83094   0.0275008
        1785        2.18     2.83058   0.0274879
        1786         2.9     2.83062   0.0274725
        1787        2.02     2.83016   0.0274609
        1788        2.02     2.82971   0.0274492
        1789         2.5     2.82952   0.0274345
        1790        2.02     2.82907   0.0274229
        1791        3.94     2.82969   0.0274146
        1792        5.14     2.83098   0.0274296
        1793         2.9     2.83102   0.0274143
        1794         2.9     2.83106   0.0273991
        1795        2.18      2.8307   0.0273862
        1796         1.7     2.83007   0.0273782
        1797        4.58     2.83104   0.0273803
        1798         6.5     2.83308    0.027441
        1799        3.38     2.83339   0.0274274
        1800         1.7     2.83276   0.0274194
        1801        2.02      2.8323   0.0274079
        1802        0.98     2.83128    0.027412
        1803        3.94     2.83189   0.0274037
        1804         2.5     2.83171   0.0273891
        1805         2.9     2.83175   0.0273739
        1806        2.18     2.83138   0.0273612
        1807        1.62     2.83071   0.0273542
        1808        5.78     2.83235   0.0273877
        1809        4.82     2.83344   0.0273946
        1810        2.42     2.83322   0.0273804
        1811        3.94     2.83383   0.0273721
        1812        2.02     2.83338   0.0273607
        1813        2.42     2.83315   0.0273465
        1814         2.9     2.83319   0.0273315
        1815         4.1     2.83388   0.0273253
        1816        3.46     2.83423   0.0273125
        1817        3.94     2.83484   0.0273042
        1818        0.34     2.83347   0.0273237
        1819         3.7     2.83394   0.0273128
        1820        2.02     2.83349   0.0273015
        1821         4.5     2.83441   0.0273018
        1822         2.5     2.83423   0.0272874
        1823        3.94     2.83483   0.0272792
        1824        2.02     2.83439   0.0272679
        1825         2.9     2.83442    0.027253
        1826         2.9     2.83446   0.0272381
        1827        2.18      2.8341   0.0272255
        1828        3.46     2.83444   0.0272128
        1829        2.02       2.834   0.0272016
        1830        2.02     2.83355   0.0271903
        1831        3.38     2.83385   0.0271771
        1832        3.94     2.83445    0.027169
        1833        0.34     2.83309   0.0271882
        1834        3.06     2.83322   0.0271737
        1835        3.94     2.83382   0.0271656
        1836        2.02     2.83338   0.0271544
        1837        3.46     2.83372   0.0271417
        1838        2.18     2.83336   0.0271293
        1839        3.06     2.83349   0.0271148
        1840        5.14     2.83474   0.0271291
        1841        4.58     2.83569   0.0271309
        1842        1.62     2.83503   0.0271242
        1843        2.18     2.83467   0.0271118
        1844        4.58     2.83562   0.0271136
        1845        4.58     2.83656   0.0271154
        1846        2.02     2.83612   0.0271043
        1847         2.9     2.83616   0.0270897
        1848        3.38     2.83645   0.0270766
        1849        3.46     2.83679    0.027064
        1850         1.7     2.83617   0.0270564
        1851         0.5     2.83491   0.0270712
        1852         1.3     2.83408   0.0270693
        1853        3.38     2.83438   0.0270563
        1854         2.9     2.83441   0.0270417
        1855         2.9     2.83445   0.0270271
        1856         2.9     2.83448   0.0270126
        1857        1.06     2.83353   0.0270149
        1858        2.02     2.83309    0.027004
        1859        3.38     2.83338    0.026991
        1860         2.5      2.8332   0.0269771
        1861        2.02     2.83277   0.0269662
        1862        3.38     2.83306   0.0269533
        1863         2.9      2.8331   0.0269388
        1864         2.9     2.83313   0.0269244
        1865         1.3     2.83231   0.0269225
        1866        3.94      2.8329   0.0269146
        1867        4.58     2.83384   0.0269165
        1868        1.62     2.83319   0.0269099
        1869         1.3     2.83237    0.026908
        1870        3.94     2.83296   0.0269001
        1871        1.46     2.83223   0.0268958
        1872         4.5     2.83312   0.0268962
        1873         2.9     2.83316   0.0268818
        1874        2.02     2.83272    0.026871
        1875         0.9     2.83169   0.0268764
        1876        3.06     2.83181   0.0268624
        1877        3.06     2.83193   0.0268483
        1878         2.9     2.83197   0.0268341
        1879        3.46      2.8323   0.0268219
        1880        1.62     2.83166   0.0268153
        1881        0.58     2.83046   0.0268278
        1882        1.62     2.82982   0.0268212
        1883         1.7     2.82922   0.0268137
        1884         2.9     2.82926   0.0267995
        1885         1.7     2.82866    0.026792
        1886        3.94     2.82925   0.0267842
        1887        2.74      2.8292   0.0267701
        1888        0.98     2.82822   0.0267738
        1889         1.7     2.82762   0.0267663
        1890         2.5     2.82745   0.0267527
        1891        3.38     2.82774   0.0267402
        1892        3.94     2.82833   0.0267325
        1893        5.14     2.82955   0.0267462
        1894        2.42     2.82933    0.026733
        1895        3.94     2.82992   0.0267253
        1896         2.9     2.82996   0.0267112
        1897        3.94     2.83054   0.0267036
        1898        5.14     2.83176   0.0267172
        1899        3.46     2.83209   0.0267052
        1900         5.3     2.83339   0.0267227
        1901         4.5     2.83427    0.026723
        1902        2.02     2.83384   0.0267124
        1903         1.3     2.83303   0.0267105
        1904        3.38     2.83332    0.026698
        1905         2.9     2.83335   0.0266841
        1906         4.5     2.83423   0.0266844
        1907         1.3     2.83342   0.0266825
        1908        3.38     2.83371   0.0266701
        1909         3.7     2.83416   0.0266599
        1910         1.7     2.83357   0.0266526
        1911        2.02     2.83314   0.0266421
        1912        2.42     2.83293    0.026629
        1913         1.7     2.83234   0.0266217
        1914        2.18       2.832   0.0266099
        1915        2.42     2.83178   0.0265969
        1916        3.38     2.83207   0.0265846
        1917        2.02     2.83164   0.0265741
        1918        4.58     2.83255   0.0265758
        1919        2.02     2.83213   0.0265654
        1920         2.9     2.83217   0.0265516
        1921        1.46     2.83145   0.0265473
        1922        2.42     2.83124   0.0265344
        1923        2.02     2.83082    0.026524
        1924        2.02      2.8304   0.0265135
        1925         2.5     2.83022   0.0265003
        1926        1.46     2.82951   0.0264961
        1927        0.74     2.82843   0.0265045
        1928         1.3     2.82763   0.0265026
        1929        0.74     2.82655    0.026511
        1930         1.3     2.82576    0.026509
        1931         1.3     2.82497   0.0265071
        1932        2.02     2.82455   0.0264966
        1933        3.46     2.82488    0.026485
        1934        2.02     2.82447   0.0264745
        1935        2.42     2.82426   0.0264617
        1936         4.1     2.82492   0.0264562
        1937        1.46     2.82421   0.0264519
        1938        1.46     2.82351   0.0264477
        1939         2.9     2.82355    0.026434
        1940         4.1     2.82421   0.0264286
        1941         2.9     2.82425    0.026415
        1942        2.02     2.82383   0.0264047
        1943         4.1     2.82449   0.0263992
        1944        2.02     2.82407   0.0263889
        1945        3.94     2.82465   0.0263816
        1946         2.9     2.82469    0.026368
        1947         2.9     2.82473   0.0263545
        1948        3.46     2.82505    0.026343
        1949        5.78     2.82657   0.0263731
        1950        2.02     2.82615   0.0263628
        1951        3.06     2.82627   0.0263496
        1952        3.06     2.82639   0.0263363
        1953        5.78     2.82791   0.0263662
        1954         4.5     2.82876   0.0263666
        1955        3.06     2.82888   0.0263534
        1956        3.38     2.82916   0.0263414
        1957        2.02     2.82875   0.0263312
        1958         2.9     2.82878   0.0263178
        1959         2.9     2.82882   0.0263044
        1960        5.14        2.83   0.0263174
        1961        3.94     2.83057   0.0263101
        1962         4.5     2.83142   0.0263104
        1963        3.06     2.83153   0.0262973
        1964        2.42     2.83132   0.0262847
        1965        2.42     2.83111   0.0262722
        1966        2.74     2.83107   0.0262588
        1967        2.02     2.83066   0.0262487
        1968        0.98     2.82972   0.0262522
        1969        3.94     2.83028    0.026245
        1970         1.7     2.82971   0.0262379
        1971         2.9     2.82974   0.0262246
        1972         2.9     2.82978   0.0262113
        1973        2.02     2.82937   0.0262013
        1974         0.5     2.82819   0.0262146
        1975        0.98     2.82725    0.026218
        1976         4.1     2.82789   0.0262126
        1977        0.98     2.82696    0.026216
        1978        2.42     2.82675   0.0262036
        1979        3.94     2.82732   0.0261964
        1980         2.5     2.82715   0.0261837
        1981        3.06     2.82727   0.0261707
        1982        3.38     2.82755    0.026159
        1983         1.7     2.82698    0.026152
        1984        3.38     2.82726   0.0261403
        1985        1.78     2.82673   0.0261324
        1986         4.5     2.82757   0.0261329
        1987         4.1     2.82821   0.0261276
        1988        3.94     2.82877   0.0261204
        1989        2.02     2.82837   0.0261104
        1990         1.3      2.8276   0.0261086
        1991        3.46     2.82792   0.0260974
        1992        3.06     2.82803   0.0260846
        1993        3.94     2.82859   0.0260775
        1994         2.9     2.82863   0.0260644
        1995        2.42     2.82842   0.0260521
        1996         2.5     2.82826   0.0260396
        1997         2.5     2.82809   0.0260271
        1998        2.42     2.82789   0.0260149
        1999        0.74     2.82684   0.0260228
        2000        2.02     2.82644   0.0260129
        2001         2.9     2.82648   0.0259999
        2002        3.94     2.82703   0.0259929
        2003        5.86     2.82855    0.026024
        2004        3.94      2.8291   0.0260169
        2005        3.46     2.82942   0.0260058
        2006         1.7     2.82885    0.025999
        2007         4.1     2.82949   0.0259937
        2008        4.58     2.83036   0.0259954
        2009         2.5     2.83019    0.025983
        2010        4.58     2.83106   0.0259846
        2011        5.14     2.83221   0.0259971
        2012        2.18     2.83189   0.0259862
        2013        2.02     2.83149   0.0259764
        2014        1.62     2.83088   0.0259705
        2015         2.9     2.83092   0.0259576
        2016         2.9     2.83095   0.0259447
        2017         2.5     2.83079   0.0259324
        2018        3.38     2.83106    0.025921
        2019        2.02     2.83066   0.0259112
        2020        4.58     2.83152   0.0259129
        2021         2.5     2.83136   0.0259006
        2022         2.9     2.83139   0.0258878
        2023         2.9     2.83143    0.025875
        2024         2.9     2.83146   0.0258623
        2025         6.5     2.83327   0.0259129
        2026        5.78     2.83473   0.0259409
        2027        7.22     2.83689   0.0260181
        2028        3.38     2.83716   0.0260067
        2029        3.38     2.83743   0.0259952
        2030        3.38     2.83769   0.0259838
        2031         2.9     2.83773    0.025971
        2032        2.02     2.83732   0.0259614
        2033        0.74     2.83629   0.0259691
        2034        2.42     2.83609   0.0259571
        2035         4.5      2.8369   0.0259572
        2036         2.5     2.83674    0.025945
        2037        0.26     2.83547   0.0259631
        2038         1.3     2.83472   0.0259613
        2039        2.02     2.83432   0.0259516
        2040         4.5     2.83514   0.0259517
        2041        1.62     2.83454   0.0259459
        2042        1.62     2.83395     0.02594
        2043         4.1     2.83457   0.0259347
        2044        3.94     2.83511   0.0259276
        2045        3.46     2.83541   0.0259167
        2046         3.7     2.83584   0.0259075
        2047        2.42     2.83563   0.0258957
        2048        5.14     2.83676   0.0259075
        2049        5.86     2.83823   0.0259368
        2050         3.7     2.83865   0.0259275
        2051        5.14     2.83978   0.0259392
        2052         2.5     2.83961   0.0259271
        2053        5.14     2.84073   0.0259386
        2054        3.94     2.84127   0.0259315
        2055        2.42     2.84106   0.0259197
        2056         2.5     2.84089   0.0259076
        2057         2.9     2.84092   0.0258951
        2058         1.7     2.84037   0.0258884
        2059        0.74     2.83935   0.0258959
        2060         2.5     2.83918   0.0258839
        2061        2.02     2.83879   0.0258744
        2062        3.94     2.83932   0.0258673
        2063        2.02     2.83892   0.0258578
        2064        3.94     2.83946   0.0258508
        2065         2.5     2.83929   0.0258388
        2066        4.58     2.84014   0.0258401
        2067        3.46     2.84044   0.0258293
        2068         2.5     2.84027   0.0258173
        2069         2.5     2.84011   0.0258054
        2070         4.5     2.84091   0.0258054
        2071         5.3      2.8421   0.0258202
        2072        3.94     2.84263   0.0258132
        2073        2.18     2.84231   0.0258027
        2074        1.62     2.84172    0.025797
        2075        2.42     2.84151   0.0257854
        2076         2.9     2.84154    0.025773
        2077        2.18     2.84122   0.0257625
        2078        4.82     2.84218   0.0257677
        2079        3.94      2.8427   0.0257607
        2080        3.94     2.84323   0.0257537
        2081        1.46     2.84257   0.0257499
        2082        1.62     2.84198   0.0257443
        2083         4.5     2.84277   0.0257442
        2084        2.02     2.84238   0.0257349
        2085         2.9     2.84241   0.0257226
        2086         2.5     2.84224   0.0257108
        2087        5.14     2.84334    0.025722
        2088        3.38      2.8436    0.025711
        2089        3.06     2.84371   0.0256989
        2090        2.18     2.84339   0.0256885
        2091        3.94     2.84391   0.0256816
        2092        2.02     2.84352   0.0256723
        2093         2.9     2.84355   0.0256601
        2094         7.3     2.84567   0.0257359
        2095         4.1     2.84627   0.0257306
        2096         2.5     2.84611   0.0257189
        2097         2.9     2.84613   0.0257066
        2098         1.7     2.84559   0.0257002
        2099        2.02     2.84519   0.0256909
        2100        3.38     2.84545     0.02568
        2101         2.9     2.84547   0.0256678
        2102         1.3     2.84474   0.0256661
        2103        1.06     2.84389   0.0256679
        2104        1.94     2.84346   0.0256593
        2105        3.94     2.84398   0.0256524
        2106        2.02     2.84359   0.0256432
        2107         2.9     2.84362    0.025631
        2108        2.18      2.8433   0.0256208
        2109         2.5     2.84314   0.0256092
        2110        3.46     2.84343   0.0255987
        2111         1.7     2.84289   0.0255923
        2112        4.58     2.84371   0.0255934
        2113         2.9     2.84374   0.0255813
        2114        2.02     2.84335   0.0255722
        2115        2.02     2.84296    0.025563
        2116        3.38     2.84321   0.0255522
        2117        3.94     2.84373   0.0255454
        2118        3.46     2.84402    0.025535
        2119        3.46     2.84431   0.0255246
        2120        3.94     2.84483   0.0255178
        2121        2.02     2.84444   0.0255087
        2122        2.02     2.84405   0.0254997
        2123        0.98     2.84317   0.0255028
        2124        1.62      2.8426   0.0254973
        2125        1.94     2.84217   0.0254888
        2126        2.02     2.84179   0.0254797
        2127        1.78     2.84129   0.0254727
        2128         2.5     2.84113   0.0254612
        2129         1.3      2.8404   0.0254595
        2130        1.94     2.83998   0.0254511
        2131        3.46     2.84027   0.0254408
        2132         2.5     2.84011   0.0254294
        2133         1.7     2.83958   0.0254231
        2134        2.42     2.83938   0.0254119
        2135        3.06     2.83948   0.0254002
        2136        2.02      2.8391   0.0253912
        2137        2.02     2.83872   0.0253822
        2138        2.02     2.83833   0.0253732
        2139        3.38     2.83859   0.0253626
        2140         1.3     2.83787    0.025361
        2141        3.46     2.83816   0.0253508
        2142        2.18     2.83785   0.0253408
        2143        3.94     2.83837   0.0253342
        2144         2.9      2.8384   0.0253224
        2145        3.38     2.83865   0.0253119
        2146         4.1     2.83924   0.0253069
        2147         1.7     2.83871   0.0253007
        2148        2.18      2.8384   0.0252908
        2149         2.5     2.83824   0.0252795
        2150        3.94     2.83875   0.0252729
        2151        2.02     2.83837    0.025264
        2152        2.42     2.83818    0.025253
        2153        1.62     2.83761   0.0252477
        2154        2.42     2.83742   0.0252367
        2155        2.02     2.83704   0.0252278
        2156         1.7     2.83651   0.0252216
        2157        3.94     2.83702   0.0252151
        2158         1.3     2.83631   0.0252135
        2159         2.9     2.83634   0.0252018
        2160         2.9     2.83637   0.0251902
        2161         2.5     2.83621    0.025179
        2162        2.02     2.83584   0.0251702
        2163        2.18     2.83553   0.0251604
        2164        3.06     2.83564    0.025149
        2165        3.38     2.83589   0.0251386
        2166         2.5     2.83573   0.0251275
        2167         6.1     2.83724    0.025161
        2168        3.94     2.83775   0.0251545
        2169        3.06     2.83785   0.0251431
        2170         2.9     2.83788   0.0251316
        2171        3.38     2.83813   0.0251212
        2172         2.5     2.83797   0.0251102
        2173        0.98     2.83712   0.0251132
        2174        1.94     2.83671    0.025105
        2175        3.46     2.83699   0.0250951
        2176        3.46     2.83728   0.0250852
        2177         4.5     2.83804   0.0250853
        2178         4.5     2.83881   0.0250854
        2179        3.46     2.83909   0.0250755
        2180        5.78     2.84044   0.0251002
        2181        2.02     2.84006   0.0250915
        2182         1.7     2.83954   0.0250855
        2183         2.5     2.83939   0.0250745
        2184        2.42     2.83919   0.0250637
        2185        3.46     2.83948   0.0250539
        2186        3.94     2.83998   0.0250475
        2187        5.78     2.84133   0.0250721
        2188        2.74     2.84128   0.0250606
        2189        2.74     2.84123   0.0250492
        2190        1.94     2.84082   0.0250412
        2191         2.5     2.84067   0.0250302
        2192        3.06     2.84077    0.025019
        2193        2.42     2.84057   0.0250083
        2194        3.94     2.84108    0.025002
        2195         6.5     2.84274   0.0250461
        2196         6.5     2.84441     0.02509
        2197        3.94     2.84491   0.0250835
        2198        3.06       2.845   0.0250723
        2199         2.5     2.84485   0.0250614
        2200         2.5     2.84469   0.0250505
        2201         4.5     2.84544   0.0250504
        2202         1.3     2.84474   0.0250489
        2203        3.06     2.84484   0.0250377
        2204        2.02     2.84446   0.0250291
        2205         2.9     2.84449   0.0250178
        2206         1.7     2.84397   0.0250118
        2207        3.06     2.84407   0.0250007
        2208         2.5     2.84391   0.0249898
        2209        1.46     2.84329   0.0249864
        2210        3.06     2.84338   0.0249753
        2211         2.9     2.84341    0.024964
        2212        2.02     2.84304   0.0249555
        2213         2.5     2.84288   0.0249447
        2214        3.46     2.84316    0.024935
        2215        3.46     2.84344   0.0249253
        2216        2.02     2.84307   0.0249168
        2217        2.42     2.84288   0.0249063
        2218        1.62     2.84233   0.0249011
        2219         2.9     2.84235   0.0248899
        2220        2.42     2.84216   0.0248794
        2221        3.94     2.84266   0.0248732
        2222        3.38      2.8429   0.0248631
        2223        5.14     2.84393   0.0248734
        2224        5.78     2.84525   0.0248972
        2225        3.94     2.84574   0.0248909
        2226        2.02     2.84537   0.0248825
        2227         2.5     2.84522   0.0248718
        2228        2.18     2.84492   0.0248624
        2229        2.18     2.84462   0.0248531
        2230         4.5     2.84536    0.024853
        2231        3.46     2.84564   0.0248434
        2232         2.9     2.84566   0.0248323
        2233        2.42     2.84547   0.0248219
        2234         2.5     2.84532   0.0248113
        2235        3.06     2.84541   0.0248003
        2236         2.9     2.84544   0.0247893
        2237        5.14     2.84646   0.0247994
        2238        3.94     2.84695   0.0247931
        2239        2.74      2.8469   0.0247821
        2240         4.5     2.84764    0.024782
        2241        2.02     2.84727   0.0247737
        2242        3.38     2.84751   0.0247638
        2243         2.9     2.84753   0.0247528
        2244        1.94     2.84713    0.024745
        2245        3.38     2.84737   0.0247352
        2246         2.9     2.84739   0.0247242
        2247         2.9     2.84741   0.0247132
        2248        3.38     2.84765   0.0247033
        2249         1.3     2.84696   0.0247019
        2250        0.74     2.84603   0.0247087
        2251        2.42     2.84584   0.0246984
        2252        2.42     2.84565   0.0246882
        2253        0.98     2.84482   0.0246911
        2254        2.02     2.84445   0.0246829
        2255        2.02     2.84409   0.0246746
        2256        3.46     2.84436   0.0246652
        2257        2.02       2.844    0.024657
        2258        3.38     2.84423   0.0246472
        2259        3.06     2.84433   0.0246365
        2260        3.46      2.8446   0.0246271
        2261        4.82     2.84548   0.0246317
        2262        3.94     2.84596   0.0246255
        2263        3.94     2.84644   0.0246194
        2264        3.94     2.84693   0.0246133
        2265        2.02     2.84656   0.0246051
        2266        3.38      2.8468   0.0245954
        2267         2.9     2.84682   0.0245845
        2268        2.02     2.84646   0.0245764
