#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        1540           1     1.35177   0.0433559
        1541        0.26     1.35106   0.0433336
        1542        1.04     1.35086   0.0433059
        1543        0.16     1.35008   0.0432847
        1544        0.26     1.34938   0.0432625
        1545         0.9     1.34909   0.0432354
        1546        1.96     1.34948   0.0432093
        1547        2.98     1.35054   0.0431942
        1548        0.68      1.3501   0.0431685
        1549         0.2     1.34936    0.043147
        1550           1     1.34914   0.0431197
        1551        4.64     1.35126   0.0431441
        1552           4     1.35296     0.04315
        1553        1.36     1.35297   0.0431223
        1554        0.36     1.35233   0.0430992
        1555        0.82     1.35199   0.0430729
        1556        0.18     1.35123   0.0430518
        1557        0.08     1.35042   0.0430319
        1558         0.8     1.35006   0.0430057
        1559        0.16      1.3493   0.0429849
        1560        0.82     1.34896   0.0429587
        1561        0.32      1.3483   0.0429362
        1562        0.26     1.34761   0.0429144
        1563        4.16      1.3494   0.0429246
        1564           2     1.34982   0.0428992
        1565        1.78      1.3501   0.0428727
        1566         1.7     1.35032   0.0428459
        1567        0.68     1.34989   0.0428207
        1568        0.16     1.34913   0.0428001
        1569        0.58     1.34864   0.0427756
        1570        2.98     1.34968    0.042761
        1571        1.94     1.35006   0.0427354
        1572         0.1     1.34926   0.0427156
        1573         0.2     1.34853   0.0426947
        1574         0.9     1.34825   0.0426686
        1575         3.6     1.34968   0.0426654
        1576         0.4     1.34907   0.0426426
        1577         0.1     1.34828   0.0426229
        1578        0.08     1.34748   0.0426035
        1579         0.9     1.34719   0.0425774
        1580        1.36      1.3472   0.0425505
        1581        0.04     1.34638   0.0425316
        1582         0.1     1.34559    0.042512
        1583        0.02     1.34475   0.0424934
        1584         0.4     1.34415   0.0424708
        1585        0.68     1.34374    0.042446
        1586        1.22     1.34366   0.0424193
        1587         1.3     1.34363   0.0423926
        1588         1.6     1.34379   0.0423662
        1589        1.48     1.34388   0.0423397
        1590         0.8     1.34353   0.0423144
        1591        0.08     1.34274   0.0422953
        1592        0.58     1.34226   0.0422714
        1593         0.4     1.34167    0.042249
        1594         0.2     1.34095   0.0422286
        1595        0.52     1.34044   0.0422052
        1596         0.2     1.33972   0.0421849
        1597        1.04     1.33954   0.0421589
        1598         0.1     1.33876   0.0421396
        1599         0.2     1.33805   0.0421193
        1600        0.16     1.33731   0.0420994
        1601           0     1.33648   0.0420814
        1602         0.5     1.33596   0.0420583
        1603        1.16     1.33585   0.0420322
        1604         6.8     1.33925   0.0421439
        1605         0.9     1.33898   0.0421185
        1606        0.52     1.33847   0.0420954
        1607         0.2     1.33776   0.0420751
        1608        0.68     1.33735   0.0420509
        1609         0.8     1.33702   0.0420261
        1610        0.52     1.33651   0.0420031
        1611        0.08     1.33573   0.0419843
        1612        0.18     1.33501   0.0419643
        1613        2.98     1.33603   0.0419507
        1614        4.42     1.33794   0.0419682
        1615         1.3     1.33792   0.0419422
        1616        0.04     1.33712    0.041924
        1617        2.72     1.33797   0.0419068
        1618        2.34     1.33859   0.0418854
        1619         0.9     1.33832   0.0418604
        1620        1.46      1.3384   0.0418347
        1621        0.16     1.33767   0.0418152
        1622        0.18     1.33695   0.0417955
        1623        0.02     1.33614   0.0417776
        1624         0.1     1.33538   0.0417588
        1625         0.1     1.33462     0.04174
        1626        0.58     1.33416    0.041717
        1627        0.04     1.33336   0.0416989
        1628        1.46     1.33344   0.0416734
        1629        0.34     1.33283   0.0416522
        1630        0.26     1.33217   0.0416319
        1631        0.02     1.33137   0.0416141
        1632         0.1     1.33061   0.0415955
        1633        0.26     1.32996   0.0415752
        1634         0.9     1.32969   0.0415506
        1635        0.26     1.32904   0.0415303
        1636        0.04     1.32825   0.0415124
        1637        4.16     1.32998    0.041523
        1638         9.7     1.33509   0.0418109
        1639         7.3     1.33873   0.0419435
        1640        5.54     1.34129   0.0419961
        1641        1.04     1.34111   0.0419709
        1642        0.34      1.3405   0.0419498
        1643         1.3     1.34047   0.0419242
        1644         1.8     1.34075   0.0418997
        1645         4.1     1.34243   0.0419078
        1646        0.82     1.34211   0.0418835
        1647         0.4     1.34154    0.041862
        1648        0.52     1.34104   0.0418396
        1649         0.8     1.34072   0.0418155
        1650        0.16        1.34   0.0417962
        1651         1.6     1.34016   0.0417712
        1652        0.68     1.33976   0.0417479
        1653         3.4       1.341   0.0417412
        1654         2.5      1.3417   0.0417218
        1655        0.36     1.34111   0.0417008
        1656        0.82      1.3408   0.0416769
        1657        1.48     1.34088   0.0416518
        1658        0.82     1.34057   0.0416279
        1659         0.2     1.33988   0.0416084
        1660           0     1.33907   0.0415912
        1661         4.5     1.34098   0.0416097
        1662        2.18     1.34148   0.0415877
        1663         0.2     1.34079   0.0415684
        1664        0.34     1.34019   0.0415477
        1665        0.26     1.33954   0.0415278
        1666           1     1.33934   0.0415034
        1667        2.26     1.33989   0.0414822
        1668        0.34     1.33929   0.0414616
        1669        1.36      1.3393   0.0414368
        1670        1.22     1.33923   0.0414121
        1671         0.1     1.33849   0.0413939
        1672        0.04     1.33772   0.0413764
        1673        0.98      1.3375   0.0413523
        1674        1.48     1.33759   0.0413276
        1675        1.48     1.33767   0.0413031
        1676        0.68     1.33728   0.0412803
        1677        0.52     1.33679   0.0412585
        1678        0.52     1.33631   0.0412368
        1679         0.4     1.33575    0.041216
        1680           1     1.33555    0.041192
        1681        1.22     1.33548   0.0411675
        1682        0.82     1.33517   0.0411442
        1683        0.34     1.33458    0.041124
        1684        1.22     1.33451   0.0410996
        1685        2.18     1.33501   0.0410783
        1686        0.04     1.33425   0.0410611
        1687         0.5     1.33375   0.0410398
        1688        0.16     1.33306   0.0410213
        1689        1.48     1.33314   0.0409972
        1690         0.4     1.33259   0.0409766
        1691        1.04     1.33242   0.0409527
        1692        0.52     1.33194   0.0409314
        1693        0.52     1.33146     0.04091
        1694         0.1     1.33073   0.0408923
        1695        0.36     1.33016   0.0408722
        1696        0.26     1.32953    0.040853
        1697        0.82     1.32923     0.04083
        1698        0.64     1.32882    0.040808
        1699        0.64     1.32842   0.0407859
        1700           1     1.32822   0.0407624
        1701        3.62     1.32957   0.0407607
        1702         0.4     1.32902   0.0407404
        1703        0.34     1.32844   0.0407206
        1704         0.1     1.32772   0.0407031
        1705        0.18     1.32705   0.0406848
        1706         0.2     1.32639   0.0406663
        1707           2     1.32678   0.0406444
        1708         0.2     1.32612    0.040626
        1709        0.52     1.32565   0.0406049
        1710        2.98     1.32662   0.0405927
        1711        1.36     1.32664    0.040569
        1712         0.2     1.32598   0.0405506
        1713        1.44     1.32605    0.040527
        1714         0.2     1.32539   0.0405087
        1715        1.36     1.32541   0.0404851
        1716        0.34     1.32484   0.0404656
        1717        0.52     1.32437   0.0404447
        1718         1.8     1.32464   0.0404221
        1719        2.26     1.32519   0.0404023
        1720         0.8     1.32488   0.0403799
        1721        0.52     1.32442   0.0403592
        1722        1.04     1.32425   0.0403361
        1723           1     1.32406   0.0403131
        1724        0.32     1.32348   0.0402939
        1725           1     1.32329    0.040271
        1726        4.16     1.32494   0.0402812
        1727        1.16     1.32484    0.040258
        1728        0.74      1.3245   0.0402361
        1729         0.8      1.3242    0.040214
        1730        0.04     1.32346   0.0401976
        1731        0.36      1.3229   0.0401782
        1732        0.16     1.32223   0.0401606
        1733           0     1.32147   0.0401447
        1734        0.08     1.32075   0.0401279
        1735         0.5     1.32028   0.0401076
        1736        0.82     1.31999   0.0400855
        1737        0.82      1.3197   0.0400635
        1738        0.82     1.31941   0.0400415
        1739        0.82     1.31913   0.0400195
        1740         0.2     1.31848   0.0400016
        1741        1.04     1.31832    0.039979
        1742         1.7     1.31854   0.0399566
        1743        3.38     1.31972   0.0399512
        1744        1.46     1.31981   0.0399284
        1745        1.64     1.31999   0.0399059
        1746        4.04     1.32155   0.0399135
        1747        3.86       1.323   0.0399171
        1748        1.22     1.32294   0.0398943
        1749        1.22     1.32288   0.0398715
        1750         0.1     1.32218   0.0398548
        1751        1.04     1.32202   0.0398324
        1752        0.32     1.32145   0.0398138
        1753         0.4     1.32092   0.0397945
        1754        0.16     1.32026   0.0397773
        1755        0.32     1.31969   0.0397588
        1756        0.02     1.31895    0.039743
        1757         1.7     1.31917    0.039721
        1758           2     1.31956   0.0397003
        1759         1.7     1.31977   0.0396783
        1760        0.82     1.31949   0.0396568
        1761        1.16      1.3194   0.0396344
        1762        1.16     1.31931    0.039612
        1763        0.72     1.31897    0.039591
        1764        0.02     1.31823   0.0395754
        1765         0.2      1.3176    0.039558
        1766         0.9     1.31736   0.0395363
        1767        3.62     1.31866   0.0395354
        1768         5.8      1.3212   0.0395942
        1769       10.98     1.32666   0.0399465
        1770        2.98     1.32759   0.0399349
        1771         0.4     1.32707   0.0399158
        1772        0.26     1.32647   0.0398978
        1773         0.1     1.32578   0.0398813
        1774         0.5     1.32531   0.0398615
        1775        0.16     1.32465   0.0398445
        1776        1.44     1.32472   0.0398221
        1777         0.5     1.32425   0.0398024
        1778         1.3     1.32424     0.03978
        1779         0.5     1.32378   0.0397603
        1780        2.18     1.32426   0.0397409
        1781        0.64     1.32387   0.0397204
        1782        3.24     1.32495   0.0397127
        1783        2.12      1.3254   0.0396929
        1784         0.1     1.32471   0.0396766
        1785         0.2     1.32408   0.0396594
        1786           0     1.32334   0.0396441
        1787        0.16     1.32269   0.0396273
        1788        0.58     1.32227   0.0396073
        1789        0.32     1.32171   0.0395891
        1790         0.2     1.32108    0.039572
        1791         0.5     1.32063   0.0395525
        1792         0.9     1.32039   0.0395311
        1793         0.1     1.31971    0.039515
        1794           1     1.31953   0.0394933
        1795         0.1     1.31885   0.0394772
        1796        0.26     1.31826   0.0394596
        1797         1.7     1.31848   0.0394382
        1798         1.3     1.31846   0.0394163
        1799        2.34     1.31903   0.0393985
        1800         0.8     1.31874   0.0393776
        1801           1     1.31857   0.0393562
        1802        0.82     1.31829   0.0393353
        1803        0.98      1.3181   0.0393139
        1804         0.2     1.31748    0.039297
        1805         0.4     1.31698   0.0392785
        1806        0.68     1.31662   0.0392584
        1807        2.98     1.31754   0.0392474
        1808        1.16     1.31746   0.0392258
        1809        0.52     1.31701   0.0392066
        1810        0.18     1.31639     0.03919
        1811         0.4     1.31588   0.0391716
        1812         1.7     1.31609   0.0391506
        1813        2.34     1.31666    0.039133
        1814        2.26     1.31718   0.0391149
        1815         1.7     1.31739   0.0390939
        1816        5.48     1.31968   0.0391396
        1817        6.26      1.3224   0.0392123
        1818        1.94     1.32274   0.0391922
        1819        0.68     1.32239   0.0391723
        1820        0.52     1.32195   0.0391532
        1821           2     1.32232   0.0391335
        1822           2     1.32269   0.0391138
        1823        1.48     1.32278   0.0390924
        1824        0.98     1.32259   0.0390715
        1825        0.26     1.32201   0.0390544
        1826        0.16     1.32137   0.0390382
        1827         0.2     1.32076   0.0390216
        1828         0.2     1.32014   0.0390051
        1829         0.9     1.31991   0.0389845
        1830         1.3      1.3199   0.0389632
        1831        2.26     1.32042   0.0389453
        1832        3.14     1.32141   0.0389367
        1833        0.82     1.32113   0.0389164
        1834        0.16      1.3205   0.0389003
        1835        0.04      1.3198   0.0388854
        1836        0.58      1.3194   0.0388663
        1837        0.36     1.31888   0.0388486
        1838        0.18     1.31826   0.0388324
        1839         0.5     1.31781   0.0388139
        1840        1.48      1.3179   0.0387929
        1841         1.3     1.31789   0.0387718
        1842        2.34     1.31845   0.0387547
        1843        1.22     1.31839   0.0387337
        1844        2.72     1.31915   0.0387202
        1845        0.68     1.31881   0.0387008
        1846         1.6     1.31896   0.0386801
        1847        1.48     1.31905   0.0386593
        1848        1.78      1.3193   0.0386391
        1849         5.2      1.3214   0.0386752
        1850        2.92     1.32226   0.0386639
        1851         0.5     1.32182   0.0386456
        1852        0.04     1.32112   0.0386309
        1853        1.06     1.32098   0.0386104
        1854         0.9     1.32076   0.0385902
        1855         0.8     1.32047   0.0385704
        1856        1.22     1.32042   0.0385497
        1857        1.78     1.32067   0.0385297
        1858        2.98     1.32156   0.0385193
        1859        3.86     1.32293   0.0385228
        1860        6.34     1.32562   0.0385964
        1861         1.3     1.32561   0.0385757
        1862         0.5     1.32517   0.0385575
        1863        0.16     1.32454   0.0385419
        1864         0.1     1.32388   0.0385268
        1865         0.2     1.32328   0.0385108
        1866        0.68     1.32294   0.0384917
        1867         0.9     1.32271   0.0384718
        1868        1.44     1.32277   0.0384513
        1869        0.16     1.32215   0.0384357
        1870        0.52     1.32172   0.0384176
        1871        0.74     1.32141   0.0383983
        1872        2.98      1.3223    0.038388
        1873        1.04     1.32215   0.0383678
        1874        0.32     1.32161    0.038351
        1875         0.2     1.32101   0.0383352
        1876        1.64     1.32118   0.0383152
        1877        0.16     1.32056   0.0382998
        1878        0.08      1.3199   0.0382851
        1879         0.5     1.31947   0.0382672
        1880        2.72     1.32021   0.0382541
        1881           1     1.32004   0.0382341
        1882        0.64     1.31968   0.0382155
        1883        0.18     1.31908      0.0382
        1884        2.92     1.31993   0.0381892
        1885        3.24     1.32094   0.0381825
        1886         4.5     1.32263   0.0381995
        1887         1.3     1.32262   0.0381792
        1888         3.4     1.32372   0.0381748
        1889        2.92     1.32456    0.038164
        1890        3.24     1.32558   0.0381572
        1891        2.34     1.32611   0.0381408
        1892         0.2     1.32552   0.0381253
        1893        0.04     1.32484   0.0381112
        1894         0.5      1.3244   0.0380936
        1895        0.04     1.32373   0.0380795
        1896        2.26     1.32422   0.0380626
        1897        2.56     1.32487   0.0380482
        1898        3.24     1.32588   0.0380415
        1899        0.26     1.32532   0.0380256
        1900        1.94     1.32564    0.038007
        1901        2.72     1.32638    0.037994
        1902        0.26     1.32581   0.0379782
        1903        0.74     1.32551   0.0379595
        1904        2.12     1.32592   0.0379418
        1905         6.5     1.32864    0.038019
        1906         8.5      1.3324   0.0381848
        1907        2.42     1.33297    0.038169
        1908        0.34     1.33245   0.0381526
        1909        0.64     1.33209   0.0381343
        1910         0.4      1.3316   0.0381175
        1911        1.36     1.33162   0.0380975
        1912        0.32     1.33109   0.0380813
        1913        0.26     1.33053   0.0380655
        1914        0.16     1.32992   0.0380505
        1915        0.02     1.32923   0.0380368
        1916        0.74     1.32892   0.0380182
        1917        1.22     1.32887   0.0379984
        1918        0.68     1.32853   0.0379801
        1919        0.58     1.32814   0.0379623
        1920        0.34     1.32762    0.037946
        1921        1.48      1.3277   0.0379263
        1922        0.16      1.3271   0.0379115
        1923        1.22     1.32704   0.0378918
        1924        3.28     1.32806   0.0378857
        1925         3.2     1.32903   0.0378785
        1926         3.4      1.3301   0.0378741
        1927        3.62     1.33129   0.0378731
        1928        1.22     1.33123   0.0378535
        1929        0.68      1.3309   0.0378353
        1930        0.72     1.33058   0.0378171
        1931         0.9     1.33036   0.0377981
        1932         0.4     1.32988   0.0377816
        1933        0.04     1.32921    0.037768
        1934         1.3     1.32919   0.0377485
        1935         1.3     1.32918    0.037729
        1936        0.08     1.32853    0.037715
        1937         0.4     1.32805   0.0376986
        1938        0.08     1.32741   0.0376846
        1939        0.32     1.32689   0.0376688
        1940         1.7     1.32708   0.0376498
        1941         0.1     1.32645   0.0376357
        1942        0.52     1.32604   0.0376187
        1943        4.04     1.32743   0.0376252
        1944         0.9     1.32721   0.0376065
        1945        0.82     1.32695   0.0375881
        1946        1.04      1.3268    0.037569
        1947         2.9     1.32761   0.0375584
        1948        2.26     1.32809   0.0375422
        1949        4.04     1.32948   0.0375487
        1950         2.5     1.33008   0.0375343
        1951        1.04     1.32993   0.0375153
        1952        0.52     1.32952   0.0374984
        1953        0.52      1.3291   0.0374815
        1954        0.34      1.3286   0.0374657
        1955           1     1.32843   0.0374469
        1956        1.48     1.32851   0.0374279
        1957         0.2     1.32793   0.0374132
        1958         0.1      1.3273   0.0373993
        1959         0.2     1.32673   0.0373847
        1960        0.18     1.32614   0.0373702
        1961         0.2     1.32557   0.0373555
        1962        0.02      1.3249   0.0373424
        1963        0.32     1.32439   0.0373269
        1964         0.5     1.32397   0.0373103
        1965        1.16     1.32389   0.0372914
        1966        2.56     1.32452   0.0372777
        1967           2     1.32486   0.0372603
        1968           1      1.3247   0.0372418
        1969        0.74      1.3244    0.037224
        1970         0.1     1.32378   0.0372103
        1971        0.72     1.32347   0.0371927
        1972        2.12     1.32387    0.037176
        1973        0.04     1.32322   0.0371629
        1974        1.36     1.32324   0.0371441
        1975         0.9     1.32303   0.0371259
        1976        0.58     1.32265    0.037109
        1977        0.26     1.32211   0.0370941
        1978         0.1      1.3215   0.0370805
        1979           1     1.32133   0.0370621
        1980         3.7     1.32254   0.0370629
        1981        2.32     1.32304   0.0370476
        1982        0.58     1.32266   0.0370308
        1983         0.1     1.32205   0.0370172
        1984        0.82     1.32179   0.0369995
        1985        0.26     1.32126   0.0369847
        1986        0.36     1.32078   0.0369692
        1987        0.52     1.32037   0.0369528
        1988           1     1.32021   0.0369346
        1989         0.4     1.31975   0.0369189
        1990         0.1     1.31914   0.0369054
        1991         0.1     1.31852    0.036892
        1992        0.74     1.31823   0.0368746
        1993        0.34     1.31774   0.0368594
        1994        0.26     1.31721   0.0368447
        1995        0.52     1.31681   0.0368284
        1996        1.04     1.31667   0.0368102
        1997        0.64     1.31633   0.0367933
        1998        0.68     1.31602   0.0367763
        1999        0.32     1.31552   0.0367613
        2000        0.36     1.31504    0.036746
        2001        1.04      1.3149   0.0367279
        2002         2.6     1.31554   0.0367152
        2003        7.54     1.31865   0.0368281
        2004         7.3     1.32164   0.0369305
        2005         4.5     1.32322   0.0369461
        2006        0.72     1.32292   0.0369289
        2007        2.26     1.32339   0.0369134
        2008        0.82     1.32314   0.0368959
        2009        0.04      1.3225   0.0368831
        2010        0.26     1.32197   0.0368685
        2011         1.3     1.32196   0.0368502
        2012         0.2      1.3214   0.0368361
        2013         1.6     1.32154    0.036818
        2014         0.5     1.32113    0.036802
        2015        0.58     1.32076   0.0367856
        2016        3.62      1.3219    0.036785
        2017        3.28     1.32288   0.0367796
        2018        0.36      1.3224   0.0367644
        2019         0.5     1.32199   0.0367485
        2020         0.8     1.32173   0.0367312
        2021        0.02     1.32109   0.0367187
        2022        0.98     1.32092   0.0367009
        2023         1.6     1.32106    0.036683
        2024         1.7     1.32125   0.0366654
        2025        1.62     1.32139   0.0366476
        2026        0.16     1.32082    0.036634
        2027        0.04     1.32019   0.0366213
        2028        0.26     1.31966    0.036607
        2029        0.34     1.31918   0.0365922
        2030        0.16     1.31861   0.0365786
        2031        0.58     1.31825   0.0365624
        2032         0.1     1.31765   0.0365493
        2033         0.5     1.31725   0.0365335
        2034        0.34     1.31676   0.0365187
        2035        0.04     1.31614   0.0365062
        2036        0.26     1.31562   0.0364919
        2037           1     1.31546   0.0364744
        2038        0.02     1.31483    0.036462
        2039        0.02     1.31419   0.0364496
        2040        1.48     1.31427   0.0364319
        2041         1.8     1.31451   0.0364148
        2042         1.6     1.31465   0.0363972
        2043        5.38     1.31664   0.0364338
        2044        4.16     1.31803   0.0364425
        2045           1     1.31788    0.036425
        2046        0.68     1.31757   0.0364085
        2047        0.68     1.31725   0.0363921
        2048        2.92     1.31804   0.0363827
        2049         5.8     1.32022   0.0364307
        2050         4.1     1.32158   0.0364381
        2051         2.9     1.32235   0.0364285
        2052        2.98     1.32316   0.0364197
        2053        7.38     1.32611   0.0365212
        2054        4.84     1.32782   0.0365435
        2055        1.48     1.32789   0.0365258
        2056        2.12     1.32828   0.0365101
        2057        2.26     1.32873   0.0364951
        2058        0.68     1.32842   0.0364788
        2059        0.82     1.32817   0.0364619
        2060         3.4     1.32917    0.036458
        2061         0.4     1.32872   0.0364431
        2062         0.1     1.32813   0.0364303
        2063        0.02     1.32749   0.0364182
        2064        0.08     1.32689   0.0364056
        2065         0.1      1.3263   0.0363928
        2066        1.04     1.32616   0.0363754
        2067        2.26     1.32661   0.0363606
        2068        0.58     1.32625   0.0363449
        2069        0.32     1.32576   0.0363305
        2070         0.1     1.32517   0.0363178
        2071         4.5      1.3267   0.0363326
        2072         5.8     1.32886   0.0363792
        2073        4.66     1.33047   0.0363971
        2074        1.96     1.33077   0.0363808
        2075         0.9     1.33056   0.0363639
        2076        0.52     1.33017   0.0363484
        2077        0.36     1.32971   0.0363339
        2078        0.68     1.32939   0.0363178
        2079        0.26     1.32888    0.036304
        2080        0.26     1.32837   0.0362902
        2081        0.52     1.32798   0.0362748
        2082        4.88     1.32968   0.0362975
        2083         7.3     1.33255    0.036393
        2084        2.12     1.33293   0.0363775
        2085        1.04     1.33279   0.0363604
        2086        0.36     1.33232   0.0363459
        2087         0.5     1.33192   0.0363307
        2088         0.5     1.33152   0.0363155
        2089         2.9     1.33227   0.0363059
        2090           2     1.33259   0.0362899
        2091        2.98     1.33338   0.0362811
        2092         0.1     1.33279   0.0362685
        2093        0.82     1.33255    0.036252
        2094        0.58     1.33219   0.0362365
        2095         0.5     1.33179   0.0362214
        2096         0.1      1.3312   0.0362089
        2097        0.82     1.33096   0.0361924
        2098         0.5     1.33056   0.0361773
        2099        0.82     1.33032   0.0361609
        2100        0.26     1.32981   0.0361473
        2101        2.08     1.33017   0.0361319
        2102        0.32     1.32969   0.0361179
        2103         0.5     1.32929   0.0361028
        2104        2.12     1.32967   0.0360876
        2105        1.48     1.32974   0.0360706
        2106        1.36     1.32975   0.0360534
        2107           2     1.33007   0.0360377
        2108        0.58     1.32972   0.0360224
        2109        0.02     1.32909   0.0360107
        2110        0.68     1.32879   0.0359949
        2111        0.58     1.32843   0.0359796
        2112        1.44     1.32848   0.0359626
        2113        0.58     1.32813   0.0359473
        2114         0.1     1.32755    0.035935
        2115         4.5     1.32905   0.0359493
        2116        4.42     1.33051    0.035962
        2117        1.94      1.3308   0.0359462
        2118        1.06     1.33067   0.0359294
        2119        1.22     1.33062   0.0359125
        2120         2.6     1.33122   0.0359006
        2121        0.34     1.33075   0.0358867
        2122        0.58      1.3304   0.0358715
        2123         0.1     1.32982   0.0358593
        2124         0.2     1.32928   0.0358464
        2125        0.64     1.32896   0.0358309
        2126        0.36      1.3285    0.035817
        2127        2.92     1.32925    0.035808
        2128        0.36      1.3288    0.035794
        2129         0.2     1.32827   0.0357812
        2130        0.64     1.32794   0.0357658
        2131         0.9     1.32774   0.0357496
        2132        0.08     1.32716   0.0357376
        2133        0.26     1.32666   0.0357244
        2134        1.48     1.32673   0.0357077
        2135        0.58     1.32638   0.0356927
        2136        0.02     1.32577   0.0356812
        2137         1.7     1.32594   0.0356649
        2138         0.8      1.3257   0.0356491
        2139        1.06     1.32557   0.0356327
        2140         1.7     1.32575   0.0356164
        2141        1.16     1.32567   0.0355999
        2142        0.64     1.32535   0.0355847
        2143        2.56     1.32593   0.0355728
        2144        1.16     1.32585   0.0355563
        2145        0.64     1.32553   0.0355411
        2146        1.78     1.32574   0.0355252
        2147        0.08     1.32516   0.0355134
        2148        0.18     1.32463   0.0355009
        2149        2.56      1.3252    0.035489
        2150        0.68      1.3249   0.0354737
        2151         0.1     1.32433   0.0354618
        2152        1.16     1.32426   0.0354454
        2153        0.08     1.32368   0.0354337
        2154        0.82     1.32344    0.035418
        2155         0.4     1.32302   0.0354042
        2156        0.36     1.32257   0.0353906
        2157         2.6     1.32316   0.0353791
        2158           2     1.32348   0.0353641
        2159        1.48     1.32355   0.0353478
        2160         0.2     1.32303   0.0353353
        2161        0.18      1.3225   0.0353229
        2162         0.1     1.32193    0.035311
        2163        0.16      1.3214   0.0352988
        2164           0     1.32079   0.0352878
        2165        0.82     1.32055   0.0352722
        2166        0.16     1.32002     0.03526
        2167        0.36     1.31958   0.0352465
        2168         0.2     1.31906   0.0352341
        2169        0.36     1.31862   0.0352206
        2170        0.18     1.31809   0.0352083
        2171         0.2     1.31758   0.0351958
        2172         1.3     1.31757   0.0351796
        2173        0.34     1.31712   0.0351663
        2174        0.36     1.31668   0.0351529
        2175        0.08     1.31611   0.0351413
        2176        0.58     1.31577   0.0351268
        2177        2.98     1.31654    0.035119
        2178        0.34     1.31609   0.0351057
        2179           0     1.31548   0.0350948
        2180        0.68     1.31519   0.0350799
        2181         0.5     1.31482   0.0350658
        2182        3.06     1.31562   0.0350589
        2183         0.5     1.31525   0.0350448
        2184        0.74     1.31498   0.0350297
        2185        0.04      1.3144   0.0350186
        2186        0.74     1.31414   0.0350035
        2187        2.34      1.3146   0.0349907
        2188         0.1     1.31405   0.0349791
        2189        0.04     1.31347   0.0349679
        2190        0.58     1.31313   0.0349536
        2191         1.3     1.31313   0.0349376
        2192         1.7      1.3133   0.0349221
        2193         0.2      1.3128   0.0349099
        2194        0.34     1.31235   0.0348968
        2195        0.36     1.31192   0.0348836
        2196        0.18      1.3114   0.0348715
        2197        0.82     1.31118   0.0348564
        2198        1.28     1.31116   0.0348405
        2199        0.18     1.31065   0.0348285
        2200        0.18     1.31014   0.0348164
        2201         1.3     1.31013   0.0348006
        2202        0.08     1.30957   0.0347893
        2203        2.32     1.31003   0.0347765
        2204        2.72     1.31067   0.0347666
        2205        1.22     1.31063   0.0347509
        2206        0.36      1.3102   0.0347378
        2207        3.28     1.31109   0.0347335
        2208           2      1.3114   0.0347192
        2209         0.1     1.31086   0.0347078
        2210         0.4     1.31044   0.0346946
        2211         3.7     1.31152   0.0346957
        2212        0.82      1.3113   0.0346807
        2213         0.1     1.31075   0.0346694
        2214         0.5     1.31039   0.0346556
        2215        0.52     1.31003   0.0346418
        2216        0.02     1.30945   0.0346311
        2217        2.72     1.31009   0.0346213
        2218         0.5     1.30972   0.0346076
        2219         0.5     1.30936    0.034594
        2220         0.8     1.30913   0.0345791
        2221        1.22     1.30909   0.0345636
        2222         2.6     1.30967   0.0345529
        2223        4.42     1.31107   0.0345657
        2224         6.8     1.31353   0.0346381
        2225         2.6     1.31411   0.0346274
        2226         0.8     1.31388   0.0346126
        2227        0.36     1.31345   0.0345997
        2228        0.52      1.3131    0.034586
        2229        0.52     1.31274   0.0345723
        2230         0.1      1.3122   0.0345611
        2231        0.58     1.31187   0.0345472
        2232        0.32     1.31142   0.0345346
        2233        0.82      1.3112   0.0345198
        2234         1.3      1.3112   0.0345043
        2235        0.08     1.31065   0.0344933
        2236        0.18     1.31014   0.0344816
        2237         0.1      1.3096   0.0344704
        2238         0.8     1.30937   0.0344558
        2239        0.82     1.30916   0.0344411
        2240        0.04     1.30859   0.0344304
        2241        2.32     1.30904   0.0344179
        2242        4.88     1.31063   0.0344394
        2243        0.32     1.31019   0.0344269
        2244        0.08     1.30964   0.0344159
        2245        0.16     1.30913   0.0344044
        2246        2.34     1.30959   0.0343922
        2247         0.5     1.30923   0.0343787
        2248        0.26     1.30876   0.0343666
        2249        0.68     1.30848   0.0343525
        2250        2.08     1.30883   0.0343389
        2251        4.88     1.31041   0.0343603
        2252        7.54     1.31318   0.0344562
        2253        0.82     1.31296   0.0344416
        2254           1     1.31282   0.0344266
        2255         0.2     1.31233   0.0344149
        2256         4.5     1.31374   0.0344286
        2257        4.04     1.31495   0.0344345
        2258        0.68     1.31467   0.0344204
        2259        0.02     1.31409     0.03441
        2260           0     1.31351   0.0343997
        2261         0.5     1.31315   0.0343863
        2262         1.7     1.31332   0.0343715
        2263        0.08     1.31278   0.0343607
        2264        0.68      1.3125   0.0343466
        2265         1.7     1.31267   0.0343319
        2266        2.56     1.31322   0.0343212
        2267         0.5     1.31286   0.0343079
        2268        4.04     1.31407   0.0343138
        2269         2.6     1.31463   0.0343034
        2270        6.26     1.31681   0.0343574
        2271        8.42     1.31994   0.0344843
        2272         3.4     1.32085   0.0344813
        2273        1.48     1.32092   0.0344662
        2274         1.7     1.32109   0.0344515
        2275         0.4     1.32069   0.0344387
        2276        2.26      1.3211    0.034426
        2277         2.9     1.32179   0.0344179
        2278        4.04     1.32299   0.0344235
        2279        3.38     1.32389   0.0344202
        2280         3.4      1.3248   0.0344171
        2281        6.26     1.32696     0.03447
        2282        3.14     1.32776    0.034464
